row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", clinical and radiological evaluation., clinical and radiological evaluation.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a surgical cause such as necrotising fasciitis was ruled out after","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a surgical cause such as necrotising fasciitis was ruled out after","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a surgical cause such as necrotising fasciitis was ruled out after clinical and radiological evaluation.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", a surgical cause such as necrotising fasciitis was ruled out after clinical and radiological evaluation."
12,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", Capnocytophaga species., Capnocytophaga species.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient's severe sepsis-like presentation following a dog bite and initiation of broad-spectrum intravenous piperacillin/tazobactam, the dog-associated pathogens specifically mentioned as being covered by this antibiotic treatment were","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient's severe sepsis-like presentation following a dog bite and initiation of broad-spectrum intravenous piperacillin/tazobactam, the dog-associated pathogens specifically mentioned as being covered by this antibiotic treatment were","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient's severe sepsis-like presentation following a dog bite and initiation of broad-spectrum intravenous piperacillin/tazobactam, the dog-associated pathogens specifically mentioned as being covered by this antibiotic treatment were Capnocytophaga species.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient's severe sepsis-like presentation following a dog bite and initiation of broad-spectrum intravenous piperacillin/tazobactam, the dog-associated pathogens specifically mentioned as being covered by this antibiotic treatment were Capnocytophaga species."
13,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", haemophagocytic lymphohistiocytosis., haemophagocytic lymphohistiocytosis.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", among the initial haematology differential diagnoses for the previously healthy woman in her late 40s who developed pancytopenia and coagulopathy after a dog bite and rapidly progressive sepsis, the hyperinflammatory syndrome considered alongside acute leukaemia was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", among the initial haematology differential diagnoses for the previously healthy woman in her late 40s who developed pancytopenia and coagulopathy after a dog bite and rapidly progressive sepsis, the hyperinflammatory syndrome considered alongside acute leukaemia was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", among the initial haematology differential diagnoses for the previously healthy woman in her late 40s who developed pancytopenia and coagulopathy after a dog bite and rapidly progressive sepsis, the hyperinflammatory syndrome considered alongside acute leukaemia was haemophagocytic lymphohistiocytosis.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", among the initial haematology differential diagnoses for the previously healthy woman in her late 40s who developed pancytopenia and coagulopathy after a dog bite and rapidly progressive sepsis, the hyperinflammatory syndrome considered alongside acute leukaemia was haemophagocytic lymphohistiocytosis."
14,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", continuous renal replacement therapy., continuous renal replacement therapy.,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed septic cardiomyopathy with fluid overload during her ICU course after her dog-bite–associated sepsis worsened, and the patient was started on","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed septic cardiomyopathy with fluid overload during her ICU course after her dog-bite–associated sepsis worsened, and the patient was started on","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed septic cardiomyopathy with fluid overload during her ICU course after her dog-bite–associated sepsis worsened, and the patient was started on continuous renal replacement therapy.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed septic cardiomyopathy with fluid overload during her ICU course after her dog-bite–associated sepsis worsened, and the patient was started on continuous renal replacement therapy."
15,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", negative, negative,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", autoimmune testing performed during the patient’s evaluation after she became completely anuric and required continuous renal replacement therapy showed that the antinuclear antibodies (ANA) test was reported as","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", autoimmune testing performed during the patient’s evaluation after she became completely anuric and required continuous renal replacement therapy showed that the antinuclear antibodies (ANA) test was reported as","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", autoimmune testing performed during the patient’s evaluation after she became completely anuric and required continuous renal replacement therapy showed that the antinuclear antibodies (ANA) test was reported as negative","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", autoimmune testing performed during the patient’s evaluation after she became completely anuric and required continuous renal replacement therapy showed that the antinuclear antibodies (ANA) test was reported as negative"
16,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", ongoing dialysis-dependent AKI and intravenous antibiotic therapy., ongoing dialysis-dependent AKI and intravenous antibiotic therapy.,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after 8 days of hospitalization for sepsis following a dog bite, the patient was transferred to the nephrology ward for","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after 8 days of hospitalization for sepsis following a dog bite, the patient was transferred to the nephrology ward for","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after 8 days of hospitalization for sepsis following a dog bite, the patient was transferred to the nephrology ward for ongoing dialysis-dependent AKI and intravenous antibiotic therapy.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after 8 days of hospitalization for sepsis following a dog bite, the patient was transferred to the nephrology ward for ongoing dialysis-dependent AKI and intravenous antibiotic therapy."
17,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", alert and oriented., alert and oriented.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when she was transferred to the nephrology ward after 8 days of hospitalization and was clinically stable but anuric, with generalised oedema and multiple haematomas, her mental status was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when she was transferred to the nephrology ward after 8 days of hospitalization and was clinically stable but anuric, with generalised oedema and multiple haematomas, her mental status was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when she was transferred to the nephrology ward after 8 days of hospitalization and was clinically stable but anuric, with generalised oedema and multiple haematomas, her mental status was alert and oriented.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when she was transferred to the nephrology ward after 8 days of hospitalization and was clinically stable but anuric, with generalised oedema and multiple haematomas, her mental status was alert and oriented."
18,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", stable haemoglobin., stable haemoglobin.,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient was being followed on the nephrology ward after transfer for dialysis-dependent acute kidney injury, and her laboratory results there showed an improving inflammatory profile, reactive leukocytosis, recovering platelets, and","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient was being followed on the nephrology ward after transfer for dialysis-dependent acute kidney injury, and her laboratory results there showed an improving inflammatory profile, reactive leukocytosis, recovering platelets, and","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient was being followed on the nephrology ward after transfer for dialysis-dependent acute kidney injury, and her laboratory results there showed an improving inflammatory profile, reactive leukocytosis, recovering platelets, and stable haemoglobin.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient was being followed on the nephrology ward after transfer for dialysis-dependent acute kidney injury, and her laboratory results there showed an improving inflammatory profile, reactive leukocytosis, recovering platelets, and stable haemoglobin."
19,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", negative., negative.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed haemolysis and the initial direct antiglobulin test (DAT) had been positive for IgG, repeat DAT testing was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed haemolysis and the initial direct antiglobulin test (DAT) had been positive for IgG, repeat DAT testing was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed haemolysis and the initial direct antiglobulin test (DAT) had been positive for IgG, repeat DAT testing was negative.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed haemolysis and the initial direct antiglobulin test (DAT) had been positive for IgG, repeat DAT testing was negative."
20,repair,poor_wording,"Repair-first wording: the old cloze omitted ""below"" and changed the source meaning for the ADAMTS13 threshold; repaired to the source-backed threshold phrase.", 10%., below 10%.,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting at","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting with ADAMTS13 activity","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting at 10%.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient developed microangiopathic haemolytic anaemia and thrombocytopenia after sepsis, and ADAMTS13 activity was later reported as 43.5%, which argued against thrombotic thrombocytopenic purpura (TTP), with TTP typically presenting with ADAMTS13 activity below 10%."
21,repair,poor_wording,"Repair-first wording: the old probe used an awkward comma apposition after ""complement inhibitor therapy""; repaired to ask directly for the first-dose drug.", eculizumab, eculizumab,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed evidence of thrombotic microangiopathy following sepsis, plasma exchange (PEX) was started as bridging therapy while laboratory results were pending prior to the first dose of complement inhibitor therapy,","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed evidence of thrombotic microangiopathy following sepsis, plasma exchange (PEX) was started as bridging therapy while laboratory results were pending prior to the first dose of","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed evidence of thrombotic microangiopathy following sepsis, plasma exchange (PEX) was started as bridging therapy while laboratory results were pending prior to the first dose of complement inhibitor therapy, eculizumab","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed evidence of thrombotic microangiopathy following sepsis, plasma exchange (PEX) was started as bridging therapy while laboratory results were pending prior to the first dose of eculizumab"
22,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", TMA., TMA.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", once the thrombocyte count had increased to 77×10^9/L and a kidney biopsy was performed, the biopsy findings of severe acute tubular necrosis, ischaemic glomeruli with fibrin thrombi, and scattered crescent formation were considered consistent with","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", once the thrombocyte count had increased to 77×10^9/L and a kidney biopsy was performed, the biopsy findings of severe acute tubular necrosis, ischaemic glomeruli with fibrin thrombi, and scattered crescent formation were considered consistent with","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", once the thrombocyte count had increased to 77×10^9/L and a kidney biopsy was performed, the biopsy findings of severe acute tubular necrosis, ischaemic glomeruli with fibrin thrombi, and scattered crescent formation were considered consistent with TMA.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", once the thrombocyte count had increased to 77×10^9/L and a kidney biopsy was performed, the biopsy findings of severe acute tubular necrosis, ischaemic glomeruli with fibrin thrombi, and scattered crescent formation were considered consistent with TMA."
23,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", eculizumab., eculizumab.,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient underwent three sessions of plasma exchange with Octaplas and before blood was sampled for extended complement testing to rule out hereditary complement-mediated TMA, the single induction dose was","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient underwent three sessions of plasma exchange with Octaplas and before blood was sampled for extended complement testing to rule out hereditary complement-mediated TMA, the single induction dose was","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient underwent three sessions of plasma exchange with Octaplas and before blood was sampled for extended complement testing to rule out hereditary complement-mediated TMA, the single induction dose was eculizumab.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient underwent three sessions of plasma exchange with Octaplas and before blood was sampled for extended complement testing to rule out hereditary complement-mediated TMA, the single induction dose was eculizumab."
24,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", negative., negative.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was treated with plasma exchange and eculizumab, extended complement testing was performed, and the result of the antifactor H antibodies test was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was treated with plasma exchange and eculizumab, extended complement testing was performed, and the result of the antifactor H antibodies test was","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was treated with plasma exchange and eculizumab, extended complement testing was performed, and the result of the antifactor H antibodies test was negative.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was treated with plasma exchange and eculizumab, extended complement testing was performed, and the result of the antifactor H antibodies test was negative."
25,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", adequate urine output., adequate urine output.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up after the complex medical management the patient had","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up after the complex medical management the patient had","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up after the complex medical management the patient had adequate urine output.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up after the complex medical management the patient had adequate urine output."
26,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", renal function stabilises., renal function stabilises.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient continued complement blockade because of the severity of her disease, with reassessment for stopping complement blockade during follow-up planned when","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient continued complement blockade because of the severity of her disease, with reassessment for stopping complement blockade during follow-up planned when","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient continued complement blockade because of the severity of her disease, with reassessment for stopping complement blockade during follow-up planned when renal function stabilises.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient continued complement blockade because of the severity of her disease, with reassessment for stopping complement blockade during follow-up planned when renal function stabilises."
27,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", close monitoring for relapse., close monitoring for relapse.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that if pathogenic complement gene abnormalities are identified, this would favour longer term therapy accompanied by","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that if pathogenic complement gene abnormalities are identified, this would favour longer term therapy accompanied by","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that if pathogenic complement gene abnormalities are identified, this would favour longer term therapy accompanied by close monitoring for relapse.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that if pathogenic complement gene abnormalities are identified, this would favour longer term therapy accompanied by close monitoring for relapse."
28,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", exclude thrombotic TTP, exclude thrombotic TTP,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that when an adult presents with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury (AKI), the initial priority in the workup before considering other causes of TMA is to","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that when an adult presents with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury (AKI), the initial priority in the workup before considering other causes of TMA is to","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that when an adult presents with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury (AKI), the initial priority in the workup before considering other causes of TMA is to exclude thrombotic TTP","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that when an adult presents with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury (AKI), the initial priority in the workup before considering other causes of TMA is to exclude thrombotic TTP"
29,keep,,"Retained: source-framed, standalone, meaningful, and source-backed under the v13 rubric.", laboratory based., laboratory based.,"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when adults with microangiopathic haemolytic anaemia, thrombocytopenia and acute kidney injury are being triaged with clinical scores such as PLASMIC while awaiting test results, diagnostic confirmation is","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when adults with microangiopathic haemolytic anaemia, thrombocytopenia and acute kidney injury are being triaged with clinical scores such as PLASMIC while awaiting test results, diagnostic confirmation is","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when adults with microangiopathic haemolytic anaemia, thrombocytopenia and acute kidney injury are being triaged with clinical scores such as PLASMIC while awaiting test results, diagnostic confirmation is laboratory based.","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when adults with microangiopathic haemolytic anaemia, thrombocytopenia and acute kidney injury are being triaged with clinical scores such as PLASMIC while awaiting test results, diagnostic confirmation is laboratory based."
