row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,, a generalized orthogonal finetuning framework.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", by subsuming OFT as a special case, BOFT introduces",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", by subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework.",
12,keep,,, large vision transformers.,,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors' extensive empirical study of adapting models to various downstream tasks in vision and language includes",,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors' extensive empirical study of adapting models to various downstream tasks in vision and language includes large vision transformers.",
13,keep,,, text-to-image diffusion models.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the extensive empirical study of adapting models to downstream tasks in vision and language, the diffusion models examined alongside large vision transformers and large language models are",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the extensive empirical study of adapting models to downstream tasks in vision and language, the diffusion models examined alongside large vision transformers and large language models are text-to-image diffusion models.",
14,keep,,," ChatGPT~\cite{brown2020language,chen2021evaluating} and Stable Diffusion~\cite{rombach2022high}",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the recent models given as examples that demonstrate the remarkable generalization ability of large foundation models are",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the recent models given as examples that demonstrate the remarkable generalization ability of large foundation models are ChatGPT~\cite{brown2020language,chen2021evaluating} and Stable Diffusion~\cite{rombach2022high}",
15,keep,,, the number of parameters.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the rapid increase in the performance of large foundation models is paired with a dramatic increase in",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the rapid increase in the performance of large foundation models is paired with a dramatic increase in the number of parameters.",
16,keep,,, 175B parameters.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that the rapid increase in the performance of such models is paired with a dramatic increase in the number of parameters. GPT-3 has approximately",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that the rapid increase in the performance of such models is paired with a dramatic increase in the number of parameters. GPT-3 has approximately 175B parameters.",
17,repair,source_framing_issue,Added required source framing., train a foundation model from scratch., train a foundation model from scratch.,"As the number of parameters in large foundation models has dramatically increased, it has become increasingly challenging for researchers to","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", as the number of parameters in large foundation models has dramatically increased, it has become increasingly challenging for researchers to","As the number of parameters in large foundation models has dramatically increased, it has become increasingly challenging for researchers to train a foundation model from scratch.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", as the number of parameters in large foundation models has dramatically increased, it has become increasingly challenging for researchers to train a foundation model from scratch."
18,keep,,, researchers.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", it has become increasingly challenging to train a foundation model from scratch for",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", it has become increasingly challenging to train a foundation model from scratch for researchers.",
19,keep,,, the ability to adapt such models without retraining them from scratch.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", broad progress in the field requires",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", broad progress in the field requires the ability to adapt such models without retraining them from scratch.",
20,keep,,, retraining them from scratch.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", broad progress in adapting large foundation models requires the ability to adapt them without",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", broad progress in adapting large foundation models requires the ability to adapt them without retraining them from scratch.",
21,repair,source_framing_issue,Added required source framing., downstream tasks., downstream tasks.,Existing foundation models must be efficiently adapted to,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", existing foundation models must be efficiently adapted to",Existing foundation models must be efficiently adapted to downstream tasks.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", existing foundation models must be efficiently adapted to downstream tasks."
22,keep,,, model finetuning.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation method that keeps the model architecture unchanged while updating only a subset of the parameters is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation method that keeps the model architecture unchanged while updating only a subset of the parameters is model finetuning.",
23,keep,,, adapter tuning.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", among model finetuning and prompt tuning, the efficient task adaptation method that adds additional trainable parameters to the original model is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", among model finetuning and prompt tuning, the efficient task adaptation method that adds additional trainable parameters to the original model is adapter tuning.",
24,keep,,, prompt tuning,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation method that attaches additional trainable prefix tokens to the input is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation method that attaches additional trainable prefix tokens to the input is prompt tuning",
25,repair,source_framing_issue,Added required source framing., model finetuning., model finetuning.,"The paper describes the efficient task adaptation approach as a simple yet powerful method that introduces no inference latency, namely","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation approach described as simple, powerful, and introducing no inference latency is","The paper describes the efficient task adaptation approach as a simple yet powerful method that introduces no inference latency, namely model finetuning.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient task adaptation approach described as simple, powerful, and introducing no inference latency is model finetuning."
26,keep,,, no inference latency.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", compared with adapter tuning and prompt tuning, model finetuning more importantly introduces",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", compared with adapter tuning and prompt tuning, model finetuning more importantly introduces no inference latency.",
27,repair,source_framing_issue,Normalized malformed or markdown-wrapped source title framing., the pretraining knowledge., the pretraining knowledge.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the fundamental principle behind model finetuning is to preserve the similarity between the pretrained model and the finetuned model under certain measurements, thereby preserving","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the fundamental principle behind model finetuning is to preserve the similarity between the pretrained model and the finetuned model under certain measurements, thereby preserving","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the fundamental principle behind model finetuning is to preserve the similarity between the pretrained model and the finetuned model under certain measurements, thereby preserving the pretraining knowledge.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the fundamental principle behind model finetuning is to preserve the similarity between the pretrained model and the finetuned model under certain measurements, thereby preserving the pretraining knowledge."
28,repair,source_framing_issue,Normalized malformed or markdown-wrapped source title framing., the pretrained model and the finetuned model., the pretrained model and the finetuned model.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" model finetuning aims to ensure similarity between","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", model finetuning aims to ensure similarity between","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" model finetuning aims to ensure similarity between the pretrained model and the finetuned model.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", model finetuning aims to ensure similarity between the pretrained model and the finetuned model."
29,keep,,, orthogonal matrix.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the Orthogonal Finetuning (OFT) framework, neurons in the same layer are transformed so that pairwise angles between neurons are provably preserved throughout finetuning by an",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the Orthogonal Finetuning (OFT) framework, neurons in the same layer are transformed so that pairwise angles between neurons are provably preserved throughout finetuning by an orthogonal matrix.",
30,keep,,, pairwise angles.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in Orthogonal Finetuning (OFT), the property between neurons in the same layer that is provably preserved when they are transformed by the same orthogonal matrix throughout finetuning is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in Orthogonal Finetuning (OFT), the property between neurons in the same layer that is provably preserved when they are transformed by the same orthogonal matrix throughout finetuning is pairwise angles.",
31,keep,,, text-to-image diffusion models,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT has demonstrated promising generalizability and convergence when used to finetune",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT has demonstrated promising generalizability and convergence when used to finetune text-to-image diffusion models",
32,keep,,, the high dimensionality of orthogonal matrices,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) can have a quite large number of trainable parameters when it is used for finetuning text-to-image diffusion models because of",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) can have a quite large number of trainable parameters when it is used for finetuning text-to-image diffusion models because of the high dimensionality of orthogonal matrices",
33,repair,poor_wording,Rewrote colon-ended cloze into a grammatical cloze., a block-diagonal structure, a block-diagonal structure,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT introduces this structure in its orthogonal matrix to reduce the number of trainable parameters:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the structure OFT introduces in its orthogonal matrix to reduce the number of trainable parameters is","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT introduces a block-diagonal structure in its orthogonal matrix to reduce the number of trainable parameters.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the structure OFT introduces in its orthogonal matrix to reduce the number of trainable parameters is a block-diagonal structure"
34,keep,,, the number of parameters.,,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT introduces a block-diagonal structure to reduce",,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT introduces a block-diagonal structure to reduce the number of parameters.",
35,repair,poor_wording,Removed colon-ended cloze wording., a fixed sparsity pattern, a fixed sparsity pattern,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", because the orthogonal transformation is applied independently in different blocks, the orthogonal matrix in OFT has:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", because the orthogonal transformation is applied independently in different blocks, the orthogonal matrix in OFT has","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", because the orthogonal transformation is applied independently in different blocks, the orthogonal matrix in OFT has a fixed sparsity pattern.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", because the orthogonal transformation is applied independently in different blocks, the orthogonal matrix in OFT has a fixed sparsity pattern"
36,keep,,, different blocks.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when OFT uses a block-diagonal structure to improve parameter efficiency, the orthogonal matrix has a fixed sparsity pattern and the orthogonal transformation is applied independently in",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when OFT uses a block-diagonal structure to improve parameter efficiency, the orthogonal matrix has a fixed sparsity pattern and the orthogonal transformation is applied independently in different blocks.",
37,keep,,, undesirable inductive biases.,,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although the block-diagonal sparsity pattern saves parameters, it may introduce",,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although the block-diagonal sparsity pattern saves parameters, it may introduce undesirable inductive biases.",
38,repair,poor_wording,Removed colon-ended cloze wording., expressiveness, expressiveness,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although OFT's block-diagonal sparsity pattern saves parameters, the resulting block-diagonal orthogonal matrix reduces:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although OFT's block-diagonal sparsity pattern saves parameters, the resulting block-diagonal orthogonal matrix reduces","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although OFT's block-diagonal sparsity pattern saves parameters, the resulting block-diagonal orthogonal matrix reduces expressiveness.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", although OFT's block-diagonal sparsity pattern saves parameters, the resulting block-diagonal orthogonal matrix reduces expressiveness"
39,keep,,, how to find a good sparsity pattern.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the discussion of OFT’s block-diagonal sparsity pattern for orthogonal matrices, what remains a mystery despite the parameter savings is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the discussion of OFT’s block-diagonal sparsity pattern for orthogonal matrices, what remains a mystery despite the parameter savings is how to find a good sparsity pattern.",
40,keep,,, generate a dense orthogonal matrix,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when discussing the limitations of a block-diagonal sparsity pattern for orthogonal transformations and the challenge of finding a good sparsity pattern, the authors say the key to addressing this problem is to",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when discussing the limitations of a block-diagonal sparsity pattern for orthogonal transformations and the challenge of finding a good sparsity pattern, the authors say the key to addressing this problem is to generate a dense orthogonal matrix",
41,drop,title_leakage,"Target ""parameter-efficient"" is unavoidably leaked by the mandatory paper title.", parameter-efficient.,,"According to the paper, when generating a dense orthogonal matrix to address the limitations of the block-diagonal sparsity pattern, the authors aim to preserve a design that is",,"According to the paper, when generating a dense orthogonal matrix to address the limitations of the block-diagonal sparsity pattern, the authors aim to preserve a design that is parameter-efficient.",
42,keep,,, $\mathcal{O}(d^2)$,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the number of parameters required by a $d$-dimensional dense orthogonal matrix is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the number of parameters required by a $d$-dimensional dense orthogonal matrix is $\mathcal{O}(d^2)$",
43,keep,,, multiple factorized sparse matrices.,,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors compose a dense orthogonal matrix while remaining parameter-efficient using",,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors compose a dense orthogonal matrix while remaining parameter-efficient using multiple factorized sparse matrices.",
44,repair,near_drop_review,Original cloze reversed the source phrase; repaired to the source-supported trade-off target., computation time., space.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors explain that their approach to generating a dense orthogonal matrix is guided by the insight that the number of trainable parameters can be reduced by trading space for","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors explain that their approach to generating a dense orthogonal matrix is guided by the insight that the number of trainable parameters can be reduced by trading computation time for","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors explain that their approach to generating a dense orthogonal matrix is guided by the insight that the number of trainable parameters can be reduced by trading space for computation time.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors explain that their approach to generating a dense orthogonal matrix is guided by the insight that the number of trainable parameters can be reduced by trading computation time for space."
45,repair,source_framing_issue,Normalized malformed or markdown-wrapped source title framing., trainable parameters., trainable parameters.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" trading computation time for space in generating a dense orthogonal matrix from multiple factorized sparse matrices can reduce","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", trading computation time for space in generating a dense orthogonal matrix from multiple factorized sparse matrices can reduce","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" trading computation time for space in generating a dense orthogonal matrix from multiple factorized sparse matrices can reduce trainable parameters.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", trading computation time for space in generating a dense orthogonal matrix from multiple factorized sparse matrices can reduce trainable parameters."
46,keep,,, the multiplication of sparse matrices,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", given that this representation requires the matrix operation to be performed repeatedly in each training iteration, the orthogonal matrix is represented in the proposed approach as",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", given that this representation requires the matrix operation to be performed repeatedly in each training iteration, the orthogonal matrix is represented in the proposed approach as the multiplication of sparse matrices",
47,keep,,, the multiplication.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when the orthogonal matrix is represented as a product of sparse matrices, what has to be performed repeatedly in each training iteration is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when the orthogonal matrix is represented as a product of sparse matrices, what has to be performed repeatedly in each training iteration is the multiplication.",
48,keep,,, an information transmission problem.,,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of problem the authors use to interpret the generation of a dense orthogonal matrix is",,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of problem the authors use to interpret the generation of a dense orthogonal matrix is an information transmission problem.",
49,keep,,, a dense orthogonal matrix.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of matrix the authors interpret as being generated when they frame matrix factorization as an information transmission problem is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of matrix the authors interpret as being generated when they frame matrix factorization as an information transmission problem is a dense orthogonal matrix.",
50,keep,,, a grid-structured graph.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", under the problem formulation in which generating a dense orthogonal matrix by multiplying sparse matrices is interpreted as an information transmission problem, the information transmission is understood to occur on",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", under the problem formulation in which generating a dense orthogonal matrix by multiplying sparse matrices is interpreted as an information transmission problem, the information transmission is understood to occur on a grid-structured graph.",
51,keep,,, multiplying sparse matrices.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", under the information transmission problem formulation, a dense orthogonal matrix is generated through",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", under the information transmission problem formulation, a dense orthogonal matrix is generated through multiplying sparse matrices.",
52,repair,source_framing_issue,Normalized malformed or markdown-wrapped source title framing., sparse matrix factorization., sparse matrix factorization.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" in the information transmission framework for generating dense orthogonal matrices by multiplying sparse matrices, the approach that limits the number of trainable parameters while remaining expressive enough to generate dense matrices is","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework for generating dense orthogonal matrices by multiplying sparse matrices, the approach that limits the number of trainable parameters while remaining expressive enough to generate dense matrices is","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" in the information transmission framework for generating dense orthogonal matrices by multiplying sparse matrices, the approach that limits the number of trainable parameters while remaining expressive enough to generate dense matrices is sparse matrix factorization.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework for generating dense orthogonal matrices by multiplying sparse matrices, the approach that limits the number of trainable parameters while remaining expressive enough to generate dense matrices is sparse matrix factorization."
53,repair,poor_wording,Removed colon-ended cloze wording., the number of trainable parameters, the number of trainable parameters,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework, sparse matrix factorizations that are expressive enough to generate dense matrices can limit:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework, sparse matrix factorizations that are expressive enough to generate dense matrices can limit","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework, sparse matrix factorizations that are expressive enough to generate dense matrices can limit the number of trainable parameters.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the information transmission framework, sparse matrix factorizations that are expressive enough to generate dense matrices can limit the number of trainable parameters"
54,keep,,, dense matrices,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", within the information transmission framework, sparse matrix factorization methods can still generate",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", within the information transmission framework, sparse matrix factorization methods can still generate dense matrices",
55,repair,poor_wording,Rewrote colon-ended cloze into a grammatical cloze., butterfly structures, butterfly structures,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors draw inspiration from the following structures in the Cooley-Tukey fast Fourier transform algorithm to achieve parameter efficiency in their information transmission framework:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the structures in the Cooley-Tukey fast Fourier transform algorithm that the authors draw inspiration from to achieve parameter efficiency in their information transmission framework are","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors draw inspiration from the following structures in the Cooley-Tukey fast Fourier transform algorithm to achieve parameter efficiency in their information transmission framework: butterfly structures","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the structures in the Cooley-Tukey fast Fourier transform algorithm that the authors draw inspiration from to achieve parameter efficiency in their information transmission framework are butterfly structures"
56,keep,,, nodes.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when the authors draw inspiration from the butterfly structures in the Cooley-Tukey fast Fourier transform algorithm to achieve parameter efficiency in their information transmission framework, information can be exchanged efficiently from different",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when the authors draw inspiration from the butterfly structures in the Cooley-Tukey fast Fourier transform algorithm to achieve parameter efficiency in their information transmission framework, information can be exchanged efficiently from different nodes.",
57,keep,,, the butterfly graph.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of graph in the Cooley-Tukey fast Fourier transform algorithm that inherently induces a way to perform sparse matrix factorization is",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of graph in the Cooley-Tukey fast Fourier transform algorithm that inherently induces a way to perform sparse matrix factorization is the butterfly graph.",
58,keep,,, butterfly factorization.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the sparse matrix factorization induced by the butterfly graph in the Cooley-Tukey algorithm is called",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the sparse matrix factorization induced by the butterfly graph in the Cooley-Tukey algorithm is called butterfly factorization.",
59,keep,,, $\mathcal{O}(d)$ non-zero entries.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the butterfly factorization used to generate a $d$-dimensional dense matrix as a product of $\mathcal{O}(\log d)$ sparse matrices, each sparse matrix has",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the butterfly factorization used to generate a $d$-dimensional dense matrix as a product of $\mathcal{O}(\log d)$ sparse matrices, each sparse matrix has $\mathcal{O}(d)$ non-zero entries.",
60,keep,,, $\mathcal{O}(d\log d)$.,,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when each sparse matrix is made orthogonal, the efficient orthogonal parameterization uses",,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when each sparse matrix is made orthogonal, the efficient orthogonal parameterization uses $\mathcal{O}(d\log d)$.",
