probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent a bimanual vaginal examination after presenting at 21 weeks' gestation with severe abdominal pain and mild dyspnoea. What was the approximate size of the fixed mass found in the lesser pelvis on that examination?",about 9 cm.,(D),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent a bimanual vaginal examination after presenting at 21 weeks' gestation with severe abdominal pain and mild dyspnoea. What was the approximate size of the fixed mass found in the lesser pelvis on that examination?
(A) about 15 cm.
(B) about 18 cm.
(C) about 12 cm.
(D) about 9 cm.
(E) about 6 cm.",about 15 cm.,about 18 cm.,about 12 cm.,about 9 cm.,about 6 cm.,"[""about 18\u2009cm."", ""about 6\u2009cm."", ""about 12\u2009cm."", ""about 15\u2009cm.""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after presenting at 21 weeks' gestation with severe abdominal pain and mild dyspnoea, the patient underwent a bimanual vaginal examination that revealed a fixed mass in the lesser pelvis measuring about 9 cm.","The bimanual vaginal examination showed the presence of a fixed mass in the lesser pelvis of about 9 cm, rounded and hard, that partially bulged at the posterior fornix.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent a bimanual vaginal examination after presenting at 21 weeks' gestation with severe abdominal pain and mild dyspnoea. What was the approximate size of the fixed mass found in the lesser pelvis on that examination?
(A) about 15 cm.
(B) about 18 cm.
(C) about 12 cm.
(D) about 9 cm.
(E) about 6 cm."
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman in her second trimester had an abdomen that seemed larger than expected for gestational age. On examination, there was a tender swelling and a taut-elastic mass occupying the entire upper left quadrant. What was the measured size of that mass?",18 cm,(D),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman in her second trimester had an abdomen that seemed larger than expected for gestational age. On examination, there was a tender swelling and a taut-elastic mass occupying the entire upper left quadrant. What was the measured size of that mass?
(A) 22 cm
(B) 20 cm
(C) 16 cm
(D) 18 cm
(E) 9 cm",22 cm,20 cm,16 cm,18 cm,9 cm,"[""9\u2009cm"", ""16\u2009cm"", ""20\u2009cm"", ""22\u2009cm""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman in her second trimester had an abdomen that seemed larger than expected for gestational age, and on examination there was a tender swelling and a taut-elastic mass occupying the entire upper left quadrant that measured 18 cm","The abdomen seemed to be more enlarged than expected for the gestational age, with a tender swelling and a taut-elastic mass occupying all the upper left quadrant, measuring 18 cm, without clinical signs of ascites.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman in her second trimester had an abdomen that seemed larger than expected for gestational age. On examination, there was a tender swelling and a taut-elastic mass occupying the entire upper left quadrant. What was the measured size of that mass?
(A) 22 cm
(B) 20 cm
(C) 16 cm
(D) 18 cm
(E) 9 cm"
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman at 21 weeks' gestational age was admitted to the emergency room for severe abdominal pain and mild dyspnoea. During the multidisciplinary evaluation, her oxygen saturation and thoracic examination were normal. What was her median blood pressure in the emergency room?",100/60 mm Hg,(A),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman at 21 weeks' gestational age was admitted to the emergency room for severe abdominal pain and mild dyspnoea. During the multidisciplinary evaluation, her oxygen saturation and thoracic examination were normal. What was her median blood pressure in the emergency room?
(A) 100/60 mm Hg
(B) 90/60 mm Hg
(C) 120/80 mm Hg
(D) 110/70 mm Hg
(E) 97/74 mm Hg",100/60 mm Hg,90/60 mm Hg,120/80 mm Hg,110/70 mm Hg,97/74 mm Hg,"[""110/70\u2009mm\u2009Hg"", ""120/80\u2009mm\u2009Hg"", ""90/60\u2009mm\u2009Hg"", ""97/74\u2009mm\u2009Hg""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman at 21 weeks' gestational age was admitted to the emergency room for severe abdominal pain and mild dyspnoea, and during the multidisciplinary evaluation her oxygen saturation and thoracic examination were normal; her median blood pressure in the emergency room was 100/60 mm Hg","First, she was admitted to the emergency room for a thorough multidisciplinary evaluation: she had normal oxygen saturation (median value 97%), a physical examination of the thorax revealed a normal heart rate (median value 74 bpm) and blood pressure (median value 100/60 mm Hg).",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant woman at 21 weeks' gestational age was admitted to the emergency room for severe abdominal pain and mild dyspnoea. During the multidisciplinary evaluation, her oxygen saturation and thoracic examination were normal. What was her median blood pressure in the emergency room?
(A) 100/60 mm Hg
(B) 90/60 mm Hg
(C) 120/80 mm Hg
(D) 110/70 mm Hg
(E) 97/74 mm Hg"
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient developed a low-grade fever during her hospital stay and underwent testing, including urine studies. What infection was detected in the urine samples?",a Klebsiella pneumoniae infection,(C),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient developed a low-grade fever during her hospital stay and underwent testing, including urine studies. What infection was detected in the urine samples?
(A) an Escherichia coli infection
(B) a severe acute respiratory syndrome coronavirus 2 infection
(C) a Klebsiella pneumoniae infection
(D) a Group B Streptococcus infection
(E) significant proteinuria consistent with preeclampsia",an Escherichia coli infection,a severe acute respiratory syndrome coronavirus 2 infection,a Klebsiella pneumoniae infection,a Group B Streptococcus infection,significant proteinuria consistent with preeclampsia,"[""an Escherichia coli infection"", ""a severe acute respiratory syndrome coronavirus 2 infection"", ""a Group B Streptococcus infection"", ""significant proteinuria consistent with preeclampsia""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient developed a low-grade fever during her hospital stay and underwent testing, including urine studies, which detected a Klebsiella pneumoniae infection","So, a PCR for severe acute respiratory syndrome, Coronavirus 2 nasopharyngeal swab was performed, showing a negative result; on the contrary, a Klebsiella pneumoniae infection was detected in urine samples.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient developed a low-grade fever during her hospital stay and underwent testing, including urine studies. What infection was detected in the urine samples?
(A) an Escherichia coli infection
(B) a severe acute respiratory syndrome coronavirus 2 infection
(C) a Klebsiella pneumoniae infection
(D) a Group B Streptococcus infection
(E) significant proteinuria consistent with preeclampsia"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester admission at 21 weeks' gestation, blood tests showed iron deficiency anaemia. What haemoglobin level was reported on that blood test?",9.9 g/L,(E),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester admission at 21 weeks' gestation, blood tests showed iron deficiency anaemia. What haemoglobin level was reported on that blood test?
(A) 8.9 g/L
(B) 10.5 g/L
(C) 12.0 g/L
(D) 11.29 g/L
(E) 9.9 g/L",8.9 g/L,10.5 g/L,12.0 g/L,11.29 g/L,9.9 g/L,"[""12.0\u2009g/L"", ""11.29\u2009g/L"", ""10.5\u2009g/L"", ""8.9\u2009g/L""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester admission at 21 weeks' gestation, blood tests showed iron deficiency anaemia, and the haemoglobin level reported on that blood test was 9.9 g/L","Moreover, the blood test showed a status of iron deficiency anaemia with haemoglobin (Hb) 9.9 g/L (n.v. 12.0–16.6 g/L) and serum ferritin of 25 mcg/L (n.v. 15–300 mcg/L); a slight increase of C reactive protein with a value of 1.39 mg/dL (n.v. 0–0.3 mg/dL); and an increase of the neutrophilic count (white blood cells 11.29×103 /uL (n.v. 4–10×103 /uL) with neutrophils 9.27×103 /uL (n.v. 2.8–5.5×103 /uL)), consistent with pregnancy-related changes.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester admission at 21 weeks' gestation, blood tests showed iron deficiency anaemia. What haemoglobin level was reported on that blood test?
(A) 8.9 g/L
(B) 10.5 g/L
(C) 12.0 g/L
(D) 11.29 g/L
(E) 9.9 g/L"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea. Those tests showed iron deficiency anaemia and pregnancy-related leukocytosis; what was the C reactive protein value that was slightly increased?",1.39 mg/dL,(C),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea. Those tests showed iron deficiency anaemia and pregnancy-related leukocytosis; what was the C reactive protein value that was slightly increased?
(A) 0.30 mg/dL
(B) 1.93 mg/dL
(C) 1.39 mg/dL
(D) 1.29 mg/dL
(E) 1.39 mg/L",0.30 mg/dL,1.93 mg/dL,1.39 mg/dL,1.29 mg/dL,1.39 mg/L,"[""1.29\u2009mg/dL"", ""1.93\u2009mg/dL"", ""0.30\u2009mg/dL"", ""1.39\u2009mg/L""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea, and those tests showed iron deficiency anaemia and pregnancy-related leukocytosis, with the C reactive protein value that was slightly increased being 1.39 mg/dL","Moreover, the blood test showed a status of iron deficiency anaemia with haemoglobin (Hb) 9.9 g/L (n.v. 12.0–16.6 g/L) and serum ferritin of 25 mcg/L (n.v. 15–300 mcg/L); a slight increase of C reactive protein with a value of 1.39 mg/dL (n.v. 0–0.3 mg/dL); and an increase of the neutrophilic count (white blood cells 11.29×103 /uL (n.v. 4–10×103 /uL) with neutrophils 9.27×103 /uL (n.v. 2.8–5.5×103 /uL)), consistent with pregnancy-related changes.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea. Those tests showed iron deficiency anaemia and pregnancy-related leukocytosis; what was the C reactive protein value that was slightly increased?
(A) 0.30 mg/dL
(B) 1.93 mg/dL
(C) 1.39 mg/dL
(D) 1.29 mg/dL
(E) 1.39 mg/L"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", what did the ultrasound imaging show in terms of how many masses were present and what type they were?","two large, unilocular cystic masses",(B),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", what did the ultrasound imaging show in terms of how many masses were present and what type they were?
(A) a single large, complex cystic adnexal mass
(B) two large, unilocular cystic masses
(C) two large, solid adnexal masses
(D) bilateral ovarian masses with septations and papillary projections
(E) two large, multilocular cystic masses","a single large, complex cystic adnexal mass","two large, unilocular cystic masses","two large, solid adnexal masses",bilateral ovarian masses with septations and papillary projections,"two large, multilocular cystic masses","[""two large, multilocular cystic masses"", ""two large, solid adnexal masses"", ""a single large, complex cystic adnexal mass"", ""bilateral ovarian masses with septations and papillary projections""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the ultrasound imaging showed two large, unilocular cystic masses","Ultrasound imaging demonstrated two large, unilocular cystic masses with regular margins and peripheral vascularisation.",Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", what did the ultrasound imaging show in terms of how many masses were present and what type they were?
(A) a single large, complex cystic adnexal mass
(B) two large, unilocular cystic masses
(C) two large, solid adnexal masses
(D) bilateral ovarian masses with septations and papillary projections
(E) two large, multilocular cystic masses"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging was performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea. The scan showed two large, unilocular cystic masses with regular margins. What type of vascularisation did the masses show on ultrasound imaging?",peripheral vascularisation,(A),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging was performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea. The scan showed two large, unilocular cystic masses with regular margins. What type of vascularisation did the masses show on ultrasound imaging?
(A) peripheral vascularisation
(B) thin internal septations
(C) central vascularisation
(D) mural nodularity
(E) heterogeneous echogenicity",peripheral vascularisation,thin internal septations,central vascularisation,mural nodularity,heterogeneous echogenicity,"[""central vascularisation"", ""thin internal septations"", ""mural nodularity"", ""heterogeneous echogenicity""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea showed two large, unilocular cystic masses with regular margins and peripheral vascularisation","Ultrasound imaging demonstrated two large, unilocular cystic masses with regular margins and peripheral vascularisation.",Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging was performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea. The scan showed two large, unilocular cystic masses with regular margins. What type of vascularisation did the masses show on ultrasound imaging?
(A) peripheral vascularisation
(B) thin internal septations
(C) central vascularisation
(D) mural nodularity
(E) heterogeneous echogenicity"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses. For the upper mass, which measured 18×12×7 cm and extended toward the uterine fundus, from which anatomical region did it extend?",the left subphrenic region,(A),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses. For the upper mass, which measured 18×12×7 cm and extended toward the uterine fundus, from which anatomical region did it extend?
(A) the left subphrenic region
(B) the posterior cul-de-sac
(C) the right subphrenic region
(D) the uterine fundus
(E) the left adnexal region",the left subphrenic region,the posterior cul-de-sac,the right subphrenic region,the uterine fundus,the left adnexal region,"[""the right subphrenic region"", ""the uterine fundus"", ""the left adnexal region"", ""the posterior cul-de-sac""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses, and the upper mass, which measured 18×12×7 cm, extended from the left subphrenic region","The upper mass measured 18×12×7 cm, extending from the left subphrenic region to the uterine fundus.",Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses. For the upper mass, which measured 18×12×7 cm and extended toward the uterine fundus, from which anatomical region did it extend?
(A) the left subphrenic region
(B) the posterior cul-de-sac
(C) the right subphrenic region
(D) the uterine fundus
(E) the left adnexal region"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", tumour markers were checked during the patient's second-trimester evaluation for two large abdominal masses. What was the patient's CA-125 level at that time?",41.8 U/mL,(D),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", tumour markers were checked during the patient's second-trimester evaluation for two large abdominal masses. What was the patient's CA-125 level at that time?
(A) 35 U/mL
(B) 58.7 U/mL
(C) 36 U/mL
(D) 41.8 U/mL
(E) 125 U/mL",35 U/mL,58.7 U/mL,36 U/mL,41.8 U/mL,125 U/mL,"[""36\u2009U/mL"", ""35\u2009U/mL"", ""58.7\u2009U/mL"", ""125\u2009U/mL""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester evaluation for two large abdominal masses, the CA-125 level was elevated to 41.8 U/mL","Tumour markers (CA 19–9, CA 15–3, CEA, β2-microglobulin and LDH) were within normal limits, whereas CA-125 was elevated (41.8 U/mL; normal <35 U/mL), showing an increasing trend from 36 U/mL 2 weeks earlier.",Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", tumour markers were checked during the patient's second-trimester evaluation for two large abdominal masses. What was the patient's CA-125 level at that time?
(A) 35 U/mL
(B) 58.7 U/mL
(C) 36 U/mL
(D) 41.8 U/mL
(E) 125 U/mL"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses. What were the dimensions of the lower mass on ultrasound imaging?",9.5×8× 8 cm,(E),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses. What were the dimensions of the lower mass on ultrasound imaging?
(A) 5.8×7.1 cm
(B) 18×12×7 cm
(C) 9.5×8×7 cm
(D) 8.5×8×8 cm
(E) 9.5×8× 8 cm",5.8×7.1 cm,18×12×7 cm,9.5×8×7 cm,8.5×8×8 cm,9.5×8× 8 cm,"[""18\u00d712\u00d77\u2009cm"", ""5.8\u00d77.1\u2009cm"", ""9.5\u00d78\u00d77\u2009cm"", ""8.5\u00d78\u00d78\u2009cm""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses, and the lower mass measured 9.5×8× 8 cm",The lower mass measured 9.5×8× 8 cm and appeared adherent to a posterior intramural-subserosal myoma with cystic degeneration (58×71 mm).,Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses. What were the dimensions of the lower mass on ultrasound imaging?
(A) 5.8×7.1 cm
(B) 18×12×7 cm
(C) 9.5×8×7 cm
(D) 8.5×8×8 cm
(E) 9.5×8× 8 cm"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s tumour markers were measured during the evaluation of two large abdominal masses in pregnancy. CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with a value obtained 2 weeks earlier. From what earlier value was CA-125 increasing?",36 U/mL 2 weeks earlier.,(C),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s tumour markers were measured during the evaluation of two large abdominal masses in pregnancy. CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with a value obtained 2 weeks earlier. From what earlier value was CA-125 increasing?
(A) CA 19–9 of 36 U/mL 2 weeks earlier.
(B) 32 U/mL 1 week earlier.
(C) 36 U/mL 2 weeks earlier.
(D) 35 U/mL, the upper limit of normal.
(E) 36 U/mL 2 days earlier.",CA 19–9 of 36 U/mL 2 weeks earlier.,32 U/mL 1 week earlier.,36 U/mL 2 weeks earlier.,"35 U/mL, the upper limit of normal.",36 U/mL 2 days earlier.,"[""35\u2009U/mL, the upper limit of normal."", ""32\u2009U/mL 1\u2009week earlier."", ""36\u2009U/mL 2\u2009days earlier."", ""CA 19\u20139 of 36\u2009U/mL 2\u2009weeks earlier.""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with 36 U/mL 2 weeks earlier.","Tumour markers (CA 19–9, CA 15–3, CEA, β2-microglobulin and LDH) were within normal limits, whereas CA-125 was elevated (41.8 U/mL; normal <35 U/mL), showing an increasing trend from 36 U/mL 2 weeks earlier.",Investigations,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s tumour markers were measured during the evaluation of two large abdominal masses in pregnancy. CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with a value obtained 2 weeks earlier. From what earlier value was CA-125 increasing?
(A) CA 19–9 of 36 U/mL 2 weeks earlier.
(B) 32 U/mL 1 week earlier.
(C) 36 U/mL 2 weeks earlier.
(D) 35 U/mL, the upper limit of normal.
(E) 36 U/mL 2 days earlier."
