source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,10,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.217391,0.195652,0.048257,0.169863,3,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", \textsc{FlashAttention-3} reaches a throughput with FP8 on H100 GPUs of","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the reported FP8 throughput for \textsc{FlashAttention-3} on H100 GPUs is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", \textsc{FlashAttention-3} reaches a throughput with FP8 on H100 GPUs of 1.2 PFLOPs/s","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the reported FP8 throughput for \textsc{FlashAttention-3} on H100 GPUs is 1.2 PFLOPs/s"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,11,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.363636,0.243243,0.585799,0.556213,8,4,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the abstract validation, FP8 \textsc{FlashAttention-3} achieves lower numerical error than a baseline FP8 attention by","In the abstract validation reported for “FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,” FP8 \textsc{FlashAttention-3} is said to reduce numerical error relative to a baseline FP8 attention by","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the abstract validation, FP8 \textsc{FlashAttention-3} achieves lower numerical error than a baseline FP8 attention by 2.6$\times$.","In the abstract validation reported for “FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,” FP8 \textsc{FlashAttention-3} is said to reduce numerical error relative to a baseline FP8 attention by 2.6$\times$."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,12,False,3,absolute lexical overlap still too high (new token Jaccard 0.286 > 0.250 or new LCS 4 > 6; jaccard drop 0.089),0.375000,0.285714,0.564935,0.450980,7,4,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", FP8 \textsc{FlashAttention-3} is reported to achieve 2.6$\times$ lower numerical error than","In ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the FP8 \textsc{FlashAttention-3} variant is shown to have numerical error reduced by 2.6$\times$ relative to","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", FP8 \textsc{FlashAttention-3} is reported to achieve 2.6$\times$ lower numerical error than a baseline FP8 attention.","In ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the FP8 \textsc{FlashAttention-3} variant is shown to have numerical error reduced by 2.6$\times$ relative to a baseline FP8 attention."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,13,False,3,absolute lexical overlap still too high (new token Jaccard 0.361 > 0.250 or new LCS 6 > 6; jaccard drop 0.102),0.463415,0.361111,0.025783,0.403712,9,6,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", computing the self-attention scores of queries and keys with respect to sequence length makes the attention mechanism the primary computational bottleneck in the Transformer architecture because it has","In the Transformer architecture~\citep{vaswani2017attention}, the main runtime limit comes from the attention mechanism, because forming self-attention scores between queries and keys grows with","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", computing the self-attention scores of queries and keys with respect to sequence length makes the attention mechanism the primary computational bottleneck in the Transformer architecture because it has quadratic scaling.","In the Transformer architecture~\citep{vaswani2017attention}, the main runtime limit comes from the attention mechanism, because forming self-attention scores between queries and keys grows with quadratic scaling."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,14,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.200000,0.109091,0.013962,0.007105,8,2,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", besides approximation, one approach mentioned for making attention faster in the long-context regime is","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", one of the methods cited for speeding up attention when sequences are long, apart from approximation, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", besides approximation, one approach mentioned for making attention faster in the long-context regime is software optimization","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", one of the methods cited for speeding up attention when sequences are long, apart from approximation, is software optimization"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,15,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.240000,0.145455,0.013223,0.010101,8,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the other approach mentioned for making attention faster in the long-context regime besides approximation and software optimization is","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the remaining route cited for speeding up attention when contexts are very long, apart from approximation and software optimization, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the other approach mentioned for making attention faster in the long-context regime besides approximation and software optimization is alternative architectures.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the remaining route cited for speeding up attention when contexts are very long, apart from approximation and software optimization, is alternative architectures."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,16,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.413043,0.088889,0.524313,0.046784,17,1,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the algorithms developed by Dao et al. that integrate knowledge of the GPU's execution model and hardware characteristics into their high-level design are","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Dao et al. are cited for creating","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the algorithms developed by Dao et al. that integrate knowledge of the GPU's execution model and hardware characteristics into their high-level design are exact-attention algorithms.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Dao et al. are cited for creating exact-attention algorithms."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,17,True,2,accepted,0.404762,0.181818,0.375887,0.234192,8,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" the earlier FlashAttention exact-attention algorithms integrate knowledge of the GPU's execution model into their high-level design along with","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" the earlier FlashAttention exact-attention methods incorporate understanding of the GPU execution model and","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" the earlier FlashAttention exact-attention algorithms integrate knowledge of the GPU's execution model into their high-level design along with hardware characteristics.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" the earlier FlashAttention exact-attention methods incorporate understanding of the GPU execution model and hardware characteristics."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,18,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.277778,0.160000,0.047945,0.164811,8,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when Dao et al. restructured the algorithm as \textsc{FlashAttention-2} to improve GPU occupancy and work distribution, they parallelized the attention computation over an additional dimension,","In Dao et al.’s \textsc{FlashAttention-2} redesign, meant to raise GPU occupancy and better balance the workload, attention was additionally parallelized across","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when Dao et al. restructured the algorithm as \textsc{FlashAttention-2} to improve GPU occupancy and work distribution, they parallelized the attention computation over an additional dimension, the sequence length dimension.","In Dao et al.’s \textsc{FlashAttention-2} redesign, meant to raise GPU occupancy and better balance the workload, attention was additionally parallelized across the sequence length dimension."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,19,False,3,absolute lexical overlap still too high (new token Jaccard 0.364 > 0.250 or new LCS 3 > 6; jaccard drop -0.030),0.333333,0.363636,0.049296,0.030238,7,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when describing how FlashAttention-2 restructures the algorithm to improve GPU occupancy and work distribution, the inner loop of the forward pass is performed over blocks of","In the discussion of how \textsc{FlashAttention-2} was reorganized to raise GPU occupancy and balance work more effectively, the forward-pass inner loop runs over blocks of","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when describing how FlashAttention-2 restructures the algorithm to improve GPU occupancy and work distribution, the inner loop of the forward pass is performed over blocks of the key and value matrices.","In the discussion of how \textsc{FlashAttention-2} was reorganized to raise GPU occupancy and balance work more effectively, the forward-pass inner loop runs over blocks of the key and value matrices."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,20,True,1,accepted,0.173913,0.205128,0.043573,0.324742,6,4,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", restructuring the algorithm as \textsc{FlashAttention-2} improved","In \citet{dao2023flashattention2}, recasting the method as \textsc{FlashAttention-2} led to better","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", restructuring the algorithm as \textsc{FlashAttention-2} improved the occupancy and distribution of work","In \citet{dao2023flashattention2}, recasting the method as \textsc{FlashAttention-2} led to better the occupancy and distribution of work"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,21,True,2,accepted,0.355556,0.224490,0.018484,0.152709,5,4,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" in comparison with optimized matrix-multiplication (GEMM) kernels, \textsc{FlashAttention-2} achieves utilization on the Hopper H100 GPU of","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" on Hopper H100, 	extsc{FlashAttention-2}'s utilization, when set against tuned matrix-multiplication (GEMM) kernels, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" in comparison with optimized matrix-multiplication (GEMM) kernels, \textsc{FlashAttention-2} achieves utilization on the Hopper H100 GPU of 35\%.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" on Hopper H100, 	extsc{FlashAttention-2}'s utilization, when set against tuned matrix-multiplication (GEMM) kernels, is 35\%."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,22,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.326087,0.239130,0.021930,0.186398,5,5,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when comparing \textsc{FlashAttention-2} with optimized matrix-multiplication (GEMM) kernels on the Hopper H100 GPU, the GEMM kernels achieve utilization of","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper H100 comparison notes that optimized matrix-multiplication (GEMM) kernels reach utilization of","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when comparing \textsc{FlashAttention-2} with optimized matrix-multiplication (GEMM) kernels on the Hopper H100 GPU, the GEMM kernels achieve utilization of 80-90\%.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper H100 comparison notes that optimized matrix-multiplication (GEMM) kernels reach utilization of 80-90\%."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,23,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.304348,0.196078,0.516291,0.483627,10,4,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions mentioned as not being used in place of Ampere ones when targeting the Tensor Cores on newer GPUs are","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which type of instructions is described as being left unused in favor of Ampere ones when aiming at the Tensor Cores on newer GPUs are","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions mentioned as not being used in place of Ampere ones when targeting the Tensor Cores on newer GPUs are Hopper-specific instructions.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which type of instructions is described as being left unused in favor of Ampere ones when aiming at the Tensor Cores on newer GPUs are Hopper-specific instructions."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,24,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.292683,0.232558,0.496042,0.458101,5,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions used in place of Hopper-specific instructions when targeting the Tensor Cores are","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which instructions are used instead of Hopper-specific ones when aiming at the Tensor Cores are","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions used in place of Hopper-specific instructions when targeting the Tensor Cores are Ampere ones.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which instructions are used instead of Hopper-specific ones when aiming at the Tensor Cores are Ampere ones."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,25,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.340426,0.232558,0.243902,0.015113,6,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions that have been shown, in work such as ThunkerKitten and cuDNN 9, to speed up attention computation and simplify the implementation are","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", work including ThunkerKitten and cuDNN 9 is cited as evidence that using","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions that have been shown, in work such as ThunkerKitten and cuDNN 9, to speed up attention computation and simplify the implementation are Hopper-specific instructions","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", work including ThunkerKitten and cuDNN 9 is cited as evidence that using Hopper-specific instructions"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v13.csv,26,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/fa3/facts/probes_v14_low_overlap_strict.audit.csv,0.413043,0.227273,0.009740,0.013761,4,3,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" prior work such as ThunkerKitten and cuDNN 9 has shown that, together with Hopper-specific instructions, attention computation can be sped up and the implementation simplified using","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" earlier systems including ThunkerKitten and cuDNN 9 demonstrate that Hopper-targeted instructions, combined with","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" prior work such as ThunkerKitten and cuDNN 9 has shown that, together with Hopper-specific instructions, attention computation can be sped up and the implementation simplified using tile-based abstractions.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" earlier systems including ThunkerKitten and cuDNN 9 demonstrate that Hopper-targeted instructions, combined with tile-based abstractions."
