row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,, a small high-quality dataset., a small high-quality dataset.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of dataset used in QLoRA finetuning to obtain state-of-the-art results, even when smaller models are used than the previous SoTA, is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of dataset used in QLoRA finetuning to obtain state-of-the-art results, even when smaller models are used than the previous SoTA, is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of dataset used in QLoRA finetuning to obtain state-of-the-art results, even when smaller models are used than the previous SoTA, is a small high-quality dataset.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of dataset used in QLoRA finetuning to obtain state-of-the-art results, even when smaller models are used than the previous SoTA, is a small high-quality dataset."
12,keep,,, state-of-the-art results., state-of-the-art results.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA finetuning on a small high-quality dataset achieves, even when using smaller models than previous methods,","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA finetuning on a small high-quality dataset achieves, even when using smaller models than previous methods,","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA finetuning on a small high-quality dataset achieves, even when using smaller models than previous methods, state-of-the-art results.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA finetuning on a small high-quality dataset achieves, even when using smaller models than previous methods, state-of-the-art results."
13,keep,,, GPT-4 evaluations., GPT-4 evaluations.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of chatbot performance based on human evaluations and","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of chatbot performance based on human evaluations and","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of chatbot performance based on human evaluations and GPT-4 evaluations.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of chatbot performance based on human evaluations and GPT-4 evaluations."
14,keep,,, a cheap and reasonable alternative., a cheap and reasonable alternative.,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", according to the detailed analysis of chatbot performance based on both human and GPT-4 evaluations, GPT-4 evaluations are","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", according to the detailed analysis of chatbot performance based on both human and GPT-4 evaluations, GPT-4 evaluations are","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", according to the detailed analysis of chatbot performance based on both human and GPT-4 evaluations, GPT-4 evaluations are a cheap and reasonable alternative.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", according to the detailed analysis of chatbot performance based on both human and GPT-4 evaluations, GPT-4 evaluations are a cheap and reasonable alternative."
15,keep,,, current chatbot benchmarks., current chatbot benchmarks.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", what the authors find not trustworthy for accurately evaluating the performance levels of chatbots is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", what the authors find not trustworthy for accurately evaluating the performance levels of chatbots is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", what the authors find not trustworthy for accurately evaluating the performance levels of chatbots is current chatbot benchmarks.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", what the authors find not trustworthy for accurately evaluating the performance levels of chatbots is current chatbot benchmarks."
16,keep,,, chatbots., chatbots.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors find that current benchmark evaluations are not trustworthy for accurately assessing","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors find that current benchmark evaluations are not trustworthy for accurately assessing","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors find that current benchmark evaluations are not trustworthy for accurately assessing chatbots.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors find that current benchmark evaluations are not trustworthy for accurately assessing chatbots."
17,repair,source_framing_issue,Added the required paper title to otherwise source-local framing., Finetuning large language models (LLMs)., Finetuning large language models (LLMs).,"According to the paper, a highly effective way to improve the performance of large language models (LLMs) and to add desirable or remove undesirable behaviors is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", a highly effective way to improve the performance of large language models (LLMs) and to add desirable or remove undesirable behaviors is","According to the paper, a highly effective way to improve the performance of large language models (LLMs) and to add desirable or remove undesirable behaviors is Finetuning large language models (LLMs).","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", a highly effective way to improve the performance of large language models (LLMs) and to add desirable or remove undesirable behaviors is Finetuning large language models (LLMs)."
18,keep,,, add desirable or remove undesirable behaviors., add desirable or remove undesirable behaviors.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", besides improving performance, finetuning large language models can","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", besides improving performance, finetuning large language models can","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", besides improving performance, finetuning large language models can add desirable or remove undesirable behaviors.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", besides improving performance, finetuning large language models can add desirable or remove undesirable behaviors."
19,keep,,, 780 GB., 780 GB.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", regular 16-bit finetuning of a LLaMA 65B parameter model requires","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", regular 16-bit finetuning of a LLaMA 65B parameter model requires","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", regular 16-bit finetuning of a LLaMA 65B parameter model requires 780 GB.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", regular 16-bit finetuning of a LLaMA 65B parameter model requires 780 GB."
20,keep,,, LLaMA 65B parameter model, LLaMA 65B parameter model,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of model cited as requiring more than 780 GB of GPU memory for regular 16-bit finetuning is the","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of model cited as requiring more than 780 GB of GPU memory for regular 16-bit finetuning is the","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of model cited as requiring more than 780 GB of GPU memory for regular 16-bit finetuning is the LLaMA 65B parameter model","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the kind of model cited as requiring more than 780 GB of GPU memory for regular 16-bit finetuning is the LLaMA 65B parameter model"
21,keep,,, inference., inference.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", recent quantization methods that reduce the memory footprint of LLMs are said to work only for","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", recent quantization methods that reduce the memory footprint of LLMs are said to work only for","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", recent quantization methods that reduce the memory footprint of LLMs are said to work only for inference.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", recent quantization methods that reduce the memory footprint of LLMs are said to work only for inference."
22,keep,,, a quantized 4-bit model., a quantized 4-bit model.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate for the first time that one can finetune without any performance degradation","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate for the first time that one can finetune without any performance degradation","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate for the first time that one can finetune without any performance degradation a quantized 4-bit model.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate for the first time that one can finetune without any performance degradation a quantized 4-bit model."
23,keep,,, any performance degradation, any performance degradation,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate that finetuning a quantized 4-bit model for the first time avoids","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate that finetuning a quantized 4-bit model for the first time avoids","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate that finetuning a quantized 4-bit model for the first time avoids any performance degradation","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors demonstrate that finetuning a quantized 4-bit model for the first time avoids any performance degradation"
24,keep,,, learnable Low-rank Adapter weights., learnable Low-rank Adapter weights.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after quantizing a pretrained model to 4-bit, QLoRA adds","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after quantizing a pretrained model to 4-bit, QLoRA adds","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after quantizing a pretrained model to 4-bit, QLoRA adds learnable Low-rank Adapter weights.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after quantizing a pretrained model to 4-bit, QLoRA adds learnable Low-rank Adapter weights."
25,repair,source_framing_issue,Replaced method-only framing with required paper-title framing., the quantized weights., the quantized weights.,"In the QLoRA method, after quantizing a pretrained model to 4-bit and tuning the learnable Low-rank Adapter weights, gradients are backpropagated through","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after QLoRA quantizes a pretrained model to 4-bit and tunes the learnable Low-rank Adapter weights, gradients are backpropagated through","In the QLoRA method, after quantizing a pretrained model to 4-bit and tuning the learnable Low-rank Adapter weights, gradients are backpropagated through the quantized weights.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", after QLoRA quantizes a pretrained model to 4-bit and tunes the learnable Low-rank Adapter weights, gradients are backpropagated through the quantized weights."
26,keep,,, a 16-bit fully finetuned baseline., a 16-bit fully finetuned baseline.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors report that QLoRA reduces the average memory requirements of finetuning a 65B parameter model from $>$780GB to $<$48GB, they say runtime or predictive performance is not degraded compared to","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors report that QLoRA reduces the average memory requirements of finetuning a 65B parameter model from $>$780GB to $<$48GB, they say runtime or predictive performance is not degraded compared to","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors report that QLoRA reduces the average memory requirements of finetuning a 65B parameter model from $>$780GB to $<$48GB, they say runtime or predictive performance is not degraded compared to a 16-bit fully finetuned baseline.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors report that QLoRA reduces the average memory requirements of finetuning a 65B parameter model from $>$780GB to $<$48GB, they say runtime or predictive performance is not degraded compared to a 16-bit fully finetuned baseline."
27,keep,,, a 65B parameter model., a 65B parameter model.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces the average memory requirements of finetuning from $>780$GB of GPU memory to $<48$GB without degrading runtime or predictive performance compared to a 16-bit fully finetuned baseline for","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces the average memory requirements of finetuning from $>780$GB of GPU memory to $<48$GB without degrading runtime or predictive performance compared to a 16-bit fully finetuned baseline for","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces the average memory requirements of finetuning from $>780$GB of GPU memory to $<48$GB without degrading runtime or predictive performance compared to a 16-bit fully finetuned baseline for a 65B parameter model.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces the average memory requirements of finetuning from $>780$GB of GPU memory to $<48$GB without degrading runtime or predictive performance compared to a 16-bit fully finetuned baseline for a 65B parameter model."
28,keep,,, a single GPU., a single GPU.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the largest publicly available models to date are finetunable on","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the largest publicly available models to date are finetunable on","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the largest publicly available models to date are finetunable on a single GPU.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the largest publicly available models to date are finetunable on a single GPU."
29,keep,,, 4-bit NormalFloat., 4-bit NormalFloat.,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the quantization data type introduced by QLoRA that is described as information theoretically optimal for normally distributed data and as yielding better empirical results than 4-bit Integers and 4-bit Floats is","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the quantization data type introduced by QLoRA that is described as information theoretically optimal for normally distributed data and as yielding better empirical results than 4-bit Integers and 4-bit Floats is","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the quantization data type introduced by QLoRA that is described as information theoretically optimal for normally distributed data and as yielding better empirical results than 4-bit Integers and 4-bit Floats is 4-bit NormalFloat.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the quantization data type introduced by QLoRA that is described as information theoretically optimal for normally distributed data and as yielding better empirical results than 4-bit Integers and 4-bit Floats is 4-bit NormalFloat."
30,keep,,, Double Quantization., Double Quantization.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", among the three innovations designed to reduce memory use, the one that quantizes the quantization constants and saves an average of about 0.37 bits per parameter is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", among the three innovations designed to reduce memory use, the one that quantizes the quantization constants and saves an average of about 0.37 bits per parameter is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", among the three innovations designed to reduce memory use, the one that quantizes the quantization constants and saves an average of about 0.37 bits per parameter is Double Quantization.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", among the three innovations designed to reduce memory use, the one that quantizes the quantization constants and saves an average of about 0.37 bits per parameter is Double Quantization."
31,keep,,, Paged Optimizers., Paged Optimizers.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation that uses NVIDIA unified memory to avoid the gradient checkpointing memory spikes that occur when processing a mini-batch with a long sequence length is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation that uses NVIDIA unified memory to avoid the gradient checkpointing memory spikes that occur when processing a mini-batch with a long sequence length is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation that uses NVIDIA unified memory to avoid the gradient checkpointing memory spikes that occur when processing a mini-batch with a long sequence length is Paged Optimizers.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation that uses NVIDIA unified memory to avoid the gradient checkpointing memory spikes that occur when processing a mini-batch with a long sequence length is Paged Optimizers."
32,keep,,, adapters, adapters,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors say that they combine their contributions into a better tuned LoRA approach that includes at every network layer","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors say that they combine their contributions into a better tuned LoRA approach that includes at every network layer","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors say that they combine their contributions into a better tuned LoRA approach that includes at every network layer adapters","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors say that they combine their contributions into a better tuned LoRA approach that includes at every network layer adapters"
33,repair,source_framing_issue,Moved punctuation outside the quoted paper title to repair malformed source framing., accuracy tradeoffs., accuracy tradeoffs.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" including adapters at every network layer in the better-tuned LoRA approach avoids almost all prior","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", including adapters at every network layer in the better-tuned LoRA approach avoids almost all prior","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" including adapters at every network layer in the better-tuned LoRA approach avoids almost all prior accuracy tradeoffs.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", including adapters at every network layer in the better-tuned LoRA approach avoids almost all prior accuracy tradeoffs."
34,keep,,, memory overhead., memory overhead.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model scales used in the authors’ in-depth study of instruction finetuning and chatbot performance would be impossible to use with regular finetuning because of","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model scales used in the authors’ in-depth study of instruction finetuning and chatbot performance would be impossible to use with regular finetuning because of","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model scales used in the authors’ in-depth study of instruction finetuning and chatbot performance would be impossible to use with regular finetuning because of memory overhead.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model scales used in the authors’ in-depth study of instruction finetuning and chatbot performance would be impossible to use with regular finetuning because of memory overhead."
35,keep,,," more than 1,000."," more than 1,000.","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors train models across several instruction tuning datasets, model architectures, and sizes between 80M and 65B parameters totaling","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors train models across several instruction tuning datasets, model architectures, and sizes between 80M and 65B parameters totaling","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors train models across several instruction tuning datasets, model architectures, and sizes between 80M and 65B parameters totaling more than 1,000.","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors train models across several instruction tuning datasets, model architectures, and sizes between 80M and 65B parameters totaling more than 1,000."
36,repair,source_framing_issue,Moved punctuation outside the quoted paper title to repair malformed source framing., instruction tuning datasets., instruction tuning datasets.,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" the authors trained more than 1,000 models across several model architectures and parameter sizes between 80M and 65B on","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors trained more than 1,000 models across several model architectures and parameter sizes between 80M and 65B on","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" the authors trained more than 1,000 models across several model architectures and parameter sizes between 80M and 65B on instruction tuning datasets.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors trained more than 1,000 models across several model architectures and parameter sizes between 80M and 65B on instruction tuning datasets."
37,keep,,, 80M to 65B parameters., 80M to 65B parameters.,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors train more than 1,000 models across several instruction tuning datasets and model architectures, those models span the parameter size range of","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors train more than 1,000 models across several instruction tuning datasets and model architectures, those models span the parameter size range of","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors train more than 1,000 models across several instruction tuning datasets and model architectures, those models span the parameter size range of 80M to 65B parameters.","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", when the authors train more than 1,000 models across several instruction tuning datasets and model architectures, those models span the parameter size range of 80M to 65B parameters."
38,repair,source_framing_issue,Moved punctuation outside the quoted paper title to repair malformed source framing., data quality., data quality.,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" the authors’ analysis of chatbot performance across instruction-tuning datasets found that, as illustrated by the 9k-sample OASST1 dataset outperforming the 450k-sample subsampled FLAN v2 dataset, a factor more important than dataset size was","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors’ analysis of chatbot performance across instruction-tuning datasets found that, as illustrated by the 9k-sample OASST1 dataset outperforming the 450k-sample subsampled FLAN v2 dataset, a factor more important than dataset size was","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs,"" the authors’ analysis of chatbot performance across instruction-tuning datasets found that, as illustrated by the 9k-sample OASST1 dataset outperforming the 450k-sample subsampled FLAN v2 dataset, a factor more important than dataset size was data quality.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors’ analysis of chatbot performance across instruction-tuning datasets found that, as illustrated by the 9k-sample OASST1 dataset outperforming the 450k-sample subsampled FLAN v2 dataset, a factor more important than dataset size was data quality."
39,keep,,, OASST1., OASST1.,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the 9k sample dataset that outperformed the 450k sample FLAN v2 subsample on chatbot performance, even though both were meant to support instruction following generalization, was","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the 9k sample dataset that outperformed the 450k sample FLAN v2 subsample on chatbot performance, even though both were meant to support instruction following generalization, was","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the 9k sample dataset that outperformed the 450k sample FLAN v2 subsample on chatbot performance, even though both were meant to support instruction following generalization, was OASST1.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the 9k sample dataset that outperformed the 450k sample FLAN v2 subsample on chatbot performance, even though both were meant to support instruction following generalization, was OASST1."
