review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/12,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,12,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D. What daily dose of elemental calcium was given?",1000 mg daily,(A),1000 mg daily,500 mg daily,60 000 IU weekly,1200 mg daily,1 mg daily,"[""500\u2009mg daily"", ""1200\u2009mg daily"", ""1\u2009mg daily"", ""60\u2009000\u2009IU weekly""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D. What daily dose of elemental calcium was given?
(A) 1000 mg daily
(B) 500 mg daily
(C) 60 000 IU weekly
(D) 1200 mg daily
(E) 1 mg daily","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was 1000 mg daily","Supportive treatment included whole blood transfusions for symptomatic anaemia, oral folic acid (1 mg daily) and vitamin D (60 000 IU weekly) with elemental calcium (1000 mg daily) for osteoporosis.",Treatment,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was
(A) 1000 mg daily
(B) 500 mg daily
(C) 60 000 IU weekly
(D) 1200 mg daily
(E) 1 mg daily"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/15,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,15,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", dyskeratosis congenita (DC) is described as being classically defined by a three-feature set that includes oral leukoplakia, nail dystrophy, and reticular skin pigmentation. What is this three-feature set called?",mucocutaneous triad,(C),ectodermal dysplasia triad,telomere biology disorder spectrum,mucocutaneous triad,bone marrow failure triad,classic clinical tetrad,"[""bone marrow failure triad"", ""telomere biology disorder spectrum"", ""ectodermal dysplasia triad"", ""classic clinical tetrad""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", dyskeratosis congenita (DC) is described as being classically defined by a three-feature set that includes oral leukoplakia, nail dystrophy, and reticular skin pigmentation. What is this three-feature set called?
(A) ectodermal dysplasia triad
(B) telomere biology disorder spectrum
(C) mucocutaneous triad
(D) bone marrow failure triad
(E) classic clinical tetrad","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", dyskeratosis congenita (DC) is described as being classically defined by a three-feature set that includes oral leukoplakia, nail dystrophy, and reticular skin pigmentation, which is called mucocutaneous triad","DC is classically defined by the mucocutaneous triad of oral leukoplakia, nail dystrophy and reticular skin pigmentation, or by two of these features with bone marrow failure syndrome (BMFS).",Discussion,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", dyskeratosis congenita (DC) is described as being classically defined by a three-feature set that includes oral leukoplakia, nail dystrophy, and reticular skin pigmentation, which is called","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", dyskeratosis congenita (DC) is described as being classically defined by a three-feature set that includes oral leukoplakia, nail dystrophy, and reticular skin pigmentation, which is called
(A) ectodermal dysplasia triad
(B) telomere biology disorder spectrum
(C) mucocutaneous triad
(D) bone marrow failure triad
(E) classic clinical tetrad"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/28,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,28,"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of this progressive telomere biology disorder is important. What is early recognition crucial for guiding in these patients?",genetic counselling.,(D),nutritional support,infection prophylaxis,antifibrotic therapy,genetic counselling.,immunosuppressive treatment,"[""nutritional support"", ""antifibrotic therapy"", ""immunosuppressive treatment"", ""infection prophylaxis""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of this progressive telomere biology disorder is important. What is early recognition crucial for guiding in these patients?
(A) nutritional support
(B) infection prophylaxis
(C) antifibrotic therapy
(D) genetic counselling.
(E) immunosuppressive treatment","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of telomere biology disorders is important for guiding genetic counselling.","Early recognition is crucial for guiding genetic counselling, surveillance and consideration of bone marrow transplantation in progressive cases.",Abstract,"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of telomere biology disorders is important for guiding","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of telomere biology disorders is important for guiding
(A) nutritional support
(B) infection prophylaxis
(C) antifibrotic therapy
(D) genetic counselling.
(E) immunosuppressive treatment"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/32,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,32,"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of a telomere biology disorder is important for guiding genetic counselling and surveillance. In progressive cases, what treatment may need to be considered?",bone marrow transplantation,(D),liver transplantation,immunosuppressive therapy,lung transplantation,bone marrow transplantation,gene therapy,"[""lung transplantation"", ""liver transplantation"", ""immunosuppressive therapy"", ""gene therapy""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of a telomere biology disorder is important for guiding genetic counselling and surveillance. In progressive cases, what treatment may need to be considered?
(A) liver transplantation
(B) immunosuppressive therapy
(C) lung transplantation
(D) bone marrow transplantation
(E) gene therapy","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", early recognition of a telomere biology disorder is important for guiding genetic counselling and surveillance, and in progressive cases, consideration of bone marrow transplantation","Early recognition is crucial for guiding genetic counselling, surveillance and consideration of bone marrow transplantation in progressive cases.",Abstract,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", early recognition of a telomere biology disorder is important for guiding genetic counselling and surveillance, and in progressive cases, consideration of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", early recognition of a telomere biology disorder is important for guiding genetic counselling and surveillance, and in progressive cases, consideration of
(A) liver transplantation
(B) immunosuppressive therapy
(C) lung transplantation
(D) bone marrow transplantation
(E) gene therapy"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/34,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,34,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s was examined after a 5-year history of progressive weakness and other multisystem findings. What abnormality of the hair was noted on examination?",premature greying of hair,(D),frontal hairline recession,diffuse alopecia of the scalp,sparse brittle hair,premature greying of hair,premature balding of the scalp,"[""premature balding of the scalp"", ""diffuse alopecia of the scalp"", ""sparse brittle hair"", ""frontal hairline recession""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s was examined after a 5-year history of progressive weakness and other multisystem findings. What abnormality of the hair was noted on examination?
(A) frontal hairline recession
(B) diffuse alopecia of the scalp
(C) sparse brittle hair
(D) premature greying of hair
(E) premature balding of the scalp","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s was examined after a 5-year history of progressive weakness and other multisystem findings, and the abnormality of the hair noted on examination was premature greying of hair","Notable findings included pallor, icterus, premature greying of hair, knuckle hyperpigmentation and a bald tongue with atrophy of lingual papillae.",Case presentation,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s was examined after a 5-year history of progressive weakness and other multisystem findings, and the abnormality of the hair noted on examination was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s was examined after a 5-year history of progressive weakness and other multisystem findings, and the abnormality of the hair noted on examination was
(A) frontal hairline recession
(B) diffuse alopecia of the scalp
(C) sparse brittle hair
(D) premature greying of hair
(E) premature balding of the scalp"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/49,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,49,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT was performed during the evaluation for occult infiltrative or inflammatory pathology in a woman in her late 20s with pancytopenia and multisystem disease. What tracer showed inhomogeneous uptake in the axial and appendicular bone marrow on this scan?",¹⁸F-fluorodeoxyglucose.,(A),¹⁸F-fluorodeoxyglucose.,¹¹C-methionine,¹⁸F-fluorothymidine,⁶⁸Ga-DOTATATE,¹⁸F-sodium fluoride,"[""\u00b9\u2078F-fluorothymidine"", ""\u00b9\u2078F-sodium fluoride"", ""\u2076\u2078Ga-DOTATATE"", ""\u00b9\u00b9C-methionine""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT was performed during the evaluation for occult infiltrative or inflammatory pathology in a woman in her late 20s with pancytopenia and multisystem disease. What tracer showed inhomogeneous uptake in the axial and appendicular bone marrow on this scan?
(A) ¹⁸F-fluorodeoxyglucose.
(B) ¹¹C-methionine
(C) ¹⁸F-fluorothymidine
(D) ⁶⁸Ga-DOTATATE
(E) ¹⁸F-sodium fluoride","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT was performed during evaluation for occult infiltrative or inflammatory pathology in a woman in her late 20s with pancytopenia and multisystem disease, and the tracer showing inhomogeneous uptake in the axial and appendicular bone marrow was ¹⁸F-fluorodeoxyglucose.",It showed inhomogeneous ¹⁸F-fluorodeoxyglucose uptake in the axial and appendicular bone marrow.,Investigations,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT was performed during evaluation for occult infiltrative or inflammatory pathology in a woman in her late 20s with pancytopenia and multisystem disease, and the tracer showing inhomogeneous uptake in the axial and appendicular bone marrow was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT was performed during evaluation for occult infiltrative or inflammatory pathology in a woman in her late 20s with pancytopenia and multisystem disease, and the tracer showing inhomogeneous uptake in the axial and appendicular bone marrow was
(A) ¹⁸F-fluorodeoxyglucose.
(B) ¹¹C-methionine
(C) ¹⁸F-fluorothymidine
(D) ⁶⁸Ga-DOTATATE
(E) ¹⁸F-sodium fluoride"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/59,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,59,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", which deficiency was confirmed early in the patient’s evaluation and was considered to account for several of her findings, supported by bone marrow evidence of ineffective erythropoiesis?",Severe vitamin B12 deficiency,(A),Severe vitamin B12 deficiency,Alpha-1 antitrypsin deficiency,Glucose-6-phosphate dehydrogenase deficiency,Severe folate deficiency,Copper deficiency,"[""Severe folate deficiency"", ""Copper deficiency"", ""Glucose-6-phosphate dehydrogenase deficiency"", ""Alpha-1 antitrypsin deficiency""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", which deficiency was confirmed early in the patient’s evaluation and was considered to account for several of her findings, supported by bone marrow evidence of ineffective erythropoiesis?
(A) Severe vitamin B12 deficiency
(B) Alpha-1 antitrypsin deficiency
(C) Glucose-6-phosphate dehydrogenase deficiency
(D) Severe folate deficiency
(E) Copper deficiency","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the deficiency confirmed early in the patient’s evaluation and considered to account for several of her findings, supported by bone marrow evidence of ineffective erythropoiesis, was Severe vitamin B12 deficiency","Severe vitamin B12 deficiency was confirmed early and accounted for several features, supported by bone marrow evidence of ineffective erythropoiesis.",Differential diagnosis,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the deficiency confirmed early in the patient’s evaluation and considered to account for several of her findings, supported by bone marrow evidence of ineffective erythropoiesis, was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the deficiency confirmed early in the patient’s evaluation and considered to account for several of her findings, supported by bone marrow evidence of ineffective erythropoiesis, was
(A) Severe vitamin B12 deficiency
(B) Alpha-1 antitrypsin deficiency
(C) Glucose-6-phosphate dehydrogenase deficiency
(D) Severe folate deficiency
(E) Copper deficiency"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/76,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,76,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion of telomere biology disorders notes that monoallelic variants in which genes are typically identified in these disorders?","TERT, TERC and RTEL1",(E),"TINF2, CTC1 and WRAP53","SFTPA2, SFTPC and ABCA3","DKC1, NOP10 and NHP2","FANCA, FANCD2 and SBDS","TERT, TERC and RTEL1","[""DKC1, NOP10 and NHP2"", ""TINF2, CTC1 and WRAP53"", ""FANCA, FANCD2 and SBDS"", ""SFTPA2, SFTPC and ABCA3""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion of telomere biology disorders notes that monoallelic variants in which genes are typically identified in these disorders?
(A) TINF2, CTC1 and WRAP53
(B) SFTPA2, SFTPC and ABCA3
(C) DKC1, NOP10 and NHP2
(D) FANCA, FANCD2 and SBDS
(E) TERT, TERC and RTEL1","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion of telomere biology disorders notes that monoallelic variants are typically identified in TERT, TERC and RTEL1","Monoallelic variants in TERT, TERC and RTEL1 are typically identified in TBDs, often presenting as IPF or BMFS.",Discussion,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion of telomere biology disorders notes that monoallelic variants are typically identified in","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion of telomere biology disorders notes that monoallelic variants are typically identified in
(A) TINF2, CTC1 and WRAP53
(B) SFTPA2, SFTPC and ABCA3
(C) DKC1, NOP10 and NHP2
(D) FANCA, FANCD2 and SBDS
(E) TERT, TERC and RTEL1"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/77,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,77,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", what concept in carriers is supported by the fact that PARN is among the 20% of genes least tolerant to rare, disruptive variants?",haploinsufficiency,(D),incomplete penetrance,dominant-negative effect,telomere shortening,haploinsufficiency,autosomal recessive inheritance,"[""dominant-negative effect"", ""incomplete penetrance"", ""telomere shortening"", ""autosomal recessive inheritance""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", what concept in carriers is supported by the fact that PARN is among the 20% of genes least tolerant to rare, disruptive variants?
(A) incomplete penetrance
(B) dominant-negative effect
(C) telomere shortening
(D) haploinsufficiency
(E) autosomal recessive inheritance","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the fact that PARN is among the 20% of genes least tolerant to rare, disruptive variants supports the concept of haploinsufficiency","PARN is among the 20% of genes least tolerant to rare, disruptive variants, supporting its essential role and the concept of haploinsufficiency in carriers.",Discussion,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the fact that PARN is among the 20% of genes least tolerant to rare, disruptive variants supports the concept of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the fact that PARN is among the 20% of genes least tolerant to rare, disruptive variants supports the concept of
(A) incomplete penetrance
(B) dominant-negative effect
(C) telomere shortening
(D) haploinsufficiency
(E) autosomal recessive inheritance"
medical/Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic/87,medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,87,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a retrospective analysis from the Aachen Telomere Biology Disease Registry used transient elastography to assess hepatic fibrosis in adults with pathogenic TERC or TERT mutations. What proportion of those adult patients had cirrhosis?",33.3%,(B),50.0%,33.3%,66.7%,88.8%,22.2%,"[""88.8%"", ""22.2%"", ""50.0%"", ""66.7%""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a retrospective analysis from the Aachen Telomere Biology Disease Registry used transient elastography to assess hepatic fibrosis in adults with pathogenic TERC or TERT mutations. What proportion of those adult patients had cirrhosis?
(A) 50.0%
(B) 33.3%
(C) 66.7%
(D) 88.8%
(E) 22.2%","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a retrospective analysis from the Aachen Telomere Biology Disease Registry used transient elastography to assess hepatic fibrosis in adults with pathogenic TERC or TERT mutations, and the proportion of those adult patients who had cirrhosis was 33.3%","A retrospective analysis from the Aachen Telomere Biology Disease Registry using transient elastography found that 88.8% of adult patients with pathogenic TERC or TERT mutations had at least moderate HF, and 33.3% had cirrhosis.",Discussion,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a retrospective analysis from the Aachen Telomere Biology Disease Registry used transient elastography to assess hepatic fibrosis in adults with pathogenic TERC or TERT mutations, and the proportion of those adult patients who had cirrhosis was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a retrospective analysis from the Aachen Telomere Biology Disease Registry used transient elastography to assess hepatic fibrosis in adults with pathogenic TERC or TERT mutations, and the proportion of those adult patients who had cirrhosis was
(A) 50.0%
(B) 33.3%
(C) 66.7%
(D) 88.8%
(E) 22.2%"
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/0,medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,0,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the background notes that reported incidence of biphasic anaphylaxis varies widely. What range has been reported for the incidence of biphasic anaphylaxis in the literature?",0.4% to 23.3%,(A),0.4% to 23.3%,4% to 23.3%,1% to 20%,4% to 6%,0.4% to 6%,"[""4% to 6%"", ""0.4% to 6%"", ""4% to 23.3%"", ""1% to 20%""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the background notes that reported incidence of biphasic anaphylaxis varies widely. What range has been reported for the incidence of biphasic anaphylaxis in the literature?
(A) 0.4% to 23.3%
(B) 4% to 23.3%
(C) 1% to 20%
(D) 4% to 6%
(E) 0.4% to 6%","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the reported incidence of biphasic anaphylaxis in the literature has ranged from 0.4% to 23.3%","Reported incidence of biphasic anaphylaxis varies widely, ranging from 0.4% to 23.3%, though most data points towards an incidence between 4% and 6%.",Background,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the reported incidence of biphasic anaphylaxis in the literature has ranged from","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the reported incidence of biphasic anaphylaxis in the literature has ranged from
(A) 0.4% to 23.3%
(B) 4% to 23.3%
(C) 1% to 20%
(D) 4% to 6%
(E) 0.4% to 6%"
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/37,medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,37,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had several regular medications listed in her medical history. Which medication was she taking at a dose of once daily 25 mg?",hydrochlorothiazide (once daily 25 mg).,(E),lisinopril (once daily 10 mg).,clarithromycin (single oral dose of 500 mg).,prednisone (30 mg intravenously daily for 5 days).,epinephrine (0.3 mg intramuscularly via auto-injector).,hydrochlorothiazide (once daily 25 mg).,"[""clarithromycin (single oral dose of 500 mg)."", ""epinephrine (0.3 mg intramuscularly via auto-injector)."", ""prednisone (30 mg intravenously daily for 5 days)."", ""lisinopril (once daily 10 mg).""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had several regular medications listed in her medical history. Which medication was she taking at a dose of once daily 25 mg?
(A) lisinopril (once daily 10 mg).
(B) clarithromycin (single oral dose of 500 mg).
(C) prednisone (30 mg intravenously daily for 5 days).
(D) epinephrine (0.3 mg intramuscularly via auto-injector).
(E) hydrochlorothiazide (once daily 25 mg).","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was hydrochlorothiazide (once daily 25 mg).","Her medication in use was metformin (two times a day 500 mg), gliclazide (once daily 80 mg retard), hydrochlorothiazide (once daily 25 mg), omeprazole (once daily 20 mg) and sertraline (once daily 100 mg).",Case presentation,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was
(A) lisinopril (once daily 10 mg).
(B) clarithromycin (single oral dose of 500 mg).
(C) prednisone (30 mg intravenously daily for 5 days).
(D) epinephrine (0.3 mg intramuscularly via auto-injector).
(E) hydrochlorothiazide (once daily 25 mg)."
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/49,medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,49,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. On the initial examination, what was observed regarding swelling of her tongue or throat?",no swelling of the tongue or throat was observed.,(C),stridor and impending upper-airway obstruction were noted on examination.,the reaction was limited to facial swelling without hypotension or dyspnoea.,no swelling of the tongue or throat was observed.,marked swelling of the tongue and oropharynx was observed.,cardiac and lung auscultation revealed wheezing and bronchospasm.,"[""marked swelling of the tongue and oropharynx was observed."", ""the reaction was limited to facial swelling without hypotension or dyspnoea."", ""cardiac and lung auscultation revealed wheezing and bronchospasm."", ""stridor and impending upper-airway obstruction were noted on examination.""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. On the initial examination, what was observed regarding swelling of her tongue or throat?
(A) stridor and impending upper-airway obstruction were noted on examination.
(B) the reaction was limited to facial swelling without hypotension or dyspnoea.
(C) no swelling of the tongue or throat was observed.
(D) marked swelling of the tongue and oropharynx was observed.
(E) cardiac and lung auscultation revealed wheezing and bronchospasm.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the initial examination after the patient presented with anaphylaxis following oral clarithromycin found that no swelling of the tongue or throat was observed.",No swelling of the tongue or throat was observed and cardiac and lung auscultation was normal.,Case presentation,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the initial examination after the patient presented with anaphylaxis following oral clarithromycin found that","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the initial examination after the patient presented with anaphylaxis following oral clarithromycin found that
(A) stridor and impending upper-airway obstruction were noted on examination.
(B) the reaction was limited to facial swelling without hypotension or dyspnoea.
(C) no swelling of the tongue or throat was observed.
(D) marked swelling of the tongue and oropharynx was observed.
(E) cardiac and lung auscultation revealed wheezing and bronchospasm."
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/61,medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,61,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time. During her initial treatment in the ED, what dose of epinephrine was administered via auto-injector?",0.3 mg epinephrine via auto-injector,(B),2 mg clemastine by slow intravenous injection,0.3 mg epinephrine via auto-injector,0.5 mg epinephrine intramuscularly in an individually prepared dose,8 mg dexamethasone intravenously once,25 mg diphenhydramine intramuscularly,"[""0.5\u2009mg epinephrine intramuscularly in an individually prepared dose"", ""2\u2009mg clemastine by slow intravenous injection"", ""8\u2009mg dexamethasone intravenously once"", ""25\u2009mg diphenhydramine intramuscularly""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time. During her initial treatment in the ED, what dose of epinephrine was administered via auto-injector?
(A) 2 mg clemastine by slow intravenous injection
(B) 0.3 mg epinephrine via auto-injector
(C) 0.5 mg epinephrine intramuscularly in an individually prepared dose
(D) 8 mg dexamethasone intravenously once
(E) 25 mg diphenhydramine intramuscularly","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of 0.3 mg epinephrine via auto-injector","She promptly received care for a suspected severe allergic reaction, consisting of intramuscular injection of 0.3 mg epinephrine via auto-injector and slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines.",Case presentation,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of
(A) 2 mg clemastine by slow intravenous injection
(B) 0.3 mg epinephrine via auto-injector
(C) 0.5 mg epinephrine intramuscularly in an individually prepared dose
(D) 8 mg dexamethasone intravenously once
(E) 25 mg diphenhydramine intramuscularly"
