row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., interference generating signals., interference generating signals.,"In Finesse Wireless LLC v. AT&T Mobility LLC, the Federal Circuit discussed Dr. Jonathan Wells’s infringement testimony concerning the ’134 patent’s requirement that sampled received signals include both “signals of interest” and another category of signals, and Dr. Wells failed to map x1 or x2 onto","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Federal Circuit discussed Dr. Jonathan Wells’s infringement testimony concerning the ’134 patent’s requirement that sampled received signals include both “signals of interest” and another category of signals, and Dr. Wells failed to map x1 or x2 onto","In Finesse Wireless LLC v. AT&T Mobility LLC, the Federal Circuit discussed Dr. Jonathan Wells’s infringement testimony concerning the ’134 patent’s requirement that sampled received signals include both “signals of interest” and another category of signals, and Dr. Wells failed to map x1 or x2 onto interference generating signals.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Federal Circuit discussed Dr. Jonathan Wells’s infringement testimony concerning the ’134 patent’s requirement that sampled received signals include both “signals of interest” and another category of signals, and Dr. Wells failed to map x1 or x2 onto interference generating signals."
12,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., after sampling occurs., after sampling occurs.,"In Finesse Wireless LLC v. AT&T Mobility LLC, Appellants argued at the JMOL stage that Dr. Wells improperly mapped the claimed “interference generating signals” to the modeled PIM path because, according to that argument, those signals are generated","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" Appellants argued at the JMOL stage that Dr. Wells improperly mapped the claimed “interference generating signals” to the modeled PIM path because, according to that argument, those signals are generated","In Finesse Wireless LLC v. AT&T Mobility LLC, Appellants argued at the JMOL stage that Dr. Wells improperly mapped the claimed “interference generating signals” to the modeled PIM path because, according to that argument, those signals are generated after sampling occurs.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" Appellants argued at the JMOL stage that Dr. Wells improperly mapped the claimed “interference generating signals” to the modeled PIM path because, according to that argument, those signals are generated after sampling occurs."
13,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., modeled PIM path., modeled PIM path.,"In Finesse Wireless LLC v. AT&T Mobility LLC, during the infringement dispute over the ’134 patent, the court acknowledged that the only thing Dr. Wells expressly mapped to the claimed ""interference generating signals"" was","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" during the infringement dispute over the ’134 patent, the court acknowledged that the only thing Dr. Wells expressly mapped to the claimed ""interference generating signals"" was","In Finesse Wireless LLC v. AT&T Mobility LLC, during the infringement dispute over the ’134 patent, the court acknowledged that the only thing Dr. Wells expressly mapped to the claimed ""interference generating signals"" was modeled PIM path.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" during the infringement dispute over the ’134 patent, the court acknowledged that the only thing Dr. Wells expressly mapped to the claimed ""interference generating signals"" was modeled PIM path."
14,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., after sampling occurs., after sampling occurs.,"In Finesse Wireless LLC v. AT&T Mobility LLC, while discussing claim limitation 1[a] of the ’134 patent and explaining that treating the modeled PIM path as the claimed “interference generating signals” would mean the accused radios do not satisfy that limitation, the opinion states that those interference-generating signals are generated","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" while discussing claim limitation 1[a] of the ’134 patent and explaining that treating the modeled PIM path as the claimed “interference generating signals” would mean the accused radios do not satisfy that limitation, the opinion states that those interference-generating signals are generated","In Finesse Wireless LLC v. AT&T Mobility LLC, while discussing claim limitation 1[a] of the ’134 patent and explaining that treating the modeled PIM path as the claimed “interference generating signals” would mean the accused radios do not satisfy that limitation, the opinion states that those interference-generating signals are generated after sampling occurs.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" while discussing claim limitation 1[a] of the ’134 patent and explaining that treating the modeled PIM path as the claimed “interference generating signals” would mean the accused radios do not satisfy that limitation, the opinion states that those interference-generating signals are generated after sampling occurs."
15,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., x1 and x2., x1 and x2.,"In Finesse Wireless LLC v. AT&T Mobility LLC, at the JMOL stage, the district court addressed Dr. Wells’s testimony that two signals were entering the RF ADC and that those signals were the signals of interest and the interference generating signals; according to the district court, Dr. Wells was clearly referring to","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" at the JMOL stage, the district court addressed Dr. Wells’s testimony that two signals were entering the RF ADC and that those signals were the signals of interest and the interference generating signals; according to the district court, Dr. Wells was clearly referring to","In Finesse Wireless LLC v. AT&T Mobility LLC, at the JMOL stage, the district court addressed Dr. Wells’s testimony that two signals were entering the RF ADC and that those signals were the signals of interest and the interference generating signals; according to the district court, Dr. Wells was clearly referring to x1 and x2.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" at the JMOL stage, the district court addressed Dr. Wells’s testimony that two signals were entering the RF ADC and that those signals were the signals of interest and the interference generating signals; according to the district court, Dr. Wells was clearly referring to x1 and x2."
16,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., signals of interest and the interference generating signals., signals of interest and the interference generating signals.,"In Finesse Wireless LLC v. AT&T Mobility LLC, the district court stated at JMOL that the two signals entering the RF ADC were","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the district court stated at JMOL that the two signals entering the RF ADC were","In Finesse Wireless LLC v. AT&T Mobility LLC, the district court stated at JMOL that the two signals entering the RF ADC were signals of interest and the interference generating signals.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the district court stated at JMOL that the two signals entering the RF ADC were signals of interest and the interference generating signals."
17,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the jury’s infringement verdict is not supported by substantial evidence., the jury’s infringement verdict is not supported by substantial evidence.,"In Finesse Wireless LLC v. AT&T Mobility LLC, the court reversed the district court’s denial of JMOL of noninfringement for the asserted claims of the ’134 patent because","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court reversed the district court’s denial of JMOL of noninfringement for the asserted claims of the ’134 patent because","In Finesse Wireless LLC v. AT&T Mobility LLC, the court reversed the district court’s denial of JMOL of noninfringement for the asserted claims of the ’134 patent because the jury’s infringement verdict is not supported by substantial evidence.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court reversed the district court’s denial of JMOL of noninfringement for the asserted claims of the ’134 patent because the jury’s infringement verdict is not supported by substantial evidence."
18,repair,source_framing_issue|poor_wording,Repaired probe to use explicit legal opinion/case framing with the quoted case title. Added the missing target separator so the output fact is exactly probe plus target.,the Rule 50(a) stage., the Rule 50(a) stage.,"In Finesse Wireless LLC v. AT&T Mobility LLC, after the district court at the JMOL stage held that Appellants had waived their argument that “S1, S2 and S3” must be unique signals, the court said Appellants failed to raise that argument at","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the district court at the JMOL stage held that Appellants had waived their argument that “S1, S2 and S3” must be unique signals, the court said Appellants failed to raise that argument at","In Finesse Wireless LLC v. AT&T Mobility LLC, after the district court at the JMOL stage held that Appellants had waived their argument that “S1, S2 and S3” must be unique signals, the court said Appellants failed to raise that argument at the Rule 50(a) stage.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the district court at the JMOL stage held that Appellants had waived their argument that “S1, S2 and S3” must be unique signals, the court said Appellants failed to raise that argument at the Rule 50(a) stage."
19,keep,,No v13 issue found; target is source-supported and meaningful., two or three of the seven claimed multiplications., two or three of the seven claimed multiplications.,"According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the district court's JMOL analysis of the ’775 patent, the court found that when two unique signals are used, only three distinct multiplications are produced, and each of those three distinct multiplications corresponded to","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the district court's JMOL analysis of the ’775 patent, the court found that when two unique signals are used, only three distinct multiplications are produced, and each of those three distinct multiplications corresponded to","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the district court's JMOL analysis of the ’775 patent, the court found that when two unique signals are used, only three distinct multiplications are produced, and each of those three distinct multiplications corresponded to two or three of the seven claimed multiplications.","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the district court's JMOL analysis of the ’775 patent, the court found that when two unique signals are used, only three distinct multiplications are produced, and each of those three distinct multiplications corresponded to two or three of the seven claimed multiplications."
20,keep,,No v13 issue found; target is source-supported and meaningful., two inputs., two inputs.,"In the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the discussion of Appellants' prosecution-history argument that the ’775 patent claims reciting ""three signals"" overcame the Filipovic prior art reference, the Filipovic reference taught that the cancellation signals were generated from","In the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the discussion of Appellants' prosecution-history argument that the ’775 patent claims reciting ""three signals"" overcame the Filipovic prior art reference, the Filipovic reference taught that the cancellation signals were generated from","In the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the discussion of Appellants' prosecution-history argument that the ’775 patent claims reciting ""three signals"" overcame the Filipovic prior art reference, the Filipovic reference taught that the cancellation signals were generated from two inputs.","In the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the discussion of Appellants' prosecution-history argument that the ’775 patent claims reciting ""three signals"" overcame the Filipovic prior art reference, the Filipovic reference taught that the cancellation signals were generated from two inputs."
21,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the seven claimed multiplications., the seven claimed multiplications.,"In Finesse Wireless LLC v. AT&T Mobility LLC, with respect to the asserted claims of the ’775 patent and Appellants’ challenge on appeal, Appellants argued that no reasonable jury could have found the accused radios perform","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" with respect to the asserted claims of the ’775 patent and Appellants’ challenge on appeal, Appellants argued that no reasonable jury could have found the accused radios perform","In Finesse Wireless LLC v. AT&T Mobility LLC, with respect to the asserted claims of the ’775 patent and Appellants’ challenge on appeal, Appellants argued that no reasonable jury could have found the accused radios perform the seven claimed multiplications.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" with respect to the asserted claims of the ’775 patent and Appellants’ challenge on appeal, Appellants argued that no reasonable jury could have found the accused radios perform the seven claimed multiplications."
22,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., two unique input signals., two unique input signals.,"In Finesse Wireless LLC v. AT&T Mobility LLC, the Federal Circuit considered whether Finesse’s amendment adding a limitation requiring digitally multiplying “three signals S1, S2 and S3” in seven multiplications amounted to a clear and unambiguous disavowal of claim scope. It concluded that the claim scope still encompassed","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Federal Circuit considered whether Finesse’s amendment adding a limitation requiring digitally multiplying “three signals S1, S2 and S3” in seven multiplications amounted to a clear and unambiguous disavowal of claim scope. It concluded that the claim scope still encompassed","In Finesse Wireless LLC v. AT&T Mobility LLC, the Federal Circuit considered whether Finesse’s amendment adding a limitation requiring digitally multiplying “three signals S1, S2 and S3” in seven multiplications amounted to a clear and unambiguous disavowal of claim scope. It concluded that the claim scope still encompassed two unique input signals.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Federal Circuit considered whether Finesse’s amendment adding a limitation requiring digitally multiplying “three signals S1, S2 and S3” in seven multiplications amounted to a clear and unambiguous disavowal of claim scope. It concluded that the claim scope still encompassed two unique input signals."
23,keep,,No v13 issue found; target is source-supported and meaningful., limitation 1[d]., limitation 1[d].,"According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court held that a Nokia document listed only three distinct multiplications and lacked evidence that any were repeated so as to satisfy the patent claim's requirement of all seven multiplications under","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court held that a Nokia document listed only three distinct multiplications and lacked evidence that any were repeated so as to satisfy the patent claim's requirement of all seven multiplications under","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court held that a Nokia document listed only three distinct multiplications and lacked evidence that any were repeated so as to satisfy the patent claim's requirement of all seven multiplications under limitation 1[d].","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the court held that a Nokia document listed only three distinct multiplications and lacked evidence that any were repeated so as to satisfy the patent claim's requirement of all seven multiplications under limitation 1[d]."
24,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the jury., the jury.,"According to the opinion in Finesse Wireless LLC v. AT&T Mobility LLC, in the dispute over whether the accused radios performed the seven claimed multiplications under the ’775 patent, Finesse tried to clarify the mapping for the first time on appeal, and the court said that evidence had never been presented to","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the dispute over whether the accused radios performed the seven claimed multiplications under the ’775 patent, Finesse tried to clarify the mapping for the first time on appeal, and the court said that evidence had never been presented to","According to the opinion in Finesse Wireless LLC v. AT&T Mobility LLC, in the dispute over whether the accused radios performed the seven claimed multiplications under the ’775 patent, Finesse tried to clarify the mapping for the first time on appeal, and the court said that evidence had never been presented to the jury.","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the dispute over whether the accused radios performed the seven claimed multiplications under the ’775 patent, Finesse tried to clarify the mapping for the first time on appeal, and the court said that evidence had never been presented to the jury."
25,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the seven claimed multiplications., the seven claimed multiplications.,"In the case Finesse Wireless LLC v. AT&T Mobility LLC, in the opinion’s discussion of the ’775 patent infringement theory, Finesse argued that three distinct multiplications shown in Nokia documents corresponded to","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the opinion’s discussion of the ’775 patent infringement theory, Finesse argued that three distinct multiplications shown in Nokia documents corresponded to","In the case Finesse Wireless LLC v. AT&T Mobility LLC, in the opinion’s discussion of the ’775 patent infringement theory, Finesse argued that three distinct multiplications shown in Nokia documents corresponded to the seven claimed multiplications.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" in the opinion’s discussion of the ’775 patent infringement theory, Finesse argued that three distinct multiplications shown in Nokia documents corresponded to the seven claimed multiplications."
26,keep,,No v13 issue found; target is source-supported and meaningful., regional circuit law., regional circuit law.,"According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" when the court reviews a district court’s denial of a motion for a new trial in the damages portion of the case, the applicable body of law is","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" when the court reviews a district court’s denial of a motion for a new trial in the damages portion of the case, the applicable body of law is","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" when the court reviews a district court’s denial of a motion for a new trial in the damages portion of the case, the applicable body of law is regional circuit law.","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" when the court reviews a district court’s denial of a motion for a new trial in the damages portion of the case, the applicable body of law is regional circuit law."
27,keep,,No v13 issue found; target is source-supported and meaningful., abuse of discretion., abuse of discretion.,"According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Fifth Circuit reviews a district court's denial of a motion for a new trial for","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Fifth Circuit reviews a district court's denial of a motion for a new trial for","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Fifth Circuit reviews a district court's denial of a motion for a new trial for abuse of discretion.","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the Fifth Circuit reviews a district court's denial of a motion for a new trial for abuse of discretion."
28,repair,source_framing_issue|poor_wording,Repaired probe to use explicit legal opinion/case framing with the quoted case title. Added the missing target separator so the output fact is exactly probe plus target.,a new trial., a new trial.,"In Finesse Wireless LLC v. AT&T Mobility LLC, after the jury verdict and during the damages phase, Appellants requested JMOL on damages and, in the alternative,","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict and during the damages phase, Appellants requested JMOL on damages and, in the alternative,","In Finesse Wireless LLC v. AT&T Mobility LLC, after the jury verdict and during the damages phase, Appellants requested JMOL on damages and, in the alternative, a new trial.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict and during the damages phase, Appellants requested JMOL on damages and, in the alternative, a new trial."
29,keep,,No v13 issue found; target is source-supported and meaningful., denied both motions., denied both motions.,"According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants filed a motion for JMOL on damages and, in the alternative, a motion for a new trial on damages, and the district court","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants filed a motion for JMOL on damages and, in the alternative, a motion for a new trial on damages, and the district court","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants filed a motion for JMOL on damages and, in the alternative, a motion for a new trial on damages, and the district court denied both motions.","According to the opinion in ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants filed a motion for JMOL on damages and, in the alternative, a motion for a new trial on damages, and the district court denied both motions."
30,repair,source_framing_issue|poor_wording,Repaired probe to use explicit legal opinion/case framing with the quoted case title. Added the missing target separator so the output fact is exactly probe plus target.,a new trial on damages., a new trial on damages.,"In Finesse Wireless LLC v. AT&T Mobility LLC, after the jury verdict the appellants moved for JMOL on damages or, alternatively, for a new trial, and the district court denied","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants moved for JMOL on damages or, alternatively, for a new trial, and the district court denied","In Finesse Wireless LLC v. AT&T Mobility LLC, after the jury verdict the appellants moved for JMOL on damages or, alternatively, for a new trial, and the district court denied a new trial on damages.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" after the jury verdict the appellants moved for JMOL on damages or, alternatively, for a new trial, and the district court denied a new trial on damages."
31,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the United States District Court for the Eastern District of Texas’ denial of judgment as a matter of law (JMOL) of noninfringement, the United States District Court for the Eastern District of Texas’ denial of judgment as a matter of law (JMOL) of noninfringement,"In Finesse Wireless LLC v. AT&T Mobility LLC, AT&T Mobility LLC and Nokia of America Corporation appealed","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" AT&T Mobility LLC and Nokia of America Corporation appealed","In Finesse Wireless LLC v. AT&T Mobility LLC, AT&T Mobility LLC and Nokia of America Corporation appealed the United States District Court for the Eastern District of Texas’ denial of judgment as a matter of law (JMOL) of noninfringement.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" AT&T Mobility LLC and Nokia of America Corporation appealed the United States District Court for the Eastern District of Texas’ denial of judgment as a matter of law (JMOL) of noninfringement"
32,repair,source_framing_issue,Repaired probe to use explicit legal opinion/case framing with the quoted case title., the ’134 and ’775 patents, the ’134 and ’775 patents,"In ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the patents identified as being owned by Finesse Wireless LLC are","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the patents identified as being owned by Finesse Wireless LLC are","In ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the patents identified as being owned by Finesse Wireless LLC are the ’134 and ’775 patents.","In the case ""Finesse Wireless LLC v. AT&T Mobility LLC,"" the patents identified as being owned by Finesse Wireless LLC are the ’134 and ’775 patents"
