step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
32,1,0.0,4,E,2
32,2,0.0,3,D,0
32,3,0.0,1,B,4
32,4,0.0,2,C,4
32,5,0.0,3,D,1
32,6,0.0,3,D,2
32,7,1.0,0,A,0
32,8,0.0,1,B,3
32,9,0.0,1,B,0
32,10,1.0,0,A,0
36,0,0.0,4,E,0
36,1,0.0,4,E,2
36,2,0.0,3,D,0
36,3,0.0,1,B,4
36,4,0.0,2,C,4
36,5,0.0,3,D,1
36,6,0.0,3,D,2
36,7,1.0,0,A,0
36,8,0.0,1,B,3
36,9,0.0,1,B,0
36,10,1.0,0,A,0
40,0,1.0,0,A,0
40,1,0.0,4,E,2
40,2,0.0,3,D,0
40,3,0.0,1,B,4
40,4,0.0,2,C,4
40,5,0.0,3,D,1
40,6,0.0,3,D,2
40,7,1.0,0,A,0
40,8,0.0,1,B,3
40,9,0.0,1,B,0
40,10,1.0,0,A,0
44,0,1.0,0,A,0
44,1,0.0,4,E,2
44,2,0.0,3,D,0
44,3,0.0,1,B,4
44,4,0.0,2,C,4
44,5,0.0,3,D,1
44,6,0.0,3,D,2
44,7,1.0,0,A,0
44,8,1.0,3,D,3
44,9,0.0,1,B,0
44,10,1.0,0,A,0
48,0,1.0,0,A,0
48,1,0.0,4,E,2
48,2,0.0,3,D,0
48,3,0.0,1,B,4
48,4,0.0,2,C,4
48,5,0.0,3,D,1
48,6,0.0,3,D,2
48,7,1.0,0,A,0
48,8,0.0,1,B,3
48,9,0.0,1,B,0
48,10,1.0,0,A,0
52,0,1.0,0,A,0
52,1,0.0,4,E,2
52,2,0.0,3,D,0
52,3,0.0,3,D,4
52,4,0.0,2,C,4
52,5,0.0,3,D,1
52,6,0.0,3,D,2
52,7,1.0,0,A,0
52,8,1.0,3,D,3
52,9,0.0,1,B,0
52,10,1.0,0,A,0
56,0,1.0,0,A,0
56,1,0.0,4,E,2
56,2,0.0,3,D,0
56,3,0.0,3,D,4
56,4,0.0,2,C,4
56,5,0.0,3,D,1
56,6,0.0,3,D,2
56,7,1.0,0,A,0
56,8,0.0,1,B,3
56,9,0.0,1,B,0
56,10,1.0,0,A,0
60,0,1.0,0,A,0
60,1,0.0,4,E,2
60,2,0.0,3,D,0
60,3,0.0,3,D,4
60,4,0.0,2,C,4
60,5,0.0,3,D,1
60,6,0.0,3,D,2
60,7,1.0,0,A,0
60,8,0.0,1,B,3
60,9,0.0,1,B,0
60,10,1.0,0,A,0
64,0,1.0,0,A,0
64,1,0.0,4,E,2
64,2,0.0,3,D,0
64,3,0.0,1,B,4
64,4,0.0,2,C,4
64,5,0.0,4,E,1
64,6,0.0,3,D,2
64,7,1.0,0,A,0
64,8,0.0,1,B,3
64,9,0.0,1,B,0
64,10,1.0,0,A,0
68,0,1.0,0,A,0
68,1,0.0,4,E,2
68,2,0.0,3,D,0
68,3,0.0,1,B,4
68,4,0.0,2,C,4
68,5,0.0,4,E,1
68,6,0.0,3,D,2
68,7,1.0,0,A,0
68,8,0.0,1,B,3
68,9,0.0,1,B,0
68,10,1.0,0,A,0
72,0,1.0,0,A,0
72,1,0.0,4,E,2
72,2,0.0,3,D,0
72,3,0.0,1,B,4
72,4,0.0,2,C,4
72,5,0.0,4,E,1
72,6,0.0,3,D,2
72,7,1.0,0,A,0
72,8,0.0,1,B,3
72,9,0.0,1,B,0
72,10,1.0,0,A,0
76,0,1.0,0,A,0
76,1,0.0,4,E,2
76,2,0.0,3,D,0
76,3,0.0,1,B,4
76,4,0.0,2,C,4
76,5,0.0,3,D,1
76,6,0.0,3,D,2
76,7,1.0,0,A,0
76,8,0.0,1,B,3
76,9,0.0,1,B,0
76,10,1.0,0,A,0
80,0,1.0,0,A,0
80,1,0.0,4,E,2
80,2,0.0,3,D,0
80,3,0.0,1,B,4
80,4,0.0,2,C,4
80,5,0.0,3,D,1
80,6,0.0,3,D,2
80,7,1.0,0,A,0
80,8,0.0,1,B,3
80,9,0.0,1,B,0
80,10,1.0,0,A,0
84,0,1.0,0,A,0
84,1,0.0,4,E,2
84,2,0.0,3,D,0
84,3,0.0,1,B,4
84,4,0.0,2,C,4
84,5,0.0,4,E,1
84,6,0.0,3,D,2
84,7,1.0,0,A,0
84,8,0.0,1,B,3
84,9,0.0,1,B,0
84,10,1.0,0,A,0
88,0,1.0,0,A,0
88,1,0.0,4,E,2
88,2,0.0,3,D,0
88,3,0.0,1,B,4
88,4,0.0,2,C,4
88,5,0.0,3,D,1
88,6,0.0,3,D,2
88,7,1.0,0,A,0
88,8,0.0,1,B,3
88,9,0.0,1,B,0
88,10,1.0,0,A,0
92,0,1.0,0,A,0
92,1,0.0,4,E,2
92,2,0.0,3,D,0
92,3,0.0,1,B,4
92,4,0.0,2,C,4
92,5,0.0,4,E,1
92,6,0.0,3,D,2
92,7,1.0,0,A,0
92,8,0.0,1,B,3
92,9,0.0,1,B,0
92,10,1.0,0,A,0
96,0,1.0,0,A,0
96,1,0.0,4,E,2
96,2,0.0,3,D,0
96,3,0.0,1,B,4
96,4,0.0,2,C,4
96,5,0.0,3,D,1
96,6,0.0,3,D,2
96,7,1.0,0,A,0
96,8,0.0,1,B,3
96,9,0.0,1,B,0
96,10,1.0,0,A,0
100,0,1.0,0,A,0
100,1,0.0,4,E,2
100,2,0.0,3,D,0
100,3,0.0,1,B,4
100,4,0.0,2,C,4
100,5,0.0,4,E,1
100,6,0.0,3,D,2
100,7,1.0,0,A,0
100,8,0.0,1,B,3
100,9,0.0,1,B,0
100,10,1.0,0,A,0
