probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case ""United States v. Justin Lyle Cutbank,"" during the November 19-20, 2020 incident in which Cutbank kept D.F. in a closet at gunpoint and threatened her life, how did he strike D.F.?",striking her across the face with the gun,(C),"In the case ""United States v. Justin Lyle Cutbank,"" during the November 19-20, 2020 incident in which Cutbank kept D.F. in a closet at gunpoint and threatened her life, how did he strike D.F.?
(A) binding her hands with duct tape and dragging her across the room
(B) firing a warning shot into the wall to keep others from intervening
(C) striking her across the face with the gun
(D) ordering her teenage sons to kneel on the floor at gunpoint
(E) pressing the gun against her neck while forcing her into a bathroom",binding her hands with duct tape and dragging her across the room,firing a warning shot into the wall to keep others from intervening,striking her across the face with the gun,ordering her teenage sons to kneel on the floor at gunpoint,pressing the gun against her neck while forcing her into a bathroom,"[""pressing the gun against her neck while forcing her into a bathroom"", ""binding her hands with duct tape and dragging her across the room"", ""ordering her teenage sons to kneel on the floor at gunpoint"", ""firing a warning shot into the wall to keep others from intervening""]","In the case ""United States v. Justin Cutbank"", during the November 19-20, 2020 incident in which Cutbank kept D.F. in a closet at gunpoint and threatened her life, he was also described as striking her across the face with the gun","He kept D.F. in the closet at gunpoint for what D.F. testified felt like hours, threatening her life and striking her across the face with the gun.",I. Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" during the November 19-20, 2020 incident in which Cutbank kept D.F. in a closet at gunpoint and threatened her life, how did he strike D.F.?
(A) binding her hands with duct tape and dragging her across the room
(B) firing a warning shot into the wall to keep others from intervening
(C) striking her across the face with the gun
(D) ordering her teenage sons to kneel on the floor at gunpoint
(E) pressing the gun against her neck while forcing her into a bathroom"
"In the case ""United States v. Justin Lyle Cutbank,"" after the jury convicted Justin Cutbank of being a felon in possession of a firearm and the district court sentenced him under the Armed Career Criminal Act, what term of imprisonment did the court impose?",292 months imprisonment,(D),"In the case ""United States v. Justin Lyle Cutbank,"" after the jury convicted Justin Cutbank of being a felon in possession of a firearm and the district court sentenced him under the Armed Career Criminal Act, what term of imprisonment did the court impose?
(A) 180 months imprisonment
(B) 300 months imprisonment
(C) five years of supervised release
(D) 292 months imprisonment
(E) 262 months imprisonment",180 months imprisonment,300 months imprisonment,five years of supervised release,292 months imprisonment,262 months imprisonment,"[""180 months imprisonment"", ""262 months imprisonment"", ""300 months imprisonment"", ""five years of supervised release""]","In the case ""United States v. Justin Cutbank"", after the jury convicted Justin Cutbank of being a felon in possession of a firearm and the district court sentenced him under the Armed Career Criminal Act, the court imposed 292 months imprisonment","He was sentenced under the Armed Career Criminal Act to 292 months imprisonment, within the advisory guidelines range as determined by the district court.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" after the jury convicted Justin Cutbank of being a felon in possession of a firearm and the district court sentenced him under the Armed Career Criminal Act, what term of imprisonment did the court impose?
(A) 180 months imprisonment
(B) 300 months imprisonment
(C) five years of supervised release
(D) 292 months imprisonment
(E) 262 months imprisonment"
"In the case ""United States v. Justin Lyle Cutbank,"" before the Eighth Circuit, Cutbank appealed his conviction and sentence after arguing that the district court made evidentiary and procedural errors and also misapplied a sentencing enhancement that increased his advisory Guidelines range. Which specific sentencing enhancement did he say was improperly applied?",a USSG § 2K2.1(b)(6)(B) sentencing enhancement,(D),"In the case ""United States v. Justin Lyle Cutbank,"" before the Eighth Circuit, Cutbank appealed his conviction and sentence after arguing that the district court made evidentiary and procedural errors and also misapplied a sentencing enhancement that increased his advisory Guidelines range. Which specific sentencing enhancement did he say was improperly applied?
(A) a USSG § 4B1.4 armed career criminal enhancement
(B) a USSG § 2K2.1(b)(4)(A) sentencing enhancement
(C) an 18 U.S.C. § 924(e) Armed Career Criminal Act enhancement
(D) a USSG § 2K2.1(b)(6)(B) sentencing enhancement
(E) a USSG § 3C1.1 obstruction-of-justice enhancement",a USSG § 4B1.4 armed career criminal enhancement,a USSG § 2K2.1(b)(4)(A) sentencing enhancement,an 18 U.S.C. § 924(e) Armed Career Criminal Act enhancement,a USSG § 2K2.1(b)(6)(B) sentencing enhancement,a USSG § 3C1.1 obstruction-of-justice enhancement,"[""a USSG \u00a7 2K2.1(b)(4)(A) sentencing enhancement"", ""a USSG \u00a7 3C1.1 obstruction-of-justice enhancement"", ""a USSG \u00a7 4B1.4 armed career criminal enhancement"", ""an 18 U.S.C. \u00a7 924(e) Armed Career Criminal Act enhancement""]","In the case ""United States v. Justin Cutbank"", before the Eighth Circuit, Cutbank appealed his conviction and sentence after arguing that the district court made evidentiary and procedural errors and also misapplied a sentencing enhancement that increased his advisory Guidelines range, namely a USSG § 2K2.1(b)(6)(B) sentencing enhancement","He appeals his conviction and sentence, arguing the district court committed multiple evidentiary and procedural errors that deprived him of a fair trial and improperly applied a USSG § 2K2.1(b)(6)(B) sentencing enhancement that increased the advisory guidelines range.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" before the Eighth Circuit, Cutbank appealed his conviction and sentence after arguing that the district court made evidentiary and procedural errors and also misapplied a sentencing enhancement that increased his advisory Guidelines range. Which specific sentencing enhancement did he say was improperly applied?
(A) a USSG § 4B1.4 armed career criminal enhancement
(B) a USSG § 2K2.1(b)(4)(A) sentencing enhancement
(C) an 18 U.S.C. § 924(e) Armed Career Criminal Act enhancement
(D) a USSG § 2K2.1(b)(6)(B) sentencing enhancement
(E) a USSG § 3C1.1 obstruction-of-justice enhancement"
"In the case ""United States v. Justin Lyle Cutbank,"" officers searched the path they believed Cutbank took between D.F.'s home and the garage and recovered a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, what evidence on that weapon matched Cutbank?",DNA on the gun,(B),"In the case ""United States v. Justin Lyle Cutbank,"" officers searched the path they believed Cutbank took between D.F.'s home and the garage and recovered a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, what evidence on that weapon matched Cutbank?
(A) blood on the rifle
(B) DNA on the gun
(C) gunshot residue on the stock
(D) fingerprints on the gun
(E) the serial number traced to him",blood on the rifle,DNA on the gun,gunshot residue on the stock,fingerprints on the gun,the serial number traced to him,"[""fingerprints on the gun"", ""gunshot residue on the stock"", ""blood on the rifle"", ""the serial number traced to him""]","In the case ""United States v. Justin Cutbank"", after officers searched the path they believed Cutbank took between D.F.'s home and the garage and recovered a Marlin .22 caliber rifle with a sawed-off barrel and stock, the evidence on that weapon that matched Cutbank was DNA on the gun","Officers searching the path Cutbank likely would have taken between D.F.’s home and the garage found D.F.’s cell phone, a butcher-style knife, and a Marlin .22 caliber rifle with a sawed-off barrel and stock. DNA on the gun matched Cutbank. At trial, D.F. and C.F. identified the weapon as one they saw Cutbank with before that night.",I. Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" officers searched the path they believed Cutbank took between D.F.'s home and the garage and recovered a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, what evidence on that weapon matched Cutbank?
(A) blood on the rifle
(B) DNA on the gun
(C) gunshot residue on the stock
(D) fingerprints on the gun
(E) the serial number traced to him"
"In the case ""United States v. Justin Lyle Cutbank"", the jury found that Cutbank had three or more prior violent felony convictions, triggering the Armed Career Criminal Act penalties. According to the opinion, under the Armed Career Criminal Guideline, what would have been produced?",a total offense level of 34.,(E),"In the case ""United States v. Justin Lyle Cutbank"", the jury found that Cutbank had three or more prior violent felony convictions, triggering the Armed Career Criminal Act penalties. According to the opinion, under the Armed Career Criminal Guideline, what would have been produced?
(A) a four-level enhancement under § 2K2.1(b)(6)(B).
(B) a base offense level of 24.
(C) a total offense level of 33.
(D) a total offense level of 32.
(E) a total offense level of 34.",a four-level enhancement under § 2K2.1(b)(6)(B).,a base offense level of 24.,a total offense level of 33.,a total offense level of 32.,a total offense level of 34.,"[""a total offense level of 33."", ""a total offense level of 32."", ""a four-level enhancement under \u00a7 2K2.1(b)(6)(B)."", ""a base offense level of 24.""]","In the case ""United States v. Justin Cutbank"", after the jury found that Cutbank had three or more prior violent felony convictions triggering Armed Career Criminal Act penalties, the opinion stated that under the Armed Career Criminal Guideline it would have produced a total offense level of 34.","Though the jury found that Cutback had three or more prior violent felony convictions, triggering Armed Career Criminal Act penalties, the Armed Career Criminal Guideline would have produced a total offense level of 34.",III. The Sentencing Issue,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank"", the jury found that Cutbank had three or more prior violent felony convictions, triggering the Armed Career Criminal Act penalties. According to the opinion, under the Armed Career Criminal Guideline, what would have been produced?
(A) a four-level enhancement under § 2K2.1(b)(6)(B).
(B) a base offense level of 24.
(C) a total offense level of 33.
(D) a total offense level of 32.
(E) a total offense level of 34."
"In the case ""United States v. Justin Lyle Cutbank"", officers searching the path between D.F.’s home and the garage found a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, who identified that weapon at trial as one they had seen Cutbank with before that night?",D.F. and C.F.,(A),"In the case ""United States v. Justin Lyle Cutbank"", officers searching the path between D.F.’s home and the garage found a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, who identified that weapon at trial as one they had seen Cutbank with before that night?
(A) D.F. and C.F.
(B) D.F. and one of her teenage sons
(C) C.F. and one of the responding officers
(D) the DNA analyst and a firearms expert
(E) D.F.’s two teenage sons",D.F. and C.F.,D.F. and one of her teenage sons,C.F. and one of the responding officers,the DNA analyst and a firearms expert,D.F.’s two teenage sons,"[""D.F. and one of her teenage sons"", ""C.F. and one of the responding officers"", ""D.F.\u2019s two teenage sons"", ""the DNA analyst and a firearms expert""]","In the case ""United States v. Justin Cutbank"", at trial, the witnesses who identified the Marlin .22 caliber rifle as a weapon they had seen Cutbank with before that night were D.F. and C.F.","Officers searching the path Cutbank likely would have taken between D.F.’s home and the garage found D.F.’s cell phone, a butcher-style knife, and a Marlin .22 caliber rifle with a sawed-off barrel and stock. DNA on the gun matched Cutbank. At trial, D.F. and C.F. identified the weapon as one they saw Cutbank with before that night.",I. Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank"", officers searching the path between D.F.’s home and the garage found a Marlin .22 caliber rifle with a sawed-off barrel and stock. According to the opinion, who identified that weapon at trial as one they had seen Cutbank with before that night?
(A) D.F. and C.F.
(B) D.F. and one of her teenage sons
(C) C.F. and one of the responding officers
(D) the DNA analyst and a firearms expert
(E) D.F.’s two teenage sons"
"In the case ""United States v. Justin Lyle Cutbank,"" the district court considered Cutbank's pretrial motion to exclude testimony from D.F. and C.F. that they had previously seen him with a sawed-off Marlin .22 caliber rifle. According to the opinion, what type of evidence did the district court conclude that testimony would be?",intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,(D),"In the case ""United States v. Justin Lyle Cutbank,"" the district court considered Cutbank's pretrial motion to exclude testimony from D.F. and C.F. that they had previously seen him with a sawed-off Marlin .22 caliber rifle. According to the opinion, what type of evidence did the district court conclude that testimony would be?
(A) hearsay too unreliable and substantially more prejudicial than probative under Rule 403 to be admitted as substantive proof that he possessed the rifle.
(B) inadmissible propensity evidence violating Rule 404(b) because it would invite the jury to infer that Cutbank acted in conformity with a character for possessing illegal firearms.
(C) impeachment evidence relevant only if Cutbank testified and denied ever having possessed that firearm, rather than substantive evidence bearing on the charged possession.
(D) intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.
(E) extrinsic Rule 404(b) evidence admissible only for the limited purpose of showing knowledge, intent, or absence of mistake, and only with an appropriate limiting instruction.",hearsay too unreliable and substantially more prejudicial than probative under Rule 403 to be admitted as substantive proof that he possessed the rifle.,inadmissible propensity evidence violating Rule 404(b) because it would invite the jury to infer that Cutbank acted in conformity with a character for possessing illegal firearms.,"impeachment evidence relevant only if Cutbank testified and denied ever having possessed that firearm, rather than substantive evidence bearing on the charged possession.",intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,"extrinsic Rule 404(b) evidence admissible only for the limited purpose of showing knowledge, intent, or absence of mistake, and only with an appropriate limiting instruction.","[""inadmissible propensity evidence violating Rule 404(b) because it would invite the jury to infer that Cutbank acted in conformity with a character for possessing illegal firearms."", ""extrinsic Rule 404(b) evidence admissible only for the limited purpose of showing knowledge, intent, or absence of mistake, and only with an appropriate limiting instruction."", ""hearsay too unreliable and substantially more prejudicial than probative under Rule 403 to be admitted as substantive proof that he possessed the rifle."", ""impeachment evidence relevant only if Cutbank testified and denied ever having possessed that firearm, rather than substantive evidence bearing on the charged possession.""]","In the case ""United States v. Justin Cutbank"", the district court concluded that testimony from D.F. and C.F. that they had previously seen Cutbank with a sawed-off Marlin .22 caliber rifle would be intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.",The district court agreed with the government that this would be intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,II. The Evidentiary and Procedural Issues,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" the district court considered Cutbank's pretrial motion to exclude testimony from D.F. and C.F. that they had previously seen him with a sawed-off Marlin .22 caliber rifle. According to the opinion, what type of evidence did the district court conclude that testimony would be?
(A) hearsay too unreliable and substantially more prejudicial than probative under Rule 403 to be admitted as substantive proof that he possessed the rifle.
(B) inadmissible propensity evidence violating Rule 404(b) because it would invite the jury to infer that Cutbank acted in conformity with a character for possessing illegal firearms.
(C) impeachment evidence relevant only if Cutbank testified and denied ever having possessed that firearm, rather than substantive evidence bearing on the charged possession.
(D) intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.
(E) extrinsic Rule 404(b) evidence admissible only for the limited purpose of showing knowledge, intent, or absence of mistake, and only with an appropriate limiting instruction."
"In the case ""United States v. Justin Lyle Cutbank,"" before trial Cutbank moved to bar testimony from D.F. and C.F. under Federal Rule of Evidence 404(b). What firearm did D.F. and C.F. say they had previously seen Cutbank with?",the sawed-off Marlin .22 caliber rifle,(D),"In the case ""United States v. Justin Lyle Cutbank,"" before trial Cutbank moved to bar testimony from D.F. and C.F. under Federal Rule of Evidence 404(b). What firearm did D.F. and C.F. say they had previously seen Cutbank with?
(A) the sawed-off Winchester 20-gauge shotgun
(B) the drugs and cash found during the search
(C) the .22 caliber ammunition recovered from the residence
(D) the sawed-off Marlin .22 caliber rifle
(E) the black Ruger .22 caliber pistol",the sawed-off Winchester 20-gauge shotgun,the drugs and cash found during the search,the .22 caliber ammunition recovered from the residence,the sawed-off Marlin .22 caliber rifle,the black Ruger .22 caliber pistol,"[""the .22 caliber ammunition recovered from the residence"", ""the sawed-off Winchester 20-gauge shotgun"", ""the black Ruger .22 caliber pistol"", ""the drugs and cash found during the search""]","In the case ""United States v. Justin Cutbank"", before trial Cutbank moved to bar testimony from D.F. and C.F. under Federal Rule of Evidence 404(b), and D.F. and C.F. said they had previously seen Cutbank with the sawed-off Marlin .22 caliber rifle","Before trial, Cutbank filed a motion to prevent D.F. and C.F. from testifying that they had previously observed him with the sawed-off Marlin .22 caliber rifle, arguing this would be propensity evidence violating Rule 404(b) of the Federal Rules of Evidence.",II. The Evidentiary and Procedural Issues,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" before trial Cutbank moved to bar testimony from D.F. and C.F. under Federal Rule of Evidence 404(b). What firearm did D.F. and C.F. say they had previously seen Cutbank with?
(A) the sawed-off Winchester 20-gauge shotgun
(B) the drugs and cash found during the search
(C) the .22 caliber ammunition recovered from the residence
(D) the sawed-off Marlin .22 caliber rifle
(E) the black Ruger .22 caliber pistol"
"In the case ""United States v. Justin Lyle Cutbank,"" the district court ruled before trial that testimony from D.F. and C.F. about previously seeing Cutbank with a sawed-off Marlin .22 caliber rifle was intrinsic evidence rather than Rule 404(b) propensity evidence. According to that ruling, the evidence was relevant to demonstrating what before the incident?",continuous possession of the firearm before the incident.,(D),"In the case ""United States v. Justin Lyle Cutbank,"" the district court ruled before trial that testimony from D.F. and C.F. about previously seeing Cutbank with a sawed-off Marlin .22 caliber rifle was intrinsic evidence rather than Rule 404(b) propensity evidence. According to that ruling, the evidence was relevant to demonstrating what before the incident?
(A) the chain of custody linking the rifle recovered after the incident to police seizure.
(B) ownership or control of the firearm at the time of the search.
(C) knowledge that the modified rifle qualified as a prohibited weapon under federal law.
(D) continuous possession of the firearm before the incident.
(E) a common scheme or plan to use firearms in prior confrontations.",the chain of custody linking the rifle recovered after the incident to police seizure.,ownership or control of the firearm at the time of the search.,knowledge that the modified rifle qualified as a prohibited weapon under federal law.,continuous possession of the firearm before the incident.,a common scheme or plan to use firearms in prior confrontations.,"[""ownership or control of the firearm at the time of the search."", ""knowledge that the modified rifle qualified as a prohibited weapon under federal law."", ""a common scheme or plan to use firearms in prior confrontations."", ""the chain of custody linking the rifle recovered after the incident to police seizure.""]","In the case ""United States v. Justin Cutbank"", the district court ruled before trial that testimony from D.F. and C.F. about previously seeing Cutbank with a sawed-off Marlin .22 caliber rifle was intrinsic evidence rather than Rule 404(b) propensity evidence, and the evidence was relevant to demonstrating continuous possession of the firearm before the incident.",The district court agreed with the government that this would be intrinsic evidence relevant to proving the possession charge and demonstrating continuous possession of the firearm before the incident.,II. The Evidentiary and Procedural Issues,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank,"" the district court ruled before trial that testimony from D.F. and C.F. about previously seeing Cutbank with a sawed-off Marlin .22 caliber rifle was intrinsic evidence rather than Rule 404(b) propensity evidence. According to that ruling, the evidence was relevant to demonstrating what before the incident?
(A) the chain of custody linking the rifle recovered after the incident to police seizure.
(B) ownership or control of the firearm at the time of the search.
(C) knowledge that the modified rifle qualified as a prohibited weapon under federal law.
(D) continuous possession of the firearm before the incident.
(E) a common scheme or plan to use firearms in prior confrontations."
"In the case ""United States v. Justin Lyle Cutbank"", police found Cutbank at another house after he fled D.F.'s residence. According to the opinion, when officers attempted to detain him there and he resisted, what did he grab from an officer?",his gun.,(E),"In the case ""United States v. Justin Lyle Cutbank"", police found Cutbank at another house after he fled D.F.'s residence. According to the opinion, when officers attempted to detain him there and he resisted, what did he grab from an officer?
(A) the officer's flashlight.
(B) the officer's taser.
(C) his knife.
(D) the handcuffs.
(E) his gun.",the officer's flashlight.,the officer's taser.,his knife.,the handcuffs.,his gun.,"[""his knife."", ""the officer's taser."", ""the handcuffs."", ""the officer's flashlight.""]","In the case ""United States v. Justin Cutbank"", after police found Cutbank at another house following his flight from D.F.’s residence, the opinion states that when officers attempted to detain him and he resisted, he grabbed his gun.","Cutbank resisted when officers attempted to detain him, biting an officer in the face and neck and grabbing his gun.",I. Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Justin Lyle Cutbank"", police found Cutbank at another house after he fled D.F.'s residence. According to the opinion, when officers attempted to detain him there and he resisted, what did he grab from an officer?
(A) the officer's flashlight.
(B) the officer's taser.
(C) his knife.
(D) the handcuffs.
(E) his gun."
