row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
16,keep,,No v13 first-pass issue found., a static set of tokens,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the heuristic pre-processing step of tokenization converts bytes into",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the heuristic pre-processing step of tokenization converts bytes into a static set of tokens",
17,keep,,No v13 first-pass issue found., large feed-forward network layers.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", at scale, the computational cost of a Transformer is dominated not by the attention mechanism but by",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", at scale, the computational cost of a Transformer is dominated not by the attention mechanism but by large feed-forward network layers.",
18,drop,title_leakage,"Mandatory paper title contains the near-verbatim answer span ""byte"".",byte.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", at scale, Transformer computational cost is dominated by large feed-forward network layers that run on every",,"At scale, Transformer computational cost is dominated by large feed-forward network layers that run on every byte.",
19,keep,,No v13 first-pass issue found., latent patch representations,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the proposed BLT architecture, arbitrary groups of bytes are mapped by the light-weight learned encoder and decoder modules to",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the proposed BLT architecture, arbitrary groups of bytes are mapped by the light-weight learned encoder and decoder modules to latent patch representations",
20,keep,,No v13 first-pass issue found., light-weight learned encoder and decoder modules.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" arbitrary groups of bytes are mapped to latent patch representations via",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" arbitrary groups of bytes are mapped to latent patch representations via light-weight learned encoder and decoder modules.",
21,keep,,No v13 first-pass issue found., more efficient allocation of compute,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors describe a dynamic, learnable method for grouping bytes into patches and claim that, relative to tokenization-based models, this approach results in",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors describe a dynamic, learnable method for grouping bytes into patches and claim that, relative to tokenization-based models, this approach results in more efficient allocation of compute",
22,keep,,No v13 first-pass issue found., tokenization-based models.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors describe a dynamic, learnable method for grouping bytes into patches and say that this approach results in more efficient allocation of compute than",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors describe a dynamic, learnable method for grouping bytes into patches and say that this approach results in more efficient allocation of compute than tokenization-based models.",
23,keep,,No v13 first-pass issue found., compression heuristics.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in tokenization-based LLMs, tokens are induced with",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in tokenization-based LLMs, tokens are induced with compression heuristics.",
24,keep,,No v13 first-pass issue found., predictions.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing tokenization-based LLMs that allocate the same amount of compute to every token, compression heuristics are said to be not always correlated with the complexity of",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing tokenization-based LLMs that allocate the same amount of compute to every token, compression heuristics are said to be not always correlated with the complexity of predictions.",
25,keep,,No v13 first-pass issue found., where it is needed.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the authors’ central architectural idea, models should dynamically allocate compute",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the authors’ central architectural idea, models should dynamically allocate compute where it is needed.",
26,keep,,No v13 first-pass issue found.," easy, low-entropy decisions",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", predicting the ending of most words, as contrasted with choosing the first word of a new sentence, involves",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", predicting the ending of most words, as contrasted with choosing the first word of a new sentence, involves easy, low-entropy decisions",
27,keep,,No v13 first-pass issue found.,the first word of a new sentence.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", predicting the ending of most words is easier than choosing",,Predicting the ending of most words is easier than choosing the first word of a new sentence.,
28,keep,,No v13 first-pass issue found., the entropy of the next-byte prediction.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" \textsc{BLT} segments data into contextualized groupings of bytes with relatively uniform information density by using",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" \textsc{BLT} segments data into contextualized groupings of bytes with relatively uniform information density by using the entropy of the next-byte prediction.",
29,keep,,No v13 first-pass issue found., information density,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc BLT} segments data based on the entropy of the next-byte prediction to form contextualized groupings of bytes for patching and dynamic compute allocation, the quantity said to be relatively uniform across those groupings is",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc BLT} segments data based on the entropy of the next-byte prediction to form contextualized groupings of bytes for patching and dynamic compute allocation, the quantity said to be relatively uniform across those groupings is information density",
30,keep,,No v13 first-pass issue found., the first flop-controlled scaling study.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for byte-level models up to 8B parameters and 4T training bytes, the authors present",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for byte-level models up to 8B parameters and 4T training bytes, the authors present the first flop-controlled scaling study.",
31,keep,,No v13 first-pass issue found., 8B parameters.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first flop-controlled scaling study of byte-level models trained end-to-end from bytes without fixed-vocabulary tokenization, the models scale up to",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first flop-controlled scaling study of byte-level models trained end-to-end from bytes without fixed-vocabulary tokenization, the models scale up to 8B parameters.",
32,keep,,No v13 first-pass issue found., fixed-vocabulary tokenization.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the authors state that training their byte-level model end-to-end at scale from bytes makes unnecessary",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the authors state that training their byte-level model end-to-end at scale from bytes makes unnecessary fixed-vocabulary tokenization.",
33,keep,,No v13 first-pass issue found., the long-tail of the data.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", directly working with raw bytes provides significant improvements in modeling",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", directly working with raw bytes provides significant improvements in modeling the long-tail of the data.",
34,keep,,No v13 first-pass issue found., directly working with raw bytes.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that the approach leading to significant improvements in modeling the long-tail of the data is",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that the approach leading to significant improvements in modeling the long-tail of the data is directly working with raw bytes.",
35,keep,,No v13 first-pass issue found.,the same inference flop budget.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", BLT models can simultaneously increase both model size and patch size while maintaining",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", BLT models can simultaneously increase both model size and patch size while maintaining the same inference flop budget.",
36,keep,,No v13 first-pass issue found., {\textsc BLT} models.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", model size and patch size can be simultaneously increased while maintaining the same inference flop budget with",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", model size and patch size can be simultaneously increased while maintaining the same inference flop budget with {\textsc BLT} models.",
37,keep,,No v13 first-pass issue found., save compute.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", longer patch sizes on average allow compute to be reallocated to grow the size of the global latent transformer because they",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", longer patch sizes on average allow compute to be reallocated to grow the size of the global latent transformer because they save compute.",
38,keep,,No v13 first-pass issue found., tokenization-based architectures.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the inference-flop controlled scaling experiments with {\textsc BLT} models, the authors observe significantly better scaling trends than with",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the inference-flop controlled scaling experiments with {\textsc BLT} models, the authors observe significantly better scaling trends than with tokenization-based architectures.",
39,keep,,No v13 first-pass issue found., \url{https://github.com/facebookresearch/blt},,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors release the training and inference code for {\textsc BLT} at",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors release the training and inference code for {\textsc BLT} at \url{https://github.com/facebookresearch/blt}",
40,keep,,No v13 first-pass issue found., Segmenting bytes into \textit{patches},,"In the section on patching of the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" what allows {\textsc BLT} to dynamically allocate compute based on context is",,"In the section on patching of the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" what allows {\textsc BLT} to dynamically allocate compute based on context is Segmenting bytes into \textit{patches}",
41,keep,,No v13 first-pass issue found., context.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", segmenting bytes into patches allows \textsc{BLT} to dynamically allocate compute based on",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", segmenting bytes into patches allows \textsc{BLT} to dynamically allocate compute based on context.",
42,repair,source_framing_issue,Added the required paper title/source framing while preserving the original cloze.," \{0,1\}."," \{0,1\}.","In the formal definition of the patching function \(f_p\), each \(x_i\) is mapped to the set","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the formal definition of the patching function \(f_p\), each \(x_i\) is mapped to the set","In the formal definition of the patching function \(f_p\), each \(x_i\) is mapped to the set \{0,1\}.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the formal definition of the patching function \(f_p\), each \(x_i\) is mapped to the set \{0,1\}."
43,keep,,No v13 first-pass issue found., 1.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the formal definition of the patching function $f_p$ that segments a byte sequence $\\pmb{x}=\\{x_i,|i=1,\\ldots n\\}$ into patches $\\pmb{p}=\\{p_j|j=1,\\ldots,m\\}$, the binary indicator for the start of a new patch is",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the formal definition of the patching function $f_p$ that segments a byte sequence $\\pmb{x}=\\{x_i,|i=1,\\ldots n\\}$ into patches $\\pmb{p}=\\{p_j|j=1,\\ldots,m\\}$, the binary indicator for the start of a new patch is 1.",
44,keep,,No v13 first-pass issue found., the number of steps executed by the main Transformer,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the computational cost of processing data for both token-based and patch-based models is primarily determined by",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the computational cost of processing data for both token-based and patch-based models is primarily determined by the number of steps executed by the main Transformer",
45,keep,,No v13 first-pass issue found., the main Transformer,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for both token-based and patch-based models, the computational cost of processing data is primarily determined by the number of steps executed by",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for both token-based and patch-based models, the computational cost of processing data is primarily determined by the number of steps executed by the main Transformer",
46,keep,,No v13 first-pass issue found., the number of patches.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in {\textsc BLT} with a given patching function, the quantity that determines the computational cost of processing data is",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in {\textsc BLT} with a given patching function, the quantity that determines the computational cost of processing data is the number of patches.",
47,keep,,No v13 first-pass issue found., encode the data,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in BLT, the computational cost of processing data is determined by the number of patches needed, using a given patching function, to",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in BLT, the computational cost of processing data is determined by the number of patches needed, using a given patching function, to encode the data",
48,keep,,No v13 first-pass issue found., MegaByte.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", grouping bytes into patches of fixed size $k$ was done in the prior work",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", grouping bytes into patches of fixed size $k$ was done in the prior work MegaByte.",
49,keep,,No v13 first-pass issue found., the average patch size.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of grouping bytes into patches of fixed size $k$ with a fixed stride for training and inference, the fixed stride provides a straightforward mechanism for changing",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of grouping bytes into patches of fixed size $k$ with a fixed stride for training and inference, the fixed stride provides a straightforward mechanism for changing the average patch size.",
50,keep,,No v13 first-pass issue found., the flop cost.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of using fixed-size byte patches with a fixed stride, this setup makes it easy to control",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of using fixed-size byte patches with a fixed stride, this setup makes it easy to control the flop cost.",
51,keep,,No v13 first-pass issue found., whitespace.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors state that in code, when a transformer step $j$ could be wasted, what is being predicted is",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors state that in code, when a transformer step $j$ could be wasted, what is being predicted is whitespace.",
52,keep,,No v13 first-pass issue found., math.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing the downsides of fixed-size patching with a fixed stride, the authors note that compute may not be allocated to bytes dense with information such as",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing the downsides of fixed-size patching with a fixed stride, the authors note that compute may not be allocated to bytes dense with information such as math.",
53,keep,,No v13 first-pass issue found., inconsistent and non-contextual patching,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for similar byte sequences, such as the same word being split differently, the patching function leads to",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for similar byte sequences, such as the same word being split differently, the patching function leads to inconsistent and non-contextual patching",
54,keep,,No v13 first-pass issue found., the same word.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors note that one downside of the patching function is inconsistent and non-contextual patching of similar byte sequences. In their example, what is split differently is",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors note that one downside of the patching function is inconsistent and non-contextual patching of similar byte sequences. In their example, what is split differently is the same word.",
55,keep,,No v13 first-pass issue found., every word.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Space patching scheme, a latent transformer step (i.e., more flops) gets allocated to model",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Space patching scheme, a latent transformer step (i.e., more flops) gets allocated to model every word.",
56,keep,,No v13 first-pass issue found., a latent transformer step.,,"In the Space patching strategy described in ""Byte Latent Transformer: Patches Scale Better Than Tokens"", every word is allocated",,"In the Space patching strategy described in ""Byte Latent Transformer: Patches Scale Better Than Tokens"", every word is allocated a latent transformer step.",
57,keep,,No v13 first-pass issue found., patched in the same way,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the description of Space patching states that allocating a latent transformer step to model every word ensures that words are patched across sequences and are",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the description of Space patching states that allocating a latent transformer step to model every word ensures that words are patched across sequences and are patched in the same way",
58,keep,,No v13 first-pass issue found.,hard predictions.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in Space patching, computation is focused on predictions that often follow spaces, which are described as",,"In Space patching, computation is focused on hard predictions that often follow spaces.",
59,keep,,No v13 first-pass issue found., the first character.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the example about predicting the answer to “Who composed the Magic Flute?”, the thing said to significantly reduce the number of likely choices and make the completion “Mozart” comparatively easy to predict is",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the example about predicting the answer to “Who composed the Magic Flute?”, the thing said to significantly reduce the number of likely choices and make the completion “Mozart” comparatively easy to predict is the first character.",
60,keep,,No v13 first-pass issue found., all languages and domains,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", space patching cannot gracefully handle",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", space patching cannot gracefully handle all languages and domains",
61,keep,,No v13 first-pass issue found., the patch size.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors note that space patching cannot gracefully handle all languages and domains and, most importantly, cannot vary",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors note that space patching cannot gracefully handle all languages and domains and, most importantly, cannot vary the patch size.",
62,keep,,No v13 first-pass issue found., a data-driven approach.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors identify high-uncertainty next-byte predictions and derive patch boundaries instead of relying on a rule-based heuristic such as whitespace, using",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors identify high-uncertainty next-byte predictions and derive patch boundaries instead of relying on a rule-based heuristic such as whitespace, using a data-driven approach.",
63,keep,,No v13 first-pass issue found., small byte-level auto-regressive language model,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the model trained on the training data for {\textsc BLT} to compute next byte entropies under the LM distribution $p_{e}$ over the byte vocabulary $\mathcal{V}$ is a",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the model trained on the training data for {\textsc BLT} to compute next byte entropies under the LM distribution $p_{e}$ over the byte vocabulary $\mathcal{V}$ is a small byte-level auto-regressive language model",
64,keep,,No v13 first-pass issue found., the training data.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the small byte-level auto-regressive language model used to compute next byte entropies under the LM distribution $p_{e}$ over the byte vocabulary $\mathcal{V}$ is trained on",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the small byte-level auto-regressive language model used to compute next byte entropies under the LM distribution $p_{e}$ over the byte vocabulary $\mathcal{V}$ is trained on the training data.",
65,keep,,No v13 first-pass issue found., the LM distribution $p_{e}$,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors train a small byte-level auto-regressive language model on the BLT training data to compute next byte entropies $H(x_i)$ for entropy patching, these entropies are computed over the byte vocabulary $\mathcal{V}$ under",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors train a small byte-level auto-regressive language model on the BLT training data to compute next byte entropies $H(x_i)$ for entropy patching, these entropies are computed over the byte vocabulary $\mathcal{V}$ under the LM distribution $p_{e}$",
66,keep,,No v13 first-pass issue found., a global entropy threshold.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first method for identifying patch boundaries from the next-byte entropies \(H(x_i)\), points are selected if they are above",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first method for identifying patch boundaries from the next-byte entropies \(H(x_i)\), points are selected if they are above a global entropy threshold.",
67,keep,,No v13 first-pass issue found., points that break approximate monotonically decreasing entropy,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors describe the second entropy-based method for identifying patch boundaries from the entropies $H(x_i)$ during dataloading, this approach can be interpreted as identifying",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors describe the second entropy-based method for identifying patch boundaries from the entropies $H(x_i)$ during dataloading, this approach can be interpreted as identifying points that break approximate monotonically decreasing entropy",
68,repair,source_framing_issue,Added the required paper title/source framing while preserving the original cloze.,within the patch.,within the patch.,The second entropy-based approach can be interpreted as identifying points that break approximate monotonically decreasing entropy,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the second entropy-based approach can be interpreted as identifying points that break approximate monotonically decreasing entropy",The second entropy-based approach identifies points that break approximate monotonically decreasing entropy within the patch.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the second entropy-based approach can be interpreted as identifying points that break approximate monotonically decreasing entropy within the patch."
69,keep,,No v13 first-pass issue found., during dataloading.,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", patch boundaries are identified",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", patch boundaries are identified during dataloading.",
70,keep,,No v13 first-pass issue found., a lightweight preprocessing step.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", patch boundaries are identified during dataloading through",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", patch boundaries are identified during dataloading through a lightweight preprocessing step.",
71,keep,,No v13 first-pass issue found., classifier,,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the authors' comparison with \citet{nawrot-etal-2023-efficient}, the component trained to predict entropy-based patch boundaries is a",,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the authors' comparison with \citet{nawrot-etal-2023-efficient}, the component trained to predict entropy-based patch boundaries is a classifier",
72,keep,,No v13 first-pass issue found., entropy-based patch boundaries,,"In the comparison with \citet{nawrot-etal-2023-efficient} about identifying patch boundaries during dataloading in the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the classifier is trained to predict",,"In the comparison with \citet{nawrot-etal-2023-efficient} about identifying patch boundaries during dataloading in the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the classifier is trained to predict entropy-based patch boundaries",
73,keep,,No v13 first-pass issue found., a subword tokenizer.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", many modern llms, including the baseline Llama 3, use",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", many modern llms, including the baseline Llama 3, use a subword tokenizer.",
74,keep,,No v13 first-pass issue found., bpe.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the subword tokenizer used by many modern LLMs, including the baseline Llama 3, is",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the subword tokenizer used by many modern LLMs, including the baseline Llama 3, is bpe.",
75,keep,,No v13 first-pass issue found., a \textit{finite} vocabulary determined prior to training,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", ""tokens"" are drawn from",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", ""tokens"" are drawn from a \textit{finite} vocabulary determined prior to training",
76,keep,,No v13 first-pass issue found., the underlying byte features.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", unlike patches, tokens have no direct access to",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", unlike patches, tokens have no direct access to the underlying byte features.",
77,keep,,No v13 first-pass issue found., the trade off between the vocabulary size and compute.,,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", compared with tokenization-based models, BLT crucially redefines",,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", compared with tokenization-based models, BLT crucially redefines the trade off between the vocabulary size and compute.",
