row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,, controllable generation, controllable generation,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", among the two finetuning text-to-image tasks discussed, the one intended to let the model accept additional control signals is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", among the two finetuning text-to-image tasks discussed, the one intended to let the model accept additional control signals is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", among the two finetuning text-to-image tasks discussed, the one intended to let the model accept additional control signals is controllable generation","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", among the two finetuning text-to-image tasks discussed, the one intended to let the model accept additional control signals is controllable generation"
12,drop,title_leakage,The required paper title gives away the OFT framework/method name that is the answer., OFT framework.,,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that the framework that outperforms existing methods in generation quality and convergence speed is the",,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that the framework that outperforms existing methods in generation quality and convergence speed is the OFT framework.",
13,keep,,, generation quality and convergence speed., generation quality and convergence speed.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that their OFT framework outperforms existing methods in","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that their OFT framework outperforms existing methods in","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that their OFT framework outperforms existing methods in generation quality and convergence speed.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors empirically show that their OFT framework outperforms existing methods in generation quality and convergence speed."
14,keep,,, text-guided control., text-guided control.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in high-fidelity image generation with","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in high-fidelity image generation with","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in high-fidelity image generation with text-guided control.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in high-fidelity image generation with text-guided control."
15,keep,,, high-fidelity image generation., high-fidelity image generation.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in text-guided control for","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in text-guided control for","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in text-guided control for high-fidelity image generation.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", recent text-to-image diffusion models achieve impressive performance in text-guided control for high-fidelity image generation."
16,keep,,, ambiguous., ambiguous.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors explain that text guidance in recent text-to-image diffusion models may be insufficient for fine-grained and accurate control of the generated images because it is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors explain that text guidance in recent text-to-image diffusion models may be insufficient for fine-grained and accurate control of the generated images because it is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors explain that text guidance in recent text-to-image diffusion models may be insufficient for fine-grained and accurate control of the generated images because it is ambiguous.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors explain that text guidance in recent text-to-image diffusion models may be insufficient for fine-grained and accurate control of the generated images because it is ambiguous."
17,keep,,, fine-grained and accurate control, fine-grained and accurate control,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite the strong results of recent text-to-image diffusion models, text guidance can still be ambiguous and insufficient to provide","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite the strong results of recent text-to-image diffusion models, text guidance can still be ambiguous and insufficient to provide","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite the strong results of recent text-to-image diffusion models, text guidance can still be ambiguous and insufficient to provide fine-grained and accurate control","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite the strong results of recent text-to-image diffusion models, text guidance can still be ambiguous and insufficient to provide fine-grained and accurate control"
18,keep,,, an additional control signal., an additional control signal.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation task, the item provided together with the text prompt to guide image generation is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation task, the item provided together with the text prompt to guide image generation is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation task, the item provided together with the text prompt to guide image generation is an additional control signal.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation task, the item provided together with the text prompt to guide image generation is an additional control signal."
19,keep,,," canny edges, segmentation maps"," canny edges, segmentation maps","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", two examples of the additional control signal used in the controllable generation task are","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", two examples of the additional control signal used in the controllable generation task are","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", two examples of the additional control signal used in the controllable generation task are canny edges, segmentation maps","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", two examples of the additional control signal used in the controllable generation task are canny edges, segmentation maps"
20,repair,source_framing_issue,Added or corrected required arxiv paper framing., text-to-image diffusion models., text-to-image diffusion models.,"According to the paper, both subject-driven generation and controllable generation essentially boil down to effectively finetuning without losing pretraining generative performance in","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", both subject-driven generation and controllable generation essentially boil down to effectively finetuning without losing pretraining generative performance in","According to the paper, both subject-driven generation and controllable generation essentially boil down to effectively finetuning without losing pretraining generative performance in text-to-image diffusion models.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", both subject-driven generation and controllable generation essentially boil down to effectively finetuning without losing pretraining generative performance in text-to-image diffusion models."
21,keep,,, the pretraining generative performance., the pretraining generative performance.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the thing that should be preserved when effectively finetuning text-to-image diffusion models for both subject-driven generation and controllable generation with additional control signals is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the thing that should be preserved when effectively finetuning text-to-image diffusion models for both subject-driven generation and controllable generation with additional control signals is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the thing that should be preserved when effectively finetuning text-to-image diffusion models for both subject-driven generation and controllable generation with additional control signals is the pretraining generative performance.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the thing that should be preserved when effectively finetuning text-to-image diffusion models for both subject-driven generation and controllable generation with additional control signals is the pretraining generative performance."
22,keep,,, training efficiency., training efficiency.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first desideratum the authors summarize for an effective finetuning method for text-to-image diffusion models is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first desideratum the authors summarize for an effective finetuning method for text-to-image diffusion models is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first desideratum the authors summarize for an effective finetuning method for text-to-image diffusion models is training efficiency.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the first desideratum the authors summarize for an effective finetuning method for text-to-image diffusion models is training efficiency."
23,keep,,, a small learning rate., a small learning rate.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when finetuning text-to-image diffusion models to avoid losing pretraining generative performance, one typical strategy is to update the neuron weights using","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when finetuning text-to-image diffusion models to avoid losing pretraining generative performance, one typical strategy is to update the neuron weights using","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when finetuning text-to-image diffusion models to avoid losing pretraining generative performance, one typical strategy is to update the neuron weights using a small learning rate.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when finetuning text-to-image diffusion models to avoid losing pretraining generative performance, one typical strategy is to update the neuron weights using a small learning rate."
24,keep,,, a small component., a small component.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of typical finetuning methods for text-to-image diffusion models, the approach that uses re-parameterized neuron weights adds","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of typical finetuning methods for text-to-image diffusion models, the approach that uses re-parameterized neuron weights adds","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of typical finetuning methods for text-to-image diffusion models, the approach that uses re-parameterized neuron weights adds a small component.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of typical finetuning methods for text-to-image diffusion models, the approach that uses re-parameterized neuron weights adds a small component."
25,keep,,, pretraining generative performance., pretraining generative performance.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite their simplicity, neither of the finetuning strategies is able to guarantee preserving","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite their simplicity, neither of the finetuning strategies is able to guarantee preserving","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite their simplicity, neither of the finetuning strategies is able to guarantee preserving pretraining generative performance.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", despite their simplicity, neither of the finetuning strategies is able to guarantee preserving pretraining generative performance."
26,repair,source_framing_issue,Added or corrected required arxiv paper framing., principled understanding., principled understanding.,The paper states that designing a good finetuning strategy and finding suitable hyperparameters such as the number of training epochs still lack,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that designing a good finetuning strategy and finding suitable hyperparameters such as the number of training epochs still lack",The paper states that designing a good finetuning strategy and finding suitable hyperparameters such as the number of training epochs still lack principled understanding.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that designing a good finetuning strategy and finding suitable hyperparameters such as the number of training epochs still lack principled understanding."
27,keep,,, the lack of a measure., the lack of a measure.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the key difficulty the authors identify in designing a finetuning strategy for preserving pretrained generative ability is","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the key difficulty the authors identify in designing a finetuning strategy for preserving pretrained generative ability is","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the key difficulty the authors identify in designing a finetuning strategy for preserving pretrained generative ability is the lack of a measure.","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the key difficulty the authors identify in designing a finetuning strategy for preserving pretrained generative ability is the lack of a measure."
28,keep,,, pretrained generative ability, pretrained generative ability,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the missing measure is intended to quantify","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the missing measure is intended to quantify","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the missing measure is intended to quantify pretrained generative ability","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the missing measure is intended to quantify pretrained generative ability"
29,keep,,, better preservation of the pretrained ability, better preservation of the pretrained ability,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume a smaller Euclidean distance between the finetuned model and the pretrained model indicates","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume a smaller Euclidean distance between the finetuned model and the pretrained model indicates","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume a smaller Euclidean distance between the finetuned model and the pretrained model indicates better preservation of the pretrained ability","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume a smaller Euclidean distance between the finetuned model and the pretrained model indicates better preservation of the pretrained ability"
30,keep,,, the finetuned model and the pretrained model., the finetuned model and the pretrained model.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume that a smaller Euclidean distance indicates better preservation of pretrained ability between","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume that a smaller Euclidean distance indicates better preservation of pretrained ability between","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume that a smaller Euclidean distance indicates better preservation of pretrained ability between the finetuned model and the pretrained model.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", existing finetuning methods implicitly assume that a smaller Euclidean distance indicates better preservation of pretrained ability between the finetuned model and the pretrained model."
31,keep,,, a very small learning rate, a very small learning rate,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of finetuning methods that assume a smaller Euclidean distance to the pretrained model indicates better preservation of pretrained generative ability, these finetuning methods typically use","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of finetuning methods that assume a smaller Euclidean distance to the pretrained model indicates better preservation of pretrained generative ability, these finetuning methods typically use","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of finetuning methods that assume a smaller Euclidean distance to the pretrained model indicates better preservation of pretrained generative ability, these finetuning methods typically use a very small learning rate","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of finetuning methods that assume a smaller Euclidean distance to the pretrained model indicates better preservation of pretrained generative ability, these finetuning methods typically use a very small learning rate"
32,repair,poor_wording,Removed colon-before-target wording and made the cloze grammatical., hyperspherical energy., hyperspherical energy.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors use a measure to characterize the pairwise relational structure among neurons, motivated by the observation that hyperspherical similarity encodes semantic information well:","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the measure the authors use to characterize the pairwise relational structure among neurons, motivated by the observation that hyperspherical similarity encodes semantic information well, is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors use a measure to characterize the pairwise relational structure among neurons, motivated by the observation that hyperspherical similarity encodes semantic information well: hyperspherical energy.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the measure the authors use to characterize the pairwise relational structure among neurons, motivated by the observation that hyperspherical similarity encodes semantic information well, is hyperspherical energy."
33,keep,,, the sum of hyperspherical similarity., the sum of hyperspherical similarity.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors define hyperspherical energy for all pairwise neurons in the same layer as","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors define hyperspherical energy for all pairwise neurons in the same layer as","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors define hyperspherical energy for all pairwise neurons in the same layer as the sum of hyperspherical similarity.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors define hyperspherical energy for all pairwise neurons in the same layer as the sum of hyperspherical similarity."
34,keep,,, all pairwise neurons in the same layer., all pairwise neurons in the same layer.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy is defined as the sum of hyperspherical similarity between","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy is defined as the sum of hyperspherical similarity between","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy is defined as the sum of hyperspherical similarity between all pairwise neurons in the same layer.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy is defined as the sum of hyperspherical similarity between all pairwise neurons in the same layer."
35,keep,,, the level of neuron uniformity., the level of neuron uniformity.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy captures","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy captures","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy captures the level of neuron uniformity.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", hyperspherical energy captures the level of neuron uniformity."
36,repair,poor_wording,Removed colon-before-target wording and made the cloze grammatical., a minimal difference., a minimal difference.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", a good finetuned model should have the following difference in hyperspherical energy compared to the pretrained model:","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", a good finetuned model should have","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", a good finetuned model should have the following difference in hyperspherical energy compared to the pretrained model: a minimal difference.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", a good finetuned model should have a minimal difference."
37,keep,,, hyperspherical energy., hyperspherical energy.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the quantity the authors hypothesize should have a minimal difference between a good finetuned model and the pretrained model is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the quantity the authors hypothesize should have a minimal difference between a good finetuned model and the pretrained model is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the quantity the authors hypothesize should have a minimal difference between a good finetuned model and the pretrained model is hyperspherical energy.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the quantity the authors hypothesize should have a minimal difference between a good finetuned model and the pretrained model is hyperspherical energy."
38,repair,poor_wording,Removed colon-before-target wording and made the cloze grammatical., a regularizer, a regularizer,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the naive approach adds this during finetuning so that hyperspherical energy remains the same:","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the naive approach to keeping hyperspherical energy the same during finetuning adds","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the naive approach adds a regularizer during the finetuning stage so that hyperspherical energy remains the same.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the naive approach to keeping hyperspherical energy the same during finetuning adds a regularizer"
39,repair,source_framing_issue,Added or corrected required arxiv paper framing., the hyperspherical energy difference., the hyperspherical energy difference.,"Under the naive approach of adding a regularizer so that hyperspherical energy remains the same during finetuning, the paper gives no guarantee that one can well minimize","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", under the naive approach of adding a regularizer so that hyperspherical energy remains the same during finetuning, the paper gives no guarantee that one can well minimize","Under the naive approach of adding a regularizer so that hyperspherical energy remains the same during finetuning, the paper gives no guarantee that one can well minimize the hyperspherical energy difference.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", under the naive approach of adding a regularizer so that hyperspherical energy remains the same during finetuning, the paper gives no guarantee that one can well minimize the hyperspherical energy difference."
40,keep,,, the pairwise hyperspherical similarity., the pairwise hyperspherical similarity.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when motivating Orthogonal Finetuning (OFT) as a way to adapt large text-to-image diffusion models without changing hyperspherical energy, the property of hyperspherical energy that is provably preserved if the same orthogonal transformation is applied to all neurons is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when motivating Orthogonal Finetuning (OFT) as a way to adapt large text-to-image diffusion models without changing hyperspherical energy, the property of hyperspherical energy that is provably preserved if the same orthogonal transformation is applied to all neurons is","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when motivating Orthogonal Finetuning (OFT) as a way to adapt large text-to-image diffusion models without changing hyperspherical energy, the property of hyperspherical energy that is provably preserved if the same orthogonal transformation is applied to all neurons is the pairwise hyperspherical similarity.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when motivating Orthogonal Finetuning (OFT) as a way to adapt large text-to-image diffusion models without changing hyperspherical energy, the property of hyperspherical energy that is provably preserved if the same orthogonal transformation is applied to all neurons is the pairwise hyperspherical similarity."
