row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,repair,poor_wording,normalized target punctuation so fact equals probe plus target, to “pump and dump” securities, to “pump and dump” securities.,"According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme","According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme","According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme to “pump and dump” securities.","According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme to “pump and dump” securities."
12,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, skilled stock traders, skilled stock traders,"In United States v. Constantinescu, where the government alleged that Edward Constantinescu and the other defendants engaged in a scheme to ""pump and dump"" securities, the opinion states that they held themselves out to be","In the case ""United States v. Constantinescu,"" where the government alleged that Edward Constantinescu and the other defendants engaged in a scheme to ""pump and dump"" securities, the opinion states that they held themselves out to be","In United States v. Constantinescu, where the government alleged that Edward Constantinescu and the other defendants engaged in a scheme to ""pump and dump"" securities, the opinion states that they held themselves out to be skilled stock traders.","In the case ""United States v. Constantinescu,"" where the government alleged that Edward Constantinescu and the other defendants engaged in a scheme to ""pump and dump"" securities, the opinion states that they held themselves out to be skilled stock traders"
13,repair,source_framing_issue|target_source_repair,normalized the prompt to legal opinion/case framing with the correct case title; changed the target to the exact source span using [social media],false and misleading information about the security on social media., false and misleading information about the security on [social media].,"In United States v. Constantinescu, the government alleged that, to “pump” a security’s price, the defendants posted","In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted","In United States v. Constantinescu, the government alleged that, to “pump” a security’s price, the defendants posted false and misleading information about the security on social media.","In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted false and misleading information about the security on [social media]."
14,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, secretly selling the security for a profit, secretly selling the security for a profit,"In United States v. Constantinescu, the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by","In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by","In United States v. Constantinescu, the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by secretly selling the security for a profit","In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by secretly selling the security for a profit"
15,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, in violation of 18 U.S.C. § 1349, in violation of 18 U.S.C. § 1349,"In United States v. Constantinescu, the federal indictment charged conspiracy to commit securities fraud,","In the case ""United States v. Constantinescu,"" the federal indictment charged conspiracy to commit securities fraud,","In United States v. Constantinescu, the federal indictment charged conspiracy to commit securities fraud, in violation of 18 U.S.C. § 1349","In the case ""United States v. Constantinescu,"" the federal indictment charged conspiracy to commit securities fraud, in violation of 18 U.S.C. § 1349"
16,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, 18 U.S.C. §§ 1348 & 2, 18 U.S.C. §§ 1348 & 2,"In United States v. Constantinescu, the defendants were indicted for conspiracy to commit securities fraud and for multiple counts of securities fraud, in violation of","In the case ""United States v. Constantinescu,"" the defendants were indicted for conspiracy to commit securities fraud and for multiple counts of securities fraud, in violation of","In United States v. Constantinescu, the defendants were indicted for conspiracy to commit securities fraud and for multiple counts of securities fraud, in violation of 18 U.S.C. §§ 1348 & 2.","In the case ""United States v. Constantinescu,"" the defendants were indicted for conspiracy to commit securities fraud and for multiple counts of securities fraud, in violation of 18 U.S.C. §§ 1348 & 2"
17,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, any traditional property interest, any traditional property interest,"In United States v. Constantinescu, the district court dismissed the indictment on the ground that it did not adequately allege that the defendants schemed to deprive victims of","In the case ""United States v. Constantinescu,"" the district court dismissed the indictment on the ground that it did not adequately allege that the defendants schemed to deprive victims of","In United States v. Constantinescu, the district court dismissed the indictment on the ground that it did not adequately allege that the defendants schemed to deprive victims of any traditional property interest","In the case ""United States v. Constantinescu,"" the district court dismissed the indictment on the ground that it did not adequately allege that the defendants schemed to deprive victims of any traditional property interest"
18,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, the allegations of the indictment as true, the allegations of the indictment as true,"In United States v. Constantinescu, when the Fifth Circuit reviews the sufficiency of an indictment de novo, it must take","In the case ""United States v. Constantinescu,"" when the Fifth Circuit reviews the sufficiency of an indictment de novo, it must take","In United States v. Constantinescu, when the Fifth Circuit reviews the sufficiency of an indictment de novo, it must take the allegations of the indictment as true.","In the case ""United States v. Constantinescu,"" when the Fifth Circuit reviews the sufficiency of an indictment de novo, it must take the allegations of the indictment as true"
19,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, whether an offense has been stated, whether an offense has been stated,"In United States v. Constantinescu, when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine","In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine","In United States v. Constantinescu, when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine whether an offense has been stated.","In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine whether an offense has been stated"
20,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, enumerate each prima facie element of the charged offense, enumerate each prima facie element of the charged offense,"In United States v. Constantinescu, the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must","In the case ""United States v. Constantinescu,"" the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must","In United States v. Constantinescu, the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must enumerate each prima facie element of the charged offense.","In the case ""United States v. Constantinescu,"" the Fifth Circuit, quoting United States v. Gaytan, stated that an indictment must enumerate each prima facie element of the charged offense"
21,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, each material element of the offense, each material element of the offense,"In United States v. Constantinescu, the court stated that, to be sufficient, an indictment must allege","In the case ""United States v. Constantinescu,"" the court stated that, to be sufficient, an indictment must allege","In United States v. Constantinescu, the court stated that, to be sufficient, an indictment must allege each material element of the offense","In the case ""United States v. Constantinescu,"" the court stated that, to be sufficient, an indictment must allege each material element of the offense"
22,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title,any money or property., any money or property.,"According to the opinion in United States v. Constantinescu, 18 U.S.C. § 1348 prohibits schemes to obtain","According to the opinion in ""United States v. Constantinescu,"" 18 U.S.C. § 1348 prohibits schemes to obtain","According to the opinion in United States v. Constantinescu, 18 U.S.C. § 1348 prohibits schemes to obtain any money or property by means of false or fraudulent pretenses, representations, or promises in connection with the purchase or sale of a security.","According to the opinion in ""United States v. Constantinescu,"" 18 U.S.C. § 1348 prohibits schemes to obtain any money or property."
23,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, the mail and wire fraud statutes, the mail and wire fraud statutes,"According to the opinion in ""United States v. Constantinescu"", when discussing the securities fraud statute, § 1348 borrows key concepts from","According to the opinion in ""United States v. Constantinescu,"" when discussing the securities fraud statute, § 1348 borrows key concepts from","According to the opinion in ""United States v. Constantinescu"", when discussing the securities fraud statute, § 1348 borrows key concepts from the mail and wire fraud statutes","According to the opinion in ""United States v. Constantinescu,"" when discussing the securities fraud statute, § 1348 borrows key concepts from the mail and wire fraud statutes"
24,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, a “scheme to defraud”, a “scheme to defraud”,"According to the opinion in United States v. Constantinescu, and applying the cited standard for securities fraud under 18 U.S.C. § 1348, the government must prove","According to the opinion in ""United States v. Constantinescu,"" and applying the cited standard for securities fraud under 18 U.S.C. § 1348, the government must prove","According to the opinion in United States v. Constantinescu, and applying the cited standard for securities fraud under 18 U.S.C. § 1348, the government must prove a “scheme to defraud”","According to the opinion in ""United States v. Constantinescu,"" and applying the cited standard for securities fraud under 18 U.S.C. § 1348, the government must prove a “scheme to defraud”"
25,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, an “intent to defraud.”, an “intent to defraud.”,"According to the opinion in United States v. Constantinescu, and in light of the court’s discussion of securities fraud under 18 U.S.C. § 1348, the scheme to defraud must be enacted with","According to the opinion in ""United States v. Constantinescu,"" and in light of the court’s discussion of securities fraud under 18 U.S.C. § 1348, the scheme to defraud must be enacted with","According to the opinion in United States v. Constantinescu, and in light of the court’s discussion of securities fraud under 18 U.S.C. § 1348, the scheme to defraud must be enacted with an “intent to defraud.”","According to the opinion in ""United States v. Constantinescu,"" and in light of the court’s discussion of securities fraud under 18 U.S.C. § 1348, the scheme to defraud must be enacted with an “intent to defraud.”"
26,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title,a material misrepresentation., a material misrepresentation.,"According to the opinion in United States v. Constantinescu, the securities fraud statute’s “scheme to defraud” element requires","According to the opinion in ""United States v. Constantinescu,"" the securities fraud statute’s “scheme to defraud” element requires","According to the opinion in United States v. Constantinescu, the securities fraud statute’s “scheme to defraud” element requires a material misrepresentation.","According to the opinion in ""United States v. Constantinescu,"" the securities fraud statute’s “scheme to defraud” element requires a material misrepresentation."
27,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title," something of value, such as money, from the [entity] to be deceived."," something of value, such as money, from the [entity] to be deceived.","According to the opinion in ""United States v. Constantinescu"", when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain","According to the opinion in ""United States v. Constantinescu,"" when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain","According to the opinion in ""United States v. Constantinescu"", when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain something of value, such as money, from the [entity] to be deceived.","According to the opinion in ""United States v. Constantinescu,"" when explaining the ""scheme to defraud"" element of securities fraud, a material misrepresentation must be intended to deceive others in order to obtain something of value, such as money, from the [entity] to be deceived."
28,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, deceive, deceive,"According to the opinion in ""United States v. Constantinescu"", the securities fraud statute’s ""intent to defraud"" element requires an intent to do two things; first, to","According to the opinion in ""United States v. Constantinescu,"" the securities fraud statute’s ""intent to defraud"" element requires an intent to do two things; first, to","According to the opinion in ""United States v. Constantinescu"", the securities fraud statute’s ""intent to defraud"" element requires an intent to do two things; first, to deceive","According to the opinion in ""United States v. Constantinescu,"" the securities fraud statute’s ""intent to defraud"" element requires an intent to do two things; first, to deceive"
29,repair,source_framing_issue|target_source_repair,normalized the prompt to legal opinion/case framing with the correct case title; changed the target to the exact source span without the extra infinitive marker,to cause some harm to result from the deceit., cause some harm to result from the deceit.,"In United States v. Constantinescu, the opinion explains that the securities fraud statute’s “intent to defraud” element requires an intent to do two things, the second of which is","In the case ""United States v. Constantinescu,"" the opinion explains that the securities fraud statute’s “intent to defraud” element requires an intent first to deceive and second to","In United States v. Constantinescu, the opinion explains that the securities fraud statute’s “intent to defraud” element requires an intent to do two things, the second of which is to cause some harm to result from the deceit.","In the case ""United States v. Constantinescu,"" the opinion explains that the securities fraud statute’s “intent to defraud” element requires an intent first to deceive and second to cause some harm to result from the deceit."
30,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, “‘engaged in deception’”, “‘engaged in deception’”,"According to the opinion in ""United States v. Constantinescu"", the summarized rule says a defendant committed securities fraud only if obtaining the victim’s money or property was an object of the fraud and he had","According to the opinion in ""United States v. Constantinescu,"" the summarized rule says a defendant committed securities fraud only if obtaining the victim’s money or property was an object of the fraud and he had","According to the opinion in ""United States v. Constantinescu"", the summarized rule says a defendant committed securities fraud only if obtaining the victim’s money or property was an object of the fraud and he had “‘engaged in deception’”.","According to the opinion in ""United States v. Constantinescu,"" the summarized rule says a defendant committed securities fraud only if obtaining the victim’s money or property was an object of the fraud and he had “‘engaged in deception’”"
31,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title,a scheme to defraud., a scheme to defraud.,"In United States v. Constantinescu, the defendants argued that the indictment was insufficient under the securities fraud statute because, in addition to lacking an allegation of intent to defraud, it did not allege","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment was insufficient under the securities fraud statute because, in addition to lacking an allegation of intent to defraud, it did not allege","In United States v. Constantinescu, the defendants argued that the indictment was insufficient under the securities fraud statute because, in addition to lacking an allegation of intent to defraud, it did not allege a scheme to defraud.","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment was insufficient under the securities fraud statute because, in addition to lacking an allegation of intent to defraud, it did not allege a scheme to defraud."
32,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, an intent to defraud., an intent to defraud.,"In United States v. Constantinescu, the defendants argued that the indictment was insufficient because they contended it did not allege","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment was insufficient because they contended it did not allege","In United States v. Constantinescu, the defendants argued that the indictment was insufficient because they contended it did not allege an intent to defraud.","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment was insufficient because they contended it did not allege an intent to defraud."
33,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, valuable economic information, valuable economic information,"In United States v. Constantinescu, the court was discussing the defendants’ argument that the indictment did not allege a scheme to defraud or an intent to defraud under the securities fraud statute, and, according to that view, the indictment allegedly said they intended to deprive their followers of","In the case ""United States v. Constantinescu,"" the court was discussing the defendants’ argument that the indictment did not allege a scheme to defraud or an intent to defraud under the securities fraud statute, and, according to that view, the indictment allegedly said they intended to deprive their followers of","In United States v. Constantinescu, the court was discussing the defendants’ argument that the indictment did not allege a scheme to defraud or an intent to defraud under the securities fraud statute, and, according to that view, the indictment allegedly said they intended to deprive their followers of valuable economic information","In the case ""United States v. Constantinescu,"" the court was discussing the defendants’ argument that the indictment did not allege a scheme to defraud or an intent to defraud under the securities fraud statute, and, according to that view, the indictment allegedly said they intended to deprive their followers of valuable economic information"
34,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, enrich themselves, enrich themselves,"In United States v. Constantinescu, the defendants argued that the indictment did not allege an intent to defraud because it said they were trying to deprive their followers of valuable economic information, not money or property, and instead alleged that they intended to","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment did not allege an intent to defraud because it said they were trying to deprive their followers of valuable economic information, not money or property, and instead alleged that they intended to","In United States v. Constantinescu, the defendants argued that the indictment did not allege an intent to defraud because it said they were trying to deprive their followers of valuable economic information, not money or property, and instead alleged that they intended to enrich themselves","In the case ""United States v. Constantinescu,"" the defendants argued that the indictment did not allege an intent to defraud because it said they were trying to deprive their followers of valuable economic information, not money or property, and instead alleged that they intended to enrich themselves"
35,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, properly dismissed the indictment, properly dismissed the indictment,"In United States v. Constantinescu, the defendants argued on appeal that the district court","In the case ""United States v. Constantinescu,"" the defendants argued on appeal that the district court","In United States v. Constantinescu, the defendants argued on appeal that the district court properly dismissed the indictment.","In the case ""United States v. Constantinescu,"" the defendants argued on appeal that the district court properly dismissed the indictment"
36,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, potentially valuable economic information alone, potentially valuable economic information alone,"In United States v. Constantinescu, where the defendants argued that the indictment did not allege a scheme to deprive their followers of a protected property interest, the opinion states that a defendant cannot be convicted of fraud for depriving an individual of","In the case ""United States v. Constantinescu,"" where the defendants argued that the indictment did not allege a scheme to deprive their followers of a protected property interest, the opinion states that a defendant cannot be convicted of fraud for depriving an individual of","In United States v. Constantinescu, where the defendants argued that the indictment did not allege a scheme to deprive their followers of a protected property interest, the opinion states that a defendant cannot be convicted of fraud for depriving an individual of potentially valuable economic information alone.","In the case ""United States v. Constantinescu,"" where the defendants argued that the indictment did not allege a scheme to deprive their followers of a protected property interest, the opinion states that a defendant cannot be convicted of fraud for depriving an individual of potentially valuable economic information alone"
37,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, money., money.,"In United States v. Constantinescu, although the defendants argued that the district court properly dismissed the indictment because it did not allege a scheme to deprive their followers of a protected property interest, the opinion states that the indictment properly alleged the defendants’ scheme to defraud their followers of","In the case ""United States v. Constantinescu,"" although the defendants argued that the district court properly dismissed the indictment because it did not allege a scheme to deprive their followers of a protected property interest, the opinion states that the indictment properly alleged the defendants’ scheme to defraud their followers of","In United States v. Constantinescu, although the defendants argued that the district court properly dismissed the indictment because it did not allege a scheme to deprive their followers of a protected property interest, the opinion states that the indictment properly alleged the defendants’ scheme to defraud their followers of money.","In the case ""United States v. Constantinescu,"" although the defendants argued that the district court properly dismissed the indictment because it did not allege a scheme to deprive their followers of a protected property interest, the opinion states that the indictment properly alleged the defendants’ scheme to defraud their followers of money."
38,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, Ciminelli, Ciminelli,"According to the opinion in ""United States v. Constantinescu"", the Supreme Court held that a fraud conviction cannot be based solely on the deprivation of valuable economic information in","According to the opinion in ""United States v. Constantinescu,"" the Supreme Court held that a fraud conviction cannot be based solely on the deprivation of valuable economic information in","According to the opinion in ""United States v. Constantinescu"", the Supreme Court held that a fraud conviction cannot be based solely on the deprivation of valuable economic information in Ciminelli","According to the opinion in ""United States v. Constantinescu,"" the Supreme Court held that a fraud conviction cannot be based solely on the deprivation of valuable economic information in Ciminelli"
39,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, the deprivation of valuable economic information., the deprivation of valuable economic information.,"In United States v. Constantinescu, the court discussed the Supreme Court’s decision in Ciminelli, which held that a fraud conviction cannot be based solely on","In the case ""United States v. Constantinescu,"" the court discussed the Supreme Court’s decision in Ciminelli, which held that a fraud conviction cannot be based solely on","In United States v. Constantinescu, the court discussed the Supreme Court’s decision in Ciminelli, which held that a fraud conviction cannot be based solely on the deprivation of valuable economic information.","In the case ""United States v. Constantinescu,"" the court discussed the Supreme Court’s decision in Ciminelli, which held that a fraud conviction cannot be based solely on the deprivation of valuable economic information."
40,repair,source_framing_issue,normalized the prompt to legal opinion/case framing with the correct case title, a lobbyist, a lobbyist,"According to the opinion in ""United States v. Constantinescu"", the Supreme Court discussed the facts in Ciminelli, where Ciminelli’s construction company paid","According to the opinion in ""United States v. Constantinescu,"" the Supreme Court discussed the facts in Ciminelli, where Ciminelli’s construction company paid","According to the opinion in ""United States v. Constantinescu"", the Supreme Court discussed the facts in Ciminelli, where Ciminelli’s construction company paid a lobbyist","According to the opinion in ""United States v. Constantinescu,"" the Supreme Court discussed the facts in Ciminelli, where Ciminelli’s construction company paid a lobbyist"
41,repair,poor_wording,normalized target punctuation so fact equals probe plus target, state-funded jobs, state-funded jobs.,"According to the opinion in ""United States v. Constantinescu,"" when discussing Ciminelli, Ciminelli’s construction company was trying to obtain, with the help of a lobbyist,","According to the opinion in ""United States v. Constantinescu,"" when discussing Ciminelli, Ciminelli’s construction company was trying to obtain, with the help of a lobbyist,","According to the opinion in ""United States v. Constantinescu,"" when discussing Ciminelli, Ciminelli’s construction company was trying to obtain, with the help of a lobbyist, state-funded jobs.","According to the opinion in ""United States v. Constantinescu,"" when discussing Ciminelli, Ciminelli’s construction company was trying to obtain, with the help of a lobbyist, state-funded jobs."
42,repair,source_framing_issue|insufficient_context,normalized the prompt to legal opinion/case framing with the correct case title; clarified that the referenced Court was the Supreme Court in the Ciminelli discussion, only traditional property interests, only traditional property interests,"In United States v. Constantinescu, the Court explained that the federal fraud statutes protect","In the case ""United States v. Constantinescu,"" discussing Ciminelli, the opinion states that the Supreme Court held the federal fraud statutes protect","In United States v. Constantinescu, the Court explained that the federal fraud statutes protect only traditional property interests","In the case ""United States v. Constantinescu,"" discussing Ciminelli, the opinion states that the Supreme Court held the federal fraud statutes protect only traditional property interests"
