question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that multiplying an orthogonal matrix to the left of the original weight matrix preserves its largest singular value, i.e., the spectral norm of the pretrained weights. According to the paper, preserving this spectral norm via orthogonal finetuning primarily benefits which aspects of the training process?
(A) capacity and expressiveness
(B) speed and convergence
(C) scalability and efficiency
(D) stability and generalization",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that multiplying an orthogonal matrix to the left of the original weight matrix preserves its largest singular value, i.e., the spectral norm of the pretrained weights. According to the paper, preserving this spectral norm via orthogonal finetuning primarily benefits which aspects of the training process?
(A) capacity and expressiveness
(B) speed and convergence
(C) scalability and efficiency
(D) stability and generalization
Answer:",Preserving the spectral norm via orthogonal finetuning primarily benefits which aspects of training?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that multiplying an orthogonal matrix to the left of the original weight matrix preserves its largest singular value, i.e., the spectral norm of the pretrained weights. According to the paper, preserving this spectral norm via orthogonal finetuning primarily benefits which aspects of the training process?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce BOFT(m, b), where increasing the number of butterfly factor layers m in the block butterfly matrix leads to a denser and more expressive orthogonal transformation, and the effective number of trainable parameters for finetuning a linear layer of size d × n scales as (1/2)(b − 1) d m. According to this formulation, if the number of butterfly factor layers m is increased, how does this affect both the expressivity of the resulting transformation and the total parameter count?
(A) less expressivity, more parameters
(B) more expressivity, more parameters
(C) less expressivity, fewer parameters
(D) more expressivity, fewer parameters",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce BOFT(m, b), where increasing the number of butterfly factor layers m in the block butterfly matrix leads to a denser and more expressive orthogonal transformation, and the effective number of trainable parameters for finetuning a linear layer of size d × n scales as (1/2)(b − 1) d m. According to this formulation, if the number of butterfly factor layers m is increased, how does this affect both the expressivity of the resulting transformation and the total parameter count?
(A) less expressivity, more parameters
(B) more expressivity, more parameters
(C) less expressivity, fewer parameters
(D) more expressivity, fewer parameters
Answer:","If the number of butterfly factor layers increases, how does that affect expressivity and parameter count?","In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce BOFT(m, b), where increasing the number of butterfly factor layers m in the block butterfly matrix leads to a denser and more expressive orthogonal transformation, and the effective number of trainable parameters for finetuning a linear layer of size d × n scales as (1/2)(b − 1) d m. According to this formulation, if the number of butterfly factor layers m is increased, how does this affect both the expressivity of the resulting transformation and the total parameter count?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare a block-diagonal orthogonal structure with a butterfly-structured orthogonal transform. They note that the block-diagonal structure, while parameter-efficient, cannot construct a dense orthogonal matrix and cannot approximate many classic dense linear transforms, whereas the butterfly structure can recover many such transforms. According to this discussion, which of these two structures do the authors implicitly regard as inadequate when the target transform is a dense classic linear transform?
(A) butterfly-structured
(B) block-diagonal
(C) butterfly-based orthogonal
(D) hierarchical butterfly",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare a block-diagonal orthogonal structure with a butterfly-structured orthogonal transform. They note that the block-diagonal structure, while parameter-efficient, cannot construct a dense orthogonal matrix and cannot approximate many classic dense linear transforms, whereas the butterfly structure can recover many such transforms. According to this discussion, which of these two structures do the authors implicitly regard as inadequate when the target transform is a dense classic linear transform?
(A) butterfly-structured
(B) block-diagonal
(C) butterfly-based orthogonal
(D) hierarchical butterfly
Answer:",Which structure (block-diagonal or butterfly) is implicitly assumed inadequate if the target transform is a dense classic linear transform?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare a block-diagonal orthogonal structure with a butterfly-structured orthogonal transform. They note that the block-diagonal structure, while parameter-efficient, cannot construct a dense orthogonal matrix and cannot approximate many classic dense linear transforms, whereas the butterfly structure can recover many such transforms. According to this discussion, which of these two structures do the authors implicitly regard as inadequate when the target transform is a dense classic linear transform?"
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that the radix-2 Cooley–Tukey algorithm for the discrete Fourier transform induces a particular sparsity pattern that can be written as a product of multiple sparse matrices, often referred to as a butterfly matrix. If a finetuned neural network layer needs to approximate a discrete Fourier transform, which sparsity structure do the authors indicate would be more suitable for this purpose?
(A) low-rank factorized structure
(B) butterfly structure
(C) block-diagonal structure
(D) circulant structure",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that the radix-2 Cooley–Tukey algorithm for the discrete Fourier transform induces a particular sparsity pattern that can be written as a product of multiple sparse matrices, often referred to as a butterfly matrix. If a finetuned neural network layer needs to approximate a discrete Fourier transform, which sparsity structure do the authors indicate would be more suitable for this purpose?
(A) low-rank factorized structure
(B) butterfly structure
(C) block-diagonal structure
(D) circulant structure
Answer:","If a finetuned layer must approximate a discrete Fourier transform, which sparsity structure is more suitable?","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that the radix-2 Cooley–Tukey algorithm for the discrete Fourier transform induces a particular sparsity pattern that can be written as a product of multiple sparse matrices, often referred to as a butterfly matrix. If a finetuned neural network layer needs to approximate a discrete Fourier transform, which sparsity structure do the authors indicate would be more suitable for this purpose?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors describe a multiplicative Dropout scheme that randomly selects certain butterfly components and diagonal blocks within each butterfly component and replaces these selected blocks with identity matrices. According to the paper, on what implicit property of this replacement operation does the multiplicative Dropout rely in order to ensure that the resulting model, whose orthogonal matrix is parameterized as a product of orthogonal butterfly components, remains a valid orthogonal transformation?
(A) improves sparsity
(B) enhances gradient flow
(C) preserves orthogonality
(D) maintains parameter sharing",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors describe a multiplicative Dropout scheme that randomly selects certain butterfly components and diagonal blocks within each butterfly component and replaces these selected blocks with identity matrices. According to the paper, on what implicit property of this replacement operation does the multiplicative Dropout rely in order to ensure that the resulting model, whose orthogonal matrix is parameterized as a product of orthogonal butterfly components, remains a valid orthogonal transformation?
(A) improves sparsity
(B) enhances gradient flow
(C) preserves orthogonality
(D) maintains parameter sharing
Answer:",What implicit property of replacing butterfly blocks with identity does multiplicative Dropout rely on to keep the model valid?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors describe a multiplicative Dropout scheme that randomly selects certain butterfly components and diagonal blocks within each butterfly component and replaces these selected blocks with identity matrices. According to the paper, on what implicit property of this replacement operation does the multiplicative Dropout rely in order to ensure that the resulting model, whose orthogonal matrix is parameterized as a product of orthogonal butterfly components, remains a valid orthogonal transformation?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors claim an efficient orthogonal parameterization that uses only O(d log d) parameters by factorizing the transformation matrix into sparse butterfly components. For this O(d log d) parameter-efficiency claim to hold, what implicit property must each of these sparse factorized matrices (i.e., each multiplicative butterfly factor) satisfy?
(A) low-rank factors
(B) diagonalizable factors
(C) symmetric positive-definite factors
(D) orthogonal factors",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors claim an efficient orthogonal parameterization that uses only O(d log d) parameters by factorizing the transformation matrix into sparse butterfly components. For this O(d log d) parameter-efficiency claim to hold, what implicit property must each of these sparse factorized matrices (i.e., each multiplicative butterfly factor) satisfy?
(A) low-rank factors
(B) diagonalizable factors
(C) symmetric positive-definite factors
(D) orthogonal factors
Answer:",What implicit property must the factorized sparse matrices satisfy for BOFT's O(d log d) parameter claim to hold?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors claim an efficient orthogonal parameterization that uses only O(d log d) parameters by factorizing the transformation matrix into sparse butterfly components. For this O(d log d) parameter-efficiency claim to hold, what implicit property must each of these sparse factorized matrices (i.e., each multiplicative butterfly factor) satisfy?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that their method represents an orthogonal matrix as a product of multiple sparse orthogonal matrices, which must be multiplied repeatedly in each training iteration. They explain that this design is guided by an insight that the number of trainable parameters can be reduced by exchanging one type of resource usage for another. According to the paper, what is the implicit resource tradeoff that BOFT relies on to save parameters?
(A) additional storage requirements
(B) greater communication overhead
(C) expanded memory usage
(D) increased computation",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that their method represents an orthogonal matrix as a product of multiple sparse orthogonal matrices, which must be multiplied repeatedly in each training iteration. They explain that this design is guided by an insight that the number of trainable parameters can be reduced by exchanging one type of resource usage for another. According to the paper, what is the implicit resource tradeoff that BOFT relies on to save parameters?
(A) additional storage requirements
(B) greater communication overhead
(C) expanded memory usage
(D) increased computation
Answer:",What unstated tradeoff does BOFT rely on to save parameters?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors note that their method represents an orthogonal matrix as a product of multiple sparse orthogonal matrices, which must be multiplied repeatedly in each training iteration. They explain that this design is guided by an insight that the number of trainable parameters can be reduced by exchanging one type of resource usage for another. According to the paper, what is the implicit resource tradeoff that BOFT relies on to save parameters?"
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', BOFT (Butterfly Orthogonal Finetuning) aims to substantially reduce the number of finetuning parameters while maintaining a dense linear transform. Based on the authors' description of their information transmission framework and inspiration from the Cooley–Tukey fast Fourier transform, what is the central structural mechanism BOFT employs to achieve this parameter-efficient yet dense transformation?
(A) block-circulant convolution
(B) butterfly factorization
(C) low-rank matrix decomposition
(D) Kronecker product factorization",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', BOFT (Butterfly Orthogonal Finetuning) aims to substantially reduce the number of finetuning parameters while maintaining a dense linear transform. Based on the authors' description of their information transmission framework and inspiration from the Cooley–Tukey fast Fourier transform, what is the central structural mechanism BOFT employs to achieve this parameter-efficient yet dense transformation?
(A) block-circulant convolution
(B) butterfly factorization
(C) low-rank matrix decomposition
(D) Kronecker product factorization
Answer:","According to the paper, what is the central mechanism BOFT uses to substantially reduce finetuning parameters while keeping the transform dense?","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', BOFT (Butterfly Orthogonal Finetuning) aims to substantially reduce the number of finetuning parameters while maintaining a dense linear transform. Based on the authors' description of their information transmission framework and inspiration from the Cooley–Tukey fast Fourier transform, what is the central structural mechanism BOFT employs to achieve this parameter-efficient yet dense transformation?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors state that a BOFT(m, b) module uses \(\tfrac{1}{2}(b - 1) d m\) effective trainable parameters to finetune a linear layer of size \(d \times n\). According to this parameter formula, if d and m are kept fixed, in which direction should the hyperparameter b be adjusted in order to reduce the total number of trainable parameters?
(A) decrease b
(B) keep b constant
(C) increase b
(D) set b to its maximum value",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors state that a BOFT(m, b) module uses \(\tfrac{1}{2}(b - 1) d m\) effective trainable parameters to finetune a linear layer of size \(d \times n\). According to this parameter formula, if d and m are kept fixed, in which direction should the hyperparameter b be adjusted in order to reduce the total number of trainable parameters?
(A) decrease b
(B) keep b constant
(C) increase b
(D) set b to its maximum value
Answer:","For fixed d and m, adjusting b to minimize parameters requires which direction of change in b?","In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors state that a BOFT(m, b) module uses \(\tfrac{1}{2}(b - 1) d m\) effective trainable parameters to finetune a linear layer of size \(d \times n\). According to this parameter formula, if d and m are kept fixed, in which direction should the hyperparameter b be adjusted in order to reduce the total number of trainable parameters?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that a d-dimensional dense matrix can be represented using O(d log d) parameters instead of the original, much larger parameterization. According to their description of butterfly factorization, what specific structural aspect of this factorization enables this reduction in parameter count?
(A) use of shared diagonal blocks
(B) sum of low-rank matrices
(C) hierarchical block-circulant structure
(D) product of sparse matrices",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that a d-dimensional dense matrix can be represented using O(d log d) parameters instead of the original, much larger parameterization. According to their description of butterfly factorization, what specific structural aspect of this factorization enables this reduction in parameter count?
(A) use of shared diagonal blocks
(B) sum of low-rank matrices
(C) hierarchical block-circulant structure
(D) product of sparse matrices
Answer:",Which property of the butterfly factorization directly yields the O(d log d) parameter count?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors explain that a d-dimensional dense matrix can be represented using O(d log d) parameters instead of the original, much larger parameterization. According to their description of butterfly factorization, what specific structural aspect of this factorization enables this reduction in parameter count?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce a block-diagonal structure for the orthogonal matrix to improve parameter efficiency, which causes different groups of neuron dimensions to be transformed separately by different small orthogonal matrices. According to the paper, an intuitive way to describe this block-diagonal restriction is that the layer behaves as what?
(A) independent blocks
(B) interconnected layers
(C) shared transformation groups
(D) coupled neuron clusters",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce a block-diagonal structure for the orthogonal matrix to improve parameter efficiency, which causes different groups of neuron dimensions to be transformed separately by different small orthogonal matrices. According to the paper, an intuitive way to describe this block-diagonal restriction is that the layer behaves as what?
(A) independent blocks
(B) interconnected layers
(C) shared transformation groups
(D) coupled neuron clusters
Answer:",An intuitive way to describe the block-diagonal restriction is that the layer behaves as what?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors introduce a block-diagonal structure for the orthogonal matrix to improve parameter efficiency, which causes different groups of neuron dimensions to be transformed separately by different small orthogonal matrices. According to the paper, an intuitive way to describe this block-diagonal restriction is that the layer behaves as what?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors represent an orthogonal matrix as a product of multiple sparse matrices, which must be multiplied repeatedly in each training iteration. According to the paper, what is the main practical cost that BOFT incurs, relative to using a single dense update, as a consequence of these repeated sparse multiplications?
(A) increased parameter storage
(B) increased memory usage
(C) increased computation
(D) increased communication overhead",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors represent an orthogonal matrix as a product of multiple sparse matrices, which must be multiplied repeatedly in each training iteration. According to the paper, what is the main practical cost that BOFT incurs, relative to using a single dense update, as a consequence of these repeated sparse multiplications?
(A) increased parameter storage
(B) increased memory usage
(C) increased computation
(D) increased communication overhead
Answer:",What is the main practical cost BOFT incurs relative to a single dense update because of repeated sparse multiplications?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors represent an orthogonal matrix as a product of multiple sparse matrices, which must be multiplied repeatedly in each training iteration. According to the paper, what is the main practical cost that BOFT incurs, relative to using a single dense update, as a consequence of these repeated sparse multiplications?"
"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare orthogonal finetuning (OFT) to LoRA for finetuning text-to-image diffusion models and note that OFT achieves stronger generalization and more stable training, in part because it preserves the spectral norm of the pretrained weight matrix. According to the authors, which specific property of OFT is responsible for this improved training stability relative to LoRA?
(A) sparsity
(B) orthogonality
(C) weight decay regularization
(D) low-rank structure",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare orthogonal finetuning (OFT) to LoRA for finetuning text-to-image diffusion models and note that OFT achieves stronger generalization and more stable training, in part because it preserves the spectral norm of the pretrained weight matrix. According to the authors, which specific property of OFT is responsible for this improved training stability relative to LoRA?
(A) sparsity
(B) orthogonality
(C) weight decay regularization
(D) low-rank structure
Answer:",Which property of OFT do the authors credit for its improved stability over LoRA?,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization', the authors compare orthogonal finetuning (OFT) to LoRA for finetuning text-to-image diffusion models and note that OFT achieves stronger generalization and more stable training, in part because it preserves the spectral norm of the pretrained weight matrix. According to the authors, which specific property of OFT is responsible for this improved training stability relative to LoRA?"
