v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
238,239,keep_rejected,weak_distractor_space,"It fails criterion 1 because the probe already specifies the GRPO setting and asks for the objective maximized by the policy, so answering with the notation $\mathcal{J}_{GRPO}(\theta)$ is essentially just restating 'the GRPO objective' in symbolic form rather than testing a distinct concept.",No strong restoration rationale under the restoration rubric.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the outcome supervision setting of GRPO, after the normalized reward $\widetilde{r}_i$ is assigned as the advantage $\hat{A}_{i,t}$ for all tokens in an output $o_i$, the objective maximized by the policy is",$\mathcal{J}_{GRPO}(\theta)$,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the outcome supervision setting of GRPO, after the normalized reward $\widetilde{r}_i$ is assigned as the advantage $\hat{A}_{i,t}$ for all tokens in an output $o_i$, the objective maximized by the policy is $\mathcal{J}_{GRPO}(\theta)$","Outcome supervision provides the normalized reward at the end of each output $o_i$  and sets the advantages  $\hat{A}_{i, t}$  of all tokens in the output as the normalized reward, i.e., $\hat{A}_{i, t} = \widetilde{r}_i = \frac{r_i- {\rm mean}(\mathbf{r})}{{\rm std}(\mathbf{r})}$, and then optimizes the policy by maximizing the objective defined in equation (\ref{eq:GRPO-obj}).",Reinforcement Learning
242,243,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe is incorrectly formulated: the source fact says process supervision gives a reward at the end of each reasoning step, but the probe's phrasing about completing a derivation does not accurately or naturally reflect that fact.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the discussion of process supervision with GRPO for complex mathematical tasks, process supervision provides a reward after the model completes its derivation in the",reasoning step.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the discussion of process supervision with GRPO for complex mathematical tasks, process supervision provides a reward after the model completes its derivation in the reasoning step.","Following \cite{wang2023math}, we also explore process supervision, which provides a reward at the end of each reasoning step.",Reinforcement Learning
250,251,keep_rejected,weak_distractor_space,"It fails criterion 1 because the probe is essentially a paraphrase of the source sentence, making the target ('the old reward model') recoverable by simple restatement rather than meaningful discrimination among alternatives.",No strong restoration rationale under the restoration rubric.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the subsection on Iterative RL with GRPO, the model that may no longer be sufficient to supervise the current policy model as reinforcement learning training progresses is",the old reward model.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the subsection on Iterative RL with GRPO, the model that may no longer be sufficient to supervise the current policy model as reinforcement learning training progresses is the old reward model.","\subsubsection{Iterative RL with GRPO} As the reinforcement learning training process progresses, the old reward model may not be sufficient to supervise the current policy model.",Reinforcement Learning
251,252,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""the current policy model,"" is a generic short phrase with little conceptual specificity, making it hard to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the subsection on Iterative RL with GRPO, as the reinforcement learning training process progresses, the old reward model may no longer be sufficient to supervise",the current policy model.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the subsection on Iterative RL with GRPO, as the reinforcement learning training process progresses, the old reward model may no longer be sufficient to supervise the current policy model.","\subsubsection{Iterative RL with GRPO} As the reinforcement learning training process progresses, the old reward model may not be sufficient to supervise the current policy model.",Reinforcement Learning
254,255,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""the policy model,"" is a very short generic phrase with limited conceptual specificity, making it hard to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", during the iterative GRPO procedure described in Algorithm \ref{alg:iter-grpo}, after generating new training sets for the reward model from its sampling results and continually training the old reward model with a replay mechanism, the reference model used is",the policy model.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", during the iterative GRPO procedure described in Algorithm \ref{alg:iter-grpo}, after generating new training sets for the reward model from its sampling results and continually training the old reward model with a replay mechanism, the reference model used is the policy model.","Then, we set the reference model as the policy model, and continually train the policy model with the new reward model.",Reinforcement Learning
255,256,keep_rejected,tautological_stem|weak_distractor_space,"It is hard to construct 5 meaningful distractors because the completion is a very short, obvious contrast term ('the new reward model' vs. the old reward model) rather than a distinctive concept, making this effectively a trivial choice (criteria 3 and 4).",Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the iterative GRPO procedure described in Algorithm \ref{alg:iter-grpo}, after generating new training sets for the reward model and updating the old reward model with a replay mechanism, the policy model is continually trained with",the new reward model,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the iterative GRPO procedure described in Algorithm \ref{alg:iter-grpo}, after generating new training sets for the reward model and updating the old reward model with a replay mechanism, the policy model is continually trained with the new reward model","Then, we set the reference model as the policy model, and continually train the policy model with the new reward model.",Reinforcement Learning
257,258,keep_rejected,unsupported_or_unclear,It is incorrectly formulated (criterion 5) because the provided target is an overly generic purpose statement—whereas the source fact specifically says the exclusion was to study RL's impact on benchmarks lacking data during the RL phase—so the question-answer pair does not precisely reflect the source.,"Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors exclude the other SFT questions from the RL training data when conducting RL based on DeepSeekMath-Instruct 7B on GSM8K and MATH chain-of-thought-format questions in order",to investigate the impact of RL.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors exclude the other SFT questions from the RL training data when conducting RL based on DeepSeekMath-Instruct 7B on GSM8K and MATH chain-of-thought-format questions in order to investigate the impact of RL.",We exclude other SFT questions to investigate the impact of RL on benchmarks that lack data throughout the RL phase.,Reinforcement Learning
258,259,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""the RL phase,"" is a short generic phrase with little conceptual depth, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors exclude other SFT questions to investigate the impact of reinforcement learning on benchmarks that lack data throughout",the RL phase.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors exclude other SFT questions to investigate the impact of reinforcement learning on benchmarks that lack data throughout the RL phase.",We exclude other SFT questions to investigate the impact of RL on benchmarks that lack data throughout the RL phase.,Reinforcement Learning
262,263,keep_rejected,near_binary_answer_space,"Unsuitable under criterion 4: the completion is effectively a binary contrast ('in-domain' vs. 'out-of-domain'), so constructing 5 natural, meaningful distractors would be difficult.",Answer space is too narrow for robust five-option MCQA.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", for DeepSeekMath-RL 7B, benchmarks other than GSM8K and MATH with chain-of-thought reasoning are categorized as",out-of-domain tasks.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", for DeepSeekMath-RL 7B, benchmarks other than GSM8K and MATH with chain-of-thought reasoning are categorized as out-of-domain tasks.","For DeepSeekMath-RL 7B, GSM8K and MATH with chain-of-thought reasoning can be regarded as in-domain tasks and all the other benchmarks can be regarded as out-of-domain tasks.",Reinforcement Learning
278,279,keep_rejected,visible_target_leak,"The probe is unsuitable under criterion 2 because the target phrase ""mathematical reasoning"" already appears verbatim in the question text as part of the paper title.",Visible stem leaks the target or an effectively identical phrase.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the control experiment where DeepSeek-LLM 1.3B is trained on general tokens for 400B tokens and then on math tokens for 150B tokens, the authors investigate the advantages of code tokens over general tokens in improving",mathematical reasoning.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the control experiment where DeepSeek-LLM 1.3B is trained on general tokens for 400B tokens and then on math tokens for 150B tokens, the authors investigate the advantages of code tokens over general tokens in improving mathematical reasoning.","\textbf{General Training for 400B Tokens $\rightarrow$ Math Training for 150B Tokens}: As a control experiment, we also experiment with general tokens (sampled from a large-scale general corpus created by DeepSeek-AI) instead of code tokens in the first stage of training, in an attempt to investigate the advantages of code tokens over general tokens in improving mathematical reasoning.",Discussion
279,280,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the probe already narrows the setup to code tokens plus math tokens and asks what degrades coding performance after code training, making 'Math training' an essentially tautological completion rather than a concept requiring meaningful discrimination among five options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the one-stage training setting where DeepSeek-LLM 1.3B is trained on a mixture of 400B code tokens and 150B math tokens, the factor said to degrade coding performance after code training is",Math training.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the one-stage training setting where DeepSeek-LLM 1.3B is trained on a mixture of 400B code tokens and 150B math tokens, the factor said to degrade coding performance after code training is Math training.",\textbf{Training on a mixture of 400B Code Tokens and 150B Math Tokens}: Math training following code training degrades coding performance.,Discussion
283,284,keep_rejected,weak_distractor_space,"It is unsuitable under criterion 3 because the target is a vague qualitative phrase ('moderate enhancements') rather than a distinct concept or named entity, making it difficult to create five meaningful, discriminative options.",No strong restoration rationale under the restoration rubric.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the two-stage training setting for code training followed by math training, the initial stage of code training already results in",moderate enhancements,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the two-stage training setting for code training followed by math training, the initial stage of code training already results in moderate enhancements","Under the two-stage training setting, the initial stage of code training already results in moderate enhancements.",Discussion
285,286,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""the best performance,"" is a generic, low-content phrase that is too trivial to support five meaningful and conceptually distinct answer choices.",Target remains too generic or low-information for restoration.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", under the two-stage training setting, the initial stage of code training eventually leads to improved efficiency in the subsequent math training and thus",the best performance.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", under the two-stage training setting, the initial stage of code training eventually leads to improved efficiency in the subsequent math training and thus the best performance.","It also boosts the efficiency of the subsequent math training, eventually leading to the best performance.",Discussion
290,291,keep_rejected,visible_target_leak,"Unsuitable under criterion 1 because the probe is essentially a direct paraphrase of the source claim ('ArXiv papers seem ineffective in improving mathematical reasoning'), making the target an almost tautological completion rather than a discriminative MCQA answer.",Visible stem leaks the target or an effectively identical phrase.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", according to the authors' experiments with arXiv corpora used in math pre-training data, arXiv papers seem ineffective in improving",mathematical reasoning.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", according to the authors' experiments with arXiv corpora used in math pre-training data, arXiv papers seem ineffective in improving mathematical reasoning.","Perhaps counter-intuitively, according to our experiments, arXiv papers seem ineffective in improving mathematical reasoning.",Discussion
293,294,keep_rejected,too_generic_target|weak_distractor_space,"Criterion 3: the target 'varied processing pipelines' is a generic descriptive phrase with little conceptual specificity, making it hard to distinguish meaningfully among five plausible options.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment with models of different sizes, including DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B, using arXiv corpora, those corpora had undergone",varied processing pipelines.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment with models of different sizes, including DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B, using arXiv corpora, those corpora had undergone varied processing pipelines.","We experiment with models of different sizes, including DeepSeek-LLM 1.3B and DeepSeek-Coder-Base-v1.5 7B \citep{deepseek-coder}, using arXiv corpora that underwent varied processing pipelines:",Discussion
301,302,keep_rejected,tautological_stem|weak_distractor_space,Unsuitable under criterion 1 because the probe is essentially definitional/circular: 'the component that determines the training data' directly paraphrases the answer 'Data Source \(\mathcal{D}\)'.,Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm, the component that determines the training data is",Data Source $\mathcal{D}$.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm, the component that determines the training data is Data Source $\mathcal{D}$.","There exist three key components: 1) \textit{Data Source $\mathcal{D}$}, which determines the training data; 2) \textit{Reward Function $\pi_{{rf}}$}, which is the source of the training reward signal; 3) \textit{Algorithm $\mathcal{A}$}: which processes the training data and the reward signal to the gradient coefficient $GC$ that determines the magnitude of the penalty or reinforcement for the data.",Discussion
306,307,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe is awkwardly and imprecisely formulated—RFT trains on filtered sampled outputs, so asking 'sampled outputs ..., namely' makes the target a generic phrase rather than a clearly distinguished concept for a 5-option MCQA.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Rejection Sampling Fine-tuning (RFT) further fine-tunes the SFT model on sampled outputs from the SFT model, namely",filtered outputs.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Rejection Sampling Fine-tuning (RFT) further fine-tunes the SFT model on sampled outputs from the SFT model, namely filtered outputs.",\item \textbf{Rejection Sampling Fine-tuning (RFT)}: RFT further fine-tunes the SFT model on the filtered outputs sampled from the SFT model based on SFT questions. RFT filters the outputs based on the correctness of their answers.,Discussion
308,309,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target 'their answers' is a trivially short, generic phrase with little conceptual depth, making it hard to construct five meaningful distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the description of Rejection Sampling Fine-tuning (RFT), RFT filters the outputs sampled from the SFT model based on the correctness of",their answers,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the description of Rejection Sampling Fine-tuning (RFT), RFT filters the outputs sampled from the SFT model based on the correctness of their answers",\item \textbf{Rejection Sampling Fine-tuning (RFT)}: RFT further fine-tunes the SFT model on the filtered outputs sampled from the SFT model based on SFT questions. RFT filters the outputs based on the correctness of their answers.,Discussion
319,320,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the probe is essentially a paraphrase of the source sentence, so the target 'the gradient coefficient' is directly cued by the wording rather than requiring meaningful discrimination among alternatives.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the relevant observation, the algorithm processes the reward signal into a quantity used to update the model parameter,",the gradient coefficient.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the relevant observation, the algorithm processes the reward signal into a quantity used to update the model parameter, the gradient coefficient.",The algorithm processes the reward signal to the gradient coefficient to update the model parameter.,Discussion
320,321,keep_rejected,too_generic_target|weak_distractor_space,"It fails criteria 1 and 3 because the probe is essentially tautological—the question asks which parameter is updated and the answer is just 'the model parameter,' a trivially generic phrase with little conceptual content and no meaningful basis for five plausible distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the discussion of the observation about the gradient coefficient, the parameter updated by the algorithm after processing the reward signal into the gradient coefficient is",the model parameter.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the discussion of the observation about the gradient coefficient, the parameter updated by the algorithm after processing the reward signal into the gradient coefficient is the model parameter.",The algorithm processes the reward signal to the gradient coefficient to update the model parameter.,Discussion
325,326,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target 'correct answers' is a trivially obvious short phrase from the probe context, making it hard to create five meaningful, discriminative answer choices.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when comparing GRPO with Online RFT, Online RFT does not penalize incorrect responses and instead uniformly reinforces responses containing",correct answers,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when comparing GRPO with Online RFT, Online RFT does not penalize incorrect responses and instead uniformly reinforces responses containing correct answers","In contrast, Online RFT lacks this feature; it does not penalize incorrect responses and uniformly reinforces all responses with correct answers at the same level of intensity.",Discussion
326,327,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target is a generic descriptive phrase ('the same level of intensity') rather than a distinctive concept or term, making it too trivial and unnatural to build five meaningful distractors around.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Online RFT reinforces all responses with correct answers, given that it does not penalize incorrect responses, with",the same level of intensity.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Online RFT reinforces all responses with correct answers, given that it does not penalize incorrect responses, with the same level of intensity.","In contrast, Online RFT lacks this feature; it does not penalize incorrect responses and uniformly reinforces all responses with correct answers at the same level of intensity.",Discussion
330,331,keep_rejected,near_binary_answer_space,Unsuitable under criterion 1 because the probe is essentially tautological: describing the method as the RL variant with 'two rounds of iteration' nearly restates the answer 'iterative RL.',Answer space is too narrow for robust five-option MCQA.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the reinforcement learning variant the authors explore in their experiments, where they conduct two rounds of iteration, is",iterative RL.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the reinforcement learning variant the authors explore in their experiments, where they conduct two rounds of iteration, is iterative RL.","Furthermore, we explore the iterative RL, in our experiments, we conduct two rounds of iteration.",Discussion
336,337,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the target is incorrectly/incompletely formulated relative to the source fact: the paper attributes the improvement to 'boosting the correct response from TopK,' not merely 'the correct response from TopK.'","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after evaluating the Pass@K and Maj@K accuracy of the Instruct and RL models on two benchmarks, the improvement appears to be attributed to",the correct response from TopK.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after evaluating the Pass@K and Maj@K accuracy of the Instruct and RL models on two benchmarks, the improvement appears to be attributed to the correct response from TopK.","These findings indicate that RL enhances the model's overall performance by rendering the output distribution more robust, in other words, \textbf{it seems that the improvement is attributed to boosting the correct response from TopK rather than the enhancement of fundamental capabilities.}",Discussion
339,340,restore,numeric_memorization|filter_overstrict,"It fails criterion 3 because the target is just the bare number ""three,"" a trivially short answer with little conceptual depth, making a 5-option MCQ largely arbitrary among numeric distractors.",Number of unified-paradigm components is exact source-backed recall.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Equation \ref{eq:objective} summarizes the number of key components for the unified paradigm discussed in the section on achieving more effective RL as",three.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", Equation \ref{eq:objective} summarizes the number of key components for the unified paradigm discussed in the section on achieving more effective RL as three.","As summarized in Equation \ref{eq:objective}, there exist three key components: Data Source, Algorithm, and Reward Function.",Discussion
347,348,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable because the target is a generic descriptive phrase rather than a distinct concept or named method, making it too trivial and low-depth to support 5 meaningful distractors (criterion 3).",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the section discussing algorithms and parameter updates, algorithms process",the data and reward signal,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the section discussing algorithms and parameter updates, algorithms process the data and reward signal",Algorithms process the data and reward signal to the gradient coefficient to update the model parameter.,Discussion
348,349,keep_rejected,unsupported_or_unclear,"It is incorrectly formulated (criterion 5): the probe is an ungrammatical fragment that does not clearly or accurately express the source fact, and the target phrase ""the model parameter"" is too generic to support natural 5-option discrimination.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the RL pipeline algorithms discussion, processing the data and reward signal to the gradient coefficient updates",the model parameter.,"In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the RL pipeline algorithms discussion, processing the data and reward signal to the gradient coefficient updates the model parameter.",Algorithms process the data and reward signal to the gradient coefficient to update the model parameter.,Discussion
379,380,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""high quality,"" is a short generic descriptive phrase with little conceptual specificity, making it hard to create five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors describe the DeepSeekMath Corpus as",high quality,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors describe the DeepSeekMath Corpus as high quality","\textbf{The DeepSeekMath~Corpus is of high quality, covers multilingual mathematical content, and is the largest in size.}",Math Pre-Training
380,381,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the probe is essentially tautological: asking how the corpus is characterized ""in terms of its size"" directly cues the answer ""the largest in size,"" which just restates the prompt.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the DeepSeekMath Corpus is characterized in terms of its size as",the largest in size.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the DeepSeekMath Corpus is characterized in terms of its size as the largest in size.","\textbf{The DeepSeekMath~Corpus is of high quality, covers multilingual mathematical content, and is the largest in size.}",Math Pre-Training
393,394,restore,formula_or_symbol_memorization|filter_overstrict,"It fails criterion 3 because the target is only the bare symbol $\mathcal{D}$ from an equation, which is too notation-specific and lacks enough conceptual content to support five meaningful multiple-choice options.",Data-source symbol in the unified-gradient equation is source-backed notation recall.,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the pairs $(q,o)$ are sampled in the expectation defining the gradient with respect to $\theta$ from",$\mathcal{D}$,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the pairs $(q,o)$ are sampled in the expectation defining the gradient with respect to $\theta$ from $\mathcal{D}$","Generally, the gradient with respect to the parameter $\theta$ of a training method can be written as:

\begin{equation}
    \nabla_{\theta}\mathcal{J}_{\textcolor{red}{\mathcal{A}}}(\theta) = \mathbb{E}[\underbrace{(q,o) \sim \textcolor{red}{\mathcal{D}}}_{Data \ Source}]\left( \frac{1}{|o|} \sum_{t=1}^{|o|}  \underbrace{GC_{{\mathcal{A}}}(q, o, t, \textcolor{red}{\pi_{{rf}}})}_{Gradient \ Coefficient}  \nabla_{\theta}\log \pi_{\theta}(o_t | q, o_{<t})\right).
\label{eq:objective}
\end{equation}",Discussion
