row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, run to your dad., run to your dad.,"In Jimenez v. Bondi, after Jimenez saw a man approach his younger son as the boy exited school and put his hand over the boy’s mouth, the man told the boy to","In the case ""Jimenez v. Bondi,"" after Jimenez saw a man approach his younger son as the boy exited school and put his hand over the boy’s mouth, the man told the boy to","In Jimenez v. Bondi, after Jimenez saw a man approach his younger son as the boy exited school and put his hand over the boy’s mouth, the man told the boy to run to your dad.","In the case ""Jimenez v. Bondi,"" after Jimenez saw a man approach his younger son as the boy exited school and put his hand over the boy’s mouth, the man told the boy to run to your dad."
12,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, their political opinion., their political opinion.,"In Jimenez v. Bondi, the petitioners appealed the BIA’s denial of their applications for asylum and withholding of removal, and they argued that the BIA wrongly found they had not established that their past persecution was based on","In the case ""Jimenez v. Bondi,"" the petitioners appealed the BIA’s denial of their applications for asylum and withholding of removal, and they argued that the BIA wrongly found they had not established that their past persecution was based on","In Jimenez v. Bondi, the petitioners appealed the BIA’s denial of their applications for asylum and withholding of removal, and they argued that the BIA wrongly found they had not established that their past persecution was based on their political opinion.","In the case ""Jimenez v. Bondi,"" the petitioners appealed the BIA’s denial of their applications for asylum and withholding of removal, and they argued that the BIA wrongly found they had not established that their past persecution was based on their political opinion."
13,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, just restrictions or threats to life and liberty., just restrictions or threats to life and liberty.,"In Jimenez v. Bondi, the opinion quotes Wiransane v. Ashcroft for the proposition that persecution under the INA is not limited to threats alone and must entail more than","In the case ""Jimenez v. Bondi,"" the opinion quotes Wiransane v. Ashcroft for the proposition that persecution under the INA is not limited to threats alone and must entail more than","In Jimenez v. Bondi, the opinion quotes Wiransane v. Ashcroft for the proposition that persecution under the INA is not limited to threats alone and must entail more than just restrictions or threats to life and liberty.","In the case ""Jimenez v. Bondi,"" the opinion quotes Wiransane v. Ashcroft for the proposition that persecution under the INA is not limited to threats alone and must entail more than just restrictions or threats to life and liberty."
14,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, past persecution., past persecution.,"In ""Jimenez v. Bondi,"" the court reviewed the BIA’s determination that Petitioners had not shown the level of mistreatment needed for relief under the INA, and their harm, even when considered in the aggregate, failed to amount to","In the case ""Jimenez v. Bondi,"" the court reviewed the BIA’s determination that Petitioners had not shown the level of mistreatment needed for relief under the INA, and their harm, even when considered in the aggregate, failed to amount to","In ""Jimenez v. Bondi,"" the court reviewed the BIA’s determination that Petitioners had not shown the level of mistreatment needed for relief under the INA, and their harm, even when considered in the aggregate, failed to amount to past persecution.","In the case ""Jimenez v. Bondi,"" the court reviewed the BIA’s determination that Petitioners had not shown the level of mistreatment needed for relief under the INA, and their harm, even when considered in the aggregate, failed to amount to past persecution."
15,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, particular social group., particular social group.,"In Jimenez v. Bondi, Petitioners argued that the harm they suffered was on account of statutorily protected grounds, and besides their shared political opinion, they identified a","In the case ""Jimenez v. Bondi,"" Petitioners argued that the harm they suffered was on account of statutorily protected grounds, and besides their shared political opinion, they identified a","In Jimenez v. Bondi, Petitioners argued that the harm they suffered was on account of statutorily protected grounds, and besides their shared political opinion, they identified a particular social group.","In the case ""Jimenez v. Bondi,"" Petitioners argued that the harm they suffered was on account of statutorily protected grounds, and besides their shared political opinion, they identified a particular social group."
16,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, Petitioners’ political opinion., Petitioners’ political opinion.,"In Jimenez v. Bondi, the opinion states that the BIA did not err in finding the threats were predominantly motivated by Jimenez’s professional and personal involvement with Don Rafa rather than by","In the case ""Jimenez v. Bondi,"" the opinion states that the BIA did not err in finding the threats were predominantly motivated by Jimenez’s professional and personal involvement with Don Rafa rather than by","In Jimenez v. Bondi, the opinion states that the BIA did not err in finding the threats were predominantly motivated by Jimenez’s professional and personal involvement with Don Rafa rather than by Petitioners’ political opinion.","In the case ""Jimenez v. Bondi,"" the opinion states that the BIA did not err in finding the threats were predominantly motivated by Jimenez’s professional and personal involvement with Don Rafa rather than by Petitioners’ political opinion."
17,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the main reason for harm., the main reason for harm.,"In Jimenez v. Bondi, the court held that Petitioners’ political opinion was merely tangential and subordinate to","In the case ""Jimenez v. Bondi,"" the court held that Petitioners’ political opinion was merely tangential and subordinate to","In Jimenez v. Bondi, the court held that Petitioners’ political opinion was merely tangential and subordinate to the main reason for harm.","In the case ""Jimenez v. Bondi,"" the court held that Petitioners’ political opinion was merely tangential and subordinate to the main reason for harm."
18,repair,source_framing_issue|target_source_repair,normalized legal case/opinion framing with the quoted case title; Repaired target to the source wording while preserving Petitioners’ future-persecution argument.,the Colombian government was unable or unwilling to protect them., the Colombian government is unable or unwilling to protect them.,"In Jimenez v. Bondi, the petitioners argued that even if they could not establish past persecution, they had a well-founded fear of future persecution because","In the case ""Jimenez v. Bondi,"" the petitioners argued that even if they could not establish past persecution, they had a well-founded fear of future persecution because","In Jimenez v. Bondi, the petitioners argued that even if they could not establish past persecution, they had a well-founded fear of future persecution because the Colombian government was unable or unwilling to protect them.","In the case ""Jimenez v. Bondi,"" the petitioners argued that even if they could not establish past persecution, they had a well-founded fear of future persecution because the Colombian government is unable or unwilling to protect them."
19,repair,source_framing_issue|poor_wording,normalized legal case/opinion framing with the quoted case title; Rewrote question-shaped cloze into a standalone legal-opinion cloze.,A one-off conversation with an unhelpful officer., a one-off conversation with an unhelpful officer.,"In Jimenez v. Bondi, the court said that what does not necessarily show that a government is unable or unwilling to protect a victim?","According to the opinion in ""Jimenez v. Bondi,"" the court said that a government is not necessarily shown to be unable or unwilling to protect a victim by","In Jimenez v. Bondi, the court said that a one-off conversation with an unhelpful officer does not necessarily show that a government is unable or unwilling to protect a victim.","According to the opinion in ""Jimenez v. Bondi,"" the court said that a government is not necessarily shown to be unable or unwilling to protect a victim by a one-off conversation with an unhelpful officer."
20,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the Colombian government., the Colombian government.,"In Jimenez v. Bondi, the petitioners argued that seeking help from the government would have been futile and dangerous because their persecutors were closely aligned and associated with","In the case ""Jimenez v. Bondi,"" the petitioners argued that seeking help from the government would have been futile and dangerous because their persecutors were closely aligned and associated with","In Jimenez v. Bondi, the petitioners argued that seeking help from the government would have been futile and dangerous because their persecutors were closely aligned and associated with the Colombian government.","In the case ""Jimenez v. Bondi,"" the petitioners argued that seeking help from the government would have been futile and dangerous because their persecutors were closely aligned and associated with the Colombian government."
21,keep,,No v13 issue found; target is source-backed and the legal-opinion cloze is standalone., relocate to another part of Colombia, relocate to another part of Colombia,"According to the opinion in ""Jimenez v. Bondi,"" in the asylum analysis of whether safe relocation within Colombia was feasible and reasonable, the record supported that Petitioners could reasonably","According to the opinion in ""Jimenez v. Bondi,"" in the asylum analysis of whether safe relocation within Colombia was feasible and reasonable, the record supported that Petitioners could reasonably","According to the opinion in ""Jimenez v. Bondi,"" in the asylum analysis of whether safe relocation within Colombia was feasible and reasonable, the record supported that Petitioners could reasonably relocate to another part of Colombia","According to the opinion in ""Jimenez v. Bondi,"" in the asylum analysis of whether safe relocation within Colombia was feasible and reasonable, the record supported that Petitioners could reasonably relocate to another part of Colombia"
22,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, in Colombia., in Colombia.,"According to the opinion in Jimenez v. Bondi, in discussing whether Petitioners could reasonably relocate elsewhere, Petitioners’ family and relatives continue to live unharmed","According to the opinion in ""Jimenez v. Bondi,"" in discussing whether Petitioners could reasonably relocate elsewhere, Petitioners’ family and relatives continue to live unharmed","According to the opinion in Jimenez v. Bondi, in discussing whether Petitioners could reasonably relocate elsewhere, Petitioners’ family and relatives continue to live unharmed in Colombia.","According to the opinion in ""Jimenez v. Bondi,"" in discussing whether Petitioners could reasonably relocate elsewhere, Petitioners’ family and relatives continue to live unharmed in Colombia."
23,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, withholding of removal., withholding of removal.,"According to the opinion in Jimenez v. Bondi, because Petitioners failed to demonstrate a well-founded fear of persecution under asylum standards, they necessarily failed to meet the higher standard for","According to the opinion in ""Jimenez v. Bondi,"" because Petitioners failed to demonstrate a well-founded fear of persecution under asylum standards, they necessarily failed to meet the higher standard for","According to the opinion in Jimenez v. Bondi, because Petitioners failed to demonstrate a well-founded fear of persecution under asylum standards, they necessarily failed to meet the higher standard for withholding of removal.","According to the opinion in ""Jimenez v. Bondi,"" because Petitioners failed to demonstrate a well-founded fear of persecution under asylum standards, they necessarily failed to meet the higher standard for withholding of removal."
24,repair,source_framing_issue|poor_wording,normalized legal case/opinion framing with the quoted case title; Rewrote question-shaped cloze into a standalone legal-opinion cloze.,The immigration judge., the immigration judge.,"In Jimenez v. Bondi, before the Board of Immigration Appeals affirmed, who denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture?","According to the opinion in ""Jimenez v. Bondi,"" before the Board of Immigration Appeals affirmed, the adjudicator who denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture was","In Jimenez v. Bondi, the immigration judge denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture.","According to the opinion in ""Jimenez v. Bondi,"" before the Board of Immigration Appeals affirmed, the adjudicator who denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture was the immigration judge."
25,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the Board of Immigration Appeals, the Board of Immigration Appeals,"In Jimenez v. Bondi, after the immigration judge denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture, the denial was affirmed by","In the case ""Jimenez v. Bondi,"" after the immigration judge denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture, the denial was affirmed by","In Jimenez v. Bondi, after the immigration judge denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture, the denial was affirmed by the Board of Immigration Appeals","In the case ""Jimenez v. Bondi,"" after the immigration judge denied the petitioners’ applications for asylum, withholding of removal, and protection under the Convention Against Torture, the denial was affirmed by the Board of Immigration Appeals"
26,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the BIA, the BIA,"In Jimenez v. Bondi before the United States Court of Appeals for the Tenth Circuit, the petitioners said that the adjudicatory body that denied their applications for asylum and withholding of removal erred, namely","In the case ""Jimenez v. Bondi,"" before the United States Court of Appeals for the Tenth Circuit, the petitioners said that the adjudicatory body that denied their applications for asylum and withholding of removal erred, namely","In Jimenez v. Bondi before the United States Court of Appeals for the Tenth Circuit, the petitioners said that the adjudicatory body that denied their applications for asylum and withholding of removal erred, namely the BIA","In the case ""Jimenez v. Bondi,"" before the United States Court of Appeals for the Tenth Circuit, the petitioners said that the adjudicatory body that denied their applications for asylum and withholding of removal erred, namely the BIA"
27,keep,,No v13 issue found; target is source-backed and the legal-opinion cloze is standalone., a statutorily protected ground, a statutorily protected ground,"In the Tenth Circuit's opinion in ""Jimenez v. Bondi,"" after the immigration judge and the Board of Immigration Appeals denied the petitioners' applications for asylum and withholding of removal, the court said their alleged persecution lacked a nexus to","In the Tenth Circuit's opinion in ""Jimenez v. Bondi,"" after the immigration judge and the Board of Immigration Appeals denied the petitioners' applications for asylum and withholding of removal, the court said their alleged persecution lacked a nexus to","In the Tenth Circuit's opinion in ""Jimenez v. Bondi,"" after the immigration judge and the Board of Immigration Appeals denied the petitioners' applications for asylum and withholding of removal, the court said their alleged persecution lacked a nexus to a statutorily protected ground","In the Tenth Circuit's opinion in ""Jimenez v. Bondi,"" after the immigration judge and the Board of Immigration Appeals denied the petitioners' applications for asylum and withholding of removal, the court said their alleged persecution lacked a nexus to a statutorily protected ground"
28,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, that the Colombian government is unwilling or unable to help them., that the Colombian government is unwilling or unable to help them.,"In Jimenez v. Bondi, the petitioners challenged the denial of asylum and withholding of removal in the Tenth Circuit and failed to demonstrate","In the case ""Jimenez v. Bondi,"" the petitioners challenged the denial of asylum and withholding of removal in the Tenth Circuit and failed to demonstrate","In Jimenez v. Bondi, the petitioners challenged the denial of asylum and withholding of removal in the Tenth Circuit and failed to demonstrate that the Colombian government is unwilling or unable to help them.","In the case ""Jimenez v. Bondi,"" the petitioners challenged the denial of asylum and withholding of removal in the Tenth Circuit and failed to demonstrate that the Colombian government is unwilling or unable to help them."
29,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, Angelica Parada Duarte, Angelica Parada Duarte,"In the case ""Jimenez v. Bondi"", the factual background identifies Wilson Leonardo Canon Jimenez, his wife, and their two minor sons as being from Bogota, Colombia, and Wilson Leonardo Canon Jimenez's wife was","In the case ""Jimenez v. Bondi,"" the factual background identifies Wilson Leonardo Canon Jimenez, his wife, and their two minor sons as being from Bogota, Colombia, and Wilson Leonardo Canon Jimenez's wife was","In the case ""Jimenez v. Bondi"", the factual background identifies Wilson Leonardo Canon Jimenez, his wife, and their two minor sons as being from Bogota, Colombia, and Wilson Leonardo Canon Jimenez's wife was Angelica Parada Duarte","In the case ""Jimenez v. Bondi,"" the factual background identifies Wilson Leonardo Canon Jimenez, his wife, and their two minor sons as being from Bogota, Colombia, and Wilson Leonardo Canon Jimenez's wife was Angelica Parada Duarte"
30,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the Colombian Liberal Party since 2012, the Colombian Liberal Party since 2012,"In Jimenez v. Bondi, the family from Bogotá, Colombia, had collectively been members of","In the case ""Jimenez v. Bondi,"" the family from Bogotá, Colombia, had collectively been members of","In Jimenez v. Bondi, the family from Bogotá, Colombia, had collectively been members of the Colombian Liberal Party since 2012","In the case ""Jimenez v. Bondi,"" the family from Bogotá, Colombia, had collectively been members of the Colombian Liberal Party since 2012"
31,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, Federico Gutierrez, Federico Gutierrez,"In Jimenez v. Bondi, the opinion states that Wilson Leonardo Canon Jimenez, Angelica Parada Duarte, and their two minor sons had been members of the Colombian Liberal Party since 2012 and supported","In the case ""Jimenez v. Bondi,"" the opinion states that Wilson Leonardo Canon Jimenez, Angelica Parada Duarte, and their two minor sons had been members of the Colombian Liberal Party since 2012 and supported","In Jimenez v. Bondi, the opinion states that Wilson Leonardo Canon Jimenez, Angelica Parada Duarte, and their two minor sons had been members of the Colombian Liberal Party since 2012 and supported Federico Gutierrez.","In the case ""Jimenez v. Bondi,"" the opinion states that Wilson Leonardo Canon Jimenez, Angelica Parada Duarte, and their two minor sons had been members of the Colombian Liberal Party since 2012 and supported Federico Gutierrez"
32,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, favorable votes, favorable votes,"In Jimenez v. Bondi, the petitioners were members of the Colombian Liberal Party who supported Federico Gutierrez in the 2022 Colombian presidential election, and when they went from door to door in local neighborhoods, they were seeking","In the case ""Jimenez v. Bondi,"" the petitioners were members of the Colombian Liberal Party who supported Federico Gutierrez in the 2022 Colombian presidential election, and when they went from door to door in local neighborhoods, they were seeking","In Jimenez v. Bondi, the petitioners were members of the Colombian Liberal Party who supported Federico Gutierrez in the 2022 Colombian presidential election, and when they went from door to door in local neighborhoods, they were seeking favorable votes","In the case ""Jimenez v. Bondi,"" the petitioners were members of the Colombian Liberal Party who supported Federico Gutierrez in the 2022 Colombian presidential election, and when they went from door to door in local neighborhoods, they were seeking favorable votes"
33,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, around the end of May 2022, around the end of May 2022,"In Jimenez v. Bondi, the factual background states that Wilson Leonardo Canon Jimenez began receiving threatening phone calls related to his involvement in the Colombian Liberal Party","In the case ""Jimenez v. Bondi,"" the factual background states that Wilson Leonardo Canon Jimenez began receiving threatening phone calls related to his involvement in the Colombian Liberal Party","In Jimenez v. Bondi, the factual background states that Wilson Leonardo Canon Jimenez began receiving threatening phone calls related to his involvement in the Colombian Liberal Party around the end of May 2022","In the case ""Jimenez v. Bondi,"" the factual background states that Wilson Leonardo Canon Jimenez began receiving threatening phone calls related to his involvement in the Colombian Liberal Party around the end of May 2022"
34,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, the Liberal Party, the Liberal Party,"In Jimenez v. Bondi, according to the opinion’s factual background, beginning around the end of May 2022, Jimenez received threatening phone calls once or twice a week regarding his involvement in","In the case ""Jimenez v. Bondi,"" according to the opinion’s factual background, beginning around the end of May 2022, Jimenez received threatening phone calls once or twice a week regarding his involvement in","In Jimenez v. Bondi, according to the opinion’s factual background, beginning around the end of May 2022, Jimenez received threatening phone calls once or twice a week regarding his involvement in the Liberal Party","In the case ""Jimenez v. Bondi,"" according to the opinion’s factual background, beginning around the end of May 2022, Jimenez received threatening phone calls once or twice a week regarding his involvement in the Liberal Party"
35,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, kidnapped and murdered, kidnapped and murdered,"In Jimenez v. Bondi, where Wilson Leonardo Canon Jimenez and his family were members of the Colombian Liberal Party and had been receiving threats in Colombia because of that involvement, the opinion states that in early June 2022, after a colleague reported the threats he had received, he was","In the case ""Jimenez v. Bondi,"" where Wilson Leonardo Canon Jimenez and his family were members of the Colombian Liberal Party and had been receiving threats in Colombia because of that involvement, the opinion states that in early June 2022, after a colleague reported the threats he had received, he was","In Jimenez v. Bondi, where Wilson Leonardo Canon Jimenez and his family were members of the Colombian Liberal Party and had been receiving threats in Colombia because of that involvement, the opinion states that in early June 2022, after a colleague reported the threats he had received, he was kidnapped and murdered.","In the case ""Jimenez v. Bondi,"" where Wilson Leonardo Canon Jimenez and his family were members of the Colombian Liberal Party and had been receiving threats in Colombia because of that involvement, the opinion states that in early June 2022, after a colleague reported the threats he had received, he was kidnapped and murdered"
36,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, a law student, a law student,"According to the opinion in ""Jimenez v. Bondi"", Jimenez had a provisional law license, and in 2022 when the relevant events took place, he was","According to the opinion in ""Jimenez v. Bondi,"" Jimenez had a provisional law license, and in 2022 when the relevant events took place, he was","According to the opinion in ""Jimenez v. Bondi"", Jimenez had a provisional law license, and in 2022 when the relevant events took place, he was a law student","According to the opinion in ""Jimenez v. Bondi,"" Jimenez had a provisional law license, and in 2022 when the relevant events took place, he was a law student"
37,repair,source_framing_issue|poor_wording,normalized legal case/opinion framing with the quoted case title; added cloze spacing so fact equals probe plus target without word fusion,the National Prosecutor’s office in Colombia., the National Prosecutor’s office in Colombia.,"According to the opinion in Jimenez v. Bondi, Jimenez also worked as an intern for","According to the opinion in ""Jimenez v. Bondi,"" Jimenez also worked as an intern for","According to the opinion in Jimenez v. Bondi, Jimenez also worked as an intern for the National Prosecutor’s office in Colombia.","According to the opinion in ""Jimenez v. Bondi,"" Jimenez also worked as an intern for the National Prosecutor’s office in Colombia."
38,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title," domestic abuse, extortion, and other crimes"," domestic abuse, extortion, and other crimes","In Jimenez v. Bondi, the opinion states that Wilson Leonardo Canon Jimenez worked as an intern for Colombia’s National Prosecutor’s office, where he helped victims of","In the case ""Jimenez v. Bondi,"" the opinion states that Wilson Leonardo Canon Jimenez worked as an intern for Colombia’s National Prosecutor’s office, where he helped victims of","In Jimenez v. Bondi, the opinion states that Wilson Leonardo Canon Jimenez worked as an intern for Colombia’s National Prosecutor’s office, where he helped victims of domestic abuse, extortion, and other crimes","In the case ""Jimenez v. Bondi,"" the opinion states that Wilson Leonardo Canon Jimenez worked as an intern for Colombia’s National Prosecutor’s office, where he helped victims of domestic abuse, extortion, and other crimes"
39,repair,source_framing_issue|poor_wording,normalized legal case/opinion framing with the quoted case title; added cloze spacing so fact equals probe plus target without word fusion,a property dispute., a property dispute.,"In Jimenez v. Bondi, in June 2022, a woman from San Bernardo requested Jimenez’s help with","In the case ""Jimenez v. Bondi,"" in June 2022, a woman from San Bernardo requested Jimenez’s help with","In Jimenez v. Bondi, in June 2022, a woman from San Bernardo requested Jimenez’s help with a property dispute.","In the case ""Jimenez v. Bondi,"" in June 2022, a woman from San Bernardo requested Jimenez’s help with a property dispute."
40,repair,source_framing_issue,normalized legal case/opinion framing with the quoted case title, a formal eviction process, a formal eviction process,"In Jimenez v. Bondi, after Jimenez visited the property in San Bernardo to try to negotiate a property dispute involving a tenant who had not paid rent for more than a year, the client declined to pursue","In the case ""Jimenez v. Bondi,"" after Jimenez visited the property in San Bernardo to try to negotiate a property dispute involving a tenant who had not paid rent for more than a year, the client declined to pursue","In Jimenez v. Bondi, after Jimenez visited the property in San Bernardo to try to negotiate a property dispute involving a tenant who had not paid rent for more than a year, the client declined to pursue a formal eviction process","In the case ""Jimenez v. Bondi,"" after Jimenez visited the property in San Bernardo to try to negotiate a property dispute involving a tenant who had not paid rent for more than a year, the client declined to pursue a formal eviction process"
