probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", what is commonly advised after anaphylaxis because symptoms may relapse even if they initially resolve fully?",a period of observation after anaphylaxis,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", what is commonly advised after anaphylaxis because symptoms may relapse even if they initially resolve fully?
(A) a period of observation after anaphylaxis
(B) automatic admission to the intensive care unit
(C) routine corticosteroid administration before discharge
(D) immediate discharge once symptoms have fully resolved
(E) prescription of an adrenaline auto-injector for home use",a period of observation after anaphylaxis,automatic admission to the intensive care unit,routine corticosteroid administration before discharge,immediate discharge once symptoms have fully resolved,prescription of an adrenaline auto-injector for home use,"[""routine corticosteroid administration before discharge"", ""immediate discharge once symptoms have fully resolved"", ""automatic admission to the intensive care unit"", ""prescription of an adrenaline auto-injector for home use""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after anaphylaxis, because symptoms may relapse even if they initially resolve fully, the commonly advised approach is a period of observation after anaphylaxis","Due to the possibility of relapse, a period of observation after anaphylaxis is commonly advised even if symptoms initially resolve fully.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", what is commonly advised after anaphylaxis because symptoms may relapse even if they initially resolve fully?
(A) a period of observation after anaphylaxis
(B) automatic admission to the intensive care unit
(C) routine corticosteroid administration before discharge
(D) immediate discharge once symptoms have fully resolved
(E) prescription of an adrenaline auto-injector for home use"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", how is anaphylaxis described in the background section, particularly in relation to allergic reactions and its severity in anaphylactic shock?",a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction,(D),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", how is anaphylaxis described in the background section, particularly in relation to allergic reactions and its severity in anaphylactic shock?
(A) an IgE-mediated hypersensitivity reaction confined primarily to the skin and mucosa
(B) a delayed allergic response that usually develops only after an asymptomatic period of more than 24 hours
(C) a biphasic or even multiphasic allergic reaction marked by symptom recurrence without re-exposure
(D) a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction
(E) a generally self-limiting allergic event for which observation is unnecessary once symptoms resolve",an IgE-mediated hypersensitivity reaction confined primarily to the skin and mucosa,a delayed allergic response that usually develops only after an asymptomatic period of more than 24 hours,a biphasic or even multiphasic allergic reaction marked by symptom recurrence without re-exposure,a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction,a generally self-limiting allergic event for which observation is unnecessary once symptoms resolve,"[""a biphasic or even multiphasic allergic reaction marked by symptom recurrence without re-exposure"", ""an IgE-mediated hypersensitivity reaction confined primarily to the skin and mucosa"", ""a delayed allergic response that usually develops only after an asymptomatic period of more than 24 hours"", ""a generally self-limiting allergic event for which observation is unnecessary once symptoms resolve""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" anaphylaxis is described in the background section as a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction","Anaphylaxis is a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction, and a common cause of presentation to emergency care.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", how is anaphylaxis described in the background section, particularly in relation to allergic reactions and its severity in anaphylactic shock?
(A) an IgE-mediated hypersensitivity reaction confined primarily to the skin and mucosa
(B) a delayed allergic response that usually develops only after an asymptomatic period of more than 24 hours
(C) a biphasic or even multiphasic allergic reaction marked by symptom recurrence without re-exposure
(D) a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction
(E) a generally self-limiting allergic event for which observation is unnecessary once symptoms resolve"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin. What dose of clarithromycin had she taken before the reaction?",500 mg,(B),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin. What dose of clarithromycin had she taken before the reaction?
(A) 100 mg
(B) 500 mg
(C) 1,000 mg
(D) 300 mg
(E) 250 mg",100 mg,500 mg,"1,000 mg",300 mg,250 mg,"[""250\u2009mg"", ""1,000\u2009mg"", ""100\u2009mg"", ""300\u2009mg""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg","A woman in her 60s, with a known allergy to beta-lactam antibiotics, presented to the emergency department (ED) with anaphylaxis following oral clarithromycin 500 mg.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin. What dose of clarithromycin had she taken before the reaction?
(A) 100 mg
(B) 500 mg
(C) 1,000 mg
(D) 300 mg
(E) 250 mg"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed after initial allergen exposure within what time frame?",within the first 24 hours after initial allergen exposure,(E),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed after initial allergen exposure within what time frame?
(A) within the first 48 hours after the initial anaphylactic reaction
(B) only after re-exposure to the triggering allergen
(C) up to 78 hours after initial allergen exposure
(D) within the first 6 to 12 hours after symptom resolution
(E) within the first 24 hours after initial allergen exposure",within the first 48 hours after the initial anaphylactic reaction,only after re-exposure to the triggering allergen,up to 78 hours after initial allergen exposure,within the first 6 to 12 hours after symptom resolution,within the first 24 hours after initial allergen exposure,"[""up to 78 hours after initial allergen exposure"", ""within the first 6 to 12 hours after symptom resolution"", ""only after re-exposure to the triggering allergen"", ""within the first 48 hours after the initial anaphylactic reaction""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed within the first 24 hours after initial allergen exposure","This reaction is usually observed within the first 24 hours after initial allergen exposure, but reports include symptom recurrence up to 78 hours later.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed after initial allergen exposure within what time frame?
(A) within the first 48 hours after the initial anaphylactic reaction
(B) only after re-exposure to the triggering allergen
(C) up to 78 hours after initial allergen exposure
(D) within the first 6 to 12 hours after symptom resolution
(E) within the first 24 hours after initial allergen exposure"
"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note in their discussion that corticosteroids were traditionally recommended in part to prevent which type of reactions associated with anaphylaxis?",biphasic reactions.,(A),"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note in their discussion that corticosteroids were traditionally recommended in part to prevent which type of reactions associated with anaphylaxis?
(A) biphasic reactions.
(B) persistent airway edema.
(C) refractory anaphylaxis.
(D) multiphasic reactions.
(E) late-phase allergic responses.",biphasic reactions.,persistent airway edema.,refractory anaphylaxis.,multiphasic reactions.,late-phase allergic responses.,"[""refractory anaphylaxis."", ""multiphasic reactions."", ""late-phase allergic responses."", ""persistent airway edema.""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the authors note in their discussion that corticosteroids were traditionally recommended in part to prevent biphasic reactions.","Traditionally, the use of corticosteroids was recommended, in part to prevent biphasic reactions.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note in their discussion that corticosteroids were traditionally recommended in part to prevent which type of reactions associated with anaphylaxis?
(A) biphasic reactions.
(B) persistent airway edema.
(C) refractory anaphylaxis.
(D) multiphasic reactions.
(E) late-phase allergic responses."
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios. What do they say hampers the development of such expert-based recommendations?",the lack of available data.,(C),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios. What do they say hampers the development of such expert-based recommendations?
(A) the ethical and logistical barriers to randomized emergency trials
(B) the barriers inherent to research in emergency situations
(C) the lack of available data.
(D) the rarity of biphasic and especially multiphasic anaphylaxis
(E) the absence of reliable predictors allowing targeted monitoring",the ethical and logistical barriers to randomized emergency trials,the barriers inherent to research in emergency situations,the lack of available data.,the rarity of biphasic and especially multiphasic anaphylaxis,the absence of reliable predictors allowing targeted monitoring,"[""the barriers inherent to research in emergency situations"", ""the rarity of biphasic and especially multiphasic anaphylaxis"", ""the absence of reliable predictors allowing targeted monitoring"", ""the ethical and logistical barriers to randomized emergency trials""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios, but their development is hampered by the lack of available data.","Expert-based consensus guidelines with clear management recommendations are a deeply valuable option in such situations; however, the development of expert-based recommendations is also hampered by the lack of available data.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios. What do they say hampers the development of such expert-based recommendations?
(A) the ethical and logistical barriers to randomized emergency trials
(B) the barriers inherent to research in emergency situations
(C) the lack of available data.
(D) the rarity of biphasic and especially multiphasic anaphylaxis
(E) the absence of reliable predictors allowing targeted monitoring"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure. In some reports, how long after exposure has symptom recurrence been reported?",up to 78 hours later,(E),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure. In some reports, how long after exposure has symptom recurrence been reported?
(A) within the first 24 hours
(B) up to 72 hours later
(C) up to 48 hours later
(D) up to 96 hours later
(E) up to 78 hours later",within the first 24 hours,up to 72 hours later,up to 48 hours later,up to 96 hours later,up to 78 hours later,"[""within the first 24 hours"", ""up to 48 hours later"", ""up to 72 hours later"", ""up to 96 hours later""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure, and in some reports symptom recurrence has been reported up to 78 hours later","This reaction is usually observed within the first 24 hours after initial allergen exposure, but reports include symptom recurrence up to 78 hours later.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure. In some reports, how long after exposure has symptom recurrence been reported?
(A) within the first 24 hours
(B) up to 72 hours later
(C) up to 48 hours later
(D) up to 96 hours later
(E) up to 78 hours later"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s was being treated for erysipelas and developed a rash after 5 days of antibiotic therapy. This rash was interpreted as a late allergic reaction, prompting her general practitioner to change her antibiotic regimen. Which medication was thought to have caused the late allergic reaction?",clindamycin.,(D),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s was being treated for erysipelas and developed a rash after 5 days of antibiotic therapy. This rash was interpreted as a late allergic reaction, prompting her general practitioner to change her antibiotic regimen. Which medication was thought to have caused the late allergic reaction?
(A) amoxicillin.
(B) hydrochlorothiazide.
(C) azithromycin.
(D) clindamycin.
(E) clarithromycin.",amoxicillin.,hydrochlorothiazide.,azithromycin.,clindamycin.,clarithromycin.,"[""clarithromycin."", ""amoxicillin."", ""azithromycin."", ""hydrochlorothiazide.""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the medication thought to have caused the patient's late allergic reaction was clindamycin.","This was interpreted as a late allergic reaction to clindamycin, for which her general practitioner switched the antibiotic regime to clarithromycin, to which she had had no previous exposure.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s was being treated for erysipelas and developed a rash after 5 days of antibiotic therapy. This rash was interpreted as a late allergic reaction, prompting her general practitioner to change her antibiotic regimen. Which medication was thought to have caused the late allergic reaction?
(A) amoxicillin.
(B) hydrochlorothiazide.
(C) azithromycin.
(D) clindamycin.
(E) clarithromycin."
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had several regular medications listed in her medical history. Which medication was she taking at a dose of once daily 25 mg?",hydrochlorothiazide (once daily 25 mg).,(E),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had several regular medications listed in her medical history. Which medication was she taking at a dose of once daily 25 mg?
(A) lisinopril (once daily 10 mg).
(B) clarithromycin (single oral dose of 500 mg).
(C) prednisone (30 mg intravenously daily for 5 days).
(D) epinephrine (0.3 mg intramuscularly via auto-injector).
(E) hydrochlorothiazide (once daily 25 mg).",lisinopril (once daily 10 mg).,clarithromycin (single oral dose of 500 mg).,prednisone (30 mg intravenously daily for 5 days).,epinephrine (0.3 mg intramuscularly via auto-injector).,hydrochlorothiazide (once daily 25 mg).,"[""clarithromycin (single oral dose of 500 mg)."", ""epinephrine (0.3 mg intramuscularly via auto-injector)."", ""prednisone (30 mg intravenously daily for 5 days)."", ""lisinopril (once daily 10 mg).""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was hydrochlorothiazide (once daily 25 mg).","Her medication in use was metformin (two times a day 500 mg), gliclazide (once daily 80 mg retard), hydrochlorothiazide (once daily 25 mg), omeprazole (once daily 20 mg) and sertraline (once daily 100 mg).",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had several regular medications listed in her medical history. Which medication was she taking at a dose of once daily 25 mg?
(A) lisinopril (once daily 10 mg).
(B) clarithromycin (single oral dose of 500 mg).
(C) prednisone (30 mg intravenously daily for 5 days).
(D) epinephrine (0.3 mg intramuscularly via auto-injector).
(E) hydrochlorothiazide (once daily 25 mg)."
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and one medication taken once daily at 100 mg. Which medication was taken once daily 100 mg?",sertraline,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and one medication taken once daily at 100 mg. Which medication was taken once daily 100 mg?
(A) sertraline
(B) amlodipine
(C) clindamycin
(D) clarithromycin
(E) citalopram",sertraline,amlodipine,clindamycin,clarithromycin,citalopram,"[""clindamycin"", ""clarithromycin"", ""citalopram"", ""amlodipine""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and sertraline","Her medication in use was metformin (two times a day 500 mg), gliclazide (once daily 80 mg retard), hydrochlorothiazide (once daily 25 mg), omeprazole (once daily 20 mg) and sertraline (once daily 100 mg).",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and one medication taken once daily at 100 mg. Which medication was taken once daily 100 mg?
(A) sertraline
(B) amlodipine
(C) clindamycin
(D) clarithromycin
(E) citalopram"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. Five days before that ED presentation, what antibiotic had her general practitioner prescribed her for erysipelas?",clindamycin,(B),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. Five days before that ED presentation, what antibiotic had her general practitioner prescribed her for erysipelas?
(A) amoxicillin
(B) clindamycin
(C) azithromycin
(D) clarithromycin
(E) doxycycline",amoxicillin,clindamycin,azithromycin,clarithromycin,doxycycline,"[""clarithromycin"", ""amoxicillin"", ""azithromycin"", ""doxycycline""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and 5 days before that ED presentation her general practitioner had prescribed her clindamycin","5 days before ED presentation, she was prescribed clindamycin for erysipelas by her general practitioner.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. Five days before that ED presentation, what antibiotic had her general practitioner prescribed her for erysipelas?
(A) amoxicillin
(B) clindamycin
(C) azithromycin
(D) clarithromycin
(E) doxycycline"
"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary. In that context, what aspect of management has been brought into question in recent years for biphasic anaphylaxis?",the role of corticosteroids,(B),"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary. In that context, what aspect of management has been brought into question in recent years for biphasic anaphylaxis?
(A) the timing of repeat adrenaline administration
(B) the role of corticosteroids
(C) the duration of post-anaphylaxis observation
(D) the indication for intensive care admission
(E) the role of antihistamines",the timing of repeat adrenaline administration,the role of corticosteroids,the duration of post-anaphylaxis observation,the indication for intensive care admission,the role of antihistamines,"[""the duration of post-anaphylaxis observation"", ""the role of antihistamines"", ""the indication for intensive care admission"", ""the timing of repeat adrenaline administration""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", where definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary, the aspect of management that has been brought into question in recent years for biphasic anaphylaxis is the role of corticosteroids","However, definitions of biphasic anaphylaxis are at times inconsistent and treatment guidelines vary, with the role of corticosteroids being brought into question in recent years.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary. In that context, what aspect of management has been brought into question in recent years for biphasic anaphylaxis?
(A) the timing of repeat adrenaline administration
(B) the role of corticosteroids
(C) the duration of post-anaphylaxis observation
(D) the indication for intensive care admission
(E) the role of antihistamines"
