question,answer,fewshot_question,original_question,contextualized_question
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (with substantial English and Chinese content), and this multilingual design is associated with improved performance on Chinese mathematical benchmarks compared to prior English-only math corpora. If, instead, the DeepSeekMath Corpus had been constructed as English-only math pre-training data following previous works, what would the authors most likely expect to observe regarding model performance on Chinese mathematical benchmarks?
(A) worse performance
(B) similar performance
(C) no noticeable difference in performance
(D) better performance",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (with substantial English and Chinese content), and this multilingual design is associated with improved performance on Chinese mathematical benchmarks compared to prior English-only math corpora. If, instead, the DeepSeekMath Corpus had been constructed as English-only math pre-training data following previous works, what would the authors most likely expect to observe regarding model performance on Chinese mathematical benchmarks?
(A) worse performance
(B) similar performance
(C) no noticeable difference in performance
(D) better performance
Answer:","If the DeepSeekMath Corpus had been English-only, what would the authors most likely expect for Chinese benchmark performance?","According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the DeepSeekMath Corpus is multilingual (with substantial English and Chinese content), and this multilingual design is associated with improved performance on Chinese mathematical benchmarks compared to prior English-only math corpora. If, instead, the DeepSeekMath Corpus had been constructed as English-only math pre-training data following previous works, what would the authors most likely expect to observe regarding model performance on Chinese mathematical benchmarks?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from a code-trained model (DeepSeek-Coder-Base-v1.5 7B) leads to better mathematical reasoning performance than starting from a general large language model. Based on these observations about the benefits of code training prior to math training, if the model had instead been initialized from a general LLM rather than from DeepSeek-Coder, what is the most likely directional change in its math performance?
(A) slightly improved but largely comparable math performance
(B) no significant change in math performance
(C) increased math performance
(D) decreased math performance",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from a code-trained model (DeepSeek-Coder-Base-v1.5 7B) leads to better mathematical reasoning performance than starting from a general large language model. Based on these observations about the benefits of code training prior to math training, if the model had instead been initialized from a general LLM rather than from DeepSeek-Coder, what is the most likely directional change in its math performance?
(A) slightly improved but largely comparable math performance
(B) no significant change in math performance
(C) increased math performance
(D) decreased math performance
Answer:","If the team had initialized from a general LLM rather than DeepSeek-Coder (code-initialized), what is the most likely directional change in math performance implied by the paper's observations?","According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from a code-trained model (DeepSeek-Coder-Base-v1.5 7B) leads to better mathematical reasoning performance than starting from a general large language model. Based on these observations about the benefits of code training prior to math training, if the model had instead been initialized from a general LLM rather than from DeepSeek-Coder, what is the most likely directional change in its math performance?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors explain that, after the first iteration of data collection, many mathematical web pages were still not captured because the fastText classifier had been trained on a seed corpus of positive examples that was not diverse enough. They then identify additional mathematical web sources and add web pages linked to these new URLs, which had not yet been collected, to the seed corpus in order to optimize the fastText model. According to the paper, what specific modification to the fastText training seed enabled the model to recall more mathematical web pages in subsequent iterations?
(A) feature augmentation
(B) corpus normalization
(C) seed diversification
(D) label refinement",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors explain that, after the first iteration of data collection, many mathematical web pages were still not captured because the fastText classifier had been trained on a seed corpus of positive examples that was not diverse enough. They then identify additional mathematical web sources and add web pages linked to these new URLs, which had not yet been collected, to the seed corpus in order to optimize the fastText model. According to the paper, what specific modification to the fastText training seed enabled the model to recall more mathematical web pages in subsequent iterations?
(A) feature augmentation
(B) corpus normalization
(C) seed diversification
(D) label refinement
Answer:",Which concrete change to the fastText training seed improved its ability to recall more mathematical pages during later iterations?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors explain that, after the first iteration of data collection, many mathematical web pages were still not captured because the fastText classifier had been trained on a seed corpus of positive examples that was not diverse enough. They then identify additional mathematical web sources and add web pages linked to these new URLs, which had not yet been collected, to the seed corpus in order to optimize the fastText model. According to the paper, what specific modification to the fastText training seed enabled the model to recall more mathematical web pages in subsequent iterations?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO) as a variant of Proximal Policy Optimization (PPO) that removes the need for a separate critic model and estimates the baseline from group scores. According to the paper, which specific type of training resource usage does GRPO explicitly claim to optimize compared to standard PPO?
(A) training time
(B) computational cost
(C) memory usage
(D) sample efficiency",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO) as a variant of Proximal Policy Optimization (PPO) that removes the need for a separate critic model and estimates the baseline from group scores. According to the paper, which specific type of training resource usage does GRPO explicitly claim to optimize compared to standard PPO?
(A) training time
(B) computational cost
(C) memory usage
(D) sample efficiency
Answer:",Which training resource usage does the paper explicitly claim GRPO optimizes compared to PPO?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors introduce Group Relative Policy Optimization (GRPO) as a variant of Proximal Policy Optimization (PPO) that removes the need for a separate critic model and estimates the baseline from group scores. According to the paper, which specific type of training resource usage does GRPO explicitly claim to optimize compared to standard PPO?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an iterative domain-expansion procedure in which a web domain is labeled as math-related once more than 10% of its pages have been collected as mathematical content, and then other uncollected pages from that same domain are added to the seed corpus. What implicit assumption about the nature of such domains underlies the use of this 10% threshold heuristic to justify expanding from some pages in the domain to all (or many) other pages in that domain?
(A) topic independence
(B) domain homogeneity
(C) cross-domain variability
(D) content sparsity",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an iterative domain-expansion procedure in which a web domain is labeled as math-related once more than 10% of its pages have been collected as mathematical content, and then other uncollected pages from that same domain are added to the seed corpus. What implicit assumption about the nature of such domains underlies the use of this 10% threshold heuristic to justify expanding from some pages in the domain to all (or many) other pages in that domain?
(A) topic independence
(B) domain homogeneity
(C) cross-domain variability
(D) content sparsity
Answer:",The iterative domain-expansion step marks a domain as math-related when over 10% of its pages are collected; what implicit assumption underlies using that heuristic to add other pages from the same domain to the seed corpus?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe an iterative domain-expansion procedure in which a web domain is labeled as math-related once more than 10% of its pages have been collected as mathematical content, and then other uncollected pages from that same domain are added to the seed corpus. What implicit assumption about the nature of such domains underlies the use of this 10% threshold heuristic to justify expanding from some pages in the domain to all (or many) other pages in that domain?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose a unified paradigm that places several alignment and training approaches—specifically Rejection Sampling Fine-Tuning (RFT), Direct Preference Optimization (DPO), Proximal Policy Optimization (PPO), and Group Relative Policy Optimization (GRPO)—under a single conceptual framework. According to this unified paradigm, these methods are primarily interpreted as simplified variants of what broader methodological approach?
(A) inverse reinforcement learning
(B) supervised learning
(C) approximate Bayesian inference
(D) reinforcement learning",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose a unified paradigm that places several alignment and training approaches—specifically Rejection Sampling Fine-Tuning (RFT), Direct Preference Optimization (DPO), Proximal Policy Optimization (PPO), and Group Relative Policy Optimization (GRPO)—under a single conceptual framework. According to this unified paradigm, these methods are primarily interpreted as simplified variants of what broader methodological approach?
(A) inverse reinforcement learning
(B) supervised learning
(C) approximate Bayesian inference
(D) reinforcement learning
Answer:","The authors present RFT, DPO, PPO and GRPO under a single framework. According to their unified paradigm, these methods are conceptualized primarily as simplified variants of what broader methodology?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose a unified paradigm that places several alignment and training approaches—specifically Rejection Sampling Fine-Tuning (RFT), Direct Preference Optimization (DPO), Proximal Policy Optimization (PPO), and Group Relative Policy Optimization (GRPO)—under a single conceptual framework. According to this unified paradigm, these methods are primarily interpreted as simplified variants of what broader methodological approach?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from DeepSeek-Coder-Base-v1.5 7B leads to better performance than starting from a general large language model. Which specific type of prior initialization do they claim causally improves downstream mathematical reasoning compared to using a general LLM as the starting point?
(A) code-trained model
(B) general-purpose language model
(C) reinforcement-learning–optimized model
(D) instruction-tuned language model",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from DeepSeek-Coder-Base-v1.5 7B leads to better performance than starting from a general large language model. Which specific type of prior initialization do they claim causally improves downstream mathematical reasoning compared to using a general LLM as the starting point?
(A) code-trained model
(B) general-purpose language model
(C) reinforcement-learning–optimized model
(D) instruction-tuned language model
Answer:",Which prior initialization choice does the paper claim causally improved downstream mathematical reasoning compared to starting from a general LLM?,"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that initializing DeepSeekMath-Base from DeepSeek-Coder-Base-v1.5 7B leads to better performance than starting from a general large language model. Which specific type of prior initialization do they claim causally improves downstream mathematical reasoning compared to using a general LLM as the starting point?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO with process supervision (GRPO+PS) to GRPO with outcome supervision (GRPO+OS). According to their explanation of the advantage calculation, GRPO+PS first assigns rewards at the end of each reasoning step using a process reward model, then computes each token's advantage as the sum of normalized rewards from subsequent steps. Why does this step-aware, fine-grained advantage calculation lead GRPO+PS to outperform GRPO+OS?
(A) episode-level rewards
(B) final answer rewards
(C) step-level rewards
(D) trajectory-wide rewards",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO with process supervision (GRPO+PS) to GRPO with outcome supervision (GRPO+OS). According to their explanation of the advantage calculation, GRPO+PS first assigns rewards at the end of each reasoning step using a process reward model, then computes each token's advantage as the sum of normalized rewards from subsequent steps. Why does this step-aware, fine-grained advantage calculation lead GRPO+PS to outperform GRPO+OS?
(A) episode-level rewards
(B) final answer rewards
(C) step-level rewards
(D) trajectory-wide rewards
Answer:","Why does GRPO with process supervision (GRPO+PS) outperform GRPO with outcome supervision (GRPO+OS), according to the paper's explanation of the advantage calculation?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO with process supervision (GRPO+PS) to GRPO with outcome supervision (GRPO+OS). According to their explanation of the advantage calculation, GRPO+PS first assigns rewards at the end of each reasoning step using a process reward model, then computes each token's advantage as the sum of normalized rewards from subsequent steps. Why does this step-aware, fine-grained advantage calculation lead GRPO+PS to outperform GRPO+OS?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a unified paradigm for improving mathematical reasoning that consists of three key components: (1) the Data Source, which determines the training data; (2) the Reward Function, which provides the training reward signal (often implemented as a neural reward model in reinforcement learning); and (3) the Algorithm, which processes the training data and reward signal to produce the gradient coefficient. According to this paradigm, if the goal is specifically to enhance the generalization ability of the reward signal so that it can handle out-of-distribution questions and advanced decoding outputs, which of these three components should be directly targeted?
(A) Data Source and Algorithm
(B) Reward Function
(C) Algorithm
(D) Data Source",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a unified paradigm for improving mathematical reasoning that consists of three key components: (1) the Data Source, which determines the training data; (2) the Reward Function, which provides the training reward signal (often implemented as a neural reward model in reinforcement learning); and (3) the Algorithm, which processes the training data and reward signal to produce the gradient coefficient. According to this paradigm, if the goal is specifically to enhance the generalization ability of the reward signal so that it can handle out-of-distribution questions and advanced decoding outputs, which of these three components should be directly targeted?
(A) Data Source and Algorithm
(B) Reward Function
(C) Algorithm
(D) Data Source
Answer:","Within the unified paradigm the authors propose, which of the three components should be directly targeted if the goal is to make the reward signal generalize better to out-of-distribution questions and decoding outputs?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a unified paradigm for improving mathematical reasoning that consists of three key components: (1) the Data Source, which determines the training data; (2) the Reward Function, which provides the training reward signal (often implemented as a neural reward model in reinforcement learning); and (3) the Algorithm, which processes the training data and reward signal to produce the gradient coefficient. According to this paradigm, if the goal is specifically to enhance the generalization ability of the reward signal so that it can handle out-of-distribution questions and advanced decoding outputs, which of these three components should be directly targeted?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that math training conducted after code training can degrade coding performance due to catastrophic forgetting. According to their one-stage continual training setup, what explicit procedural choice in the training data composition did they make in order to preserve coding performance while extensively pretraining the model on mathematical data?
(A) freeze all code-related parameters
(B) exclude code tokens
(C) include code tokens
(D) only include natural language tokens",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that math training conducted after code training can degrade coding performance due to catastrophic forgetting. According to their one-stage continual training setup, what explicit procedural choice in the training data composition did they make in order to preserve coding performance while extensively pretraining the model on mathematical data?
(A) freeze all code-related parameters
(B) exclude code tokens
(C) include code tokens
(D) only include natural language tokens
Answer:",What explicit procedural choice did the authors use to preserve coding performance while doing extensive math pretraining?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that math training conducted after code training can degrade coding performance due to catastrophic forgetting. According to their one-stage continual training setup, what explicit procedural choice in the training data composition did they make in order to preserve coding performance while extensively pretraining the model on mathematical data?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO (Generalized Reinforced Policy Optimization) with Online RFT in terms of how training signals are applied to sampled outputs. According to their description, which specific feature of GRPO allows it to differentially reinforce or penalize sampled outputs based on the reward values, in contrast to Online RFT that uniformly reinforces all correct responses and does not penalize incorrect ones?
(A) binary success indicators
(B) uniform reward weighting
(C) threshold-based reward clipping
(D) reward-scaled gradients",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO (Generalized Reinforced Policy Optimization) with Online RFT in terms of how training signals are applied to sampled outputs. According to their description, which specific feature of GRPO allows it to differentially reinforce or penalize sampled outputs based on the reward values, in contrast to Online RFT that uniformly reinforces all correct responses and does not penalize incorrect ones?
(A) binary success indicators
(B) uniform reward weighting
(C) threshold-based reward clipping
(D) reward-scaled gradients
Answer:",Which GRPO feature enables it to differentially reinforce or penalize sampled outputs compared to Online RFT?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare GRPO (Generalized Reinforced Policy Optimization) with Online RFT in terms of how training signals are applied to sampled outputs. According to their description, which specific feature of GRPO allows it to differentially reinforce or penalize sampled outputs based on the reward values, in contrast to Online RFT that uniformly reinforces all correct responses and does not penalize incorrect ones?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare their 7B-parameter DeepSeekMath-Base model, which is trained on a carefully selected high-quality mathematical corpus, to much larger prior models such as Minerva 540B on benchmarks like GSM8K and the MATH dataset. According to these comparisons, what concise principle about model construction do the authors draw regarding what is most important for achieving strong mathematical reasoning performance?
(A) model size matters
(B) compute budget matters
(C) architecture complexity matters
(D) data quality matters",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare their 7B-parameter DeepSeekMath-Base model, which is trained on a carefully selected high-quality mathematical corpus, to much larger prior models such as Minerva 540B on benchmarks like GSM8K and the MATH dataset. According to these comparisons, what concise principle about model construction do the authors draw regarding what is most important for achieving strong mathematical reasoning performance?
(A) model size matters
(B) compute budget matters
(C) architecture complexity matters
(D) data quality matters
Answer:","From the authors' comparisons between a smaller well-trained model and much larger prior models, what concise principle about model construction do they draw?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors compare their 7B-parameter DeepSeekMath-Base model, which is trained on a carefully selected high-quality mathematical corpus, to much larger prior models such as Minerva 540B on benchmarks like GSM8K and the MATH dataset. According to these comparisons, what concise principle about model construction do the authors draw regarding what is most important for achieving strong mathematical reasoning performance?"
