probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Encoder Hash n-gram Embeddings section, what do the authors say is key to creating robust, expressive representations at each step $i$?",incorporating information about the preceding bytes,(A),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Encoder Hash n-gram Embeddings section, what do the authors say is key to creating robust, expressive representations at each step $i$?
(A) incorporating information about the preceding bytes
(B) encoding each byte with absolute positional embeddings
(C) pooling byte representations into patch representations
(D) attending to a fixed window of following bytes
(E) using bidirectional token-level self-attention",incorporating information about the preceding bytes,encoding each byte with absolute positional embeddings,pooling byte representations into patch representations,attending to a fixed window of following bytes,using bidirectional token-level self-attention,"[""encoding each byte with absolute positional embeddings"", ""pooling byte representations into patch representations"", ""attending to a fixed window of following bytes"", ""using bidirectional token-level self-attention""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Encoder Hash n-gram Embeddings section, the authors say a key component in creating robust, expressive representations at each step $i$ is to incorporate information about the preceding bytes","A key component in creating robust, expressive representations at each step $i$ is to incorporate information about the preceding bytes.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the Encoder Hash n-gram Embeddings section, what do the authors say is key to creating robust, expressive representations at each step $i$?
(A) incorporating information about the preceding bytes
(B) encoding each byte with absolute positional embeddings
(C) pooling byte representations into patch representations
(D) attending to a fixed window of following bytes
(E) using bidirectional token-level self-attention"
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what form of additional information can the byte embeddings $x_i$ obtained from the input sequence of bytes $b_i$ be optionally augmented with?",hash-embeddings,(D),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what form of additional information can the byte embeddings $x_i$ obtained from the input sequence of bytes $b_i$ be optionally augmented with?
(A) segment embeddings
(B) latent patch embeddings
(C) rotary position embeddings
(D) hash-embeddings
(E) learned positional embeddings",segment embeddings,latent patch embeddings,rotary position embeddings,hash-embeddings,learned positional embeddings,"[""segment embeddings"", ""latent patch embeddings"", ""rotary position embeddings"", ""learned positional embeddings""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the byte embeddings $x_i$ obtained from the input sequence of bytes $b_i$ can be optionally augmented with hash-embeddings",These embeddings are then optionally augmented with additional information in the form of hash-embeddings~(\S\ref{sec:hash-emb}).,{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what form of additional information can the byte embeddings $x_i$ obtained from the input sequence of bytes $b_i$ be optionally augmented with?
(A) segment embeddings
(B) latent patch embeddings
(C) rotary position embeddings
(D) hash-embeddings
(E) learned positional embeddings"
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the section on encoder hash n-gram embeddings, when constructing the byte-grams $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$ for each byte position $i$, over what range does $n$ vary?",three to eight.,(B),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the section on encoder hash n-gram embeddings, when constructing the byte-grams $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$ for each byte position $i$, over what range does $n$ vary?
(A) four to eight.
(B) three to eight.
(C) two to eight.
(D) one to eight.
(E) two to seven.",four to eight.,three to eight.,two to eight.,one to eight.,two to seven.,"[""four to eight."", ""two to eight."", ""one to eight."", ""two to seven.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the section on encoder hash n-gram embeddings, when constructing the byte-grams $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$ for each byte position $i$, $n$ varies over the range three to eight.","For each step $i$, we first construct byte-grams

\begin{align}
    g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}
\end{align}

for each byte position $i$ and $n$ from three to eight.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the section on encoder hash n-gram embeddings, when constructing the byte-grams $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$ for each byte position $i$, over what range does $n$ vary?
(A) four to eight.
(B) three to eight.
(C) two to eight.
(D) one to eight.
(E) two to seven."
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", how do the authors define the byte-grams $g_{i,n}$ they construct at each step $i$ for each byte position $i$ when $n$ ranges from three to eight?","$g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$",(B),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", how do the authors define the byte-grams $g_{i,n}$ they construct at each step $i$ for each byte position $i$ when $n$ ranges from three to eight?
(A) $g_{i,n}=\{b_{i-n},\ldots, b_{i-1}\}$
(B) $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$
(C) $g_{i,n}=\{b_{i-w_{\mathcal{E}}+1},\ldots, b_i\}$
(D) $g_{i,n}=\{x_{i-n + 1},\ldots, x_i\}$
(E) $g_{i,n}=\{b_i,\ldots, b_{i+n-1}\}$","$g_{i,n}=\{b_{i-n},\ldots, b_{i-1}\}$","$g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$","$g_{i,n}=\{b_{i-w_{\mathcal{E}}+1},\ldots, b_i\}$","$g_{i,n}=\{x_{i-n + 1},\ldots, x_i\}$","$g_{i,n}=\{b_i,\ldots, b_{i+n-1}\}$","[""$g_{i,n}=\\{b_{i-n},\\ldots, b_{i-1}\\}$"", ""$g_{i,n}=\\{b_{i-w_{\\mathcal{E}}+1},\\ldots, b_i\\}$"", ""$g_{i,n}=\\{x_{i-n + 1},\\ldots, x_i\\}$"", ""$g_{i,n}=\\{b_i,\\ldots, b_{i+n-1}\\}$""]","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors define the byte-grams $g_{i,n}$ for each byte position $i$ when $n$ ranges from three to eight as $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$","For each step $i$, we first construct byte-grams

\begin{align}
    g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}
\end{align}

for each byte position $i$ and $n$ from three to eight.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", how do the authors define the byte-grams $g_{i,n}$ they construct at each step $i$ for each byte position $i$ when $n$ ranges from three to eight?
(A) $g_{i,n}=\{b_{i-n},\ldots, b_{i-1}\}$
(B) $g_{i,n}=\{b_{i-n + 1},\ldots, b_i\}$
(C) $g_{i,n}=\{b_{i-w_{\mathcal{E}}+1},\ldots, b_i\}$
(D) $g_{i,n}=\{x_{i-n + 1},\ldots, x_i\}$
(E) $g_{i,n}=\{b_i,\ldots, b_{i+n-1}\}$"
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when introducing the hash $n$-gram embeddings that map byte $n$-grams through a hash function into fixed-size embedding tables $E_{n}^{hash}$, for which values of $n$ are these tables defined?","$n \in\{3,4,5,6,7,8\}$",(D),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when introducing the hash $n$-gram embeddings that map byte $n$-grams through a hash function into fixed-size embedding tables $E_{n}^{hash}$, for which values of $n$ are these tables defined?
(A) $n \in\{1,2,3,4,5,6,7,8\}$
(B) $n \in\{2,3,4,5,6,7,8\}$
(C) $n \in\{3,4,5,6\}$
(D) $n \in\{3,4,5,6,7,8\}$
(E) $n \in\{4,5,6,7,8\}$","$n \in\{1,2,3,4,5,6,7,8\}$","$n \in\{2,3,4,5,6,7,8\}$","$n \in\{3,4,5,6\}$","$n \in\{3,4,5,6,7,8\}$","$n \in\{4,5,6,7,8\}$","[""$n \\in\\{1,2,3,4,5,6,7,8\\}$"", ""$n \\in\\{2,3,4,5,6,7,8\\}$"", ""$n \\in\\{3,4,5,6\\}$"", ""$n \\in\\{4,5,6,7,8\\}$""]","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the fixed-size embedding tables $E_{n}^{hash}$ for hashed byte $n$-gram embeddings are defined for $n \in\{3,4,5,6,7,8\}$","We then introduce hash $n$-gram embeddings, that map all byte $n$-grams via a hash function to an index in an embedding table $E_{n}^{hash}$ with a fixed size, for each size $n \in\{3,4,5,6,7,8\}$~\citep{bai2010learning}.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when introducing the hash $n$-gram embeddings that map byte $n$-grams through a hash function into fixed-size embedding tables $E_{n}^{hash}$, for which values of $n$ are these tables defined?
(A) $n \in\{1,2,3,4,5,6,7,8\}$
(B) $n \in\{2,3,4,5,6,7,8\}$
(C) $n \in\{3,4,5,6\}$
(D) $n \in\{3,4,5,6,7,8\}$
(E) $n \in\{4,5,6,7,8\}$"
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the resulting embedding is added to the embedding of the byte before and normalized, it is passed as input to what?",the local encoder model.,(C),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the resulting embedding is added to the embedding of the byte before and normalized, it is passed as input to what?
(A) the latent transformer model.
(B) the decoder transformer model.
(C) the local encoder model.
(D) the encoder multi-headed cross-attention block.
(E) the input cross-attention module of the Perceiver.",the latent transformer model.,the decoder transformer model.,the local encoder model.,the encoder multi-headed cross-attention block.,the input cross-attention module of the Perceiver.,"[""the latent transformer model."", ""the decoder transformer model."", ""the encoder multi-headed cross-attention block."", ""the input cross-attention module of the Perceiver.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the byte n-gram hash embedding is added to the byte embedding and normalized, it is passed as input to the local encoder model.",The resulting embedding is then added to the embedding of the byte before being normalized and passed as input to the local encoder model.,{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the resulting embedding is added to the embedding of the byte before and normalized, it is passed as input to what?
(A) the latent transformer model.
(B) the decoder transformer model.
(C) the local encoder model.
(D) the encoder multi-headed cross-attention block.
(E) the input cross-attention module of the Perceiver."
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the byte $n$-gram hash definition, what quantity is used as the modulus after RollPolyHash is computed?",|E_{n}^{hash}|,(D),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the byte $n$-gram hash definition, what quantity is used as the modulus after RollPolyHash is computed?
(A) |V|
(B) the number of n-gram sizes plus one
(C) n
(D) |E_{n}^{hash}|
(E) |g_{i,n}|",|V|,the number of n-gram sizes plus one,n,|E_{n}^{hash}|,"|g_{i,n}|","[""|V|"", ""the number of n-gram sizes plus one"", ""n"", ""|g_{i,n}|""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the augmented embedding used for the byte $n$-gram hash embeddings, the quantity used as the modulus in the definition of $\text{Hash}(g_{i,n})$ is |E_{n}^{hash}|","We calculate the augmented embedding

\begin{align}
e_i &= x_i + \sum_{n = 3,...,8}E_{n}^{hash}(\text{Hash}(g_{i,n})) \\
\text{where, Hash}(g_{i,n}) &= \text{RollPolyHash}(g_{i,n}) \% |E_{n}^{hash}|
\end{align}",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the byte $n$-gram hash definition, what quantity is used as the modulus after RollPolyHash is computed?
(A) |V|
(B) the number of n-gram sizes plus one
(C) n
(D) |E_{n}^{hash}|
(E) |g_{i,n}|"
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the hash $n$-gram embeddings are added, what is the resulting embedding added to before being normalized and passed as input to the local encoder model?",the embedding of the byte.,(B),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the hash $n$-gram embeddings are added, what is the resulting embedding added to before being normalized and passed as input to the local encoder model?
(A) the positional embedding for step $i$.
(B) the embedding of the byte.
(C) the patch representation $p_i$.
(D) the corresponding frequency-based $n$-gram embedding.
(E) the embeddings of the preceding bytes.",the positional embedding for step $i$.,the embedding of the byte.,the patch representation $p_i$.,the corresponding frequency-based $n$-gram embedding.,the embeddings of the preceding bytes.,"[""the positional embedding for step $i$."", ""the patch representation $p_i$."", ""the corresponding frequency-based $n$-gram embedding."", ""the embeddings of the preceding bytes.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the hash $n$-gram embeddings are added, the resulting embedding is added to, before being normalized and passed as input to the local encoder model, the embedding of the byte.",The resulting embedding is then added to the embedding of the byte before being normalized and passed as input to the local encoder model.,{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the hash $n$-gram embeddings are added, what is the resulting embedding added to before being normalized and passed as input to the local encoder model?
(A) the positional embedding for step $i$.
(B) the embedding of the byte.
(C) the patch representation $p_i$.
(D) the corresponding frequency-based $n$-gram embedding.
(E) the embeddings of the preceding bytes."
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for the keys and values projections in the first layer of the encoder, what byte representations are used?",$e_i$.,(B),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for the keys and values projections in the first layer of the encoder, what byte representations are used?
(A) $P_{l-1,j}$.
(B) $e_i$.
(C) $x_i$.
(D) $P_{0,j}$.
(E) $h_{l-1,i}$.","$P_{l-1,j}$.",$e_i$.,$x_i$.,"$P_{0,j}$.","$h_{l-1,i}$.","[""$P_{l-1,j}$."", ""$x_i$."", ""$P_{0,j}$."", ""$h_{l-1,i}$.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for the keys and values projections in the first layer of the encoder, the byte representations used are $e_i$.","$W_q$, $W_k$, $W_v$ and $W_o$ are the projections corresponding to the queries, keys, values, and output where the keys and values are projections of byte representations $h_i$ from the previous layer ($e_i$ for the first layer).",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for the keys and values projections in the first layer of the encoder, what byte representations are used?
(A) $P_{l-1,j}$.
(B) $e_i$.
(C) $x_i$.
(D) $P_{0,j}$.
(E) $h_{l-1,i}$."
"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the encoder multi-headed cross-attention module that closely follows the input cross-attention module of the Perceiver architecture, what do the latent representations only attend to?",the bytes that make up the respective patch.,(B),"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the encoder multi-headed cross-attention module that closely follows the input cross-attention module of the Perceiver architecture, what do the latent representations only attend to?
(A) the hash n-gram embeddings associated with the patch bytes.
(B) the bytes that make up the respective patch.
(C) the full sequence of input bytes across all patches.
(D) the token embeddings within the model’s fixed context window.
(E) the pooled byte representations used to initialize each patch query.",the hash n-gram embeddings associated with the patch bytes.,the bytes that make up the respective patch.,the full sequence of input bytes across all patches.,the token embeddings within the model’s fixed context window.,the pooled byte representations used to initialize each patch query.,"[""the hash n-gram embeddings associated with the patch bytes."", ""the full sequence of input bytes across all patches."", ""the token embeddings within the model’s fixed context window."", ""the pooled byte representations used to initialize each patch query.""]","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the encoder multi-headed cross-attention module that closely follows the input cross-attention module of the Perceiver architecture, the latent representations only attend to the bytes that make up the respective patch.","We closely follow the input cross-attention module of the Perceiver architecture~\citep{jaegle2021perceiver}, with the main difference being that latent representations correspond to variable patch representations as opposed to a fixed set of latent representations~(\autoref{fig:crossattn}), and only attend to the bytes that make up the respective patch.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the encoder multi-headed cross-attention module that closely follows the input cross-attention module of the Perceiver architecture, what do the latent representations only attend to?
(A) the hash n-gram embeddings associated with the patch bytes.
(B) the bytes that make up the respective patch.
(C) the full sequence of input bytes across all patches.
(D) the token embeddings within the model’s fixed context window.
(E) the pooled byte representations used to initialize each patch query."
"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when describing the cross-attention block with multi-headed attention over $Q$, $K$, and $V$, patch representations are typically of larger dimension ($h_{\mathcal{G}}$) than which dimension?",$h_{\mathcal{E}}$.,(B),"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when describing the cross-attention block with multi-headed attention over $Q$, $K$, and $V$, patch representations are typically of larger dimension ($h_{\mathcal{G}}$) than which dimension?
(A) $d_{\text{model}}$.
(B) $h_{\mathcal{E}}$.
(C) $h_{l-1}$.
(D) $d_k$.
(E) $h_{\mathcal{D}}$.",$d_{\text{model}}$.,$h_{\mathcal{E}}$.,$h_{l-1}$.,$d_k$.,$h_{\mathcal{D}}$.,"[""$d_{\\text{model}}$."", ""$h_{l-1}$."", ""$d_k$."", ""$h_{\\mathcal{D}}$.""]","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when describing the cross-attention block with multi-headed attention over $Q$, $K$, and $V$, patch representations are typically of larger dimension ($h_{\mathcal{G}}$) than the encoder dimension $h_{\mathcal{E}}$.","Because we use multi-headed attention over $Q, K$ and $V$ and patch representations are typically of larger dimension ($h_{\mathcal{G}}$) than $h_{\mathcal{E}}$, we maintain $P_l$ as multiple heads of dimension $h_{\mathcal{E}}$ when doing cross-attention, and later, concat these representations into $h_{\mathcal{G}}$ dimensions.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when describing the cross-attention block with multi-headed attention over $Q$, $K$, and $V$, patch representations are typically of larger dimension ($h_{\mathcal{G}}$) than which dimension?
(A) $d_{\text{model}}$.
(B) $h_{\mathcal{E}}$.
(C) $h_{l-1}$.
(D) $d_k$.
(E) $h_{\mathcal{D}}$."
"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the alternating transformer and cross-attention layers transform the byte representations into before they are processed by the global transformer, $\mathcal{G}$?",patch representations.,(C),"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the alternating transformer and cross-attention layers transform the byte representations into before they are processed by the global transformer, $\mathcal{G}$?
(A) token representations
(B) byte-level embeddings
(C) patch representations.
(D) segment-level embeddings
(E) hash-augmented byte embeddings",token representations,byte-level embeddings,patch representations.,segment-level embeddings,hash-augmented byte embeddings,"[""token representations"", ""byte-level embeddings"", ""segment-level embeddings"", ""hash-augmented byte embeddings""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the alternating transformer and cross-attention layers transform the byte representations into patch representations.","A series of alternating transformer and cross-attention layers~(\S\ref{sec:enc-cross-attn}) then transform these representations into patch representations, $p_i$ that are processed by the global transformer, $\mathcal{G}$.",{\textsc BLT,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the alternating transformer and cross-attention layers transform the byte representations into before they are processed by the global transformer, $\mathcal{G}$?
(A) token representations
(B) byte-level embeddings
(C) patch representations.
(D) segment-level embeddings
(E) hash-augmented byte embeddings"
