row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,No v13 issue found; retained target is source-supported and source-validated., deeper and longer reasoning processes., deeper and longer reasoning processes.,"According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking","According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking","According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking deeper and longer reasoning processes.","According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking deeper and longer reasoning processes."
12,keep,,No v13 issue found; retained target is source-supported and source-validated., maintaining stable and robust training dynamics, maintaining stable and robust training dynamics,"According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as","According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as","According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as maintaining stable and robust training dynamics","According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as maintaining stable and robust training dynamics"
13,repair,source_framing_issue|poor_wording,Corrected malformed title punctuation and rewrote the awkward cloze while preserving the source-backed target., severe stability issues, severe stability issues,"According to the paper ""Group Sequence Policy Optimization,"" current state-of-the-art RL algorithms exemplified by GRPO exhibit when training gigantic language models","According to the paper ""Group Sequence Policy Optimization"", the issues current state-of-the-art RL algorithms exemplified by GRPO exhibit when training gigantic language models are","According to the paper ""Group Sequence Policy Optimization,"" current state-of-the-art RL algorithms exemplified by GRPO exhibit when training gigantic language models severe stability issues","According to the paper ""Group Sequence Policy Optimization"", the issues current state-of-the-art RL algorithms exemplified by GRPO exhibit when training gigantic language models are severe stability issues"
14,keep,,No v13 issue found; retained target is source-supported and source-validated., catastrophic and irreversible model collapse., catastrophic and irreversible model collapse.,"According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in","According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in","According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in catastrophic and irreversible model collapse.","According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in catastrophic and irreversible model collapse."
15,repair,poor_wording,Reordered the cloze to remove awkward phrasing while preserving the same target and source scope., the capability boundaries of language models., the capability boundaries of language models.,"According to the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push through, by continued RL training of gigantic language models,","According to the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts, through continued RL training, to push","According to the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push through, by continued RL training of gigantic language models, the capability boundaries of language models.","According to the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts, through continued RL training, to push the capability boundaries of language models."
16,keep,,No v13 issue found; retained target is source-supported and source-validated., continued RL training, continued RL training,"In the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push the capability boundaries of language models through","In the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push the capability boundaries of language models through","In the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push the capability boundaries of language models through continued RL training","In the paper ""Group Sequence Policy Optimization"", the instability of GRPO hinders efforts to push the capability boundaries of language models through continued RL training"
17,keep,,No v13 issue found; retained target is source-supported and source-validated., importance sampling weights., importance sampling weights.,"According to the paper ""Group Sequence Policy Optimization"", the authors identify that the instability of GRPO stems from the fundamental misapplication and invalidation of","According to the paper ""Group Sequence Policy Optimization"", the authors identify that the instability of GRPO stems from the fundamental misapplication and invalidation of","According to the paper ""Group Sequence Policy Optimization"", the authors identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights.","According to the paper ""Group Sequence Policy Optimization"", the authors identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights."
18,keep,,No v13 issue found; retained target is source-supported and source-validated., model collapse., model collapse.,"In the paper ""Group Sequence Policy Optimization"", the high-variance training noise ultimately precipitates","In the paper ""Group Sequence Policy Optimization"", the high-variance training noise ultimately precipitates","In the paper ""Group Sequence Policy Optimization"", the high-variance training noise ultimately precipitates model collapse.","In the paper ""Group Sequence Policy Optimization"", the high-variance training noise ultimately precipitates model collapse."
19,drop,title_leakage,Required paper-title framing would reveal the target because the proposed algorithm name is the paper title plus acronym., Group Sequence Policy Optimization (GSPO).,,"In the paper, the new RL algorithm the authors propose to address the core limitations arising from the instability of GRPO in training large language models is",,"In the paper, the new RL algorithm the authors propose to address the core limitations arising from the instability of GRPO in training large language models is Group Sequence Policy Optimization (GSPO).",
20,keep,,No v13 issue found; retained target is source-supported and source-validated., large language models., large language models.,"In the paper ""Group Sequence Policy Optimization"", the authors propose Group Sequence Policy Optimization (GSPO) as a new RL algorithm for training","In the paper ""Group Sequence Policy Optimization"", the authors propose Group Sequence Policy Optimization (GSPO) as a new RL algorithm for training","In the paper ""Group Sequence Policy Optimization"", the authors propose Group Sequence Policy Optimization (GSPO) as a new RL algorithm for training large language models.","In the paper ""Group Sequence Policy Optimization"", the authors propose Group Sequence Policy Optimization (GSPO) as a new RL algorithm for training large language models."
21,keep,,No v13 issue found; retained target is source-supported and source-validated., sequence likelihood., sequence likelihood.,"According to the paper ""Group Sequence Policy Optimization"", the authors state that the key innovation of GSPO is its theoretically grounded definition of importance ratio based on","According to the paper ""Group Sequence Policy Optimization"", the authors state that the key innovation of GSPO is its theoretically grounded definition of importance ratio based on","According to the paper ""Group Sequence Policy Optimization"", the authors state that the key innovation of GSPO is its theoretically grounded definition of importance ratio based on sequence likelihood.","According to the paper ""Group Sequence Policy Optimization"", the authors state that the key innovation of GSPO is its theoretically grounded definition of importance ratio based on sequence likelihood."
22,keep,,No v13 issue found; retained target is source-supported and source-validated., the normalized rewards., the normalized rewards.,"In the paper ""Group Sequence Policy Optimization"", to ensure alignment between sequence-level rewarding and optimization, GSPO computes the advantages of multiple responses to a query as","In the paper ""Group Sequence Policy Optimization"", to ensure alignment between sequence-level rewarding and optimization, GSPO computes the advantages of multiple responses to a query as","In the paper ""Group Sequence Policy Optimization"", to ensure alignment between sequence-level rewarding and optimization, GSPO computes the advantages of multiple responses to a query as the normalized rewards.","In the paper ""Group Sequence Policy Optimization"", to ensure alignment between sequence-level rewarding and optimization, GSPO computes the advantages of multiple responses to a query as the normalized rewards."
23,keep,,No v13 issue found; retained target is source-supported and source-validated., a query., a query.,"In the paper ""Group Sequence Policy Optimization"", GSPO computes the normalized rewards as the advantages of multiple responses to","In the paper ""Group Sequence Policy Optimization"", GSPO computes the normalized rewards as the advantages of multiple responses to","In the paper ""Group Sequence Policy Optimization"", GSPO computes the normalized rewards as the advantages of multiple responses to a query.","In the paper ""Group Sequence Policy Optimization"", GSPO computes the normalized rewards as the advantages of multiple responses to a query."
24,keep,,No v13 issue found; retained target is source-supported and source-validated., training stability., training stability.,"According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, the training-related robustness aspect in which the authors said GSPO was significantly superior was","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, the training-related robustness aspect in which the authors said GSPO was significantly superior was","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, the training-related robustness aspect in which the authors said GSPO was significantly superior was training stability.","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, the training-related robustness aspect in which the authors said GSPO was significantly superior was training stability."
25,keep,,No v13 issue found; retained target is source-supported and source-validated., efficiency., efficiency.,"According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, GSPO is said to outperform GRPO in training stability, performance, and","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, GSPO is said to outperform GRPO in training stability, performance, and","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, GSPO is said to outperform GRPO in training stability, performance, and efficiency.","According to the paper ""Group Sequence Policy Optimization"", in the empirical evaluation comparing GSPO with GRPO, GSPO is said to outperform GRPO in training stability, performance, and efficiency."
26,keep,,No v13 issue found; retained target is source-supported and source-validated., performance., performance.,"According to the paper ""Group Sequence Policy Optimization"", the empirical evaluation demonstrates that GSPO is significantly superior to GRPO in training stability, efficiency, and overall","According to the paper ""Group Sequence Policy Optimization"", the empirical evaluation demonstrates that GSPO is significantly superior to GRPO in training stability, efficiency, and overall","According to the paper ""Group Sequence Policy Optimization"", the empirical evaluation demonstrates that GSPO is significantly superior to GRPO in training stability, efficiency, and overall performance.","According to the paper ""Group Sequence Policy Optimization"", the empirical evaluation demonstrates that GSPO is significantly superior to GRPO in training stability, efficiency, and overall performance."
27,keep,,No v13 issue found; retained target is source-supported and source-validated., large Mixture-of-Experts (MoE) models., large Mixture-of-Experts (MoE) models.,"In the paper ""Group Sequence Policy Optimization"", the authors state that GSPO has inherently resolved the stability challenges in the RL training of","In the paper ""Group Sequence Policy Optimization"", the authors state that GSPO has inherently resolved the stability challenges in the RL training of","In the paper ""Group Sequence Policy Optimization"", the authors state that GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models.","In the paper ""Group Sequence Policy Optimization"", the authors state that GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models."
28,keep,,No v13 issue found; retained target is source-supported and source-validated., RL infrastructure., RL infrastructure.,"According to the paper ""Group Sequence Policy Optimization"", GSPO shows the potential for simplifying","According to the paper ""Group Sequence Policy Optimization"", GSPO shows the potential for simplifying","According to the paper ""Group Sequence Policy Optimization"", GSPO shows the potential for simplifying RL infrastructure.","According to the paper ""Group Sequence Policy Optimization"", GSPO shows the potential for simplifying RL infrastructure."
29,keep,,No v13 issue found; retained target is source-supported and source-validated., the latest Qwen3 models., the latest Qwen3 models.,"In the paper ""Group Sequence Policy Optimization"", the authors state that the merits of GSPO ultimately contributed to exceptional performance improvements in","In the paper ""Group Sequence Policy Optimization"", the authors state that the merits of GSPO ultimately contributed to exceptional performance improvements in","In the paper ""Group Sequence Policy Optimization"", the authors state that the merits of GSPO ultimately contributed to exceptional performance improvements in the latest Qwen3 models.","In the paper ""Group Sequence Policy Optimization"", the authors state that the merits of GSPO ultimately contributed to exceptional performance improvements in the latest Qwen3 models."
30,keep,,No v13 issue found; retained target is source-supported and source-validated., exceptional, exceptional,"According to the paper ""Group Sequence Policy Optimization"", the performance improvements in the latest Qwen3 models are described as","According to the paper ""Group Sequence Policy Optimization"", the performance improvements in the latest Qwen3 models are described as","According to the paper ""Group Sequence Policy Optimization"", the performance improvements in the latest Qwen3 models are described as exceptional","According to the paper ""Group Sequence Policy Optimization"", the performance improvements in the latest Qwen3 models are described as exceptional"
31,keep,,No v13 issue found; retained target is source-supported and source-validated., a policy $\pi_\theta$., a policy $\pi_\theta$.,"According to the paper ""Group Sequence Policy Optimization"", in the notation section, an autoregressive language model parameterized by $\theta$ is defined as","According to the paper ""Group Sequence Policy Optimization"", in the notation section, an autoregressive language model parameterized by $\theta$ is defined as","According to the paper ""Group Sequence Policy Optimization"", in the notation section, an autoregressive language model parameterized by $\theta$ is defined as a policy $\pi_\theta$.","According to the paper ""Group Sequence Policy Optimization"", in the notation section, an autoregressive language model parameterized by $\theta$ is defined as a policy $\pi_\theta$."
32,repair,source_framing_issue,Removed Markdown bold markup from the paper-title framing.," $\pi_\theta (y | x)=\prod_{t=1}^{|y|} \pi_\theta (y_t | x, y_{<t} )$"," $\pi_\theta (y | x)=\prod_{t=1}^{|y|} \pi_\theta (y_t | x, y_{<t} )$","According to the paper **""Group Sequence Policy Optimization""**, the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$ is denoted, using the token-level autoregressive factorization over the tokens in $y$, by","According to the paper ""Group Sequence Policy Optimization"", the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$ is denoted, using the token-level autoregressive factorization over the tokens in $y$, by","According to the paper **""Group Sequence Policy Optimization""**, the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$ is denoted, using the token-level autoregressive factorization over the tokens in $y$, by $\pi_\theta (y | x)=\prod_{t=1}^{|y|} \pi_\theta (y_t | x, y_{<t} )$","According to the paper ""Group Sequence Policy Optimization"", the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$ is denoted, using the token-level autoregressive factorization over the tokens in $y$, by $\pi_\theta (y | x)=\prod_{t=1}^{|y|} \pi_\theta (y_t | x, y_{<t} )$"
33,keep,,No v13 issue found; retained target is source-supported and source-validated., the number of tokens in $y$., the number of tokens in $y$.,"According to the paper ""Group Sequence Policy Optimization"", in the notation for the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$, $|y|$ denotes","According to the paper ""Group Sequence Policy Optimization"", in the notation for the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$, $|y|$ denotes","According to the paper ""Group Sequence Policy Optimization"", in the notation for the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$, $|y|$ denotes the number of tokens in $y$.","According to the paper ""Group Sequence Policy Optimization"", in the notation for the likelihood of a response $y$ to a query $x$ under the policy $\pi_\theta$, $|y|$ denotes the number of tokens in $y$."
34,keep,,No v13 issue found; retained target is source-supported and source-validated., a verifier $r$., a verifier $r$.,"According to the paper ""Group Sequence Policy Optimization"", the object used to score a query-response pair $(x, y)$ and produce a reward $r(x, y) \\in [0, 1]$ is","According to the paper ""Group Sequence Policy Optimization"", the object used to score a query-response pair $(x, y)$ and produce a reward $r(x, y) \\in [0, 1]$ is","According to the paper ""Group Sequence Policy Optimization"", the object used to score a query-response pair $(x, y)$ and produce a reward $r(x, y) \\in [0, 1]$ is a verifier $r$.","According to the paper ""Group Sequence Policy Optimization"", the object used to score a query-response pair $(x, y)$ and produce a reward $r(x, y) \\in [0, 1]$ is a verifier $r$."
35,keep,,No v13 issue found; retained target is source-supported and source-validated., $\pi_{\theta_\text{old}}$., $\pi_{\theta_\text{old}}$.,"According to the paper ""Group Sequence Policy Optimization"", the policy that generates the samples used by PPO for policy optimization is","According to the paper ""Group Sequence Policy Optimization"", the policy that generates the samples used by PPO for policy optimization is","According to the paper ""Group Sequence Policy Optimization"", the policy that generates the samples used by PPO for policy optimization is $\pi_{\theta_\text{old}}$.","According to the paper ""Group Sequence Policy Optimization"", the policy that generates the samples used by PPO for policy optimization is $\pi_{\theta_\text{old}}$."
36,keep,,No v13 issue found; retained target is source-supported and source-validated., the clipping mechanism., the clipping mechanism.,"According to the paper ""Group Sequence Policy Optimization"", PPO, using samples generated from the old policy $\pi_{\theta_\text{old}}$, constrains the policy update within a proximal region of the old policy through","According to the paper ""Group Sequence Policy Optimization"", PPO, using samples generated from the old policy $\pi_{\theta_\text{old}}$, constrains the policy update within a proximal region of the old policy through","According to the paper ""Group Sequence Policy Optimization"", PPO, using samples generated from the old policy $\pi_{\theta_\text{old}}$, constrains the policy update within a proximal region of the old policy through the clipping mechanism.","According to the paper ""Group Sequence Policy Optimization"", PPO, using samples generated from the old policy $\pi_{\theta_\text{old}}$, constrains the policy update within a proximal region of the old policy through the clipping mechanism."
37,repair,source_framing_issue,Added required paper-title framing to make the cloze source-attributed.," $w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})}$"," $w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})}$","In the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as","According to the paper ""Group Sequence Policy Optimization"", in the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as","In the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as $w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})}$","According to the paper ""Group Sequence Policy Optimization"", in the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as $w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})}$"
38,keep,,No v13 issue found; retained target is source-supported and source-validated., another value model, another value model,"According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using","According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using","According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using another value model","According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using another value model"
39,keep,,No v13 issue found; retained target is source-supported and source-validated., the clipping range of importance ratios., the clipping range of importance ratios.,"In the paper ""Group Sequence Policy Optimization"", in the description of the PPO objective for policy optimization, $\varepsilon$ denotes","In the paper ""Group Sequence Policy Optimization"", in the description of the PPO objective for policy optimization, $\varepsilon$ denotes","In the paper ""Group Sequence Policy Optimization"", in the description of the PPO objective for policy optimization, $\varepsilon$ denotes the clipping range of importance ratios.","In the paper ""Group Sequence Policy Optimization"", in the description of the PPO objective for policy optimization, $\varepsilon$ denotes the clipping range of importance ratios."
40,keep,,No v13 issue found; retained target is source-supported and source-validated., a similar size., a similar size.,"According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the value model is usually sized relative to the policy model to be","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the value model is usually sized relative to the policy model to be","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the value model is usually sized relative to the policy model to be a similar size.","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the value model is usually sized relative to the policy model to be a similar size."
41,keep,,No v13 issue found; retained target is source-supported and source-validated., a considerable memory and computational burden, a considerable memory and computational burden,"According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO’s heavy reliance on a value model, having a value model of similar size to the policy model introduces","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO’s heavy reliance on a value model, having a value model of similar size to the policy model introduces","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO’s heavy reliance on a value model, having a value model of similar size to the policy model introduces a considerable memory and computational burden","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO’s heavy reliance on a value model, having a value model of similar size to the policy model introduces a considerable memory and computational burden"
42,keep,,No v13 issue found; retained target is source-supported and source-validated., the reliability of its value estimate, the reliability of its value estimate,"In the paper ""Group Sequence Policy Optimization"", according to the discussion of PPO in practice, the algorithmic effectiveness hinges on","In the paper ""Group Sequence Policy Optimization"", according to the discussion of PPO in practice, the algorithmic effectiveness hinges on","In the paper ""Group Sequence Policy Optimization"", according to the discussion of PPO in practice, the algorithmic effectiveness hinges on the reliability of its value estimate","In the paper ""Group Sequence Policy Optimization"", according to the discussion of PPO in practice, the algorithmic effectiveness hinges on the reliability of its value estimate"
43,keep,,No v13 issue found; retained target is source-supported and source-validated., its value estimate., its value estimate.,"According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the algorithmic effectiveness hinges on the reliability of","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the algorithmic effectiveness hinges on the reliability of","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the algorithmic effectiveness hinges on the reliability of its value estimate.","According to the paper ""Group Sequence Policy Optimization"", in the discussion of PPO, the algorithmic effectiveness hinges on the reliability of its value estimate."
44,repair,source_framing_issue|poor_wording|insufficient_context,Added paper-title framing and replaced the question-shaped wording with a standalone cloze that identifies the PPO value-estimator context., a reliable value model., a reliable value model.,"For PPO, given its heavy reliance on such an estimator, what is inherently challenging to acquire is","According to the paper ""Group Sequence Policy Optimization"", given PPO's heavy reliance on a value estimator, the model that is inherently challenging to acquire is","For PPO, given its heavy reliance on such an estimator, what is inherently challenging to acquire is a reliable value model.","According to the paper ""Group Sequence Policy Optimization"", given PPO's heavy reliance on a value estimator, the model that is inherently challenging to acquire is a reliable value model."
45,keep,,No v13 issue found; retained target is source-supported and source-validated., longer responses and more complex tasks, longer responses and more complex tasks,"In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to","In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to","In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to longer responses and more complex tasks","In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to longer responses and more complex tasks"
46,keep,,No v13 issue found; retained target is source-supported and source-validated., the value model., the value model.,"In the paper ""Group Sequence Policy Optimization"", GRPO computes the relative advantage of each response within a group of responses to the same query to bypass the need for","In the paper ""Group Sequence Policy Optimization"", GRPO computes the relative advantage of each response within a group of responses to the same query to bypass the need for","In the paper ""Group Sequence Policy Optimization"", GRPO computes the relative advantage of each response within a group of responses to the same query to bypass the need for the value model.","In the paper ""Group Sequence Policy Optimization"", GRPO computes the relative advantage of each response within a group of responses to the same query to bypass the need for the value model."
47,keep,,No v13 issue found; retained target is source-supported and source-validated., a group of responses to the same query., a group of responses to the same query.,"In the paper ""Group Sequence Policy Optimization"", according to the discussion of Group Relative Policy Optimization (GRPO), GRPO computes the relative advantage of each response within","In the paper ""Group Sequence Policy Optimization"", according to the discussion of Group Relative Policy Optimization (GRPO), GRPO computes the relative advantage of each response within","In the paper ""Group Sequence Policy Optimization"", according to the discussion of Group Relative Policy Optimization (GRPO), GRPO computes the relative advantage of each response within a group of responses to the same query.","In the paper ""Group Sequence Policy Optimization"", according to the discussion of Group Relative Policy Optimization (GRPO), GRPO computes the relative advantage of each response within a group of responses to the same query."
