step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
60,5,0.0,2,C,4
60,6,0.0,4,E,3
60,7,0.0,4,E,2
64,0,0.0,2,C,0
64,1,1.0,2,C,2
64,2,0.0,4,E,3
64,3,1.0,2,C,2
64,4,1.0,1,B,1
64,5,0.0,2,C,4
64,6,0.0,4,E,3
64,7,0.0,4,E,2
68,0,0.0,2,C,0
68,1,1.0,2,C,2
68,2,0.0,4,E,3
68,3,1.0,2,C,2
68,4,1.0,1,B,1
68,5,0.0,2,C,4
68,6,0.0,4,E,3
68,7,0.0,4,E,2
72,0,0.0,2,C,0
72,1,1.0,2,C,2
72,2,0.0,4,E,3
72,3,1.0,2,C,2
72,4,1.0,1,B,1
72,5,0.0,2,C,4
72,6,0.0,4,E,3
72,7,0.0,4,E,2
76,0,0.0,2,C,0
76,1,1.0,2,C,2
76,2,0.0,4,E,3
76,3,1.0,2,C,2
76,4,1.0,1,B,1
76,5,0.0,2,C,4
76,6,0.0,4,E,3
76,7,0.0,4,E,2
80,0,0.0,2,C,0
80,1,1.0,2,C,2
80,2,0.0,4,E,3
80,3,1.0,2,C,2
80,4,1.0,1,B,1
80,5,0.0,2,C,4
80,6,0.0,4,E,3
80,7,0.0,4,E,2
84,0,0.0,2,C,0
84,1,1.0,2,C,2
84,2,0.0,4,E,3
84,3,1.0,2,C,2
84,4,1.0,1,B,1
84,5,0.0,2,C,4
84,6,0.0,4,E,3
84,7,0.0,4,E,2
88,0,0.0,2,C,0
88,1,1.0,2,C,2
88,2,0.0,4,E,3
88,3,1.0,2,C,2
88,4,1.0,1,B,1
88,5,0.0,2,C,4
88,6,0.0,4,E,3
88,7,0.0,4,E,2
92,0,0.0,2,C,0
92,1,1.0,2,C,2
92,2,0.0,4,E,3
92,3,1.0,2,C,2
92,4,1.0,1,B,1
92,5,0.0,2,C,4
92,6,0.0,4,E,3
92,7,0.0,4,E,2
96,0,0.0,2,C,0
96,1,1.0,2,C,2
96,2,0.0,4,E,3
96,3,1.0,2,C,2
96,4,1.0,1,B,1
96,5,0.0,2,C,4
96,6,0.0,4,E,3
96,7,0.0,4,E,2
100,0,0.0,2,C,0
100,1,1.0,2,C,2
100,2,0.0,4,E,3
100,3,1.0,2,C,2
100,4,1.0,1,B,1
100,5,0.0,2,C,4
100,6,0.0,4,E,3
100,7,0.0,4,E,2
