probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions after recent abdominal trauma, and a chest CT scan showed right patchy consolidation, a multiloculated hypodense collection tracking from the right paraesophageal region to the tail of the pancreas, and what abnormal air-fluid condition on the right side?",hydropneumothorax,(A),"In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions after recent abdominal trauma, and a chest CT scan showed right patchy consolidation, a multiloculated hypodense collection tracking from the right paraesophageal region to the tail of the pancreas, and what abnormal air-fluid condition on the right side?
(A) hydropneumothorax
(B) mediastinal lymphadenopathy
(C) hemopneumothorax
(D) pneumomediastinum
(E) bilateral pleural effusions",hydropneumothorax,mediastinal lymphadenopathy,hemopneumothorax,pneumomediastinum,bilateral pleural effusions,"[""mediastinal lymphadenopathy"", ""hemopneumothorax"", ""pneumomediastinum"", ""bilateral pleural effusions""]","In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions after recent abdominal trauma, and a chest CT scan showed right patchy consolidation, a multiloculated hypodense collection tracking from the right paraesophageal region to the tail of the pancreas, and hydropneumothorax","A CT scan of the chest showed right patchy consolidation, hydropneumothorax and a multiloculated hypodense collection tracking from the right paraesophageal region to the tail of the pancreas.",Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions after recent abdominal trauma, and a chest CT scan showed right patchy consolidation, a multiloculated hypodense collection tracking from the right paraesophageal region to the tail of the pancreas, and what abnormal air-fluid condition on the right side?
(A) hydropneumothorax
(B) mediastinal lymphadenopathy
(C) hemopneumothorax
(D) pneumomediastinum
(E) bilateral pleural effusions"
"In the case report ""Pancreatopleural fistula in childhood"", a boy with recurrent right-sided pleural effusions from a pancreatopleural fistula was managed with intercostal drainage, nil per oral status, total parenteral nutrition, and octreotide. After the drainage gradually decreased over 10 days and then stopped, what was removed thereafter?",ICD,(B),"In the case report ""Pancreatopleural fistula in childhood"", a boy with recurrent right-sided pleural effusions from a pancreatopleural fistula was managed with intercostal drainage, nil per oral status, total parenteral nutrition, and octreotide. After the drainage gradually decreased over 10 days and then stopped, what was removed thereafter?
(A) NGT
(B) ICD
(C) Foley catheter
(D) pigtail catheter
(E) pancreatic duct stent",NGT,ICD,Foley catheter,pigtail catheter,pancreatic duct stent,"[""NGT"", ""Foley catheter"", ""pigtail catheter"", ""pancreatic duct stent""]","In the case report ""Pancreatopleural fistula in childhood"", after the drainage gradually decreased over 10 days and then stopped, the tube that was removed was ICD",ICD was thereafter removed and the child has had no recurrent pleural collections since discharge.,Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", a boy with recurrent right-sided pleural effusions from a pancreatopleural fistula was managed with intercostal drainage, nil per oral status, total parenteral nutrition, and octreotide. After the drainage gradually decreased over 10 days and then stopped, what was removed thereafter?
(A) NGT
(B) ICD
(C) Foley catheter
(D) pigtail catheter
(E) pancreatic duct stent"
"According to the case report ""Pancreatopleural fistula in childhood"", after 10 days of treatment during which the drainage decreased, what was removed before the child was discharged from the hospital?",the chest tube,(C),"According to the case report ""Pancreatopleural fistula in childhood"", after 10 days of treatment during which the drainage decreased, what was removed before the child was discharged from the hospital?
(A) the nasogastric tube
(B) the central venous catheter
(C) the chest tube
(D) the pancreatic duct stent
(E) the total parenteral nutrition line",the nasogastric tube,the central venous catheter,the chest tube,the pancreatic duct stent,the total parenteral nutrition line,"[""the nasogastric tube"", ""the central venous catheter"", ""the pancreatic duct stent"", ""the total parenteral nutrition line""]","According to the case report ""Pancreatopleural fistula in childhood,"" after 10 days of treatment during which the drainage decreased, the item removed before the child was discharged from the hospital was the chest tube","Over a period of 10 days, drainage decreased, the chest tube was removed, and the child was discharged.",Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", after 10 days of treatment during which the drainage decreased, what was removed before the child was discharged from the hospital?
(A) the nasogastric tube
(B) the central venous catheter
(C) the chest tube
(D) the pancreatic duct stent
(E) the total parenteral nutrition line"
"According to the case report ""Pancreatopleural fistula in childhood"", a boy in late childhood had recurrent right-sided pleural effusions and imaging evidence of pancreatopleural fistulas. Which imaging modality confirmed the bilateral (right greater than left) pancreatopleural fistulas?",Magnetic resonance cholangiopancreatography,(B),"According to the case report ""Pancreatopleural fistula in childhood"", a boy in late childhood had recurrent right-sided pleural effusions and imaging evidence of pancreatopleural fistulas. Which imaging modality confirmed the bilateral (right greater than left) pancreatopleural fistulas?
(A) Contrast-enhanced computed tomography
(B) Magnetic resonance cholangiopancreatography
(C) Ultrasonography of the abdomen
(D) Plain chest radiography
(E) Endoscopic retrograde cholangiopancreatography",Contrast-enhanced computed tomography,Magnetic resonance cholangiopancreatography,Ultrasonography of the abdomen,Plain chest radiography,Endoscopic retrograde cholangiopancreatography,"[""Contrast-enhanced computed tomography"", ""Ultrasonography of the abdomen"", ""Plain chest radiography"", ""Endoscopic retrograde cholangiopancreatography""]","According to the case report ""Pancreatopleural fistula in childhood"", the imaging modality that confirmed the bilateral (right greater than left) pancreatopleural fistulas in the boy with recurrent right-sided pleural effusions was Magnetic resonance cholangiopancreatography",Magnetic resonance cholangiopancreatography confirmed bilateral (right greater than left) pancreatopleural fistulas.,Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", a boy in late childhood had recurrent right-sided pleural effusions and imaging evidence of pancreatopleural fistulas. Which imaging modality confirmed the bilateral (right greater than left) pancreatopleural fistulas?
(A) Contrast-enhanced computed tomography
(B) Magnetic resonance cholangiopancreatography
(C) Ultrasonography of the abdomen
(D) Plain chest radiography
(E) Endoscopic retrograde cholangiopancreatography"
"According to the case report ""Pancreatopleural fistula in childhood"", why can this condition present with signs of respiratory distress even though the underlying pathology is in the pancreas?",recurrent pleural effusions,(B),"According to the case report ""Pancreatopleural fistula in childhood"", why can this condition present with signs of respiratory distress even though the underlying pathology is in the pancreas?
(A) lower-lobe pneumonia
(B) recurrent pleural effusions
(C) acute pancreatitis itself
(D) pancreatic trauma
(E) chronic pancreatic inflammation",lower-lobe pneumonia,recurrent pleural effusions,acute pancreatitis itself,pancreatic trauma,chronic pancreatic inflammation,"[""lower-lobe pneumonia"", ""acute pancreatitis itself"", ""pancreatic trauma"", ""chronic pancreatic inflammation""]","According to the case report ""Pancreatopleural fistula in childhood"", this condition can present with signs of respiratory distress even though the underlying pathology is in the pancreas because of recurrent pleural effusions","It can be a confusing entity to deal with as it presents with signs of respiratory distress due to recurrent pleural effusions; however, the pathology lies in the pancreas, thereby delaying its diagnosis as all efforts go into finding a thoracic pathology.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", why can this condition present with signs of respiratory distress even though the underlying pathology is in the pancreas?
(A) lower-lobe pneumonia
(B) recurrent pleural effusions
(C) acute pancreatitis itself
(D) pancreatic trauma
(E) chronic pancreatic inflammation"
"In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions and elevated serum and pleural fluid amylase and lipase. After magnetic resonance cholangiopancreatography was performed, how were the pancreatopleural fistulas distributed?",bilateral (right greater than left) pancreatopleural fistulas,(E),"In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions and elevated serum and pleural fluid amylase and lipase. After magnetic resonance cholangiopancreatography was performed, how were the pancreatopleural fistulas distributed?
(A) main pancreatic duct disruption associated with pancreatic divisum
(B) a multiloculated pancreatic pseudocyst extending into the mediastinum and right pleural cavity
(C) a congenital pleuroperitoneal communication causing bilateral pleural effusions
(D) an isolated right-sided pancreatopleural fistula arising from the tail of the pancreas
(E) bilateral (right greater than left) pancreatopleural fistulas",main pancreatic duct disruption associated with pancreatic divisum,a multiloculated pancreatic pseudocyst extending into the mediastinum and right pleural cavity,a congenital pleuroperitoneal communication causing bilateral pleural effusions,an isolated right-sided pancreatopleural fistula arising from the tail of the pancreas,bilateral (right greater than left) pancreatopleural fistulas,"[""main pancreatic duct disruption associated with pancreatic divisum"", ""a multiloculated pancreatic pseudocyst extending into the mediastinum and right pleural cavity"", ""a congenital pleuroperitoneal communication causing bilateral pleural effusions"", ""an isolated right-sided pancreatopleural fistula arising from the tail of the pancreas""]","In the case report ""Pancreatopleural fistula in childhood,"" magnetic resonance cholangiopancreatography confirmed bilateral (right greater than left) pancreatopleural fistulas",Magnetic resonance cholangiopancreatography confirmed bilateral (right greater than left) pancreatopleural fistulas.,Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", a boy presented with recurrent right-sided pleural effusions and elevated serum and pleural fluid amylase and lipase. After magnetic resonance cholangiopancreatography was performed, how were the pancreatopleural fistulas distributed?
(A) main pancreatic duct disruption associated with pancreatic divisum
(B) a multiloculated pancreatic pseudocyst extending into the mediastinum and right pleural cavity
(C) a congenital pleuroperitoneal communication causing bilateral pleural effusions
(D) an isolated right-sided pancreatopleural fistula arising from the tail of the pancreas
(E) bilateral (right greater than left) pancreatopleural fistulas"
"According to the case report ""Pancreatopleural fistula in childhood"", how many cases of pancreatopleural fistula (PPF) had been reported in the paediatric age group at the time discussed in the background section?",47 cases,(C),"According to the case report ""Pancreatopleural fistula in childhood"", how many cases of pancreatopleural fistula (PPF) had been reported in the paediatric age group at the time discussed in the background section?
(A) 50 cases
(B) 27 cases
(C) 47 cases
(D) more than 300 cases
(E) 74 cases",50 cases,27 cases,47 cases,more than 300 cases,74 cases,"[""50 cases"", ""27 cases"", ""more than 300 cases"", ""74 cases""]","According to the case report ""Pancreatopleural fistula in childhood,"" the number of cases of pancreatopleural fistula (PPF) reported in the paediatric age group at the time discussed in the background section was 47 cases","Only 47 cases of PPF have been reported in the paediatric age group, whereas more than 300 cases of PPF have been reported among adults.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", how many cases of pancreatopleural fistula (PPF) had been reported in the paediatric age group at the time discussed in the background section?
(A) 50 cases
(B) 27 cases
(C) 47 cases
(D) more than 300 cases
(E) 74 cases"
"According to the case report ""Pancreatopleural fistula in childhood"", the child’s mother reported a history of Koch’s contact. With whom was this contact reported?",his grandfather,(E),"According to the case report ""Pancreatopleural fistula in childhood"", the child’s mother reported a history of Koch’s contact. With whom was this contact reported?
(A) a classmate at school
(B) his maternal uncle
(C) his father
(D) a household neighbor
(E) his grandfather",a classmate at school,his maternal uncle,his father,a household neighbor,his grandfather,"[""a classmate at school"", ""his maternal uncle"", ""his father"", ""a household neighbor""]","According to the case report ""Pancreatopleural fistula in childhood"", the child’s mother reported a history of Koch’s contact with his grandfather",Mother gave a history of Koch’s contact with his grandfather having pulmonary Koch's for which he was treated appropriately.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the child’s mother reported a history of Koch’s contact. With whom was this contact reported?
(A) a classmate at school
(B) his maternal uncle
(C) his father
(D) a household neighbor
(E) his grandfather"
"According to the case report ""Pancreatopleural fistula in childhood"", the boy’s mother reported a history of Koch’s contact with his grandfather, who had been treated appropriately. What type of Koch’s did the grandfather have?",pulmonary Koch,(C),"According to the case report ""Pancreatopleural fistula in childhood"", the boy’s mother reported a history of Koch’s contact with his grandfather, who had been treated appropriately. What type of Koch’s did the grandfather have?
(A) spinal Koch
(B) bronchial asthma
(C) pulmonary Koch
(D) abdominal Koch
(E) pleural Koch",spinal Koch,bronchial asthma,pulmonary Koch,abdominal Koch,pleural Koch,"[""spinal Koch"", ""bronchial asthma"", ""abdominal Koch"", ""pleural Koch""]","According to the case report ""Pancreatopleural fistula in childhood"", the boy's mother reported a history of Koch's contact with his grandfather, who had pulmonary Koch",Mother gave a history of Koch’s contact with his grandfather having pulmonary Koch's for which he was treated appropriately.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the boy’s mother reported a history of Koch’s contact with his grandfather, who had been treated appropriately. What type of Koch’s did the grandfather have?
(A) spinal Koch
(B) bronchial asthma
(C) pulmonary Koch
(D) abdominal Koch
(E) pleural Koch"
"According to the case report ""Pancreatopleural fistula in childhood"", a child presented to the outpatient department with difficulty breathing and right-sided chest pain. How long had the right-sided chest pain been present at that time?",1 week.,(D),"According to the case report ""Pancreatopleural fistula in childhood"", a child presented to the outpatient department with difficulty breathing and right-sided chest pain. How long had the right-sided chest pain been present at that time?
(A) 2 weeks.
(B) 1 month.
(C) 6 months.
(D) 1 week.
(E) 3 days.",2 weeks.,1 month.,6 months.,1 week.,3 days.,"[""2 weeks."", ""1 month."", ""6 months."", ""3 days.""]","According to the case report ""Pancreatopleural fistula in childhood"", a child presented to the outpatient department with difficulty breathing and right-sided chest pain that had been present for 1 week.",A child came to me in the outpatient department accompanied by his mother with complaints of difficulty in breathing and right-sided chest pain for 1 week.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", a child presented to the outpatient department with difficulty breathing and right-sided chest pain. How long had the right-sided chest pain been present at that time?
(A) 2 weeks.
(B) 1 month.
(C) 6 months.
(D) 1 week.
(E) 3 days."
"According to the case report ""Pancreatopleural fistula in childhood"", the background section notes that pancreatopleural fistula (PPF) is extremely rare in children and that only 47 cases had been reported in the paediatric age group. Which statement describes the number of adult PPF cases that had been reported?",more than 300 cases of PPF have been reported among adults.,(D),"According to the case report ""Pancreatopleural fistula in childhood"", the background section notes that pancreatopleural fistula (PPF) is extremely rare in children and that only 47 cases had been reported in the paediatric age group. Which statement describes the number of adult PPF cases that had been reported?
(A) adult PPF is most often reported as a thoracic pathology rather than a pancreatic disorder.
(B) a similar number of PPF cases have been reported in adults and children worldwide.
(C) more than 300 cases of recurrent, massive, blood-stained pleural effusion have been reported among adults.
(D) more than 300 cases of PPF have been reported among adults.
(E) fewer than 100 cases of PPF have been reported among adults.",adult PPF is most often reported as a thoracic pathology rather than a pancreatic disorder.,a similar number of PPF cases have been reported in adults and children worldwide.,"more than 300 cases of recurrent, massive, blood-stained pleural effusion have been reported among adults.",more than 300 cases of PPF have been reported among adults.,fewer than 100 cases of PPF have been reported among adults.,"[""adult PPF is most often reported as a thoracic pathology rather than a pancreatic disorder."", ""a similar number of PPF cases have been reported in adults and children worldwide."", ""more than 300 cases of recurrent, massive, blood-stained pleural effusion have been reported among adults."", ""fewer than 100 cases of PPF have been reported among adults.""]","According to the case report ""Pancreatopleural fistula in childhood"", the background section notes that pancreatopleural fistula (PPF) is extremely rare in children and that only 47 cases had been reported in the paediatric age group, whereas more than 300 cases of PPF have been reported among adults.","Only 47 cases of PPF have been reported in the paediatric age group, whereas more than 300 cases of PPF have been reported among adults.",Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the background section notes that pancreatopleural fistula (PPF) is extremely rare in children and that only 47 cases had been reported in the paediatric age group. Which statement describes the number of adult PPF cases that had been reported?
(A) adult PPF is most often reported as a thoracic pathology rather than a pancreatic disorder.
(B) a similar number of PPF cases have been reported in adults and children worldwide.
(C) more than 300 cases of recurrent, massive, blood-stained pleural effusion have been reported among adults.
(D) more than 300 cases of PPF have been reported among adults.
(E) fewer than 100 cases of PPF have been reported among adults."
"According to the case report ""Pancreatopleural fistula in childhood"", the child presented with progressive right-sided chest pain and breathing difficulty, and examination showed reduced chest movement on the right. What percussion note was found over the right subscapular, right infra-axillary, and axillary regions?",stony dull percussion.,(B),"According to the case report ""Pancreatopleural fistula in childhood"", the child presented with progressive right-sided chest pain and breathing difficulty, and examination showed reduced chest movement on the right. What percussion note was found over the right subscapular, right infra-axillary, and axillary regions?
(A) resonant percussion note.
(B) stony dull percussion.
(C) dull percussion note.
(D) hyperresonant percussion.
(E) tympanitic percussion note.",resonant percussion note.,stony dull percussion.,dull percussion note.,hyperresonant percussion.,tympanitic percussion note.,"[""resonant percussion note."", ""dull percussion note."", ""hyperresonant percussion."", ""tympanitic percussion note.""]","According to the case report ""Pancreatopleural fistula in childhood"", the child presented with progressive right-sided chest pain and breathing difficulty, and the percussion finding over the right subscapular, right infra-axillary, and axillary regions was stony dull percussion.","Stony dull percussion was present on the right subscapular, right infra-axillary and axillary regions.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the child presented with progressive right-sided chest pain and breathing difficulty, and examination showed reduced chest movement on the right. What percussion note was found over the right subscapular, right infra-axillary, and axillary regions?
(A) resonant percussion note.
(B) stony dull percussion.
(C) dull percussion note.
(D) hyperresonant percussion.
(E) tympanitic percussion note."
"In the case report ""Pancreatopleural fistula in childhood"", the child was examined during evaluation for difficulty breathing and right-sided chest pain. On cardiovascular system examination, what finding was noted?",tachycardia with no murmurs.,(D),"In the case report ""Pancreatopleural fistula in childhood"", the child was examined during evaluation for difficulty breathing and right-sided chest pain. On cardiovascular system examination, what finding was noted?
(A) bradycardia with a soft systolic murmur.
(B) raised jugular venous pressure with a gallop rhythm.
(C) tachycardia with a pansystolic murmur.
(D) tachycardia with no murmurs.
(E) tachycardia with reduced breath sounds on the right.",bradycardia with a soft systolic murmur.,raised jugular venous pressure with a gallop rhythm.,tachycardia with a pansystolic murmur.,tachycardia with no murmurs.,tachycardia with reduced breath sounds on the right.,"[""bradycardia with a soft systolic murmur."", ""raised jugular venous pressure with a gallop rhythm."", ""tachycardia with a pansystolic murmur."", ""tachycardia with reduced breath sounds on the right.""]","In the case report ""Pancreatopleural fistula in childhood"", during evaluation for difficulty breathing and right-sided chest pain, the child's cardiovascular system examination revealed tachycardia with no murmurs.","The abdomen was soft with no hepatosplenomegaly, Cardiovascular system examination revealed tachycardia with no murmurs.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", the child was examined during evaluation for difficulty breathing and right-sided chest pain. On cardiovascular system examination, what finding was noted?
(A) bradycardia with a soft systolic murmur.
(B) raised jugular venous pressure with a gallop rhythm.
(C) tachycardia with a pansystolic murmur.
(D) tachycardia with no murmurs.
(E) tachycardia with reduced breath sounds on the right."
