step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
60,6,0.0,3,D,1
60,7,0.0,0,A,3
64,0,0.0,0,A,3
64,1,0.0,0,A,4
64,2,0.0,0,A,3
64,3,0.0,1,B,3
64,4,0.0,4,E,2
64,5,0.0,1,B,0
64,6,0.0,3,D,1
64,7,0.0,0,A,3
68,0,0.0,0,A,3
68,1,0.0,0,A,4
68,2,0.0,0,A,3
68,3,0.0,1,B,3
68,4,0.0,4,E,2
68,5,0.0,1,B,0
68,6,0.0,3,D,1
68,7,0.0,0,A,3
72,0,0.0,0,A,3
72,1,0.0,0,A,4
72,2,0.0,0,A,3
72,3,0.0,1,B,3
72,4,0.0,4,E,2
72,5,0.0,1,B,0
72,6,0.0,3,D,1
72,7,0.0,0,A,3
76,0,0.0,0,A,3
76,1,0.0,0,A,4
76,2,0.0,0,A,3
76,3,0.0,1,B,3
76,4,0.0,4,E,2
76,5,0.0,1,B,0
76,6,0.0,3,D,1
76,7,0.0,0,A,3
80,0,0.0,0,A,3
80,1,0.0,0,A,4
80,2,0.0,0,A,3
80,3,0.0,1,B,3
80,4,0.0,4,E,2
80,5,0.0,1,B,0
80,6,0.0,3,D,1
80,7,0.0,0,A,3
84,0,0.0,0,A,3
84,1,0.0,0,A,4
84,2,0.0,0,A,3
84,3,0.0,1,B,3
84,4,0.0,4,E,2
84,5,0.0,1,B,0
84,6,0.0,3,D,1
84,7,0.0,0,A,3
88,0,0.0,0,A,3
88,1,0.0,0,A,4
88,2,0.0,0,A,3
88,3,0.0,1,B,3
88,4,0.0,4,E,2
88,5,0.0,1,B,0
88,6,0.0,3,D,1
88,7,0.0,0,A,3
92,0,0.0,0,A,3
92,1,0.0,0,A,4
92,2,0.0,0,A,3
92,3,0.0,1,B,3
92,4,0.0,4,E,2
92,5,0.0,1,B,0
92,6,0.0,3,D,1
92,7,0.0,0,A,3
96,0,0.0,0,A,3
96,1,0.0,0,A,4
96,2,0.0,0,A,3
96,3,0.0,1,B,3
96,4,0.0,4,E,2
96,5,0.0,1,B,0
96,6,0.0,3,D,1
96,7,0.0,0,A,3
100,0,0.0,0,A,3
100,1,0.0,0,A,4
100,2,0.0,0,A,3
100,3,0.0,1,B,3
100,4,0.0,4,E,2
100,5,0.0,1,B,0
100,6,0.0,3,D,1
100,7,0.0,0,A,3
104,0,0.0,0,A,3
104,1,0.0,0,A,4
104,2,0.0,0,A,3
104,3,0.0,1,B,3
104,4,0.0,4,E,2
104,5,0.0,1,B,0
104,6,0.0,3,D,1
104,7,0.0,0,A,3
108,0,0.0,0,A,3
108,1,0.0,0,A,4
108,2,0.0,0,A,3
108,3,0.0,1,B,3
108,4,1.0,2,C,2
108,5,0.0,1,B,0
108,6,0.0,3,D,1
108,7,0.0,0,A,3
112,0,0.0,0,A,3
112,1,0.0,0,A,4
112,2,0.0,0,A,3
112,3,0.0,1,B,3
112,4,0.0,4,E,2
112,5,0.0,1,B,0
112,6,0.0,3,D,1
112,7,0.0,0,A,3
116,0,0.0,0,A,3
116,1,0.0,0,A,4
116,2,0.0,0,A,3
116,3,0.0,1,B,3
116,4,1.0,2,C,2
116,5,0.0,1,B,0
116,6,0.0,3,D,1
116,7,0.0,0,A,3
120,0,0.0,0,A,3
120,1,0.0,0,A,4
120,2,0.0,0,A,3
120,3,0.0,1,B,3
120,4,0.0,4,E,2
120,5,0.0,1,B,0
120,6,0.0,3,D,1
120,7,0.0,0,A,3
