row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
15,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", FOIA’s Exemption 7(A), FOIA’s Exemption 7(A),"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by FOIA’s Exemption 7(A)","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by FOIA’s Exemption 7(A)"
16,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", The Freedom of Information Act, The Freedom of Information Act,"In Foad Farahi v. Federal Bureau of Investigation, the opinion identified the statute requiring federal agencies to release records to members of the public upon request unless a statutory exemption applies as","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion identified the statute requiring federal agencies to release records to members of the public upon request unless a statutory exemption applies as","In Foad Farahi v. Federal Bureau of Investigation, the opinion identified the statute requiring federal agencies to release records to members of the public upon request unless a statutory exemption applies as The Freedom of Information Act.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion identified the statute requiring federal agencies to release records to members of the public upon request unless a statutory exemption applies as The Freedom of Information Act"
17,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", enforcement proceedings, enforcement proceedings,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" under the Freedom of Information Act, Exemption 7(A) applies to records compiled for law enforcement purposes when disclosure could reasonably be expected to interfere with","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", under the Freedom of Information Act, Exemption 7(A) applies to records compiled for law enforcement purposes when disclosure could reasonably be expected to interfere with","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" under the Freedom of Information Act, Exemption 7(A) applies to records compiled for law enforcement purposes when disclosure could reasonably be expected to interfere with enforcement proceedings","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", under the Freedom of Information Act, Exemption 7(A) applies to records compiled for law enforcement purposes when disclosure could reasonably be expected to interfere with enforcement proceedings"
18,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", Citizens for Resp. & Ethics in Wash. v. DOJ, Citizens for Resp. & Ethics in Wash. v. DOJ,"In Foad Farahi v. Federal Bureau of Investigation, the D.C. Circuit cited the holding that, under FOIA Exemption 7(A), enforcement proceedings must be ""pending or reasonably anticipated"" in","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the D.C. Circuit cited the holding that, under FOIA Exemption 7(A), enforcement proceedings must be ""pending or reasonably anticipated"" in","In Foad Farahi v. Federal Bureau of Investigation, the D.C. Circuit cited the holding that, under FOIA Exemption 7(A), enforcement proceedings must be ""pending or reasonably anticipated"" in Citizens for Resp. & Ethics in Wash. v. DOJ","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the D.C. Circuit cited the holding that, under FOIA Exemption 7(A), enforcement proceedings must be ""pending or reasonably anticipated"" in Citizens for Resp. & Ethics in Wash. v. DOJ"
19,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", “reasonable steps”, “reasonable steps”,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" when an agency withholds information under a Freedom of Information Act exemption, it must take","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when an agency withholds information under a Freedom of Information Act exemption, it must take","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" when an agency withholds information under a Freedom of Information Act exemption, it must take “reasonable steps”.","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when an agency withholds information under a Freedom of Information Act exemption, it must take “reasonable steps”"
20,repair,source_framing_issue|poor_wording,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.",any reasonably segregable portion of a record., any reasonably segregable portion of a record.,"According to the opinion in Foad Farahi v. Federal Bureau of Investigation, 5 U.S.C. § 552(b) requires an agency to provide","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", 5 U.S.C. § 552(b) requires an agency to provide","According to the opinion in Foad Farahi v. Federal Bureau of Investigation, 5 U.S.C. § 552(b) requires an agency to provide any reasonably segregable portion of a record after deleting exempt portions.","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", 5 U.S.C. § 552(b) requires an agency to provide any reasonably segregable portion of a record."
21,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", a visa overstay., a visa overstay.,"In the case ""Foad Farahi v. Federal Bureau of Investigation,"" the Department of Homeland Security placed Foad Farahi in removal proceedings in 2002 due to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the Department of Homeland Security placed Foad Farahi in removal proceedings in 2002 due to","In the case ""Foad Farahi v. Federal Bureau of Investigation,"" the Department of Homeland Security placed Foad Farahi in removal proceedings in 2002 due to a visa overstay.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the Department of Homeland Security placed Foad Farahi in removal proceedings in 2002 due to a visa overstay."
22,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", DHS, DHS,"In the case ""Foad Farahi v. Federal Bureau of Investigation,"" during Farahi’s removal proceedings, the agency that opposed relief by presenting documents and live testimony from an FBI agent was","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during Farahi’s removal proceedings, the agency that opposed relief by presenting documents and live testimony from an FBI agent was","In the case ""Foad Farahi v. Federal Bureau of Investigation,"" during Farahi’s removal proceedings, the agency that opposed relief by presenting documents and live testimony from an FBI agent was DHS","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during Farahi’s removal proceedings, the agency that opposed relief by presenting documents and live testimony from an FBI agent was DHS"
23,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", high-level terrorists., high-level terrorists.,"In Foad Farahi v. Federal Bureau of Investigation, during Farahi's immigration proceedings, DHS opposed relief by presenting documents and live testimony from an FBI agent, who documented Farahi's connections to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during Farahi's immigration proceedings, DHS opposed relief by presenting documents and live testimony from an FBI agent, who documented Farahi's connections to","In Foad Farahi v. Federal Bureau of Investigation, during Farahi's immigration proceedings, DHS opposed relief by presenting documents and live testimony from an FBI agent, who documented Farahi's connections to high-level terrorists.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during Farahi's immigration proceedings, DHS opposed relief by presenting documents and live testimony from an FBI agent, who documented Farahi's connections to high-level terrorists."
24,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", reviewed potentially responsive records, reviewed potentially responsive records,"In ""Foad Farahi v. Federal Bureau of Investigation,"" after Farahi sued under FOIA because the FBI missed the statutory response deadline for his request for his FBI file, over the next several years the agency","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after Farahi sued under FOIA because the FBI missed the statutory response deadline for his request for his FBI file, over the next several years the agency","In ""Foad Farahi v. Federal Bureau of Investigation,"" after Farahi sued under FOIA because the FBI missed the statutory response deadline for his request for his FBI file, over the next several years the agency reviewed potentially responsive records.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after Farahi sued under FOIA because the FBI missed the statutory response deadline for his request for his FBI file, over the next several years the agency reviewed potentially responsive records"
25,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", withheld most of them, withheld most of them,"In Foad Farahi v. Federal Bureau of Investigation, after the FBI missed the statutory deadline for responding to Farahi’s FOIA request for his FBI file and, over the next several years, reviewed potentially responsive records and disclosed some to Farahi, the agency had","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI missed the statutory deadline for responding to Farahi’s FOIA request for his FBI file and, over the next several years, reviewed potentially responsive records and disclosed some to Farahi, the agency had","In Foad Farahi v. Federal Bureau of Investigation, after the FBI missed the statutory deadline for responding to Farahi’s FOIA request for his FBI file and, over the next several years, reviewed potentially responsive records and disclosed some to Farahi, the agency had withheld most of them.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI missed the statutory deadline for responding to Farahi’s FOIA request for his FBI file and, over the next several years, reviewed potentially responsive records and disclosed some to Farahi, the agency had withheld most of them"
26,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", David Hardy, David Hardy,"In the case ""Foad Farahi v. Federal Bureau of Investigation,"" after the FBI completed its review of records and moved for summary judgment in October 2019, the agency submitted a declaration in support of that motion from","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI completed its review of records and moved for summary judgment in October 2019, the agency submitted a declaration in support of that motion from","In the case ""Foad Farahi v. Federal Bureau of Investigation,"" after the FBI completed its review of records and moved for summary judgment in October 2019, the agency submitted a declaration in support of that motion from David Hardy","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI completed its review of records and moved for summary judgment in October 2019, the agency submitted a declaration in support of that motion from David Hardy"
27,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", interfere with enforcement proceedings that were then pending or reasonably anticipated, interfere with enforcement proceedings that were then pending or reasonably anticipated,"In Foad Farahi v. Federal Bureau of Investigation, after the FBI moved for summary judgment in Farahi's FOIA suit and supported that motion with a declaration from David Hardy, the Section Chief of the FBI's Record/Information Dissemination Section, the Hardy declaration stated that release of the withheld records could reasonably be expected to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment in Farahi's FOIA suit and supported that motion with a declaration from David Hardy, the Section Chief of the FBI's Record/Information Dissemination Section, the Hardy declaration stated that release of the withheld records could reasonably be expected to","In Foad Farahi v. Federal Bureau of Investigation, after the FBI moved for summary judgment in Farahi's FOIA suit and supported that motion with a declaration from David Hardy, the Section Chief of the FBI's Record/Information Dissemination Section, the Hardy declaration stated that release of the withheld records could reasonably be expected to interfere with enforcement proceedings that were then pending or reasonably anticipated","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment in Farahi's FOIA suit and supported that motion with a declaration from David Hardy, the Section Chief of the FBI's Record/Information Dissemination Section, the Hardy declaration stated that release of the withheld records could reasonably be expected to interfere with enforcement proceedings that were then pending or reasonably anticipated"
28,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", law enforcement purposes, law enforcement purposes,"In Foad Farahi v. Federal Bureau of Investigation, when the district court addressed the FBI's summary-judgment motion in November 2022, it concluded the records had been compiled for","In the case ""Foad Farahi v. Federal Bureau of Investigation"", when the district court addressed the FBI's summary-judgment motion in November 2022, it concluded the records had been compiled for","In Foad Farahi v. Federal Bureau of Investigation, when the district court addressed the FBI's summary-judgment motion in November 2022, it concluded the records had been compiled for law enforcement purposes","In the case ""Foad Farahi v. Federal Bureau of Investigation"", when the district court addressed the FBI's summary-judgment motion in November 2022, it concluded the records had been compiled for law enforcement purposes"
29,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", the significant passage of time, the significant passage of time,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" after the district court considered the FBI's summary-judgment showing about pending or reasonably anticipated enforcement proceedings, the circumstance that caused the court to order the FBI to update that assessment was","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the district court considered the FBI's summary-judgment showing about pending or reasonably anticipated enforcement proceedings, the circumstance that caused the court to order the FBI to update that assessment was","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" after the district court considered the FBI's summary-judgment showing about pending or reasonably anticipated enforcement proceedings, the circumstance that caused the court to order the FBI to update that assessment was the significant passage of time","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the district court considered the FBI's summary-judgment showing about pending or reasonably anticipated enforcement proceedings, the circumstance that caused the court to order the FBI to update that assessment was the significant passage of time"
30,repair,source_framing_issue|poor_wording,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.",whether enforcement proceedings were still pending or reasonably anticipated., whether enforcement proceedings were still pending or reasonably anticipated.,"In Foad Farahi v. Federal Bureau of Investigation, after addressing the FBI's summary-judgment motion in November 2022, the district court ordered the FBI to update its assessment of","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after addressing the FBI's summary-judgment motion in November 2022, the district court ordered the FBI to update its assessment of","In Foad Farahi v. Federal Bureau of Investigation, after addressing the FBI's summary-judgment motion in November 2022, the district court ordered the FBI to update its assessment of whether enforcement proceedings were still pending or reasonably anticipated.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after addressing the FBI's summary-judgment motion in November 2022, the district court ordered the FBI to update its assessment of whether enforcement proceedings were still pending or reasonably anticipated."
31,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", segregability, segregability,"In the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" when the district court addressed the FBI's summary-judgment motion in the FOIA case, the issue it said required more information was","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the district court addressed the FBI's summary-judgment motion in the FOIA case, the issue it said required more information was","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation,"" when the district court addressed the FBI's summary-judgment motion in the FOIA case, the issue it said required more information was segregability.","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the district court addressed the FBI's summary-judgment motion in the FOIA case, the issue it said required more information was segregability"
32,repair,source_framing_issue,"Repaired conservatively to satisfy v13 case/opinion framing, leakage, wording, fact-concatenation, or target-source requirements while preserving the source-backed fact.", on the public record., on the public record.,"In ""Foad Farahi v. Federal Bureau of Investigation,"" during the FOIA summary-judgment proceedings, the district court said it needed more information to address segregability and could not state its reasons","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during the FOIA summary-judgment proceedings, the district court said it needed more information to address segregability and could not state its reasons","In ""Foad Farahi v. Federal Bureau of Investigation,"" during the FOIA summary-judgment proceedings, the district court said it needed more information to address segregability and could not state its reasons on the public record.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", during the FOIA summary-judgment proceedings, the district court said it needed more information to address segregability and could not state its reasons on the public record."
