step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
80,4,1.0,0,A,0
80,5,1.0,0,A,0
80,6,0.0,0,A,1
80,7,1.0,0,A,0
84,0,1.0,1,B,1
84,1,1.0,1,B,1
84,2,1.0,1,B,1
84,3,1.0,1,B,1
84,4,1.0,0,A,0
84,5,1.0,0,A,0
84,6,0.0,0,A,1
84,7,1.0,0,A,0
88,0,1.0,1,B,1
88,1,1.0,1,B,1
88,2,1.0,1,B,1
88,3,1.0,1,B,1
88,4,1.0,0,A,0
88,5,1.0,0,A,0
88,6,0.0,0,A,1
88,7,1.0,0,A,0
92,0,1.0,1,B,1
92,1,1.0,1,B,1
92,2,1.0,1,B,1
92,3,1.0,1,B,1
92,4,1.0,0,A,0
92,5,1.0,0,A,0
92,6,0.0,0,A,1
92,7,1.0,0,A,0
96,0,1.0,1,B,1
96,1,1.0,1,B,1
96,2,1.0,1,B,1
96,3,1.0,1,B,1
96,4,1.0,0,A,0
96,5,1.0,0,A,0
96,6,0.0,0,A,1
96,7,1.0,0,A,0
100,0,1.0,1,B,1
100,1,1.0,1,B,1
100,2,1.0,1,B,1
100,3,1.0,1,B,1
100,4,1.0,0,A,0
100,5,1.0,0,A,0
100,6,0.0,0,A,1
100,7,1.0,0,A,0
