step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
24,11,1.0,2,C,2
24,12,1.0,3,D,3
28,0,1.0,0,A,0
28,1,0.0,3,D,2
28,2,1.0,0,A,0
28,3,1.0,2,C,2
28,4,1.0,1,B,1
28,5,1.0,0,A,0
28,6,1.0,4,E,4
28,7,1.0,2,C,2
28,8,0.0,1,B,0
28,9,0.0,0,A,4
28,10,1.0,1,B,1
28,11,1.0,2,C,2
28,12,1.0,3,D,3
32,0,1.0,0,A,0
32,1,0.0,3,D,2
32,2,1.0,0,A,0
32,3,1.0,2,C,2
32,4,1.0,1,B,1
32,5,1.0,0,A,0
32,6,1.0,4,E,4
32,7,1.0,2,C,2
32,8,0.0,1,B,0
32,9,0.0,0,A,4
32,10,1.0,1,B,1
32,11,1.0,2,C,2
32,12,1.0,3,D,3
36,0,1.0,0,A,0
36,1,0.0,3,D,2
36,2,1.0,0,A,0
36,3,1.0,2,C,2
36,4,1.0,1,B,1
36,5,1.0,0,A,0
36,6,1.0,4,E,4
36,7,1.0,2,C,2
36,8,0.0,1,B,0
36,9,0.0,0,A,4
36,10,1.0,1,B,1
36,11,1.0,2,C,2
36,12,1.0,3,D,3
40,0,1.0,0,A,0
40,1,0.0,3,D,2
40,2,1.0,0,A,0
40,3,1.0,2,C,2
40,4,1.0,1,B,1
40,5,1.0,0,A,0
40,6,1.0,4,E,4
40,7,1.0,2,C,2
40,8,0.0,1,B,0
40,9,0.0,0,A,4
40,10,1.0,1,B,1
40,11,1.0,2,C,2
40,12,1.0,3,D,3
44,0,1.0,0,A,0
44,1,0.0,3,D,2
44,2,1.0,0,A,0
44,3,1.0,2,C,2
44,4,1.0,1,B,1
44,5,1.0,0,A,0
44,6,1.0,4,E,4
44,7,1.0,2,C,2
44,8,0.0,1,B,0
44,9,0.0,0,A,4
44,10,1.0,1,B,1
44,11,1.0,2,C,2
44,12,1.0,3,D,3
48,0,1.0,0,A,0
48,1,0.0,3,D,2
48,2,1.0,0,A,0
48,3,1.0,2,C,2
48,4,1.0,1,B,1
48,5,1.0,0,A,0
48,6,1.0,4,E,4
48,7,1.0,2,C,2
48,8,0.0,1,B,0
48,9,0.0,0,A,4
48,10,1.0,1,B,1
48,11,1.0,2,C,2
48,12,1.0,3,D,3
52,0,1.0,0,A,0
52,1,0.0,3,D,2
52,2,1.0,0,A,0
52,3,1.0,2,C,2
52,4,1.0,1,B,1
52,5,1.0,0,A,0
52,6,1.0,4,E,4
52,7,1.0,2,C,2
52,8,0.0,1,B,0
52,9,0.0,0,A,4
52,10,1.0,1,B,1
52,11,1.0,2,C,2
52,12,1.0,3,D,3
56,0,1.0,0,A,0
56,1,0.0,3,D,2
56,2,1.0,0,A,0
56,3,1.0,2,C,2
56,4,1.0,1,B,1
56,5,1.0,0,A,0
56,6,1.0,4,E,4
56,7,1.0,2,C,2
56,8,0.0,1,B,0
56,9,0.0,0,A,4
56,10,1.0,1,B,1
56,11,1.0,2,C,2
56,12,1.0,3,D,3
60,0,1.0,0,A,0
60,1,0.0,3,D,2
60,2,1.0,0,A,0
60,3,1.0,2,C,2
60,4,1.0,1,B,1
60,5,1.0,0,A,0
60,6,1.0,4,E,4
60,7,1.0,2,C,2
60,8,0.0,1,B,0
60,9,0.0,0,A,4
60,10,1.0,1,B,1
60,11,1.0,2,C,2
60,12,1.0,3,D,3
64,0,1.0,0,A,0
64,1,0.0,3,D,2
64,2,1.0,0,A,0
64,3,1.0,2,C,2
64,4,1.0,1,B,1
64,5,1.0,0,A,0
64,6,1.0,4,E,4
64,7,1.0,2,C,2
64,8,0.0,1,B,0
64,9,0.0,0,A,4
64,10,1.0,1,B,1
64,11,1.0,2,C,2
64,12,1.0,3,D,3
68,0,1.0,0,A,0
68,1,0.0,3,D,2
68,2,1.0,0,A,0
68,3,1.0,2,C,2
68,4,1.0,1,B,1
68,5,1.0,0,A,0
68,6,1.0,4,E,4
68,7,1.0,2,C,2
68,8,0.0,1,B,0
68,9,0.0,0,A,4
68,10,1.0,1,B,1
68,11,1.0,2,C,2
68,12,1.0,3,D,3
72,0,1.0,0,A,0
72,1,0.0,3,D,2
72,2,1.0,0,A,0
72,3,1.0,2,C,2
72,4,1.0,1,B,1
72,5,1.0,0,A,0
72,6,1.0,4,E,4
72,7,1.0,2,C,2
72,8,0.0,1,B,0
72,9,0.0,0,A,4
72,10,1.0,1,B,1
72,11,1.0,2,C,2
72,12,1.0,3,D,3
76,0,1.0,0,A,0
76,1,0.0,3,D,2
76,2,1.0,0,A,0
76,3,1.0,2,C,2
76,4,1.0,1,B,1
76,5,1.0,0,A,0
76,6,1.0,4,E,4
76,7,1.0,2,C,2
76,8,0.0,1,B,0
76,9,0.0,0,A,4
76,10,1.0,1,B,1
76,11,1.0,2,C,2
76,12,1.0,3,D,3
80,0,1.0,0,A,0
80,1,0.0,3,D,2
80,2,1.0,0,A,0
80,3,1.0,2,C,2
80,4,1.0,1,B,1
80,5,1.0,0,A,0
80,6,1.0,4,E,4
80,7,1.0,2,C,2
80,8,0.0,1,B,0
80,9,0.0,0,A,4
80,10,1.0,1,B,1
80,11,1.0,2,C,2
80,12,1.0,3,D,3
84,0,1.0,0,A,0
84,1,0.0,3,D,2
84,2,1.0,0,A,0
84,3,1.0,2,C,2
84,4,1.0,1,B,1
84,5,1.0,0,A,0
84,6,1.0,4,E,4
84,7,1.0,2,C,2
84,8,0.0,1,B,0
84,9,0.0,0,A,4
84,10,1.0,1,B,1
84,11,1.0,2,C,2
84,12,1.0,3,D,3
88,0,1.0,0,A,0
88,1,0.0,3,D,2
88,2,1.0,0,A,0
88,3,1.0,2,C,2
88,4,1.0,1,B,1
88,5,1.0,0,A,0
88,6,1.0,4,E,4
88,7,1.0,2,C,2
88,8,0.0,1,B,0
88,9,0.0,0,A,4
88,10,1.0,1,B,1
88,11,1.0,2,C,2
88,12,1.0,3,D,3
92,0,1.0,0,A,0
92,1,0.0,3,D,2
92,2,1.0,0,A,0
92,3,1.0,2,C,2
92,4,1.0,1,B,1
92,5,1.0,0,A,0
92,6,1.0,4,E,4
92,7,1.0,2,C,2
92,8,0.0,1,B,0
92,9,0.0,0,A,4
92,10,1.0,1,B,1
92,11,1.0,2,C,2
92,12,1.0,3,D,3
96,0,1.0,0,A,0
96,1,0.0,3,D,2
96,2,1.0,0,A,0
96,3,1.0,2,C,2
96,4,1.0,1,B,1
96,5,1.0,0,A,0
96,6,1.0,4,E,4
96,7,1.0,2,C,2
96,8,0.0,1,B,0
96,9,0.0,0,A,4
96,10,1.0,1,B,1
96,11,1.0,2,C,2
96,12,1.0,3,D,3
100,0,1.0,0,A,0
100,1,0.0,3,D,2
100,2,1.0,0,A,0
100,3,1.0,2,C,2
100,4,1.0,1,B,1
100,5,1.0,0,A,0
100,6,1.0,4,E,4
100,7,1.0,2,C,2
100,8,0.0,1,B,0
100,9,0.0,0,A,4
100,10,1.0,1,B,1
100,11,1.0,2,C,2
100,12,1.0,3,D,3
