probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment on Proof-Pile-2 and follow \cite{llemma}, what arXiv:Web:Code ratio do they use?",2:4:1.,(D),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment on Proof-Pile-2 and follow \cite{llemma}, what arXiv:Web:Code ratio do they use?
(A) 3:2:1.
(B) 2:1:4.
(C) 4:2:1.
(D) 2:4:1.
(E) 8:1:1.",3:2:1.,2:1:4.,4:2:1.,2:4:1.,8:1:1.,"[""4:2:1."", ""2:1:4."", ""3:2:1."", ""8:1:1.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment on Proof-Pile-2 and follow \cite{llemma}, the arXiv:Web:Code ratio they use is 2:4:1.","When experimenting on Proof-Pile-2, we follow \cite{llemma} to use an arXiv:Web:Code ratio of 2:4:1.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors experiment on Proof-Pile-2 and follow \cite{llemma}, what arXiv:Web:Code ratio do they use?
(A) 3:2:1.
(B) 2:1:4.
(C) 4:2:1.
(D) 2:4:1.
(E) 8:1:1."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what kind of string in a text segment causes that segment to be removed from the math training corpus if it matches exactly with any sub-string from the evaluation benchmarks?",a 10-gram string.,(D),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what kind of string in a text segment causes that segment to be removed from the math training corpus if it matches exactly with any sub-string from the evaluation benchmarks?
(A) a 13-gram string.
(B) a 5-gram string.
(C) an 8-gram string.
(D) a 10-gram string.
(E) a 3-gram string.",a 13-gram string.,a 5-gram string.,an 8-gram string.,a 10-gram string.,a 3-gram string.,"[""a 3-gram string."", ""a 5-gram string."", ""an 8-gram string."", ""a 13-gram string.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the kind of string in a text segment that causes that segment to be removed from the math training corpus if it matches exactly with any sub-string from the evaluation benchmarks is a 10-gram string.",The filtering criteria are as follows: any text segment containing a 10-gram string that matches exactly with any sub-string from the evaluation benchmarks is removed from our math training corpus.,Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what kind of string in a text segment causes that segment to be removed from the math training corpus if it matches exactly with any sub-string from the evaluation benchmarks?
(A) a 13-gram string.
(B) a 5-gram string.
(C) an 8-gram string.
(D) a 10-gram string.
(E) a 3-gram string."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the data collection process where the authors organize the entire Common Crawl into disjoint domains to identify additional math-related web sources, how is a domain defined?",web pages sharing the same base URL.,(A),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the data collection process where the authors organize the entire Common Crawl into disjoint domains to identify additional math-related web sources, how is a domain defined?
(A) web pages sharing the same base URL.
(B) web pages registered under the same top-level domain.
(C) URLs associated with mathematical content within an identified website.
(D) documents grouped by a shared page template and hyperlink structure.
(E) web pages of which more than 10% were collected in the first iteration.",web pages sharing the same base URL.,web pages registered under the same top-level domain.,URLs associated with mathematical content within an identified website.,documents grouped by a shared page template and hyperlink structure.,web pages of which more than 10% were collected in the first iteration.,"[""web pages registered under the same top-level domain."", ""URLs associated with mathematical content within an identified website."", ""web pages of which more than 10% were collected in the first iteration."", ""documents grouped by a shared page template and hyperlink structure.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the data collection process where the authors organize the entire Common Crawl into disjoint domains to identify additional math-related web sources, a domain is defined as web pages sharing the same base URL.","Specifically, we first organize the entire Common Crawl into disjoint domains; a domain is defined as web pages sharing the same base URL.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the data collection process where the authors organize the entire Common Crawl into disjoint domains to identify additional math-related web sources, how is a domain defined?
(A) web pages sharing the same base URL.
(B) web pages registered under the same top-level domain.
(C) URLs associated with mathematical content within an identified website.
(D) documents grouped by a shared page template and hyperlink structure.
(E) web pages of which more than 10% were collected in the first iteration."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", which English mathematical benchmark do the authors cite as an example when describing the removal of web pages containing questions or answers from evaluation benchmarks to avoid benchmark contamination?",GSM8K.,(B),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", which English mathematical benchmark do the authors cite as an example when describing the removal of web pages containing questions or answers from evaluation benchmarks to avoid benchmark contamination?
(A) AGIEval
(B) GSM8K.
(C) SVAMP
(D) CMATH
(E) AQuA-RAT",AGIEval,GSM8K.,SVAMP,CMATH,AQuA-RAT,"[""CMATH"", ""AGIEval"", ""AQuA-RAT"", ""SVAMP""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the English mathematical benchmark the authors cite as an example when describing the removal of web pages containing questions or answers from evaluation benchmarks to avoid benchmark contamination is GSM8K.","To avoid benchmark contamination, we follow \cite{deepseek-coder} to filter out web pages containing questions or answers from English mathematical benchmarks such as GSM8K \citep{gsm8k} and MATH \citep{MATH} and Chinese benchmarks such as CMATH \citep{wei2023cmath} and AGIEval \citep{agieval}.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", which English mathematical benchmark do the authors cite as an example when describing the removal of web pages containing questions or answers from evaluation benchmarks to avoid benchmark contamination?
(A) AGIEval
(B) GSM8K.
(C) SVAMP
(D) CMATH
(E) AQuA-RAT"
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering contaminated web pages from the math training corpus, what is the minimum length in grams of benchmark texts shorter than 10 grams for which the authors employ exact matching?",3 grams,(C),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering contaminated web pages from the math training corpus, what is the minimum length in grams of benchmark texts shorter than 10 grams for which the authors employ exact matching?
(A) 5 grams
(B) 10 grams
(C) 3 grams
(D) 4 grams
(E) 2 grams",5 grams,10 grams,3 grams,4 grams,2 grams,"[""2 grams"", ""4 grams"", ""5 grams"", ""10 grams""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering contaminated web pages from the math training corpus, the authors employ exact matching for benchmark texts shorter than 10 grams with a minimum length of 3 grams","For benchmark texts that are shorter than 10 grams but have at least 3 grams, we employ exact matching to filter out contaminated web pages.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering contaminated web pages from the math training corpus, what is the minimum length in grams of benchmark texts shorter than 10 grams for which the authors employ exact matching?
(A) 5 grams
(B) 10 grams
(C) 3 grams
(D) 4 grams
(E) 2 grams"
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after four iterations of the data collection process for the mathematical web corpus, how many mathematical web pages did the authors end up with?",35.5M mathematical web pages.,(D),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after four iterations of the data collection process for the mathematical web corpus, how many mathematical web pages did the authors end up with?
(A) the top 40B tokens of recalled mathematical web pages.
(B) 120B tokens of mathematical web text.
(C) 40M mathematical web pages.
(D) 35.5M mathematical web pages.
(E) a benchmark-filtered corpus built from GSM8K- and MATH-style data.",the top 40B tokens of recalled mathematical web pages.,120B tokens of mathematical web text.,40M mathematical web pages.,35.5M mathematical web pages.,a benchmark-filtered corpus built from GSM8K- and MATH-style data.,"[""120B tokens of mathematical web text."", ""the top 40B tokens of recalled mathematical web pages."", ""40M mathematical web pages."", ""a benchmark-filtered corpus built from GSM8K- and MATH-style data.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after four iterations of the data collection process for the mathematical web corpus, the authors ended up with 35.5M mathematical web pages.","After four iterations of data collection, we end up with 35.5M mathematical web pages, totaling 120B tokens.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", after four iterations of the data collection process for the mathematical web corpus, how many mathematical web pages did the authors end up with?
(A) the top 40B tokens of recalled mathematical web pages.
(B) 120B tokens of mathematical web text.
(C) 40M mathematical web pages.
(D) 35.5M mathematical web pages.
(E) a benchmark-filtered corpus built from GSM8K- and MATH-style data."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what techniques do the authors use to reduce the size of the original Common Crawl before obtaining 40B HTML web pages?",URL-based deduplication and near-deduplication techniques.,(E),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what techniques do the authors use to reduce the size of the original Common Crawl before obtaining 40B HTML web pages?
(A) exact 10-gram benchmark decontamination matching against datasets like GSM8K and MATH.
(B) fastText score ranking and keeping only the top-ranking mathematical pages.
(C) domain-level filtering that retains domains with over 10% collected math-related pages.
(D) boilerplate removal and language-identification filtering of Common Crawl pages.
(E) URL-based deduplication and near-deduplication techniques.",exact 10-gram benchmark decontamination matching against datasets like GSM8K and MATH.,fastText score ranking and keeping only the top-ranking mathematical pages.,domain-level filtering that retains domains with over 10% collected math-related pages.,boilerplate removal and language-identification filtering of Common Crawl pages.,URL-based deduplication and near-deduplication techniques.,"[""fastText score ranking and keeping only the top-ranking mathematical pages."", ""domain-level filtering that retains domains with over 10% collected math-related pages."", ""exact 10-gram benchmark decontamination matching against datasets like GSM8K and MATH."", ""boilerplate removal and language-identification filtering of Common Crawl pages.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the authors reduce the size of the original Common Crawl before obtaining 40B HTML web pages by using URL-based deduplication and near-deduplication techniques.","To reduce the size of the original Common Crawl, we employ URL-based deduplication and near-deduplication techniques, resulting in 40B HTML web pages.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what techniques do the authors use to reduce the size of the original Common Crawl before obtaining 40B HTML web pages?
(A) exact 10-gram benchmark decontamination matching against datasets like GSM8K and MATH.
(B) fastText score ranking and keeping only the top-ranking mathematical pages.
(C) domain-level filtering that retains domains with over 10% collected math-related pages.
(D) boilerplate removal and language-identification filtering of Common Crawl pages.
(E) URL-based deduplication and near-deduplication techniques."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors filter out web pages to avoid benchmark contamination from questions or answers appearing in evaluation benchmarks, which Chinese benchmark do they mention along with AGIEval?",CMATH,(C),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors filter out web pages to avoid benchmark contamination from questions or answers appearing in evaluation benchmarks, which Chinese benchmark do they mention along with AGIEval?
(A) GSM8K
(B) OpenWebMath
(C) CMATH
(D) C-Eval
(E) MATH",GSM8K,OpenWebMath,CMATH,C-Eval,MATH,"[""GSM8K"", ""MATH"", ""OpenWebMath"", ""C-Eval""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors filter out web pages to avoid benchmark contamination from questions or answers appearing in evaluation benchmarks, the Chinese benchmark they mention along with AGIEval is CMATH","To avoid benchmark contamination, we follow \cite{deepseek-coder} to filter out web pages containing questions or answers from English mathematical benchmarks such as GSM8K \citep{gsm8k} and MATH \citep{MATH} and Chinese benchmarks such as CMATH \citep{wei2023cmath} and AGIEval \citep{agieval}.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors filter out web pages to avoid benchmark contamination from questions or answers appearing in evaluation benchmarks, which Chinese benchmark do they mention along with AGIEval?
(A) GSM8K
(B) OpenWebMath
(C) CMATH
(D) C-Eval
(E) MATH"
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering the math training corpus to remove contaminated web pages from benchmark texts that are shorter than 10 grams but have at least 3 grams, what method do the authors employ?",exact matching.,(A),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering the math training corpus to remove contaminated web pages from benchmark texts that are shorter than 10 grams but have at least 3 grams, what method do the authors employ?
(A) exact matching.
(B) fastText-based filtering
(C) 10-gram string matching
(D) semantic similarity matching
(E) near-deduplication techniques",exact matching.,fastText-based filtering,10-gram string matching,semantic similarity matching,near-deduplication techniques,"[""10-gram string matching"", ""near-deduplication techniques"", ""fastText-based filtering"", ""semantic similarity matching""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering the math training corpus to remove contaminated web pages from benchmark texts that are shorter than 10 grams but have at least 3 grams, the authors employ exact matching.","For benchmark texts that are shorter than 10 grams but have at least 3 grams, we employ exact matching to filter out contaminated web pages.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when filtering the math training corpus to remove contaminated web pages from benchmark texts that are shorter than 10 grams but have at least 3 grams, what method do the authors employ?
(A) exact matching.
(B) fastText-based filtering
(C) 10-gram string matching
(D) semantic similarity matching
(E) near-deduplication techniques"
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that follows the practice of DeepSeek LLMs and uses the AdamW optimizer with a multi-step learning rate schedule, after how many warmup steps does the learning rate reach its peak?","2,000 warmup steps.",(A),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that follows the practice of DeepSeek LLMs and uses the AdamW optimizer with a multi-step learning rate schedule, after how many warmup steps does the learning rate reach its peak?
(A) 2,000 warmup steps.
(B) 1,000 warmup steps.
(C) 4,000 warmup steps.
(D) 90% of the training process.
(E) 80% of the training process.","2,000 warmup steps.","1,000 warmup steps.","4,000 warmup steps.",90% of the training process.,80% of the training process.,"[""1,000 warmup steps."", ""4,000 warmup steps."", ""80% of the training process."", ""90% of the training process.""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that follows the practice of DeepSeek LLMs and uses the AdamW optimizer with a multi-step learning rate schedule, the learning rate reaches its peak after 2,000 warmup steps.","Following the training practice of DeepSeek LLMs, we use the AdamW optimizer \citep{adamW} with $\beta_1=0.9$, $\beta_2=0.95$, and $\mathrm{weight\_decay}=0.1$, along with a multi-step learning rate schedule where the learning rate reaches the peak after 2,000 warmup steps, decreases to its 31.6\% after 80\% of the training process, and further decreases to 10.0\% of the peak after 90\% of the training process.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that follows the practice of DeepSeek LLMs and uses the AdamW optimizer with a multi-step learning rate schedule, after how many warmup steps does the learning rate reach its peak?
(A) 2,000 warmup steps.
(B) 1,000 warmup steps.
(C) 4,000 warmup steps.
(D) 90% of the training process.
(E) 80% of the training process."
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what is the general pre-trained language model with 1.3B parameters, sharing the same framework as the DeepSeek LLMs, denoted as?",DeepSeek-LLM 1.3B,(E),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what is the general pre-trained language model with 1.3B parameters, sharing the same framework as the DeepSeek LLMs, denoted as?
(A) HAI-LLM 1.3B
(B) Llemma 1.3B
(C) DeepSeekMath 1.3B
(D) DeepSeek-Coder 1.3B
(E) DeepSeek-LLM 1.3B",HAI-LLM 1.3B,Llemma 1.3B,DeepSeekMath 1.3B,DeepSeek-Coder 1.3B,DeepSeek-LLM 1.3B,"[""DeepSeekMath 1.3B"", ""HAI-LLM 1.3B"", ""Llemma 1.3B"", ""DeepSeek-Coder 1.3B""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the general pre-trained language model with 1.3B parameters, sharing the same framework as the DeepSeek LLMs, is denoted as DeepSeek-LLM 1.3B","We apply math training to a general pre-trained language model with 1.3B parameters, which shares the same framework as the DeepSeek LLMs \citep{deepseek-llm}, denoted as DeepSeek-LLM 1.3B.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what is the general pre-trained language model with 1.3B parameters, sharing the same framework as the DeepSeek LLMs, denoted as?
(A) HAI-LLM 1.3B
(B) Llemma 1.3B
(C) DeepSeekMath 1.3B
(D) DeepSeek-Coder 1.3B
(E) DeepSeek-LLM 1.3B"
"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that uses the AdamW optimizer, a batch size of 4M tokens, and a 4K context length, what maximum value of learning rate did the authors set?",5.3e-4,(D),"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that uses the AdamW optimizer, a batch size of 4M tokens, and a 4K context length, what maximum value of learning rate did the authors set?
(A) 5.3e-5
(B) 1.0e-3
(C) 4.0e-4
(D) 5.3e-4
(E) 1.7e-4",5.3e-5,1.0e-3,4.0e-4,5.3e-4,1.7e-4,"[""5.3e-5"", ""1.7e-4"", ""4.0e-4"", ""1.0e-3""]","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that uses the AdamW optimizer, a batch size of 4M tokens, and a 4K context length, the maximum value of learning rate that the authors set was 5.3e-4","We set the maximum value of learning rate to 5.3e-4, and use a batch size of 4M tokens with a 4K context length.",Math Pre-Training,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the training setup that uses the AdamW optimizer, a batch size of 4M tokens, and a 4K context length, what maximum value of learning rate did the authors set?
(A) 5.3e-5
(B) 1.0e-3
(C) 4.0e-4
(D) 5.3e-4
(E) 1.7e-4"
