probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of hiding softmax under asynchronous block-wise GEMMs, which softmax-related non-GEMM operations are given as examples of the comparatively low-throughput operations that are overlapped with asynchronous WGMMA instructions for GEMM?",floating point multiply-add and exponential.,(A),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of hiding softmax under asynchronous block-wise GEMMs, which softmax-related non-GEMM operations are given as examples of the comparatively low-throughput operations that are overlapped with asynchronous WGMMA instructions for GEMM?
(A) floating point multiply-add and exponential.
(B) shared-memory loads and register shuffles.
(C) cache prefetch and thread-block synchronization.
(D) integer multiply-add and bitwise masking.
(E) layer normalization and dropout.",floating point multiply-add and exponential.,shared-memory loads and register shuffles.,cache prefetch and thread-block synchronization.,integer multiply-add and bitwise masking.,layer normalization and dropout.,"[""shared-memory loads and register shuffles."", ""layer normalization and dropout."", ""integer multiply-add and bitwise masking."", ""cache prefetch and thread-block synchronization.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", examples of comparatively low-throughput softmax-related non-GEMM operations overlapped with asynchronous WGMMA instructions for GEMM include floating point multiply-add and exponential.","\item \textbf{Hiding softmax under asynchronous block-wise GEMMs:} We overlap the comparatively low-throughput non-GEMM operations involved in softmax, such as floating point multiply-add and exponential, with the asynchronous WGMMA instructions for GEMM.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of hiding softmax under asynchronous block-wise GEMMs, which softmax-related non-GEMM operations are given as examples of the comparatively low-throughput operations that are overlapped with asynchronous WGMMA instructions for GEMM?
(A) floating point multiply-add and exponential.
(B) shared-memory loads and register shuffles.
(C) cache prefetch and thread-block synchronization.
(D) integer multiply-add and bitwise masking.
(E) layer normalization and dropout."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which low-precision format in Blackwell is mentioned as part of the trend that also includes FP16 in Pascal and BF16 in Ampere?",FP4.,(E),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which low-precision format in Blackwell is mentioned as part of the trend that also includes FP16 in Pascal and BF16 in Ampere?
(A) INT4.
(B) FP16.
(C) BF16.
(D) FP8.
(E) FP4.",INT4.,FP16.,BF16.,FP8.,FP4.,"[""FP8."", ""BF16."", ""FP16."", ""INT4.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the low-precision format in Blackwell mentioned as part of the trend that also includes FP16 in Pascal and BF16 in Ampere is FP4.","Low precision such as FP8 in Hopper and FP4 in Blackwell, continuing the trend of FP16 (Pascal in 2017) and BF16 (Ampere in 2020), is a proven technique to get double or quadruple throughput for the same power and chip area.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", which low-precision format in Blackwell is mentioned as part of the trend that also includes FP16 in Pascal and BF16 in Ampere?
(A) INT4.
(B) FP16.
(C) BF16.
(D) FP8.
(E) FP4."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors use block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to what precision?",FP8 precision.,(C),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors use block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to what precision?
(A) FP16 precision.
(B) BF16 precision.
(C) FP8 precision.
(D) INT8 precision.
(E) FP32 precision.",FP16 precision.,BF16 precision.,FP8 precision.,INT8 precision.,FP32 precision.,"[""FP16 precision."", ""BF16 precision."", ""INT8 precision."", ""FP32 precision.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors use block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to FP8 precision.",We use the techniques of block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to FP8 precision.,Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors use block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to what precision?
(A) FP16 precision.
(B) BF16 precision.
(C) FP8 precision.
(D) INT8 precision.
(E) FP32 precision."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what must be bridged in the hardware-accelerated low-precision GEMM adaptation of the forward pass algorithm in order to target the FP8 Tensor Cores for GEMM?",the different layout conformance requirements of WGMMA.,(A),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what must be bridged in the hardware-accelerated low-precision GEMM adaptation of the forward pass algorithm in order to target the FP8 Tensor Cores for GEMM?
(A) the different layout conformance requirements of WGMMA.
(B) the memory-bandwidth limitations of moving tiles between HBM and shared memory.
(C) the loss of accuracy introduced by block quantization and incoherent processing.
(D) the warp-synchronization and occupancy constraints of the CUDA execution model.
(E) the sequential dependencies between softmax and the GEMMs.",the different layout conformance requirements of WGMMA.,the memory-bandwidth limitations of moving tiles between HBM and shared memory.,the loss of accuracy introduced by block quantization and incoherent processing.,the warp-synchronization and occupancy constraints of the CUDA execution model.,the sequential dependencies between softmax and the GEMMs.,"[""the sequential dependencies between softmax and the GEMMs."", ""the loss of accuracy introduced by block quantization and incoherent processing."", ""the memory-bandwidth limitations of moving tiles between HBM and shared memory."", ""the warp-synchronization and occupancy constraints of the CUDA execution model.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", to target the FP8 Tensor Cores for GEMM, the hardware-accelerated low-precision GEMM adaptation of the forward pass algorithm must bridge the different layout conformance requirements of WGMMA.",This requires bridging the different layout conformance requirements of WGMMA in terms of how blocks of FP32 accumulator and FP8 operand matrices are assumed to be laid out in memory.,Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what must be bridged in the hardware-accelerated low-precision GEMM adaptation of the forward pass algorithm in order to target the FP8 Tensor Cores for GEMM?
(A) the different layout conformance requirements of WGMMA.
(B) the memory-bandwidth limitations of moving tiles between HBM and shared memory.
(C) the loss of accuracy introduced by block quantization and incoherent processing.
(D) the warp-synchronization and occupancy constraints of the CUDA execution model.
(E) the sequential dependencies between softmax and the GEMMs."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the 2-stage version of the algorithm for hiding softmax under asynchronous block-wise GEMMs, softmax executes on one block of what matrix while WGMMA computes the next block in the asynchronous proxy?",the scores matrix.,(E),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the 2-stage version of the algorithm for hiding softmax under asynchronous block-wise GEMMs, softmax executes on one block of what matrix while WGMMA computes the next block in the asynchronous proxy?
(A) the value matrix.
(B) the query-key projection matrix.
(C) the attention output matrix.
(D) the activation gradient matrix.
(E) the scores matrix.",the value matrix.,the query-key projection matrix.,the attention output matrix.,the activation gradient matrix.,the scores matrix.,"[""the value matrix."", ""the query-key projection matrix."", ""the attention output matrix."", ""the activation gradient matrix.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the 2-stage version of the algorithm for hiding softmax under asynchronous block-wise GEMMs, softmax executes on one block while WGMMA computes the next block in the asynchronous proxy for the scores matrix.","For example, in the 2-stage version of our algorithm, while softmax executes on one block of the scores matrix, WGMMA executes in the asynchronous proxy to compute the next block.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the 2-stage version of the algorithm for hiding softmax under asynchronous block-wise GEMMs, softmax executes on one block of what matrix while WGMMA computes the next block in the asynchronous proxy?
(A) the value matrix.
(B) the query-key projection matrix.
(C) the attention output matrix.
(D) the activation gradient matrix.
(E) the scores matrix."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what techniques do the authors use to mitigate the loss of accuracy that results from moving to FP8 precision in their forward pass algorithm?",block quantization and incoherent processing.,(B),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what techniques do the authors use to mitigate the loss of accuracy that results from moving to FP8 precision in their forward pass algorithm?
(A) asynchronous softmax scheduling and WGMMA overlap
(B) block quantization and incoherent processing.
(C) quantization-aware training and dynamic loss scaling
(D) layout-conformant tiling and FP32 accumulator reordering
(E) per-channel quantization and stochastic rounding",asynchronous softmax scheduling and WGMMA overlap,block quantization and incoherent processing.,quantization-aware training and dynamic loss scaling,layout-conformant tiling and FP32 accumulator reordering,per-channel quantization and stochastic rounding,"[""asynchronous softmax scheduling and WGMMA overlap"", ""layout-conformant tiling and FP32 accumulator reordering"", ""per-channel quantization and stochastic rounding"", ""quantization-aware training and dynamic loss scaling""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors mitigate the loss of accuracy from moving to FP8 precision in their forward pass algorithm using block quantization and incoherent processing.",We use the techniques of block quantization and incoherent processing to mitigate the loss of accuracy that results from moving to FP8 precision.,Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what techniques do the authors use to mitigate the loss of accuracy that results from moving to FP8 precision in their forward pass algorithm?
(A) asynchronous softmax scheduling and WGMMA overlap
(B) block quantization and incoherent processing.
(C) quantization-aware training and dynamic loss scaling
(D) layout-conformant tiling and FP32 accumulator reordering
(E) per-channel quantization and stochastic rounding"
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what kind of instructions are used in place of Hopper-specific instructions when targeting the Tensor Cores?",Ampere ones.,(C),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what kind of instructions are used in place of Hopper-specific instructions when targeting the Tensor Cores?
(A) Volta ones.
(B) SIMT ones.
(C) Ampere ones.
(D) GEMM-style ones.
(E) Turing ones.",Volta ones.,SIMT ones.,Ampere ones.,GEMM-style ones.,Turing ones.,"[""Volta ones."", ""Turing ones."", ""GEMM-style ones."", ""SIMT ones.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the kind of instructions used in place of Hopper-specific instructions when targeting the Tensor Cores are Ampere ones.","Partially, this may be attributed to implementation-level differences, such as not using Hopper-specific instructions in place of Ampere ones when targeting the Tensor Cores.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", what kind of instructions are used in place of Hopper-specific instructions when targeting the Tensor Cores?
(A) Volta ones.
(B) SIMT ones.
(C) Ampere ones.
(D) GEMM-style ones.
(E) Turing ones."
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the empirical benchmark of \textsc{FlashAttention-3} on the H100 SXM5 GPU over a range of parameters, what speedup does FP16 achieve over \textsc{FlashAttention-2} in the forward pass?",1.5-2.0$\times$.,(E),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the empirical benchmark of \textsc{FlashAttention-3} on the H100 SXM5 GPU over a range of parameters, what speedup does FP16 achieve over \textsc{FlashAttention-2} in the forward pass?
(A) 1.2-1.5\times.
(B) 1.75-2.25\times.
(C) 2.0-2.5\times.
(D) 1.5-1.75\times.
(E) 1.5-2.0$\times$.",1.2-1.5\times.,1.75-2.25\times.,2.0-2.5\times.,1.5-1.75\times.,1.5-2.0$\times$.,"[""1.5-1.75\\times."", ""1.2-1.5\\times."", ""2.0-2.5\\times."", ""1.75-2.25\\times.""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the empirical benchmark of \textsc{FlashAttention-3} on the H100 SXM5 GPU over a range of parameters, FP16 achieves a forward-pass speedup over \textsc{FlashAttention-2} of 1.5-2.0$\times$.","To validate our method empirically, we benchmark \textsc{FlashAttention-3} on the H100 SXM5 GPU over a range of parameters and show that (1) FP16 achieves 1.5-2.0$\times$ speedup over
\textsc{FlashAttention-2} in the forward pass (reaching up to 740 TFLOPs/s) and 1.5-1.75$\times$ in the backward pass, (2) FP8 achieves close to 1.2 PFLOPs/s, and (3) for large sequence length, FP16 outperforms and FP8 is
competitive\footnote{More precisely, for head dimension 64 \textsc{FlashAttention-3} FP8 is ahead, while for head dimensions 128 and 256 it is at par for those cases without causal masking and behind with causal masking.} with a state-of-the-art implementation of attention from NVIDIA's cuDNN library.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the empirical benchmark of \textsc{FlashAttention-3} on the H100 SXM5 GPU over a range of parameters, what speedup does FP16 achieve over \textsc{FlashAttention-2} in the forward pass?
(A) 1.2-1.5\times.
(B) 1.75-2.25\times.
(C) 2.0-2.5\times.
(D) 1.5-1.75\times.
(E) 1.5-2.0$\times$."
"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, what is the scaling factor $\alpha$ typically set to?",1/\sqrt{d}.,(A),"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, what is the scaling factor $\alpha$ typically set to?
(A) 1/\sqrt{d}.
(B) \sqrt{d}
(C) 1/d
(D) 1/\sqrt{N}
(E) 1/\sqrt{\mathrm{fan\_in}}",1/\sqrt{d}.,\sqrt{d},1/d,1/\sqrt{N},1/\sqrt{\mathrm{fan\_in}},"[""1/d"", ""\\sqrt{d}"", ""1/\\sqrt{N}"", ""1/\\sqrt{\\mathrm{fan\\_in}}""]","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, the scaling factor $\alpha$ is typically set to 1/\sqrt{d}.","Then the attention output $\mathbf{O}$ is computed as:

\begin{equation*}
  \mathbf{S} = \alpha \mathbf{Q} \mathbf{K}^\top \in \mathbb{R}^{N \times N}, \quad \mathbf{P} = \mathrm{softmax}(\mathbf{S}) \in \mathbb{R}^{N \times N}, \quad \mathbf{O} = \mathbf{P}\mathbf{V} \in \mathbb{R}^{N \times d},
\end{equation*}

where $\mathrm{softmax}$ is applied row-wise and one typically sets $\alpha = 1/\sqrt{d}$ as the scaling factor.",Background: Multi-Head Attention and GPU Characteristics,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, what is the scaling factor $\alpha$ typically set to?
(A) 1/\sqrt{d}.
(B) \sqrt{d}
(C) 1/d
(D) 1/\sqrt{N}
(E) 1/\sqrt{\mathrm{fan\_in}}"
"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the comparison where FP8 \textsc{FlashAttention-3} is reported to be 2.6$\times$ more accurate than standard attention in cases with outlier features, which technique is used together with incoherent processing?",block quantization,(E),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the comparison where FP8 \textsc{FlashAttention-3} is reported to be 2.6$\times$ more accurate than standard attention in cases with outlier features, which technique is used together with incoherent processing?
(A) mixed-precision training
(B) FP32 softmax rescaling
(C) per-tensor quantization
(D) per-channel quantization
(E) block quantization",mixed-precision training,FP32 softmax rescaling,per-tensor quantization,per-channel quantization,block quantization,"[""mixed-precision training"", ""FP32 softmax rescaling"", ""per-tensor quantization"", ""per-channel quantization""]","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the comparison where FP8 \textsc{FlashAttention-3} with incoherent processing is reported to be 2.6$\times$ more accurate than standard attention with per-tensor quantization in cases with outlier features, FP8 \textsc{FlashAttention-3} uses block quantization.","Moreover, FP8 \textsc{FlashAttention-3} with block quantization and incoherent processing is 2.6$\times$ more accurate than standard attention with per-tensor quantization in cases with outlier features.",Introduction,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the comparison where FP8 \textsc{FlashAttention-3} is reported to be 2.6$\times$ more accurate than standard attention in cases with outlier features, which technique is used together with incoherent processing?
(A) mixed-precision training
(B) FP32 softmax rescaling
(C) per-tensor quantization
(D) per-channel quantization
(E) block quantization"
"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", why do the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores?",numerical instability.,(E),"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", why do the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores?
(A) GPU memory-bandwidth limits when materializing the full attention matrix
(B) the requirement to enforce causal masking over future positions
(C) the need to preserve the 1/\sqrt{d} scaling of dot-product attention
(D) vanishing gradients during backpropagation through deep transformer layers
(E) numerical instability.",GPU memory-bandwidth limits when materializing the full attention matrix,the requirement to enforce causal masking over future positions,the need to preserve the 1/\sqrt{d} scaling of dot-product attention,vanishing gradients during backpropagation through deep transformer layers,numerical instability.,"[""the need to preserve the 1/\\sqrt{d} scaling of dot-product attention"", ""the requirement to enforce causal masking over future positions"", ""vanishing gradients during backpropagation through deep transformer layers"", ""GPU memory-bandwidth limits when materializing the full attention matrix""]","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores because of numerical instability.","In practice, we subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ to prevent numerical instability with the exponential function.",Background: Multi-Head Attention and GPU Characteristics,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", why do the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores?
(A) GPU memory-bandwidth limits when materializing the full attention matrix
(B) the requirement to enforce causal masking over future positions
(C) the need to preserve the 1/\sqrt{d} scaling of dot-product attention
(D) vanishing gradients during backpropagation through deep transformer layers
(E) numerical instability."
