step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
76,10,1.0,1,B,1
76,11,1.0,1,B,1
76,12,0.0,1,B,4
80,0,0.0,1,B,2
80,1,0.0,1,B,3
80,2,1.0,0,A,0
80,3,1.0,2,C,2
80,4,0.0,1,B,2
80,5,1.0,3,D,3
80,6,1.0,4,E,4
80,7,0.0,3,D,0
80,8,0.0,0,A,3
80,9,0.0,0,A,1
80,10,1.0,1,B,1
80,11,1.0,1,B,1
80,12,0.0,1,B,4
84,0,0.0,1,B,2
84,1,0.0,1,B,3
84,2,1.0,0,A,0
84,3,1.0,2,C,2
84,4,0.0,1,B,2
84,5,1.0,3,D,3
84,6,1.0,4,E,4
84,7,0.0,3,D,0
84,8,0.0,0,A,3
84,9,0.0,0,A,1
84,10,1.0,1,B,1
84,11,1.0,1,B,1
84,12,0.0,1,B,4
88,0,0.0,1,B,2
88,1,0.0,1,B,3
88,2,1.0,0,A,0
88,3,1.0,2,C,2
88,4,0.0,1,B,2
88,5,1.0,3,D,3
88,6,1.0,4,E,4
88,7,0.0,3,D,0
88,8,0.0,0,A,3
88,9,0.0,0,A,1
88,10,1.0,1,B,1
88,11,1.0,1,B,1
88,12,0.0,1,B,4
92,0,0.0,1,B,2
92,1,0.0,1,B,3
92,2,1.0,0,A,0
92,3,1.0,2,C,2
92,4,0.0,1,B,2
92,5,1.0,3,D,3
92,6,1.0,4,E,4
92,7,0.0,3,D,0
92,8,0.0,0,A,3
92,9,0.0,0,A,1
92,10,1.0,1,B,1
92,11,1.0,1,B,1
92,12,0.0,1,B,4
96,0,0.0,1,B,2
96,1,0.0,1,B,3
96,2,1.0,0,A,0
96,3,1.0,2,C,2
96,4,0.0,1,B,2
96,5,1.0,3,D,3
96,6,1.0,4,E,4
96,7,0.0,3,D,0
96,8,0.0,0,A,3
96,9,0.0,0,A,1
96,10,1.0,1,B,1
96,11,1.0,1,B,1
96,12,0.0,1,B,4
100,0,0.0,1,B,2
100,1,0.0,1,B,3
100,2,1.0,0,A,0
100,3,1.0,2,C,2
100,4,0.0,1,B,2
100,5,1.0,3,D,3
100,6,1.0,4,E,4
100,7,0.0,3,D,0
100,8,0.0,0,A,3
100,9,0.0,0,A,1
100,10,1.0,1,B,1
100,11,1.0,1,B,1
100,12,0.0,1,B,4
