row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
14,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", normal., normal.,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the tumour markers assessed during the malignancy workup for his dermatomyositis-like presentation, including carcinoembryonic antigen (CEA), cancer antigen 19-9 (CA19-9), cancer antigen 125 (CA-125), and prostate-specific antigen (PSA), were","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the tumour markers assessed during the malignancy workup for his dermatomyositis-like presentation, including carcinoembryonic antigen (CEA), cancer antigen 19-9 (CA19-9), cancer antigen 125 (CA-125), and prostate-specific antigen (PSA), were","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the tumour markers assessed during the malignancy workup for his dermatomyositis-like presentation, including carcinoembryonic antigen (CEA), cancer antigen 19-9 (CA19-9), cancer antigen 125 (CA-125), and prostate-specific antigen (PSA), were normal.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the tumour markers assessed during the malignancy workup for his dermatomyositis-like presentation, including carcinoembryonic antigen (CEA), cancer antigen 19-9 (CA19-9), cancer antigen 125 (CA-125), and prostate-specific antigen (PSA), were normal."
15,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", 1000 mg daily., 1000 mg daily.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with significant airway muscle involvement was treated with 3 days of intravenous methylprednisolone at a daily dose of","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with significant airway muscle involvement was treated with 3 days of intravenous methylprednisolone at a daily dose of","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with significant airway muscle involvement was treated with 3 days of intravenous methylprednisolone at a daily dose of 1000 mg daily.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with significant airway muscle involvement was treated with 3 days of intravenous methylprednisolone at a daily dose of 1000 mg daily."
16,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", 60 mg daily, 60 mg daily,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient completed 3 days of intravenous methylprednisolone for significant airway muscle involvement, the starting dose of the prednisone tapering regimen was","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient completed 3 days of intravenous methylprednisolone for significant airway muscle involvement, the starting dose of the prednisone tapering regimen was","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient completed 3 days of intravenous methylprednisolone for significant airway muscle involvement, the starting dose of the prednisone tapering regimen was 60 mg daily","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient completed 3 days of intravenous methylprednisolone for significant airway muscle involvement, the starting dose of the prednisone tapering regimen was 60 mg daily"
17,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", 2 weeks apart., 2 weeks apart.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was started on mycophenolate mofetil 1 g twice daily, the two intravenous rituximab doses of 1000 mg each were given","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was started on mycophenolate mofetil 1 g twice daily, the two intravenous rituximab doses of 1000 mg each were given","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was started on mycophenolate mofetil 1 g twice daily, the two intravenous rituximab doses of 1000 mg each were given 2 weeks apart.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was started on mycophenolate mofetil 1 g twice daily, the two intravenous rituximab doses of 1000 mg each were given 2 weeks apart."
18,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", nebulised pentamidine 300 mg every 4 weeks., nebulised pentamidine 300 mg every 4 weeks.,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with nebulised pentamidine 300 mg every 4 weeks.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with nebulised pentamidine 300 mg every 4 weeks."
19,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", completely resolved., completely resolved.,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", by 3 months after discharge, when his proximal muscle strength was stable and chest examination was unremarkable, the patient's cervical soft tissue swelling had","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", by 3 months after discharge, when his proximal muscle strength was stable and chest examination was unremarkable, the patient's cervical soft tissue swelling had","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", by 3 months after discharge, when his proximal muscle strength was stable and chest examination was unremarkable, the patient's cervical soft tissue swelling had completely resolved.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", by 3 months after discharge, when his proximal muscle strength was stable and chest examination was unremarkable, the patient's cervical soft tissue swelling had completely resolved."
20,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", dysphagia., dysphagia.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 7-month post-discharge follow-up when prednisone was successfully discontinued, the symptom that had fully resolved was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 7-month post-discharge follow-up when prednisone was successfully discontinued, the symptom that had fully resolved was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 7-month post-discharge follow-up when prednisone was successfully discontinued, the symptom that had fully resolved was dysphagia.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at the 7-month post-discharge follow-up when prednisone was successfully discontinued, the symptom that had fully resolved was dysphagia."
21,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", mild improvement, mild improvement,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s repeat pulmonary function tests during follow-up after treatment for SAE1 antibody-positive dermatomyositis showed residual restrictive pattern thought to reflect baseline physiology and","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s repeat pulmonary function tests during follow-up after treatment for SAE1 antibody-positive dermatomyositis showed residual restrictive pattern thought to reflect baseline physiology and","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s repeat pulmonary function tests during follow-up after treatment for SAE1 antibody-positive dermatomyositis showed residual restrictive pattern thought to reflect baseline physiology and mild improvement","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s repeat pulmonary function tests during follow-up after treatment for SAE1 antibody-positive dermatomyositis showed residual restrictive pattern thought to reflect baseline physiology and mild improvement"
22,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", serial CT chest imaging., serial CT chest imaging.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient denied constitutional symptoms on follow-up and was planned for ongoing malignancy surveillance with symptoms, clinical examination, regular blood tests, and","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient denied constitutional symptoms on follow-up and was planned for ongoing malignancy surveillance with symptoms, clinical examination, regular blood tests, and","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient denied constitutional symptoms on follow-up and was planned for ongoing malignancy surveillance with symptoms, clinical examination, regular blood tests, and serial CT chest imaging.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient denied constitutional symptoms on follow-up and was planned for ongoing malignancy surveillance with symptoms, clinical examination, regular blood tests, and serial CT chest imaging."
23,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", medication regimen change., medication regimen change.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient is being followed closely during recovery, with the team considering a","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient is being followed closely during recovery, with the team considering a","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient is being followed closely during recovery, with the team considering a medication regimen change.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient is being followed closely during recovery, with the team considering a medication regimen change."
24,drop,title_leakage,"The required case-report title contains “Dermatomyositis,” which directly gives away the condition target.", dermatomyositis.,,The condition recognized as a potential differential diagnosis in a patient whose prominent cervical soft tissue swelling initially led clinicians to suspect idiopathic angioedema was,,The condition recognized as a potential differential diagnosis in a patient whose prominent cervical soft tissue swelling initially led clinicians to suspect idiopathic angioedema was dermatomyositis.,
25,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", 18%., 18%.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a large literature review of 215 patients with SAE1 antibody-positive dermatomyositis reported malignancy in","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a large literature review of 215 patients with SAE1 antibody-positive dermatomyositis reported malignancy in","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a large literature review of 215 patients with SAE1 antibody-positive dermatomyositis reported malignancy in 18%.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a large literature review of 215 patients with SAE1 antibody-positive dermatomyositis reported malignancy in 18%."
26,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", Subcutaneous tissue oedema, Subcutaneous tissue oedema,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an uncommon feature of dermatomyositis, particularly when it presents as facial or neck swelling, is","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an uncommon feature of dermatomyositis, particularly when it presents as facial or neck swelling, is","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an uncommon feature of dermatomyositis, particularly when it presents as facial or neck swelling, is Subcutaneous tissue oedema","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", an uncommon feature of dermatomyositis, particularly when it presents as facial or neck swelling, is Subcutaneous tissue oedema"
27,drop,title_leakage,"The required case-report title contains “Dermatomyositis,” which directly gives away the condition whose physical signs should be examined.", dermatomyositis.,,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when a patient has subtle dysphagia and other involvement, it is critical to examine for physical signs of this condition,",,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when a patient has subtle dysphagia and other involvement, it is critical to examine for physical signs of this condition, dermatomyositis.",
28,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", histaminergic or bradykinin-mediated angioedema., histaminergic or bradykinin-mediated angioedema.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors explained that the patient’s subcutaneous oedema was caused by muscle inflammation in the setting of myositis and was not due to","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors explained that the patient’s subcutaneous oedema was caused by muscle inflammation in the setting of myositis and was not due to","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors explained that the patient’s subcutaneous oedema was caused by muscle inflammation in the setting of myositis and was not due to histaminergic or bradykinin-mediated angioedema.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors explained that the patient’s subcutaneous oedema was caused by muscle inflammation in the setting of myositis and was not due to histaminergic or bradykinin-mediated angioedema."
29,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", anti-SAE1–positive dermatomyositis., anti-SAE1–positive dermatomyositis.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that there is limited evidence to guide optimal pharmacotherapy for","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that there is limited evidence to guide optimal pharmacotherapy for","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that there is limited evidence to guide optimal pharmacotherapy for anti-SAE1–positive dermatomyositis.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that there is limited evidence to guide optimal pharmacotherapy for anti-SAE1–positive dermatomyositis."
30,drop,title_leakage,"The required case-report title contains “Dermatomyositis,” which directly gives away the condition named as the target.", dermatomyositis,,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen partly because of its established use in",,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen partly because of its established use in dermatomyositis",
31,drop,title_leakage,"The required case-report title contains “Dermatomyositis,” which directly gives away the condition named as the target.", dermatomyositis.,,"The authors stated that their patient had a good prognosis compared with other patients who had significant tissue oedema in the setting of this condition,",,"The authors stated that their patient had a good prognosis compared with other patients who had significant tissue oedema in the setting of this condition, dermatomyositis.",
32,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", a rare autoimmune disease, a rare autoimmune disease,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is a rare autoimmune disease","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is a rare autoimmune disease"
33,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", prompt treatment with intense immunosuppression, prompt treatment with intense immunosuppression,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", patients with dermatomyositis usually require","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", patients with dermatomyositis usually require","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", patients with dermatomyositis usually require prompt treatment with intense immunosuppression","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", patients with dermatomyositis usually require prompt treatment with intense immunosuppression"
34,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", disease progression and multiorgan damage., disease progression and multiorgan damage.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as a rare autoimmune disease affecting the skin, muscle, and respiratory system, and prompt treatment with intense immunosuppression aims to reduce","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as a rare autoimmune disease affecting the skin, muscle, and respiratory system, and prompt treatment with intense immunosuppression aims to reduce","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as a rare autoimmune disease affecting the skin, muscle, and respiratory system, and prompt treatment with intense immunosuppression aims to reduce disease progression and multiorgan damage.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as a rare autoimmune disease affecting the skin, muscle, and respiratory system, and prompt treatment with intense immunosuppression aims to reduce disease progression and multiorgan damage."
35,keep,,"Retained as source-backed, meaningful, case-report-framed, and answerable under v13 rubric.", in his 40s, in his 40s.,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the previously well male patient was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the previously well male patient was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the previously well male patient was in his 40s.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the previously well male patient was in his 40s."
