step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
44,17,1.0,3,D,3
44,18,0.0,3,D,1
44,19,0.0,0,A,3
44,20,0.0,2,C,1
44,21,1.0,0,A,0
48,0,0.0,0,A,2
48,1,0.0,0,A,1
48,2,0.0,0,A,3
48,3,1.0,2,C,2
48,4,0.0,1,B,0
48,5,0.0,3,D,4
48,6,0.0,1,B,0
48,7,0.0,2,C,3
48,8,1.0,0,A,0
48,9,1.0,3,D,3
48,10,0.0,2,C,0
48,11,1.0,0,A,0
48,12,0.0,0,A,2
48,13,0.0,1,B,4
48,14,0.0,1,B,2
48,15,0.0,0,A,2
48,16,0.0,0,A,3
48,17,1.0,3,D,3
48,18,0.0,3,D,1
48,19,0.0,0,A,3
48,20,0.0,2,C,1
48,21,1.0,0,A,0
52,0,0.0,0,A,2
52,1,0.0,0,A,1
52,2,0.0,0,A,3
52,3,1.0,2,C,2
52,4,0.0,1,B,0
52,5,0.0,3,D,4
52,6,0.0,1,B,0
52,7,0.0,2,C,3
52,8,1.0,0,A,0
52,9,1.0,3,D,3
52,10,0.0,2,C,0
52,11,1.0,0,A,0
52,12,0.0,0,A,2
52,13,0.0,1,B,4
52,14,0.0,1,B,2
52,15,0.0,0,A,2
52,16,0.0,0,A,3
52,17,1.0,3,D,3
52,18,0.0,3,D,1
52,19,0.0,0,A,3
52,20,0.0,2,C,1
52,21,1.0,0,A,0
56,0,0.0,0,A,2
56,1,0.0,0,A,1
56,2,0.0,0,A,3
56,3,1.0,2,C,2
56,4,0.0,1,B,0
56,5,0.0,3,D,4
56,6,0.0,1,B,0
56,7,0.0,2,C,3
56,8,1.0,0,A,0
56,9,1.0,3,D,3
56,10,0.0,2,C,0
56,11,1.0,0,A,0
56,12,0.0,0,A,2
56,13,0.0,1,B,4
56,14,0.0,1,B,2
56,15,0.0,0,A,2
56,16,0.0,0,A,3
56,17,1.0,3,D,3
56,18,0.0,3,D,1
56,19,0.0,0,A,3
56,20,0.0,2,C,1
56,21,1.0,0,A,0
60,0,0.0,0,A,2
60,1,0.0,0,A,1
60,2,0.0,0,A,3
60,3,1.0,2,C,2
60,4,0.0,1,B,0
60,5,0.0,3,D,4
60,6,0.0,1,B,0
60,7,0.0,2,C,3
60,8,1.0,0,A,0
60,9,1.0,3,D,3
60,10,0.0,2,C,0
60,11,1.0,0,A,0
60,12,0.0,0,A,2
60,13,0.0,1,B,4
60,14,0.0,1,B,2
60,15,0.0,0,A,2
60,16,0.0,0,A,3
60,17,1.0,3,D,3
60,18,0.0,3,D,1
60,19,0.0,0,A,3
60,20,0.0,2,C,1
60,21,1.0,0,A,0
64,0,0.0,0,A,2
64,1,0.0,0,A,1
64,2,0.0,0,A,3
64,3,1.0,2,C,2
64,4,0.0,1,B,0
64,5,0.0,3,D,4
64,6,0.0,1,B,0
64,7,0.0,2,C,3
64,8,1.0,0,A,0
64,9,1.0,3,D,3
64,10,0.0,2,C,0
64,11,1.0,0,A,0
64,12,0.0,0,A,2
64,13,0.0,1,B,4
64,14,0.0,1,B,2
64,15,0.0,0,A,2
64,16,0.0,0,A,3
64,17,1.0,3,D,3
64,18,0.0,3,D,1
64,19,0.0,0,A,3
64,20,0.0,2,C,1
64,21,1.0,0,A,0
68,0,0.0,0,A,2
68,1,0.0,0,A,1
68,2,0.0,0,A,3
68,3,1.0,2,C,2
68,4,0.0,1,B,0
68,5,0.0,3,D,4
68,6,0.0,1,B,0
68,7,0.0,2,C,3
68,8,1.0,0,A,0
68,9,1.0,3,D,3
68,10,0.0,2,C,0
68,11,1.0,0,A,0
68,12,0.0,0,A,2
68,13,0.0,1,B,4
68,14,0.0,1,B,2
68,15,0.0,0,A,2
68,16,0.0,0,A,3
68,17,1.0,3,D,3
68,18,0.0,3,D,1
68,19,0.0,0,A,3
68,20,0.0,2,C,1
68,21,1.0,0,A,0
72,0,0.0,0,A,2
72,1,0.0,0,A,1
72,2,0.0,0,A,3
72,3,1.0,2,C,2
72,4,0.0,1,B,0
72,5,0.0,3,D,4
72,6,0.0,1,B,0
72,7,0.0,2,C,3
72,8,1.0,0,A,0
72,9,1.0,3,D,3
72,10,0.0,2,C,0
72,11,1.0,0,A,0
72,12,0.0,0,A,2
72,13,0.0,1,B,4
72,14,0.0,1,B,2
72,15,0.0,0,A,2
72,16,0.0,0,A,3
72,17,1.0,3,D,3
72,18,0.0,3,D,1
72,19,0.0,0,A,3
72,20,0.0,2,C,1
72,21,1.0,0,A,0
76,0,0.0,0,A,2
76,1,0.0,0,A,1
76,2,0.0,0,A,3
76,3,1.0,2,C,2
76,4,0.0,1,B,0
76,5,0.0,3,D,4
76,6,0.0,1,B,0
76,7,0.0,2,C,3
76,8,1.0,0,A,0
76,9,1.0,3,D,3
76,10,0.0,2,C,0
76,11,1.0,0,A,0
76,12,0.0,0,A,2
76,13,0.0,1,B,4
76,14,0.0,1,B,2
76,15,0.0,0,A,2
76,16,0.0,0,A,3
76,17,1.0,3,D,3
76,18,0.0,3,D,1
76,19,0.0,0,A,3
76,20,0.0,4,E,1
76,21,1.0,0,A,0
80,0,0.0,0,A,2
80,1,0.0,0,A,1
80,2,0.0,0,A,3
80,3,1.0,2,C,2
80,4,0.0,1,B,0
80,5,0.0,3,D,4
80,6,0.0,1,B,0
80,7,0.0,2,C,3
80,8,1.0,0,A,0
80,9,1.0,3,D,3
80,10,0.0,2,C,0
80,11,1.0,0,A,0
80,12,0.0,0,A,2
80,13,0.0,1,B,4
80,14,0.0,1,B,2
80,15,0.0,0,A,2
80,16,0.0,0,A,3
80,17,1.0,3,D,3
80,18,0.0,3,D,1
80,19,0.0,0,A,3
80,20,0.0,2,C,1
80,21,1.0,0,A,0
84,0,0.0,0,A,2
84,1,0.0,0,A,1
84,2,0.0,0,A,3
84,3,1.0,2,C,2
84,4,0.0,1,B,0
84,5,0.0,3,D,4
84,6,0.0,1,B,0
84,7,0.0,2,C,3
84,8,1.0,0,A,0
84,9,1.0,3,D,3
84,10,0.0,2,C,0
84,11,1.0,0,A,0
84,12,0.0,0,A,2
84,13,0.0,1,B,4
84,14,0.0,1,B,2
84,15,0.0,0,A,2
84,16,0.0,0,A,3
84,17,1.0,3,D,3
84,18,0.0,3,D,1
84,19,0.0,0,A,3
84,20,0.0,2,C,1
84,21,1.0,0,A,0
88,0,0.0,0,A,2
88,1,0.0,0,A,1
88,2,0.0,0,A,3
88,3,1.0,2,C,2
88,4,0.0,1,B,0
88,5,0.0,3,D,4
88,6,0.0,1,B,0
88,7,0.0,2,C,3
88,8,1.0,0,A,0
88,9,1.0,3,D,3
88,10,0.0,2,C,0
88,11,1.0,0,A,0
88,12,0.0,0,A,2
88,13,0.0,1,B,4
88,14,0.0,1,B,2
88,15,0.0,0,A,2
88,16,0.0,0,A,3
88,17,1.0,3,D,3
88,18,0.0,3,D,1
88,19,0.0,0,A,3
88,20,0.0,2,C,1
88,21,1.0,0,A,0
92,0,0.0,0,A,2
92,1,0.0,0,A,1
92,2,0.0,0,A,3
92,3,1.0,2,C,2
92,4,0.0,1,B,0
92,5,0.0,3,D,4
92,6,0.0,1,B,0
92,7,0.0,2,C,3
92,8,1.0,0,A,0
92,9,1.0,3,D,3
92,10,0.0,2,C,0
92,11,1.0,0,A,0
92,12,0.0,0,A,2
92,13,0.0,1,B,4
92,14,0.0,1,B,2
92,15,0.0,0,A,2
92,16,0.0,0,A,3
92,17,1.0,3,D,3
92,18,0.0,3,D,1
92,19,0.0,0,A,3
92,20,0.0,2,C,1
92,21,1.0,0,A,0
96,0,0.0,0,A,2
96,1,0.0,0,A,1
96,2,0.0,0,A,3
96,3,1.0,2,C,2
96,4,0.0,1,B,0
96,5,0.0,3,D,4
96,6,0.0,1,B,0
96,7,0.0,2,C,3
96,8,1.0,0,A,0
96,9,1.0,3,D,3
96,10,0.0,2,C,0
96,11,1.0,0,A,0
96,12,0.0,0,A,2
96,13,0.0,1,B,4
96,14,0.0,1,B,2
96,15,0.0,0,A,2
96,16,0.0,0,A,3
96,17,1.0,3,D,3
96,18,0.0,3,D,1
96,19,0.0,0,A,3
96,20,0.0,2,C,1
96,21,1.0,0,A,0
100,0,0.0,0,A,2
100,1,0.0,0,A,1
100,2,0.0,0,A,3
100,3,1.0,2,C,2
100,4,0.0,1,B,0
100,5,0.0,3,D,4
100,6,0.0,1,B,0
100,7,0.0,2,C,3
100,8,1.0,0,A,0
100,9,1.0,3,D,3
100,10,0.0,2,C,0
100,11,1.0,0,A,0
100,12,0.0,0,A,2
100,13,0.0,1,B,4
100,14,0.0,1,B,2
100,15,0.0,0,A,2
100,16,0.0,0,A,3
100,17,1.0,3,D,3
100,18,0.0,3,D,1
100,19,0.0,0,A,3
100,20,0.0,2,C,1
100,21,1.0,0,A,0
