row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", transaminase elevation., transaminase elevation.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s had been undergoing outpatient evaluation 3 years before her clinical deterioration because of","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s had been undergoing outpatient evaluation 3 years before her clinical deterioration because of","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s had been undergoing outpatient evaluation 3 years before her clinical deterioration because of transaminase elevation.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s had been undergoing outpatient evaluation 3 years before her clinical deterioration because of transaminase elevation."
12,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", nausea and vomiting., nausea and vomiting.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was started on semaglutide for persistent fatty liver and obesity, and within hours of her first 0.25 mg subcutaneous dose she developed","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was started on semaglutide for persistent fatty liver and obesity, and within hours of her first 0.25 mg subcutaneous dose she developed","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was started on semaglutide for persistent fatty liver and obesity, and within hours of her first 0.25 mg subcutaneous dose she developed nausea and vomiting.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was started on semaglutide for persistent fatty liver and obesity, and within hours of her first 0.25 mg subcutaneous dose she developed nausea and vomiting."
13,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", severe metabolic acidosis., severe metabolic acidosis.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed persistent nausea, vomiting, poor oral intake, dyspnoea, and acute renal failure within 2 days of her first semaglutide dose and was hospitalised for","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed persistent nausea, vomiting, poor oral intake, dyspnoea, and acute renal failure within 2 days of her first semaglutide dose and was hospitalised for","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed persistent nausea, vomiting, poor oral intake, dyspnoea, and acute renal failure within 2 days of her first semaglutide dose and was hospitalised for severe metabolic acidosis.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient developed persistent nausea, vomiting, poor oral intake, dyspnoea, and acute renal failure within 2 days of her first semaglutide dose and was hospitalised for severe metabolic acidosis."
14,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", haemofiltration or haemodialysis., haemofiltration or haemodialysis.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with acute renal failure, and her renal function later improved with hydration alone, without needing renal replacement therapy, namely","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with acute renal failure, and her renal function later improved with hydration alone, without needing renal replacement therapy, namely","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with acute renal failure, and her renal function later improved with hydration alone, without needing renal replacement therapy, namely haemofiltration or haemodialysis.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with acute renal failure, and her renal function later improved with hydration alone, without needing renal replacement therapy, namely haemofiltration or haemodialysis."
15,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", cola-coloured urine., cola-coloured urine.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and she did not have","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and she did not have","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and she did not have cola-coloured urine.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalised 2 days after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and she did not have cola-coloured urine."
16,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", deconditioned., deconditioned.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalized after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and at the time of discharge, her gastrointestinal symptoms had resolved but she was","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalized after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and at the time of discharge, her gastrointestinal symptoms had resolved but she was","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalized after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and at the time of discharge, her gastrointestinal symptoms had resolved but she was deconditioned.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was hospitalized after her first semaglutide dose with nausea, vomiting, poor oral intake, dyspnoea, acute renal failure, and severe metabolic acidosis, and at the time of discharge, her gastrointestinal symptoms had resolved but she was deconditioned."
17,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", illicit drug use., illicit drug use.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s denied several possible contributors while being evaluated for progressive weakness after semaglutide exposure, including","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s denied several possible contributors while being evaluated for progressive weakness after semaglutide exposure, including","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s denied several possible contributors while being evaluated for progressive weakness after semaglutide exposure, including illicit drug use.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s denied several possible contributors while being evaluated for progressive weakness after semaglutide exposure, including illicit drug use."
18,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", 4 months., 4 months.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after receiving her initial and only dose of semaglutide, the patient continued to decline for","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after receiving her initial and only dose of semaglutide, the patient continued to decline for","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after receiving her initial and only dose of semaglutide, the patient continued to decline for 4 months.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", after receiving her initial and only dose of semaglutide, the patient continued to decline for 4 months."
19,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", intravenous methylprednisolone, intravenous methylprednisolone,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient with progressive weakness and dysphagia about 4 months after her initial and only semaglutide dose, elevated CK, and neurology consultation was treated daily for 5 days during that admission with","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient with progressive weakness and dysphagia about 4 months after her initial and only semaglutide dose, elevated CK, and neurology consultation was treated daily for 5 days during that admission with","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient with progressive weakness and dysphagia about 4 months after her initial and only semaglutide dose, elevated CK, and neurology consultation was treated daily for 5 days during that admission with intravenous methylprednisolone","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient with progressive weakness and dysphagia about 4 months after her initial and only semaglutide dose, elevated CK, and neurology consultation was treated daily for 5 days during that admission with intravenous methylprednisolone"
20,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", 8 months., 8 months.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was last seen in the outpatient setting 10 months after her initial evaluation and treatment initiation, by which time she had regained her baseline functional status, and she had been off immunosuppression for","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was last seen in the outpatient setting 10 months after her initial evaluation and treatment initiation, by which time she had regained her baseline functional status, and she had been off immunosuppression for","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was last seen in the outpatient setting 10 months after her initial evaluation and treatment initiation, by which time she had regained her baseline functional status, and she had been off immunosuppression for 8 months.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient was last seen in the outpatient setting 10 months after her initial evaluation and treatment initiation, by which time she had regained her baseline functional status, and she had been off immunosuppression for 8 months."
21,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid."," Jo-1, Pl-7, Pl-12, EJ, OJ, Mi-2, MDA-5, TIF1-y, NXP-2 and cN-1A autoantibodies."," Jo-1, Pl-7, Pl-12, EJ, OJ, Mi-2, MDA-5, TIF1-y, NXP-2 and cN-1A autoantibodies.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her evaluation the patient’s myositis panel was negative for SRP and HMGCR, and the other autoantibodies on that panel that were also reported as negative were","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her evaluation the patient’s myositis panel was negative for SRP and HMGCR, and the other autoantibodies on that panel that were also reported as negative were","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her evaluation the patient’s myositis panel was negative for SRP and HMGCR, and the other autoantibodies on that panel that were also reported as negative were Jo-1, Pl-7, Pl-12, EJ, OJ, Mi-2, MDA-5, TIF1-y, NXP-2 and cN-1A autoantibodies.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during her evaluation the patient’s myositis panel was negative for SRP and HMGCR, and the other autoantibodies on that panel that were also reported as negative were Jo-1, Pl-7, Pl-12, EJ, OJ, Mi-2, MDA-5, TIF1-y, NXP-2 and cN-1A autoantibodies."
22,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", valvular dysfunction., valvular dysfunction.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the work-up of a woman in her 60s with progressive weakness after semaglutide exposure showed no significant myocardial scarring or infarction and no significant","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the work-up of a woman in her 60s with progressive weakness after semaglutide exposure showed no significant myocardial scarring or infarction and no significant","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the work-up of a woman in her 60s with progressive weakness after semaglutide exposure showed no significant myocardial scarring or infarction and no significant valvular dysfunction.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a cardiac MRI obtained during the work-up of a woman in her 60s with progressive weakness after semaglutide exposure showed no significant myocardial scarring or infarction and no significant valvular dysfunction."
23,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", lymphadenopathy., lymphadenopathy.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s high-resolution CT chest was negative for interstitial lung disease and also showed no","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s high-resolution CT chest was negative for interstitial lung disease and also showed no","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s high-resolution CT chest was negative for interstitial lung disease and also showed no lymphadenopathy.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s high-resolution CT chest was negative for interstitial lung disease and also showed no lymphadenopathy."
24,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", lymphadenopathy., lymphadenopathy.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the work-up for progressive weakness after a single semaglutide dose, the patient's abdominal MRI showed steatotic hepatomegaly but was otherwise unremarkable, with no","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the work-up for progressive weakness after a single semaglutide dose, the patient's abdominal MRI showed steatotic hepatomegaly but was otherwise unremarkable, with no","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the work-up for progressive weakness after a single semaglutide dose, the patient's abdominal MRI showed steatotic hepatomegaly but was otherwise unremarkable, with no lymphadenopathy.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the work-up for progressive weakness after a single semaglutide dose, the patient's abdominal MRI showed steatotic hepatomegaly but was otherwise unremarkable, with no lymphadenopathy."
25,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", interface hepatitis., interface hepatitis.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's admission for progressive weakness after semaglutide exposure, the liver biopsy showed macrovesicular steatosis involving about 70% of the hepatic parenchyma, with no significant portal inflammation and no","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's admission for progressive weakness after semaglutide exposure, the liver biopsy showed macrovesicular steatosis involving about 70% of the hepatic parenchyma, with no significant portal inflammation and no","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's admission for progressive weakness after semaglutide exposure, the liver biopsy showed macrovesicular steatosis involving about 70% of the hepatic parenchyma, with no significant portal inflammation and no interface hepatitis.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", during the patient's admission for progressive weakness after semaglutide exposure, the liver biopsy showed macrovesicular steatosis involving about 70% of the hepatic parenchyma, with no significant portal inflammation and no interface hepatitis."
26,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", an inflammatory response., an inflammatory response.,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s right vastus lateralis muscle biopsy showed a membrane attack complex positive stain on necrotising and non-necrotising myofibres, which was consistent with","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s right vastus lateralis muscle biopsy showed a membrane attack complex positive stain on necrotising and non-necrotising myofibres, which was consistent with","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s right vastus lateralis muscle biopsy showed a membrane attack complex positive stain on necrotising and non-necrotising myofibres, which was consistent with an inflammatory response.","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient’s right vastus lateralis muscle biopsy showed a membrane attack complex positive stain on necrotising and non-necrotising myofibres, which was consistent with an inflammatory response."
27,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", semaglutide., semaglutide.,"In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient later showed sustained improvement after treatment and therefore did not receive additional IVIG beyond her initial hospital course while she was off","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient later showed sustained improvement after treatment and therefore did not receive additional IVIG beyond her initial hospital course while she was off","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient later showed sustained improvement after treatment and therefore did not receive additional IVIG beyond her initial hospital course while she was off semaglutide.","In the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the patient later showed sustained improvement after treatment and therefore did not receive additional IVIG beyond her initial hospital course while she was off semaglutide."
28,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", proximal muscle weakness, proximal muscle weakness,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a female patient in her 60s who developed progressive dysphagia, dysphonia, and elevated creatine kinase over a 4-month course after semaglutide use was found on evaluation to have","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a female patient in her 60s who developed progressive dysphagia, dysphonia, and elevated creatine kinase over a 4-month course after semaglutide use was found on evaluation to have","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a female patient in her 60s who developed progressive dysphagia, dysphonia, and elevated creatine kinase over a 4-month course after semaglutide use was found on evaluation to have proximal muscle weakness","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", a female patient in her 60s who developed progressive dysphagia, dysphonia, and elevated creatine kinase over a 4-month course after semaglutide use was found on evaluation to have proximal muscle weakness"
29,keep,,"Meets v13 criteria; target is meaningful, source-framed, source-supported, and source-valid.", several months, several months,"According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s gradually improved after treatment for immune-mediated necrotising myopathy and returned to her baseline functional status, which she maintained off immunosuppression for","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s gradually improved after treatment for immune-mediated necrotising myopathy and returned to her baseline functional status, which she maintained off immunosuppression for","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s gradually improved after treatment for immune-mediated necrotising myopathy and returned to her baseline functional status, which she maintained off immunosuppression for several months","According to the case report ""Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?"", the female patient in her 60s gradually improved after treatment for immune-mediated necrotising myopathy and returned to her baseline functional status, which she maintained off immunosuppression for several months"
