probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors state that the gold standard for diagnosing a suspected telomere biology disorder (TBD) includes next-generation sequencing and flow cytometry-based fluorescence in situ hybridisation assays. What do the flow cytometry-based fluorescence in situ hybridisation assays measure in this setting?",telomere length.,(B),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors state that the gold standard for diagnosing a suspected telomere biology disorder (TBD) includes next-generation sequencing and flow cytometry-based fluorescence in situ hybridisation assays. What do the flow cytometry-based fluorescence in situ hybridisation assays measure in this setting?
(A) telomerase activity.
(B) telomere length.
(C) chromosomal instability.
(D) fibrosis burden.
(E) bone marrow cellularity.",telomerase activity.,telomere length.,chromosomal instability.,fibrosis burden.,bone marrow cellularity.,"[""telomerase activity."", ""chromosomal instability."", ""bone marrow cellularity."", ""fibrosis burden.""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors state that the gold standard for diagnosing a suspected telomere biology disorder (TBD) includes next-generation sequencing and flow cytometry-based fluorescence in situ hybridisation assays, which measure telomere length.",The gold standard for diagnosing suspected TBD includes genetic testing through next-generation sequencing and flow cytometry-based fluorescence in situ hybridisation assays to measure telomere length.,Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors state that the gold standard for diagnosing a suspected telomere biology disorder (TBD) includes next-generation sequencing and flow cytometry-based fluorescence in situ hybridisation assays. What do the flow cytometry-based fluorescence in situ hybridisation assays measure in this setting?
(A) telomerase activity.
(B) telomere length.
(C) chromosomal instability.
(D) fibrosis burden.
(E) bone marrow cellularity."
"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion says that telomere biology disorders can present in adulthood even without a certain classic set of dyskeratosis congenita findings. What is that classical feature set?",the classical DC triad.,(E),"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion says that telomere biology disorders can present in adulthood even without a certain classic set of dyskeratosis congenita findings. What is that classical feature set?
(A) idiopathic pulmonary fibrosis
(B) a positive family history of telomere biology disease
(C) bone marrow failure syndrome
(D) the severe childhood-onset features of Hoyeraal-Hreidarsson syndrome
(E) the classical DC triad.",idiopathic pulmonary fibrosis,a positive family history of telomere biology disease,bone marrow failure syndrome,the severe childhood-onset features of Hoyeraal-Hreidarsson syndrome,the classical DC triad.,"[""bone marrow failure syndrome"", ""idiopathic pulmonary fibrosis"", ""a positive family history of telomere biology disease"", ""the severe childhood-onset features of Hoyeraal-Hreidarsson syndrome""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion says that telomere biology disorders can present in adulthood even without the classical DC triad.","TBDs may present with isolated mucocutaneous, organ-specific or haematological involvement and may manifest in adulthood without the classical DC triad.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the discussion says that telomere biology disorders can present in adulthood even without a certain classic set of dyskeratosis congenita findings. What is that classical feature set?
(A) idiopathic pulmonary fibrosis
(B) a positive family history of telomere biology disease
(C) bone marrow failure syndrome
(D) the severe childhood-onset features of Hoyeraal-Hreidarsson syndrome
(E) the classical DC triad."
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although the patient had cytopenia and a monoallelic PARN variant, the cytopenia was thought to have another cause. What was the cytopenia in this patient most likely attributable to?",severe vitamin B12 deficiency.,(B),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although the patient had cytopenia and a monoallelic PARN variant, the cytopenia was thought to have another cause. What was the cytopenia in this patient most likely attributable to?
(A) haematopoietic stem-cell exhaustion from telomere shortening.
(B) severe vitamin B12 deficiency.
(C) autoimmune aplastic anaemia.
(D) an underlying telomere biology disorder–related bone marrow failure syndrome.
(E) severe folate deficiency.",haematopoietic stem-cell exhaustion from telomere shortening.,severe vitamin B12 deficiency.,autoimmune aplastic anaemia.,an underlying telomere biology disorder–related bone marrow failure syndrome.,severe folate deficiency.,"[""an underlying telomere biology disorder\u2013related bone marrow failure syndrome."", ""severe folate deficiency."", ""autoimmune aplastic anaemia."", ""haematopoietic stem-cell exhaustion from telomere shortening.""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", although the patient had cytopenia and a monoallelic PARN variant, the cytopenia was thought to have another cause and was most likely attributable to severe vitamin B12 deficiency.","While the cytopenia observed in our patient was most likely attributable to severe vitamin B12 deficiency, the presence of a PARN variant underscores the importance of ongoing clinical and haematological monitoring to assess for any evolving marrow failure phenotype in this genetically predisposed individual.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although the patient had cytopenia and a monoallelic PARN variant, the cytopenia was thought to have another cause. What was the cytopenia in this patient most likely attributable to?
(A) haematopoietic stem-cell exhaustion from telomere shortening.
(B) severe vitamin B12 deficiency.
(C) autoimmune aplastic anaemia.
(D) an underlying telomere biology disorder–related bone marrow failure syndrome.
(E) severe folate deficiency."
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had nutritional deficiencies corrected, but the remaining constellation of findings still raised suspicion of a genetic disorder. Which physical finding, together with cytopenia, osteoporosis, hepatic fibrosis, and pulmonary fibrosis, contributed to that suspicion?",premature greying,(A),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had nutritional deficiencies corrected, but the remaining constellation of findings still raised suspicion of a genetic disorder. Which physical finding, together with cytopenia, osteoporosis, hepatic fibrosis, and pulmonary fibrosis, contributed to that suspicion?
(A) premature greying
(B) macrocytosis
(C) hepatosplenomegaly
(D) peripheral neuropathy
(E) reticular skin pigmentation",premature greying,macrocytosis,hepatosplenomegaly,peripheral neuropathy,reticular skin pigmentation,"[""hepatosplenomegaly"", ""peripheral neuropathy"", ""reticular skin pigmentation"", ""macrocytosis""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", after nutritional deficiencies were corrected in a woman in her late 20s, the remaining constellation of findings that still raised suspicion of a genetic disorder included cytopenia, osteoporosis, hepatic fibrosis, pulmonary fibrosis, and premature greying","Despite correction of nutritional deficiencies, the constellation of cytopenia, premature greying, osteoporosis, hepatic and pulmonary fibrosis raised suspicion of a genetic disorder.",Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had nutritional deficiencies corrected, but the remaining constellation of findings still raised suspicion of a genetic disorder. Which physical finding, together with cytopenia, osteoporosis, hepatic fibrosis, and pulmonary fibrosis, contributed to that suspicion?
(A) premature greying
(B) macrocytosis
(C) hepatosplenomegaly
(D) peripheral neuropathy
(E) reticular skin pigmentation"
"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had clinical and genetic findings that were interpreted together. What diagnosis was supported by this clinical–genetic correlation?",a diagnosis of a telomere biology disorder,(B),"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had clinical and genetic findings that were interpreted together. What diagnosis was supported by this clinical–genetic correlation?
(A) a diagnosis of a mitochondrial disorder causing premature ageing and cytopenias
(B) a diagnosis of a telomere biology disorder
(C) a diagnosis of severe vitamin B12 deficiency as the unifying cause of the multisystem disease
(D) a diagnosis of myelodysplastic syndrome with secondary hepatic fibrosis
(E) a diagnosis of idiopathic pulmonary fibrosis with unrelated bone marrow failure",a diagnosis of a mitochondrial disorder causing premature ageing and cytopenias,a diagnosis of a telomere biology disorder,a diagnosis of severe vitamin B12 deficiency as the unifying cause of the multisystem disease,a diagnosis of myelodysplastic syndrome with secondary hepatic fibrosis,a diagnosis of idiopathic pulmonary fibrosis with unrelated bone marrow failure,"[""a diagnosis of severe vitamin B12 deficiency as the unifying cause of the multisystem disease"", ""a diagnosis of idiopathic pulmonary fibrosis with unrelated bone marrow failure"", ""a diagnosis of myelodysplastic syndrome with secondary hepatic fibrosis"", ""a diagnosis of a mitochondrial disorder causing premature ageing and cytopenias""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had clinical and genetic findings that were interpreted together as supporting a diagnosis of a telomere biology disorder",The clinical–genetic correlation in this case supported a diagnosis of a telomere biology disorder (TBD).,Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s had clinical and genetic findings that were interpreted together. What diagnosis was supported by this clinical–genetic correlation?
(A) a diagnosis of a mitochondrial disorder causing premature ageing and cytopenias
(B) a diagnosis of a telomere biology disorder
(C) a diagnosis of severe vitamin B12 deficiency as the unifying cause of the multisystem disease
(D) a diagnosis of myelodysplastic syndrome with secondary hepatic fibrosis
(E) a diagnosis of idiopathic pulmonary fibrosis with unrelated bone marrow failure"
"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although monoallelic PARN is commonly associated with idiopathic pulmonary fibrosis, its downstream impact on telomerase function may explain hepatic fibrosis. Hepatic fibrosis is typically seen with mutations in which genes?",TERT or TERC mutations.,(E),"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although monoallelic PARN is commonly associated with idiopathic pulmonary fibrosis, its downstream impact on telomerase function may explain hepatic fibrosis. Hepatic fibrosis is typically seen with mutations in which genes?
(A) HFE or SERPINA1 mutations.
(B) SFTPA1 or SFTPC mutations.
(C) PARN or RTEL1 mutations.
(D) DKC1 or TINF2 mutations.
(E) TERT or TERC mutations.",HFE or SERPINA1 mutations.,SFTPA1 or SFTPC mutations.,PARN or RTEL1 mutations.,DKC1 or TINF2 mutations.,TERT or TERC mutations.,"[""PARN or RTEL1 mutations."", ""DKC1 or TINF2 mutations."", ""HFE or SERPINA1 mutations."", ""SFTPA1 or SFTPC mutations.""]","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although monoallelic PARN is commonly associated with idiopathic pulmonary fibrosis, its downstream impact on telomerase function may explain hepatic fibrosis, which is typically seen with mutations in TERT or TERC mutations.","Although monoallelic PARN is commonly associated with IPF, its downstream impact on telomerase function may account for HF typically seen with TERT or TERC mutations.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that although monoallelic PARN is commonly associated with idiopathic pulmonary fibrosis, its downstream impact on telomerase function may explain hepatic fibrosis. Hepatic fibrosis is typically seen with mutations in which genes?
(A) HFE or SERPINA1 mutations.
(B) SFTPA1 or SFTPC mutations.
(C) PARN or RTEL1 mutations.
(D) DKC1 or TINF2 mutations.
(E) TERT or TERC mutations."
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s with a 5-year history of progressive fatigue and generalised weakness underwent investigations that also showed pancytopenia, severe vitamin B12 deficiency, hepatic fibrosis, and pulmonary fibrosis. What type of anaemia was identified on those investigations?",dimorphic anaemia,(B),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s with a 5-year history of progressive fatigue and generalised weakness underwent investigations that also showed pancytopenia, severe vitamin B12 deficiency, hepatic fibrosis, and pulmonary fibrosis. What type of anaemia was identified on those investigations?
(A) megaloblastic anaemia
(B) dimorphic anaemia
(C) anaemia of chronic disease
(D) iron deficiency anaemia
(E) aplastic anaemia",megaloblastic anaemia,dimorphic anaemia,anaemia of chronic disease,iron deficiency anaemia,aplastic anaemia,"[""megaloblastic anaemia"", ""aplastic anaemia"", ""iron deficiency anaemia"", ""anaemia of chronic disease""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s with a 5-year history of progressive fatigue and generalised weakness underwent investigations that also showed pancytopenia, severe vitamin B12 deficiency, hepatic fibrosis, and pulmonary fibrosis, and the type of anaemia identified on those investigations was dimorphic anaemia","Investigations showed pancytopenia, dimorphic anaemia, severe vitamin B12 deficiency, hepatic fibrosis and pulmonary fibrosis.",Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", a woman in her late 20s with a 5-year history of progressive fatigue and generalised weakness underwent investigations that also showed pancytopenia, severe vitamin B12 deficiency, hepatic fibrosis, and pulmonary fibrosis. What type of anaemia was identified on those investigations?
(A) megaloblastic anaemia
(B) dimorphic anaemia
(C) anaemia of chronic disease
(D) iron deficiency anaemia
(E) aplastic anaemia"
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinical–genetic correlation supported a diagnosis of a telomere biology disorder. What abbreviation was used for telomere biology disorder in the report?",a diagnosis of a telomere biology disorder (TBD).,(D),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinical–genetic correlation supported a diagnosis of a telomere biology disorder. What abbreviation was used for telomere biology disorder in the report?
(A) a diagnosis of severe vitamin B12 deficiency–related pancytopenia with secondary fibrosis.
(B) a diagnosis of myelodysplastic syndrome causing multisystem disease.
(C) a diagnosis of idiopathic pulmonary fibrosis with coincidental bone marrow failure.
(D) a diagnosis of a telomere biology disorder (TBD).
(E) a diagnosis of dyskeratosis congenita based on classical mucocutaneous features.",a diagnosis of severe vitamin B12 deficiency–related pancytopenia with secondary fibrosis.,a diagnosis of myelodysplastic syndrome causing multisystem disease.,a diagnosis of idiopathic pulmonary fibrosis with coincidental bone marrow failure.,a diagnosis of a telomere biology disorder (TBD).,a diagnosis of dyskeratosis congenita based on classical mucocutaneous features.,"[""a diagnosis of severe vitamin B12 deficiency\u2013related pancytopenia with secondary fibrosis."", ""a diagnosis of idiopathic pulmonary fibrosis with coincidental bone marrow failure."", ""a diagnosis of myelodysplastic syndrome causing multisystem disease."", ""a diagnosis of dyskeratosis congenita based on classical mucocutaneous features.""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinical–genetic correlation supported a diagnosis of a telomere biology disorder (TBD).",The clinical–genetic correlation in this case supported a diagnosis of a telomere biology disorder (TBD).,Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinical–genetic correlation supported a diagnosis of a telomere biology disorder. What abbreviation was used for telomere biology disorder in the report?
(A) a diagnosis of severe vitamin B12 deficiency–related pancytopenia with secondary fibrosis.
(B) a diagnosis of myelodysplastic syndrome causing multisystem disease.
(C) a diagnosis of idiopathic pulmonary fibrosis with coincidental bone marrow failure.
(D) a diagnosis of a telomere biology disorder (TBD).
(E) a diagnosis of dyskeratosis congenita based on classical mucocutaneous features."
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of this progressive telomere biology disorder is important. What is early recognition crucial for guiding in these patients?",genetic counselling.,(D),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of this progressive telomere biology disorder is important. What is early recognition crucial for guiding in these patients?
(A) nutritional support
(B) infection prophylaxis
(C) antifibrotic therapy
(D) genetic counselling.
(E) immunosuppressive treatment",nutritional support,infection prophylaxis,antifibrotic therapy,genetic counselling.,immunosuppressive treatment,"[""nutritional support"", ""antifibrotic therapy"", ""immunosuppressive treatment"", ""infection prophylaxis""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of telomere biology disorders is important for guiding genetic counselling.","Early recognition is crucial for guiding genetic counselling, surveillance and consideration of bone marrow transplantation in progressive cases.",Abstract,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the authors note that early recognition of this progressive telomere biology disorder is important. What is early recognition crucial for guiding in these patients?
(A) nutritional support
(B) infection prophylaxis
(C) antifibrotic therapy
(D) genetic counselling.
(E) immunosuppressive treatment"
"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", what are telomere biology disorders (TBDs) caused by?",caused by Mendelian defects in telomere-related genes,(D),"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", what are telomere biology disorders (TBDs) caused by?
(A) restricted to dyskeratosis congenita and related marrow-failure syndromes
(B) caused by mitochondrial mutations that accelerate cellular senescence
(C) caused by autosomal recessive defects in DNA repair genes
(D) caused by Mendelian defects in telomere-related genes
(E) driven primarily by autoimmune destruction of rapidly dividing tissues",restricted to dyskeratosis congenita and related marrow-failure syndromes,caused by mitochondrial mutations that accelerate cellular senescence,caused by autosomal recessive defects in DNA repair genes,caused by Mendelian defects in telomere-related genes,driven primarily by autoimmune destruction of rapidly dividing tissues,"[""caused by autosomal recessive defects in DNA repair genes"", ""restricted to dyskeratosis congenita and related marrow-failure syndromes"", ""driven primarily by autoimmune destruction of rapidly dividing tissues"", ""caused by mitochondrial mutations that accelerate cellular senescence""]","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", telomere biology disorders (TBDs), described in the background as rare premature-ageing syndromes related to abnormal telomeres, are caused by Mendelian defects in telomere-related genes",Telomere biology disorders (TBDs) are rare premature-ageing syndromes caused by Mendelian defects in telomere-related genes that lead to abnormally short or dysfunctional telomeres.,Background,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", what are telomere biology disorders (TBDs) caused by?
(A) restricted to dyskeratosis congenita and related marrow-failure syndromes
(B) caused by mitochondrial mutations that accelerate cellular senescence
(C) caused by autosomal recessive defects in DNA repair genes
(D) caused by Mendelian defects in telomere-related genes
(E) driven primarily by autoimmune destruction of rapidly dividing tissues"
