arxiv_id,status,main_tex,output_path,cleaned_chars,error
1610.10099,ok,ByteNet4 (for ICML)/main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1610.10099.tex,25572,
1611.02796,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1611.02796.tex,,
1611.07004,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1611.07004.tex,,
1612.03242,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1612.03242.tex,,
1612.03651,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1612.03651.tex,,
1612.05231,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1612.05231.tex,,
1701.00939,ok,draft_01022017.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1701.00939.tex,29209,
1703.07332,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1703.07332.tex,,
1704.01444,ok,paper.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1704.01444.tex,22068,
1704.04683,ok,emnlp2017.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1704.04683.tex,28882,
1705.03551,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1705.03551.tex,29034,
1705.04304,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1705.04304.tex,,
1705.08045,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1705.08045.tex,,
1705.09280,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1705.09280.tex,,
1705.10941,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1705.10941.tex,,
1706.03741,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1706.03741.tex,,
1706.03762,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1706.03762.tex,,
1707.06209,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1707.06209.tex,,
1707.06347,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1707.06347.tex,,
1708.04782,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1708.04782.tex,54998,
1710.00087,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1710.00087.tex,,
1710.10196,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1710.10196.tex,,
1711.03189,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.03189.tex,,
1711.05101,ok,iclr2019_crc.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.05101.tex,33922,
1711.09020,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.09020.tex,,
1711.10485,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.10485.tex,,
1711.11585,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.11585.tex,,
1711.11586,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1711.11586.tex,,
1801.03924,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1801.03924.tex,,
1802.03832,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1802.03832.tex,,
1802.05957,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1802.05957.tex,,
1803.02324,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1803.02324.tex,,
1803.05457,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1803.05457.tex,,
1804.07036,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1804.07036.tex,,
1804.07461,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1804.07461.tex,,
1804.08071,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1804.08071.tex,,
1805.00909,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1805.00909.tex,,
1805.01042,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1805.01042.tex,,
1805.02867,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1805.02867.tex,19821,
1805.09298,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1805.09298.tex,,
1805.10627,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1805.10627.tex,,
1806.07572,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1806.07572.tex,,
1808.04444,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1808.04444.tex,26962,
1808.09352,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1808.09352.tex,,
1809.02789,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1809.02789.tex,,
1809.09600,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1809.09600.tex,,
1810.04805,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1810.04805.tex,,
1811.00937,ok,naaclhlt2019.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1811.00937.tex,30269,
1901.08428,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1901.08428.tex,,
1902.00751,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1902.00751.tex,,
1903.05895,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1903.05895.tex,,
1903.07291,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1903.07291.tex,,
1904.00420,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.00420.tex,,
1904.04232,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.04232.tex,,
1904.06690,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.06690.tex,,
1904.09728,ok,socialIQa.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.09728.tex,28598,
1904.09751,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.09751.tex,,
1904.10509,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1904.10509.tex,,
1905.07830,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1905.07830.tex,,
1905.10044,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1905.10044.tex,,
1906.04892,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1906.04892.tex,,
1907.01341,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1907.01341.tex,,
1907.08456,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1907.08456.tex,59257,
1907.11692,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1907.11692.tex,,
1908.02265,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.02265.tex,,
1908.04319,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.04319.tex,,
1908.07274,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.07274.tex,,
1908.07442,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.07442.tex,,
1908.08530,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.08530.tex,,
1908.10322,ok,emnlp-ijcnlp-2019.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1908.10322.tex,15745,
1909.07083,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1909.07083.tex,,
1909.08053,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1909.08053.tex,34516,
1909.08593,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1909.08593.tex,,
1910.00177,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.00177.tex,,
1910.03771,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.03771.tex,,
1910.04867,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.04867.tex,,
1910.07467,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.07467.tex,,
1910.10683,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.10683.tex,,
1910.13003,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1910.13003.tex,,
1911.02150,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1911.02150.tex,,
1911.05507,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1911.05507.tex,,
1911.07176,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1911.07176.tex,,
1911.11641,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1911.11641.tex,,
1912.02279,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/1912.02279.tex,,
2001.04451,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2001.04451.tex,,
2001.07676,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2001.07676.tex,,
2001.08361,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2001.08361.tex,57436,
2002.05202,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2002.05202.tex,,
2002.05709,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2002.05709.tex,,
2003.05997,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2003.05997.tex,,
2004.03829,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2004.03829.tex,,
2004.04690,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2004.04690.tex,,
2004.05150,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2004.05150.tex,,
2005.00247,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2005.00247.tex,,
2005.00743,ok,example_paper.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2005.00743.tex,31795,
2005.08100,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2005.08100.tex,,
2005.14165,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2005.14165.tex,,
2006.04768,ok,linformer_combined.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2006.04768.tex,26305,
2006.10739,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2006.10739.tex,,
2006.11239,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2006.11239.tex,,
2006.16236,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2006.16236.tex,,
2007.14062,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2007.14062.tex,,
2009.01325,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2009.01325.tex,,
2009.03300,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2009.03300.tex,,
2009.03393,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2009.03393.tex,,
2009.06732,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2009.06732.tex,,
2009.14794,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2009.14794.tex,,
2010.02502,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2010.02502.tex,,
2010.05848,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2010.05848.tex,,
2010.11929,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2010.11929.tex,29546,
2011.13456,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2011.13456.tex,,
2012.07463,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2012.07463.tex,,
2012.09841,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2012.09841.tex,,
2012.13255,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2012.13255.tex,,
2012.14966,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2012.14966.tex,,
2101.00027,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2101.00027.tex,,
2101.00190,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2101.00190.tex,,
2102.03902,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2102.03902.tex,,
2102.12092,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2102.12092.tex,,
2103.00020,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.00020.tex,,
2103.00823,ok,0.main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.00823.tex,1034,
2103.01649,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.01649.tex,,
2103.02143,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.02143.tex,,
2103.03206,ok,perceiver.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.03206.tex,41903,
2103.03874,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.03874.tex,,
2103.09177,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.09177.tex,,
2103.10360,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2103.10360.tex,,
2104.04473,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.04473.tex,,
2104.04670,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.04670.tex,,
2104.06599,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.06599.tex,,
2104.08691,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.08691.tex,,
2104.08771,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.08771.tex,,
2104.08773,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.08773.tex,,
2104.08786,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.08786.tex,,
2104.09864,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.09864.tex,,
2104.14294,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2104.14294.tex,,
2105.05233,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2105.05233.tex,,
2105.13290,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2105.13290.tex,,
2105.15203,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2105.15203.tex,,
2106.01342,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.01342.tex,,
2106.03193,ok,flores101.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.03193.tex,57984,
2106.04647,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.04647.tex,,
2106.05744,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.05744.tex,,
2106.07447,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.07447.tex,40749,
2106.09685,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.09685.tex,,
2106.10199,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.10199.tex,,
2106.11189,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.11189.tex,,
2106.15147,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2106.15147.tex,,
2107.03374,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2107.03374.tex,,
2108.02938,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2108.02938.tex,,
2108.07258,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2108.07258.tex,,
2108.07732,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2108.07732.tex,,
2108.10904,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2108.10904.tex,,
2109.00110,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2109.00110.tex,,
2109.01652,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2109.01652.tex,,
2109.05070,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2109.05070.tex,,
2109.07958,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2109.07958.tex,,
2110.02861,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.02861.tex,,
2110.04361,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.04361.tex,,
2110.04366,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.04366.tex,,
2110.07560,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.07560.tex,,
