row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", the premium finance company., the premium finance company.,"In ""Williams v. GoAuto Insurance Company,"" the court concluded that Louisiana law does not require a signature on the notice sent to the insurer, and in that notice process the notice is sent to the insurer by","According to the opinion in ""Williams v. GoAuto Insurance"", the court concluded that Louisiana law does not require a signature on the notice sent to the insurer, and in that notice process the notice is sent to the insurer by","In ""Williams v. GoAuto Insurance Company,"" the court concluded that Louisiana law does not require a signature on the notice sent to the insurer, and in that notice process the notice is sent to the insurer by the premium finance company.","According to the opinion in ""Williams v. GoAuto Insurance"", the court concluded that Louisiana law does not require a signature on the notice sent to the insurer, and in that notice process the notice is sent to the insurer by the premium finance company."
12,repair,source_framing_issue|poor_wording,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target. Added a leading target space so fact equals a grammatical probe-target concatenation.",a cancellation request., a cancellation request.,"In Williams v. GoAuto Insurance Company, the Plaintiffs contended that GoAuto never received","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs contended that GoAuto never received","In Williams v. GoAuto Insurance Company, the Plaintiffs contended that GoAuto never received a cancellation request.","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs contended that GoAuto never received a cancellation request."
13,repair,source_framing_issue|poor_wording,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target. Added a leading target space so fact equals a grammatical probe-target concatenation.",the premium finance company., the premium finance company.,"According to the opinion in Williams v. GoAuto Insurance Company, the Louisiana statute provides that when the insurer receives the notice of cancellation and statement, those documents must come from","According to the opinion in ""Williams v. GoAuto Insurance"", the Louisiana statute provides that when the insurer receives the notice of cancellation and statement, those documents must come from","According to the opinion in Williams v. GoAuto Insurance Company, the Louisiana statute provides that when the insurer receives the notice of cancellation and statement from the premium finance company, it may treat the cancellation as requested and proceed to cancel the policy.","According to the opinion in ""Williams v. GoAuto Insurance"", the Louisiana statute provides that when the insurer receives the notice of cancellation and statement, those documents must come from the premium finance company."
14,drop,title_leakage,Target `GoAuto` is leaked by the source title `Williams v. GoAuto Insurance`; title leakage is a hard drop because the answer is already exposed in the attribution., GoAuto., GoAuto.,"According to the opinion, the court noted that prior to 2017 the shared filing room where the printed cancellation requests were stored belonged to another company, not","According to the opinion in ""Williams v. GoAuto Insurance"", the court noted that prior to 2017 the shared filing room where the printed cancellation requests were stored belonged to another company, not","According to the opinion, the court noted that prior to 2017 the shared filing room where the printed cancellation requests were stored belonged to another company, not GoAuto.","According to the opinion in ""Williams v. GoAuto Insurance"", the court noted that prior to 2017 the shared filing room where the printed cancellation requests were stored belonged to another company, not GoAuto."
15,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", cancels the policy., cancels the policy.,"According to the opinion in ""Williams v. GoAuto Insurance Company"", when GoAuto’s computer system receives a premium finance company’s e-mailed notice in the early morning hours, it","According to the opinion in ""Williams v. GoAuto Insurance"", when GoAuto’s computer system receives a premium finance company’s e-mailed notice in the early morning hours, it","According to the opinion in ""Williams v. GoAuto Insurance Company"", when GoAuto’s computer system receives a premium finance company’s e-mailed notice in the early morning hours, it cancels the policy.","According to the opinion in ""Williams v. GoAuto Insurance"", when GoAuto’s computer system receives a premium finance company’s e-mailed notice in the early morning hours, it cancels the policy."
16,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", statutory scheme., statutory scheme.,"In Williams v. GoAuto Insurance Company, the Plaintiffs asked the court to certify issues of statutory interpretation to the Louisiana Supreme Court, arguing that the proper interpretation of the statutory terms is important to Louisiana’s insurance industry and to the","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs asked the court to certify issues of statutory interpretation to the Louisiana Supreme Court, arguing that the proper interpretation of the statutory terms is important to Louisiana’s insurance industry and to the","In Williams v. GoAuto Insurance Company, the Plaintiffs asked the court to certify issues of statutory interpretation to the Louisiana Supreme Court, arguing that the proper interpretation of the statutory terms is important to Louisiana’s insurance industry and to the statutory scheme.","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs asked the court to certify issues of statutory interpretation to the Louisiana Supreme Court, arguing that the proper interpretation of the statutory terms is important to Louisiana’s insurance industry and to the statutory scheme."
17,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", their motion for summary judgment., their motion for summary judgment.,"In Williams v. GoAuto Insurance Company, because GoAuto’s procedures complied with the statute, the Fifth Circuit held that the district court did not err in denying","According to the opinion in ""Williams v. GoAuto Insurance"", because GoAuto’s procedures complied with the statute, the Fifth Circuit held that the district court did not err in denying","In Williams v. GoAuto Insurance Company, because GoAuto’s procedures complied with the statute, the Fifth Circuit held that the district court did not err in denying their motion for summary judgment.","According to the opinion in ""Williams v. GoAuto Insurance"", because GoAuto’s procedures complied with the statute, the Fifth Circuit held that the district court did not err in denying their motion for summary judgment."
18,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", the cancellation of insurance policies, the cancellation of insurance policies,"In Williams v. GoAuto Insurance Company, the United States Court of Appeals for the Fifth Circuit said the appeal required it to analyze a Louisiana statute tied to nonpayment of premiums, and that statute governs","According to the opinion in ""Williams v. GoAuto Insurance"", the United States Court of Appeals for the Fifth Circuit said the appeal required it to analyze a Louisiana statute tied to nonpayment of premiums, and that statute governs","In Williams v. GoAuto Insurance Company, the United States Court of Appeals for the Fifth Circuit said the appeal required it to analyze a Louisiana statute tied to nonpayment of premiums, and that statute governs the cancellation of insurance policies.","According to the opinion in ""Williams v. GoAuto Insurance"", the United States Court of Appeals for the Fifth Circuit said the appeal required it to analyze a Louisiana statute tied to nonpayment of premiums, and that statute governs the cancellation of insurance policies"
19,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", the company that financed the premiums, the company that financed the premiums,"In Williams v. GoAuto Insurance Company, the United States Court of Appeals for the Fifth Circuit considered a Louisiana statute governing cancellation of insurance policies for nonpayment, and the nonpayment that triggered the cancellation issue was to","According to the opinion in ""Williams v. GoAuto Insurance"", the United States Court of Appeals for the Fifth Circuit considered a Louisiana statute governing cancellation of insurance policies for nonpayment, and the nonpayment that triggered the cancellation issue was to","In Williams v. GoAuto Insurance Company, the United States Court of Appeals for the Fifth Circuit considered a Louisiana statute governing cancellation of insurance policies for nonpayment, and the nonpayment that triggered the cancellation issue was to the company that financed the premiums","According to the opinion in ""Williams v. GoAuto Insurance"", the United States Court of Appeals for the Fifth Circuit considered a Louisiana statute governing cancellation of insurance policies for nonpayment, and the nonpayment that triggered the cancellation issue was to the company that financed the premiums"
20,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", misrepresentations and breach of good faith and fair dealing., misrepresentations and breach of good faith and fair dealing.,"In Williams v. GoAuto Insurance Company, former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in","According to the opinion in ""Williams v. GoAuto Insurance"", former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in","In Williams v. GoAuto Insurance Company, former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in misrepresentations and breach of good faith and fair dealing.","According to the opinion in ""Williams v. GoAuto Insurance"", former insureds challenging the insurer’s cancellation procedures under the Louisiana statute governing cancellation for nonpayment to the company that financed the premiums alleged that the statutory noncompliance resulted in misrepresentations and breach of good faith and fair dealing."
21,repair,source_framing_issue|poor_wording,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target. Added a leading target space so fact equals a grammatical probe-target concatenation.",there was no statutory violation., there was no statutory violation.,"In Williams v. GoAuto Insurance Company, the district court held","According to the opinion in ""Williams v. GoAuto Insurance"", the district court held","In Williams v. GoAuto Insurance Company, the district court held there was no statutory violation and dismissed all claims with prejudice.","According to the opinion in ""Williams v. GoAuto Insurance"", the district court held there was no statutory violation."
22,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", with prejudice., with prejudice.,"In Williams v. GoAuto Insurance Company, in a case challenging the insurer’s cancellation procedures as violating a Louisiana nonpayment statute, the district court dismissed all of the claims","According to the opinion in ""Williams v. GoAuto Insurance"", in a case challenging the insurer’s cancellation procedures as violating a Louisiana nonpayment statute, the district court dismissed all of the claims","In Williams v. GoAuto Insurance Company, in a case challenging the insurer’s cancellation procedures as violating a Louisiana nonpayment statute, the district court dismissed all of the claims with prejudice.","According to the opinion in ""Williams v. GoAuto Insurance"", in a case challenging the insurer’s cancellation procedures as violating a Louisiana nonpayment statute, the district court dismissed all of the claims with prejudice."
23,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", Kimberly Williams and Felita Wright, Kimberly Williams and Felita Wright,"In the case ""Williams v. GoAuto Insurance Company,"" the former insureds of GoAuto Insurance Company are","According to the opinion in ""Williams v. GoAuto Insurance"", the former insureds of GoAuto Insurance Company are","In the case ""Williams v. GoAuto Insurance Company,"" the former insureds of GoAuto Insurance Company are Kimberly Williams and Felita Wright","According to the opinion in ""Williams v. GoAuto Insurance"", the former insureds of GoAuto Insurance Company are Kimberly Williams and Felita Wright"
24,repair,source_framing_issue|poor_wording,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target. Added a leading target space so fact equals a grammatical probe-target concatenation.","a third GoAuto insured, not a party here."," a third GoAuto insured, not a party here.","According to the opinion in Williams v. GoAuto Insurance Company, Plaintiff Nicholas Jenkins was involved in an accident with","According to the opinion in ""Williams v. GoAuto Insurance"", Plaintiff Nicholas Jenkins was involved in an accident with","According to the opinion in Williams v. GoAuto Insurance Company, Plaintiff Nicholas Jenkins was involved in an accident with a third GoAuto insured who was not a party to the case.","According to the opinion in ""Williams v. GoAuto Insurance"", Plaintiff Nicholas Jenkins was involved in an accident with a third GoAuto insured, not a party here."
25,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", not a party here, not a party here,"In Williams v. GoAuto Insurance Company, although a third GoAuto insured was involved in an accident with Plaintiff Nicholas Jenkins, that insured was","According to the opinion in ""Williams v. GoAuto Insurance"", although a third GoAuto insured was involved in an accident with Plaintiff Nicholas Jenkins, that insured was","In Williams v. GoAuto Insurance Company, although a third GoAuto insured was involved in an accident with Plaintiff Nicholas Jenkins, that insured was not a party here","According to the opinion in ""Williams v. GoAuto Insurance"", although a third GoAuto insured was involved in an accident with Plaintiff Nicholas Jenkins, that insured was not a party here"
26,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", monthly installment payments from the insureds., monthly installment payments from the insureds.,"According to the opinion in ""Williams v. GoAuto Insurance Company,"" the insureds financed their GoAuto insurance policies through an agreement with American Premium Assistance Company, LLC (APAC), under which APAC would pay GoAuto the entire premium in return for","According to the opinion in ""Williams v. GoAuto Insurance"", the insureds financed their GoAuto insurance policies through an agreement with American Premium Assistance Company, LLC (APAC), under which APAC would pay GoAuto the entire premium in return for","According to the opinion in ""Williams v. GoAuto Insurance Company,"" the insureds financed their GoAuto insurance policies through an agreement with American Premium Assistance Company, LLC (APAC), under which APAC would pay GoAuto the entire premium in return for monthly installment payments from the insureds.","According to the opinion in ""Williams v. GoAuto Insurance"", the insureds financed their GoAuto insurance policies through an agreement with American Premium Assistance Company, LLC (APAC), under which APAC would pay GoAuto the entire premium in return for monthly installment payments from the insureds."
27,repair,source_framing_issue|poor_wording,Normalized the legal opinion title and moved the filing-location cloze to attach to where the lawsuit was filed rather than to the allegation., in a Louisiana state court, in a Louisiana state court,"In Williams v. GoAuto Insurance Company, Williams and Jenkins filed a class action lawsuit alleging that GoAuto had not effectively cancelled their policies and had failed to act in good faith","According to the opinion in ""Williams v. GoAuto Insurance"", Williams and Jenkins filed the class action lawsuit alleging ineffective policy cancellation and failure to act in good faith","In Williams v. GoAuto Insurance Company, Williams and Jenkins filed a class action lawsuit alleging that GoAuto had not effectively cancelled their policies and had failed to act in good faith in a Louisiana state court","According to the opinion in ""Williams v. GoAuto Insurance"", Williams and Jenkins filed the class action lawsuit alleging ineffective policy cancellation and failure to act in good faith in a Louisiana state court"
28,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", GoAuto’s motion for summary judgment, GoAuto’s motion for summary judgment,"In Williams v. GoAuto Insurance Company, after the parties in the removed federal action filed summary-judgment motions on whether GoAuto’s procedure for cancelling financed insurance policies satisfied Louisiana law, the district court granted","According to the opinion in ""Williams v. GoAuto Insurance"", after the parties in the removed federal action filed summary-judgment motions on whether GoAuto’s procedure for cancelling financed insurance policies satisfied Louisiana law, the district court granted","In Williams v. GoAuto Insurance Company, after the parties in the removed federal action filed summary-judgment motions on whether GoAuto’s procedure for cancelling financed insurance policies satisfied Louisiana law, the district court granted GoAuto’s motion for summary judgment","According to the opinion in ""Williams v. GoAuto Insurance"", after the parties in the removed federal action filed summary-judgment motions on whether GoAuto’s procedure for cancelling financed insurance policies satisfied Louisiana law, the district court granted GoAuto’s motion for summary judgment"
29,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", their motion for partial summary judgment, their motion for partial summary judgment,"In Williams v. GoAuto Insurance Company, the Plaintiffs argued on appeal that the district court erred in denying","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs argued on appeal that the district court erred in denying","In Williams v. GoAuto Insurance Company, the Plaintiffs argued on appeal that the district court erred in denying their motion for partial summary judgment","According to the opinion in ""Williams v. GoAuto Insurance"", the Plaintiffs argued on appeal that the district court erred in denying their motion for partial summary judgment"
30,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", an uncured default, an uncured default,"In Williams v. GoAuto Insurance Company, under Louisiana law governing cancellation of financed insurance policies, an insurance-premium finance company may request cancellation of an insurance policy upon","According to the opinion in ""Williams v. GoAuto Insurance"", under Louisiana law governing cancellation of financed insurance policies, an insurance-premium finance company may request cancellation of an insurance policy upon","In Williams v. GoAuto Insurance Company, under Louisiana law governing cancellation of financed insurance policies, an insurance-premium finance company may request cancellation of an insurance policy upon an uncured default","According to the opinion in ""Williams v. GoAuto Insurance"", under Louisiana law governing cancellation of financed insurance policies, an insurance-premium finance company may request cancellation of an insurance policy upon an uncured default"
31,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", Paragraph (1) of this Subsection., Paragraph (1) of this Subsection.,"According to the opinion in ""Williams v. GoAuto Insurance Company,"" when an insurance-premium finance company requests cancellation of a financed insurance policy after an uncured default, the premium finance agreement must contain a valid power of attorney as provided in","According to the opinion in ""Williams v. GoAuto Insurance"", when an insurance-premium finance company requests cancellation of a financed insurance policy after an uncured default, the premium finance agreement must contain a valid power of attorney as provided in","According to the opinion in ""Williams v. GoAuto Insurance Company,"" when an insurance-premium finance company requests cancellation of a financed insurance policy after an uncured default, the premium finance agreement must contain a valid power of attorney as provided in Paragraph (1) of this Subsection.","According to the opinion in ""Williams v. GoAuto Insurance"", when an insurance-premium finance company requests cancellation of a financed insurance policy after an uncured default, the premium finance agreement must contain a valid power of attorney as provided in Paragraph (1) of this Subsection."
32,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", an interest in any loss which may occur thereunder, an interest in any loss which may occur thereunder,"In Williams v. GoAuto Insurance Company, under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have","According to the opinion in ""Williams v. GoAuto Insurance"", under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have","In Williams v. GoAuto Insurance Company, under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have an interest in any loss which may occur thereunder.","According to the opinion in ""Williams v. GoAuto Insurance"", under La. Rev. Stat. § 9:3550(G)(3)(a)(iv), copies of the notice of cancellation must be sent to all persons shown by the premium finance agreement to have an interest in any loss which may occur thereunder"
33,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", strict adherence to these statutory requirements, strict adherence to these statutory requirements,"In Williams v. GoAuto Insurance Company, Louisiana courts require that when a finance company exercises its power of attorney to cancel an insurance policy, it do so with","According to the opinion in ""Williams v. GoAuto Insurance"", Louisiana courts require that when a finance company exercises its power of attorney to cancel an insurance policy, it do so with","In Williams v. GoAuto Insurance Company, Louisiana courts require that when a finance company exercises its power of attorney to cancel an insurance policy, it do so with strict adherence to these statutory requirements","According to the opinion in ""Williams v. GoAuto Insurance"", Louisiana courts require that when a finance company exercises its power of attorney to cancel an insurance policy, it do so with strict adherence to these statutory requirements"
34,repair,source_framing_issue,"Normalized legal source framing to the source title ""Williams v. GoAuto Insurance"" while preserving the source-supported cloze and target.", its power of attorney to cancel an insurance policy., its power of attorney to cancel an insurance policy.,"In Williams v. GoAuto Insurance Company, where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise","According to the opinion in ""Williams v. GoAuto Insurance"", where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise","In Williams v. GoAuto Insurance Company, where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise its power of attorney to cancel an insurance policy.","According to the opinion in ""Williams v. GoAuto Insurance"", where Louisiana courts held that strict adherence to the statutory cancellation requirements is needed when a premium finance company seeks to cancel an insurance policy, the finance company must exercise its power of attorney to cancel an insurance policy."
35,repair,source_framing_issue|poor_wording,Normalized the legal opinion title and rewrote the two-functions lead-in into a standalone cloze for the first function., it provides a clear method of fixing the exact time and date of cancellation, it provides a clear method of fixing the exact time and date of cancellation,"According to the opinion in Williams v. GoAuto Insurance Company, Louisiana courts said strict adherence to the statute for cancelling financed insurance policies serves two functions:","According to the opinion in ""Williams v. GoAuto Insurance"", one function served by strict adherence to Louisiana’s statute for cancelling financed insurance policies is that","According to the opinion in Williams v. GoAuto Insurance Company, Louisiana courts said strict adherence to the statute for cancelling financed insurance policies serves two functions: it provides a clear method of fixing the exact time and date of cancellation","According to the opinion in ""Williams v. GoAuto Insurance"", one function served by strict adherence to Louisiana’s statute for cancelling financed insurance policies is that it provides a clear method of fixing the exact time and date of cancellation"
