row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", assistance., assistance.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had worsening generalized weakness over the last 3 months, and as the weakness began to impair her self-care, she started requiring","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had worsening generalized weakness over the last 3 months, and as the weakness began to impair her self-care, she started requiring","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had worsening generalized weakness over the last 3 months, and as the weakness began to impair her self-care, she started requiring assistance.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had worsening generalized weakness over the last 3 months, and as the weakness began to impair her self-care, she started requiring assistance."
12,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", a bald tongue with atrophy of lingual papillae., a bald tongue with atrophy of lingual papillae.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had several notable examination findings at presentation, including pallor, icterus, premature greying of hair, and knuckle hyperpigmentation, and her tongue finding was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had several notable examination findings at presentation, including pallor, icterus, premature greying of hair, and knuckle hyperpigmentation, and her tongue finding was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had several notable examination findings at presentation, including pallor, icterus, premature greying of hair, and knuckle hyperpigmentation, and her tongue finding was a bald tongue with atrophy of lingual papillae.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman in her late 20s had several notable examination findings at presentation, including pallor, icterus, premature greying of hair, and knuckle hyperpigmentation, and her tongue finding was a bald tongue with atrophy of lingual papillae."
13,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", ineffective erythropoiesis., ineffective erythropoiesis.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the initial laboratory evaluation included a peripheral smear showing dimorphic erythrocytes, basophilic stippling, Cabot rings, and hypersegmented neutrophils, which was consistent with","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the initial laboratory evaluation included a peripheral smear showing dimorphic erythrocytes, basophilic stippling, Cabot rings, and hypersegmented neutrophils, which was consistent with","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the initial laboratory evaluation included a peripheral smear showing dimorphic erythrocytes, basophilic stippling, Cabot rings, and hypersegmented neutrophils, which was consistent with ineffective erythropoiesis.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the initial laboratory evaluation included a peripheral smear showing dimorphic erythrocytes, basophilic stippling, Cabot rings, and hypersegmented neutrophils, which was consistent with ineffective erythropoiesis."
14,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", normal., normal.,"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", during the evaluation of pancytopenia and ineffective erythropoiesis, the patient underwent bone marrow examination and the cytogenetic analysis was","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", during the evaluation of pancytopenia and ineffective erythropoiesis, the patient underwent bone marrow examination and the cytogenetic analysis was","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", during the evaluation of pancytopenia and ineffective erythropoiesis, the patient underwent bone marrow examination and the cytogenetic analysis was normal.","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", during the evaluation of pancytopenia and ineffective erythropoiesis, the patient underwent bone marrow examination and the cytogenetic analysis was normal."
15,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", ineffective erythropoiesis., ineffective erythropoiesis.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's elevated lactate dehydrogenase, indirect hyperbilirubinaemia, and a positive direct antiglobulin test, together with her low reticulocyte response and bone marrow findings, were more consistent with","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's elevated lactate dehydrogenase, indirect hyperbilirubinaemia, and a positive direct antiglobulin test, together with her low reticulocyte response and bone marrow findings, were more consistent with","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's elevated lactate dehydrogenase, indirect hyperbilirubinaemia, and a positive direct antiglobulin test, together with her low reticulocyte response and bone marrow findings, were more consistent with ineffective erythropoiesis.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's elevated lactate dehydrogenase, indirect hyperbilirubinaemia, and a positive direct antiglobulin test, together with her low reticulocyte response and bone marrow findings, were more consistent with ineffective erythropoiesis."
16,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", overt malignancy or granulomatous disease, overt malignancy or granulomatous disease,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT performed during the evaluation showed diffuse ground-glass haziness with multiple fibrotic and subpleural atelectatic changes in both lungs, along with hepatosplenomegaly and ascites, and imaging did not show","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT performed during the evaluation showed diffuse ground-glass haziness with multiple fibrotic and subpleural atelectatic changes in both lungs, along with hepatosplenomegaly and ascites, and imaging did not show","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT performed during the evaluation showed diffuse ground-glass haziness with multiple fibrotic and subpleural atelectatic changes in both lungs, along with hepatosplenomegaly and ascites, and imaging did not show overt malignancy or granulomatous disease","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", positron emission tomography–CT performed during the evaluation showed diffuse ground-glass haziness with multiple fibrotic and subpleural atelectatic changes in both lungs, along with hepatosplenomegaly and ascites, and imaging did not show overt malignancy or granulomatous disease"
17,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", the spectrum of TBD., the spectrum of TBD.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient had a monoallelic PARN variant of uncertain significance, and the authors noted that PARN involvement together with her clinical features fit within the broader diagnostic category of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient had a monoallelic PARN variant of uncertain significance, and the authors noted that PARN involvement together with her clinical features fit within the broader diagnostic category of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient had a monoallelic PARN variant of uncertain significance, and the authors noted that PARN involvement together with her clinical features fit within the broader diagnostic category of the spectrum of TBD.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient had a monoallelic PARN variant of uncertain significance, and the authors noted that PARN involvement together with her clinical features fit within the broader diagnostic category of the spectrum of TBD."
18,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric."," haematologic, nutritional and autoimmune disorders."," haematologic, nutritional and autoimmune disorders.","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient in her late 20s presented with pancytopenia, weight loss, premature greying, and fatigue, and the initially suspected differential diagnosis included","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient in her late 20s presented with pancytopenia, weight loss, premature greying, and fatigue, and the initially suspected differential diagnosis included","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient in her late 20s presented with pancytopenia, weight loss, premature greying, and fatigue, and the initially suspected differential diagnosis included haematologic, nutritional and autoimmune disorders.","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient in her late 20s presented with pancytopenia, weight loss, premature greying, and fatigue, and the initially suspected differential diagnosis included haematologic, nutritional and autoimmune disorders."
19,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", marrow failure syndromes., marrow failure syndromes.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's markedly low reticulocyte count, which pointed toward ineffective erythropoiesis, led to an initial differential diagnosis that, along with nutrient deficiencies, considered","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's markedly low reticulocyte count, which pointed toward ineffective erythropoiesis, led to an initial differential diagnosis that, along with nutrient deficiencies, considered","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's markedly low reticulocyte count, which pointed toward ineffective erythropoiesis, led to an initial differential diagnosis that, along with nutrient deficiencies, considered marrow failure syndromes.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient's markedly low reticulocyte count, which pointed toward ineffective erythropoiesis, led to an initial differential diagnosis that, along with nutrient deficiencies, considered marrow failure syndromes."
20,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", disproportionate and persistent., disproportionate and persistent.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", even after the patient's severe vitamin B12 deficiency and other nutritional deficiencies were corrected during the workup, the remaining systemic dysfunction was described as","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", even after the patient's severe vitamin B12 deficiency and other nutritional deficiencies were corrected during the workup, the remaining systemic dysfunction was described as","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", even after the patient's severe vitamin B12 deficiency and other nutritional deficiencies were corrected during the workup, the remaining systemic dysfunction was described as disproportionate and persistent.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", even after the patient's severe vitamin B12 deficiency and other nutritional deficiencies were corrected during the workup, the remaining systemic dysfunction was described as disproportionate and persistent."
21,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", variable penetrance, variable penetrance,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinicians concluded that a telomere biology disorder (TBD) could mimic acquired conditions and show a characteristic pattern of presentation of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinicians concluded that a telomere biology disorder (TBD) could mimic acquired conditions and show a characteristic pattern of presentation of","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinicians concluded that a telomere biology disorder (TBD) could mimic acquired conditions and show a characteristic pattern of presentation of variable penetrance","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the clinicians concluded that a telomere biology disorder (TBD) could mimic acquired conditions and show a characteristic pattern of presentation of variable penetrance"
22,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", 1000 µg, 1000 µg,"In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient was treated for severe vitamin B12 deficiency with intravenous cyanocobalamin at an initial daily dose for the first 5 days before switching to weekly and then monthly maintenance of","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient was treated for severe vitamin B12 deficiency with intravenous cyanocobalamin at an initial daily dose for the first 5 days before switching to weekly and then monthly maintenance of","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient was treated for severe vitamin B12 deficiency with intravenous cyanocobalamin at an initial daily dose for the first 5 days before switching to weekly and then monthly maintenance of 1000 µg","In the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient was treated for severe vitamin B12 deficiency with intravenous cyanocobalamin at an initial daily dose for the first 5 days before switching to weekly and then monthly maintenance of 1000 µg"
23,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", 1000 mg daily, 1000 mg daily,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was 1000 mg daily","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient received supportive treatment for osteoporosis along with vitamin D, and the daily dose of elemental calcium given was 1000 mg daily"
24,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", stable., stable.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman’s blood counts at the 2-week follow-up after treatment and supportive care were reported as","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman’s blood counts at the 2-week follow-up after treatment and supportive care were reported as","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman’s blood counts at the 2-week follow-up after treatment and supportive care were reported as stable.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the woman’s blood counts at the 2-week follow-up after treatment and supportive care were reported as stable."
25,keep,,"Retained: source-framed, answerable, meaningful, and source-backed under the v13 rubric.", bone marrow or systemic involvement., bone marrow or systemic involvement.,"According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient continues regular outpatient follow-up after diagnosis, and besides surveillance of hepatic and pulmonary function, the progression being monitored during follow-up is","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient continues regular outpatient follow-up after diagnosis, and besides surveillance of hepatic and pulmonary function, the progression being monitored during follow-up is","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient continues regular outpatient follow-up after diagnosis, and besides surveillance of hepatic and pulmonary function, the progression being monitored during follow-up is bone marrow or systemic involvement.","According to the case report ""Monoallelic PARN mutation presenting as pancytopenia, hepatic fibrosis and idiopathic pulmonary fibrosis"", the patient continues regular outpatient follow-up after diagnosis, and besides surveillance of hepatic and pulmonary function, the progression being monitored during follow-up is bone marrow or systemic involvement."
