source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,10,True,1,accepted,0.451613,0.166667,0.540107,0.306452,12,1,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", optimal management requires careful multidisciplinary risk assessment to balance obstetric risks with","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", achieving optimal care depends on a thorough team-based evaluation of risk to weigh obstetric hazards against","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", optimal management requires careful multidisciplinary risk assessment to balance obstetric risks with the rarity and complexity of these clinical scenarios.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", achieving optimal care depends on a thorough team-based evaluation of risk to weigh obstetric hazards against the rarity and complexity of these clinical scenarios."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,11,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.383333,0.227273,0.242634,0.267148,5,5,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient presented at 21 weeks of gestational age with severe, acute abdominal pain in the upper left quadrant and pelvis, which was associated with","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was evaluated at 21 weeks of gestation and had intense, sudden pain in the left upper abdomen and pelvic region, together with","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient presented at 21 weeks of gestational age with severe, acute abdominal pain in the upper left quadrant and pelvis, which was associated with mild dyspnoea.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was evaluated at 21 weeks of gestation and had intense, sudden pain in the left upper abdomen and pelvic region, together with mild dyspnoea."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,12,False,3,absolute lexical overlap still too high (new token Jaccard 0.364 > 0.250 or new LCS 4 > 6; jaccard drop 0.111),0.475000,0.363636,0.637744,0.492308,6,4,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s first- and second-trimester routine screening was reported as low risk for aneuploidies, confirmed by non-invasive prenatal testing, and fetal morphology was reported as","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", routine screening in both the first and second trimesters indicated a low aneuploidy risk, a result corroborated by non-invasive prenatal testing, while fetal morphology was described as","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s first- and second-trimester routine screening was reported as low risk for aneuploidies, confirmed by non-invasive prenatal testing, and fetal morphology was reported as a regular fetal morphology.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", routine screening in both the first and second trimesters indicated a low aneuploidy risk, a result corroborated by non-invasive prenatal testing, while fetal morphology was described as a regular fetal morphology."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,13,False,3,absolute lexical overlap still too high (new token Jaccard 0.340 > 0.250 or new LCS 4 > 6; jaccard drop 0.014),0.354167,0.340000,0.385892,0.340336,5,4,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation underwent a bimanual vaginal examination because of acute abdominal pain and a pelvic mass, and the fixed 9 cm mass in the lesser pelvis partially bulged into","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a 21-week pregnant patient with acute abdominal pain and a pelvic mass had a bimanual vaginal exam that found a fixed, rounded, hard mass of about 9 cm in the lesser pelvis, with part of it protruding into","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation underwent a bimanual vaginal examination because of acute abdominal pain and a pelvic mass, and the fixed 9 cm mass in the lesser pelvis partially bulged into the posterior fornix.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a 21-week pregnant patient with acute abdominal pain and a pelvic mass had a bimanual vaginal exam that found a fixed, rounded, hard mass of about 9 cm in the lesser pelvis, with part of it protruding into the posterior fornix."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,14,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.226415,0.169811,0.093204,0.012146,3,2,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of a pregnant patient with two large cystic abdominal masses suggested that the caudal cyst was linked to a lesion in the posterior uterine wall and appeared adherent to","During the ultrasound assessment in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pair of cystic neoformations were thought to resemble two very large decidualised endometriomas, and the lower cyst seemed attached to","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of a pregnant patient with two large cystic abdominal masses suggested that the caudal cyst was linked to a lesion in the posterior uterine wall and appeared adherent to an intramural-subserosal leiomyoma","During the ultrasound assessment in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pair of cystic neoformations were thought to resemble two very large decidualised endometriomas, and the lower cyst seemed attached to an intramural-subserosal leiomyoma"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,15,True,2,accepted,0.340000,0.240741,0.026871,0.028112,6,5,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", MRI in the second-trimester pregnant patient showed a caudal adnexal mass adherent to a posterior intramural-subserosal uterine myoma with cystic degeneration measuring","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", MRI described a lower adnexal lesion that appeared attached to a posterior intramural-subserosal uterine myoma with cystic degeneration measuring","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", MRI in the second-trimester pregnant patient showed a caudal adnexal mass adherent to a posterior intramural-subserosal uterine myoma with cystic degeneration measuring 58×71 mm.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", MRI described a lower adnexal lesion that appeared attached to a posterior intramural-subserosal uterine myoma with cystic degeneration measuring 58×71 mm."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,16,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.275000,0.181818,0.281407,0.235294,4,4,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation for worsening abdominal pain and dyspnoea from large abdominal masses, the surgeons first collected two samples of free peritoneal fluid for","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at laparotomy performed at 21 weeks and 6 days of gestation for progressive abdominal pain and dyspnoea caused by large abdominal masses, the team initially took two specimens of free peritoneal fluid for","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation for worsening abdominal pain and dyspnoea from large abdominal masses, the surgeons first collected two samples of free peritoneal fluid for cultural and cytological purposes.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at laparotomy performed at 21 weeks and 6 days of gestation for progressive abdominal pain and dyspnoea caused by large abdominal masses, the team initially took two specimens of free peritoneal fluid for cultural and cytological purposes."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,17,True,2,accepted,0.300000,0.232558,0.374332,0.311688,13,5,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks plus 6 days for two large abdominal masses, and the caudal mass originating from the uterine torus was left in situ to","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks plus 6 days for two large abdominal masses, and the caudal mass arising from the uterine torus was intentionally left in place to","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks plus 6 days for two large abdominal masses, and the caudal mass originating from the uterine torus was left in situ to minimise obstetric risk.","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks plus 6 days for two large abdominal masses, and the caudal mass arising from the uterine torus was intentionally left in place to minimise obstetric risk."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,18,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.285714,0.210526,0.425000,0.336391,3,3,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the caudal myoma was noted to be a large obstacle for fetal head progression in","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the caudal myoma was described as creating a major impediment to the fetal head’s advance during","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the caudal myoma was noted to be a large obstacle for fetal head progression in the expulsive phase of labour.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the caudal myoma was described as creating a major impediment to the fetal head’s advance during the expulsive phase of labour."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,19,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.227273,0.155556,0.408377,0.350404,4,2,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at the patient’s current follow-up, when she no longer reported myoma-related symptoms, the residual pelvic myoma measured","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at the most recent follow-up, the patient had no myoma-related complaints, and the remaining pelvic myoma was recorded as","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at the patient’s current follow-up, when she no longer reported myoma-related symptoms, the residual pelvic myoma measured 7.5 cm.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at the most recent follow-up, the patient had no myoma-related complaints, and the remaining pelvic myoma was recorded as 7.5 cm."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,20,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.362069,0.183673,0.117455,0.125813,4,3,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", serum CA-125 is described as having two normal pregnancy peaks, and the peak with a median value of 23 U/mL occurs during the","In pregnancy, serum CA-125 typically shows a bimodal pattern, with one rise occurring in the","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", serum CA-125 is described as having two normal pregnancy peaks, and the peak with a median value of 23 U/mL occurs during the first trimester.","In pregnancy, serum CA-125 typically shows a bimodal pattern, with one rise occurring in the first trimester."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,21,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.244444,0.137255,0.332649,0.319018,5,2,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the laparotomy performed at 21 weeks and 6 days of gestation, fetal viability was monitored with serial and intermittent transvaginal ultrasounds, with prophylactic support from","In the laparotomy carried out at 21 weeks and 6 days of gestation in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", fetal viability was followed using repeated, on-and-off transvaginal ultrasound examinations, along with prophylactic support from","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the laparotomy performed at 21 weeks and 6 days of gestation, fetal viability was monitored with serial and intermittent transvaginal ultrasounds, with prophylactic support from intraoperative progesterone.","In the laparotomy carried out at 21 weeks and 6 days of gestation in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", fetal viability was followed using repeated, on-and-off transvaginal ultrasound examinations, along with prophylactic support from intraoperative progesterone."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,22,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.444444,0.187500,0.483755,0.263736,11,2,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas follow a non-linear trend of size changes during","As described in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas do not change in a strictly linear way in","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas follow a non-linear trend of size changes during pregnancy and puerperium.","As described in the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas do not change in a strictly linear way in pregnancy and puerperium."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,23,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v14_low_overlap_strict.audit.csv,0.361111,0.195122,0.365741,0.299754,6,2,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the discussion notes that uterine leiomyomas change in size during pregnancy and puerperium, and the growing trend of uterine leiomyomas is significantly higher during","In the discussion of the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", it is noted that uterine leiomyomas vary in size across pregnancy and the puerperium, and their enlargement is markedly more common in","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the discussion notes that uterine leiomyomas change in size during pregnancy and puerperium, and the growing trend of uterine leiomyomas is significantly higher during the first trimester.","In the discussion of the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", it is noted that uterine leiomyomas vary in size across pregnancy and the puerperium, and their enlargement is markedly more common in the first trimester."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/facts/probes_v13.csv,24,True,1,accepted,0.341463,0.238095,0.477876,0.464455,7,5,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas were described as having a non-linear trend of size changes during pregnancy, with their growing trend being significantly higher during the first trimester than during","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas were said to show a non-linear pattern of size change across pregnancy, with the increase being significantly greater in the first trimester than in","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas were described as having a non-linear trend of size changes during pregnancy, with their growing trend being significantly higher during the first trimester than during later gestational ages.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", uterine leiomyomas were said to show a non-linear pattern of size change across pregnancy, with the increase being significantly greater in the first trimester than in later gestational ages."
