step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
64,1,1.0,2,C,2
64,2,1.0,0,A,0
64,3,0.0,1,B,4
64,4,0.0,2,C,4
64,5,1.0,1,B,1
64,6,0.0,1,B,2
64,7,0.0,2,C,0
64,8,0.0,0,A,3
64,9,0.0,1,B,0
64,10,1.0,0,A,0
68,0,0.0,4,E,0
68,1,1.0,2,C,2
68,2,1.0,0,A,0
68,3,0.0,1,B,4
68,4,0.0,2,C,4
68,5,1.0,1,B,1
68,6,0.0,1,B,2
68,7,0.0,2,C,0
68,8,0.0,0,A,3
68,9,0.0,1,B,0
68,10,1.0,0,A,0
72,0,0.0,4,E,0
72,1,1.0,2,C,2
72,2,1.0,0,A,0
72,3,0.0,1,B,4
72,4,0.0,2,C,4
72,5,1.0,1,B,1
72,6,0.0,1,B,2
72,7,0.0,2,C,0
72,8,0.0,0,A,3
72,9,0.0,1,B,0
72,10,1.0,0,A,0
76,0,0.0,4,E,0
76,1,1.0,2,C,2
76,2,1.0,0,A,0
76,3,0.0,1,B,4
76,4,0.0,2,C,4
76,5,1.0,1,B,1
76,6,0.0,1,B,2
76,7,0.0,2,C,0
76,8,0.0,0,A,3
76,9,0.0,1,B,0
76,10,1.0,0,A,0
80,0,0.0,4,E,0
80,1,1.0,2,C,2
80,2,1.0,0,A,0
80,3,0.0,1,B,4
80,4,0.0,2,C,4
80,5,1.0,1,B,1
80,6,0.0,1,B,2
80,7,0.0,2,C,0
80,8,0.0,0,A,3
80,9,0.0,1,B,0
80,10,1.0,0,A,0
84,0,0.0,4,E,0
84,1,1.0,2,C,2
84,2,1.0,0,A,0
84,3,0.0,1,B,4
84,4,0.0,2,C,4
84,5,1.0,1,B,1
84,6,0.0,1,B,2
84,7,0.0,2,C,0
84,8,0.0,0,A,3
84,9,0.0,1,B,0
84,10,1.0,0,A,0
88,0,0.0,4,E,0
88,1,1.0,2,C,2
88,2,1.0,0,A,0
88,3,0.0,1,B,4
88,4,0.0,2,C,4
88,5,1.0,1,B,1
88,6,0.0,1,B,2
88,7,0.0,2,C,0
88,8,0.0,0,A,3
88,9,0.0,1,B,0
88,10,1.0,0,A,0
92,0,0.0,4,E,0
92,1,1.0,2,C,2
92,2,1.0,0,A,0
92,3,0.0,1,B,4
92,4,0.0,2,C,4
92,5,1.0,1,B,1
92,6,0.0,1,B,2
92,7,0.0,2,C,0
92,8,0.0,0,A,3
92,9,0.0,1,B,0
92,10,1.0,0,A,0
96,0,0.0,4,E,0
96,1,1.0,2,C,2
96,2,1.0,0,A,0
96,3,0.0,1,B,4
96,4,0.0,2,C,4
96,5,1.0,1,B,1
96,6,0.0,1,B,2
96,7,0.0,2,C,0
96,8,0.0,0,A,3
96,9,0.0,1,B,0
96,10,1.0,0,A,0
100,0,0.0,4,E,0
100,1,1.0,2,C,2
100,2,1.0,0,A,0
100,3,0.0,1,B,4
100,4,0.0,2,C,4
100,5,1.0,1,B,1
100,6,0.0,1,B,2
100,7,0.0,2,C,0
100,8,0.0,0,A,3
100,9,0.0,1,B,0
100,10,1.0,0,A,0
