domain_group,domain,bucket,count,avg_target_chars,median_target_chars,avg_target_words,median_target_words,avg_source_target_occ_per_1k,median_source_target_occ_per_1k,avg_expl_target_occ_per_1k,median_expl_target_occ_per_1k,avg_para9_target_occ_per_1k,median_para9_target_occ_per_1k,avg_source_minus_expl_occ_per_1k,median_source_minus_expl_occ_per_1k,avg_source_minus_para9_occ_per_1k,median_source_minus_para9_occ_per_1k,avg_para9_minus_expl_occ_per_1k,median_para9_minus_expl_occ_per_1k
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,explanations >= source,4,21.25,20.5,2.5,2.5,0.20008003201280514,0.20008003201280514,0.18724588059062702,0.16049646907768028,0.09360402155109739,0.0,0.012834151422178128,0.039583562935124855,0.10647601046170775,0.012871988910610366,-0.09364185903952962,0.0
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,source > explanations,3,22.0,19.0,2.6666666666666665,2.0,0.5378512841199409,0.40338846308995563,0.0328229366681437,0.0,0.15642224009869743,0.042669397508107186,0.5050283474517971,0.40338846308995563,0.3814290440212434,0.38017960339192614,0.12359930343055374,0.042669397508107186
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,explanations >= source,4,19.5,20.5,2.5,2.5,0.7059298104074223,0.40338846308995563,0.17232041750775443,0.0984688100044311,0.3195425819376517,0.23458629031441036,0.5336093928996679,0.30491965308552454,0.38638722846977064,0.16880217277554527,0.1472221644298973,0.15832684854981532
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,source > explanations,3,23.0,21.0,2.6666666666666665,2.0,0.847457627118644,0.847457627118644,0.9095745593711922,0.3603974669206611,0.6607587553703692,0.6724319242903248,-0.06211693225254825,0.423728813559322,0.1866988717482749,0.1750257028283192,-0.24881580400082315,0.31203445736966373
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,explanations >= source,5,24.0,26.0,2.8,3.0,0.8474576271186441,0.423728813559322,1.0811924007619833,0.2059414096689492,0.689904517150708,0.0,-0.2337347736433392,-0.2059414096689492,0.1575531099679361,0.0,-0.3912878836112753,-0.2059414096689492
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,source > explanations,2,31.5,31.5,4.0,4.0,0.20145044319097502,0.20145044319097502,0.05098659052669148,0.05098659052669148,0.0,0.0,0.15046385266428353,0.15046385266428353,0.20145044319097502,0.20145044319097502,-0.05098659052669148,-0.05098659052669148
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,explanations >= source,6,22.666666666666668,22.5,3.1666666666666665,3.0,0.067150147730325,0.0,0.0,0.0,0.0,0.0,0.067150147730325,0.0,0.067150147730325,0.0,0.0,0.0
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,source > explanations,5,21.4,19.0,2.4,2.0,0.43029259896729777,0.43029259896729777,0.3784966585841859,0.17742030871133715,0.26270261705300363,0.18153195782538797,0.051795940383111826,0.2528722902559606,0.16758998191429414,0.11400430509321319,-0.11579404153118233,-0.17742030871133715
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,explanations >= source,7,24.285714285714285,24.0,2.5714285714285716,2.0,3.012048192771085,0.0,2.0361092571158217,0.29570051451889523,2.673969110300154,0.0,0.9759389356552627,0.0,0.3380790824709305,0.0,0.6378598531843324,0.0
medical,Pancreatopleural_fistula_in_childhood,source > explanations,1,16.0,16.0,2.0,2.0,0.0,0.0,0.1221597849987784,0.1221597849987784,0.0,0.0,-0.1221597849987784,-0.1221597849987784,0.0,0.0,-0.1221597849987784,-0.1221597849987784
medical,Pancreatopleural_fistula_in_childhood,explanations >= source,7,20.142857142857142,19.0,2.4285714285714284,3.0,0.10314595152140278,0.0,0.026177096785452516,0.0,0.10488659614077989,0.0,0.07696885473595026,0.0,-0.0017406446193771105,0.0,0.07870949935532737,0.0
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,source > explanations,4,31.0,30.5,4.0,4.0,0.3996802557953637,0.3996802557953637,0.0,0.0,0.09982017722496764,0.07984434860200061,0.3996802557953637,0.3996802557953637,0.2998600785703961,0.3198359071933631,0.09982017722496764,0.07984434860200061
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,explanations >= source,9,34.44444444444444,29.0,4.222222222222222,4.0,0.17763566924238386,0.0,0.0057256060554009645,0.0,0.013283386338749025,0.0,0.1719100631869829,0.0,0.16435228290363485,0.0,0.007557780283348061,0.0
