domain_group,domain,bucket,count,avg_target_chars,median_target_chars,avg_target_words,median_target_words,avg_source_target_occ_per_1k,median_source_target_occ_per_1k,avg_expl_target_occ_per_1k,median_expl_target_occ_per_1k,avg_para9_target_occ_per_1k,median_para9_target_occ_per_1k,avg_source_minus_expl_occ_per_1k,median_source_minus_expl_occ_per_1k,avg_source_minus_para9_occ_per_1k,median_source_minus_para9_occ_per_1k,avg_para9_minus_expl_occ_per_1k,median_para9_minus_expl_occ_per_1k
arxiv,GSPO,explanations >= source,105,28.65714285714286,24.0,3.4761904761904763,3.0,0.3091190108191654,0.3091190108191654,0.07444168734491315,0.0,0.15607424485645285,0.0,0.23467732347425221,0.22640602488037298,0.15304476596271252,0.057803030175066605,0.0816325575115397,0.0
arxiv,LongRoPE,source > explanations,66,23.515151515151516,24.0,3.0,3.0,0.21594211735056804,0.1676727028839705,0.014675951860379864,0.0,0.0853145034074215,0.0,0.2012661654901882,0.1676727028839705,0.13062761394314656,0.08279448108150333,0.07063855154704164,0.0
arxiv,LongRoPE,explanations >= source,321,22.990654205607477,21.0,2.897196261682243,3.0,0.39384803107325156,0.1676727028839705,0.08249933567169193,0.0,0.25721586341723224,0.0,0.3113486954015596,0.12645513595694619,0.1366321676560193,0.02940758131778723,0.1747165277455403,0.0
arxiv,OFT,source > explanations,116,27.43103448275862,26.0,3.4482758620689653,3.0,0.2709698053755671,0.17176228100309174,0.08301328624216003,0.0,0.15815663890678283,0.0,0.18795651913340708,0.17176228100309174,0.11281316646878427,0.13405880541707094,0.07514335266462278,0.0
arxiv,OFT,explanations >= source,258,25.426356589147286,23.0,2.7868217054263567,3.0,0.2529832045781971,0.17176228100309174,0.07480183682465123,0.0,0.19436627202652373,0.009046662686135085,0.1781813677535459,0.1319707884242051,0.0586169325516734,0.0,0.11956443520187249,0.0
arxiv,QLoRA,source > explanations,85,26.376470588235293,23.0,3.7176470588235295,3.0,0.2664236135455374,0.11918951132300358,0.08174322360523156,0.0,0.2113496831289407,0.0,0.18468038994030586,0.11918951132300358,0.05507393041659671,0.012713009866279587,0.12960645952370914,0.0
arxiv,QLoRA,explanations >= source,321,22.442367601246104,20.0,2.822429906542056,2.0,0.12215996643385724,0.0,0.039944654694145244,0.0,0.10115791726411348,0.0,0.08221531173971201,0.0,0.021002049169743773,0.0,0.06121326256996823,0.0
arxiv,fa3,source > explanations,61,24.081967213114755,23.0,3.1311475409836067,3.0,0.09825625846308787,0.18730099269526126,0.02207534107873656,0.0,0.04832111212569925,0.0,0.07618091738435132,0.0,0.04993514633738863,0.0,0.02624577104696269,0.0
arxiv,fa3,explanations >= source,217,22.6036866359447,19.0,2.6451612903225805,2.0,0.21837396844194057,0.0,0.09697144604614649,0.0,0.1439635591414364,0.0,0.12140252239579406,0.0,0.07441040930050417,0.0,0.04699211309528989,0.0
arxiv,xLSTM,source > explanations,89,25.853932584269664,24.0,3.539325842696629,3.0,0.1706200582605077,0.18518518518518517,0.020344460784598662,0.0,0.04831258551023623,0.0,0.15027559747590902,0.18518518518518517,0.12230747275027147,0.14900734222426965,0.027968124725637575,0.0
arxiv,xLSTM,explanations >= source,174,22.839080459770116,20.0,3.0,3.0,0.26181353767560667,0.18518518518518517,0.07004425117711069,0.0,0.16017004496157525,0.0,0.19176928649849595,0.10910715956210615,0.10164349271403136,0.020460555240571,0.09012579378446457,0.0
legal,America_First_Legal_Foundation_v_Jamieson_Greer,source > explanations,28,43.964285714285715,40.5,6.25,5.0,0.5475784862496959,0.5678591709256104,0.020623829597670333,0.0,0.21273383472043128,0.02880018432117966,0.5269546566520255,0.5678591709256104,0.3348446515292645,0.5384491362217695,0.19211000512276094,0.02880018432117966
legal,America_First_Legal_Foundation_v_Jamieson_Greer,explanations >= source,50,27.02,23.5,3.62,3.0,1.2492901760363428,0.5678591709256104,0.2471559738984813,0.11549344574695386,0.9251786434556789,0.5251610008136578,1.0021342021378616,0.5678591709256104,0.324111532580664,0.3774332802772227,0.6780226695571976,0.17805758264961496
legal,Apex_Bank_v_Cc_Serve_Corp,source > explanations,22,39.22727272727273,32.5,6.0,4.0,0.6245662734212353,0.5089058524173028,0.07411228307334745,0.0,0.3814046009973813,0.4505404608306059,0.5504539903478878,0.5089058524173028,0.24316167242385386,0.342575586360367,0.3072923179240339,0.15578515336868382
legal,Apex_Bank_v_Cc_Serve_Corp,explanations >= source,52,37.32692307692308,32.0,5.403846153846154,4.5,1.0569583088667058,0.5089058524173028,0.43646433785349853,0.03260940455227288,0.8436728232303585,0.4503131102933091,0.6204939710132074,0.5089058524173028,0.21328548563634722,0.22731772523361082,0.40720848537686005,0.22160778558823058
legal,Bruce_Cohen_v_Consilio_LLC,source > explanations,38,38.39473684210526,35.0,6.078947368421052,5.5,0.605734284560506,0.5115089514066495,0.11842309440906877,0.02586251487094605,0.376404130553454,0.3230260721078564,0.4873111901514373,0.5115089514066495,0.22933015400705206,0.18848287929879315,0.2579810361443852,0.32288492031119365
legal,Bruce_Cohen_v_Consilio_LLC,explanations >= source,43,34.395348837209305,27.0,5.162790697674419,4.0,1.082495687860584,0.5115089514066495,0.7939190611546229,0.1034500594837842,0.8254254632363403,0.4839822379893523,0.28857662670596107,0.45978392166475746,0.2570702246242437,0.18848287929879315,0.031506402081717295,0.1161782687877935
legal,Finesse_Wireless_LLC_v_Att_Mobility_LLC,source > explanations,23,44.04347826086956,37.0,6.782608695652174,5.0,0.5142153479749387,0.31123560535325245,0.16601686627600823,0.0,0.33173332570856234,0.0,0.3481984816989306,0.31123560535325245,0.18248202226637644,0.31123560535325245,0.16571645943255414,0.0
legal,Finesse_Wireless_LLC_v_Att_Mobility_LLC,explanations >= source,80,34.65,31.5,4.975,4.0,0.8792405851229381,0.31123560535325245,0.1700375872561303,0.059662311317940454,0.5261723089424071,0.3614585009946433,0.7092029978668078,0.31123560535325245,0.353068276180531,0.31123560535325245,0.3561347216862768,0.21118854466384074
legal,Foad_Farahi_v_FBI,source > explanations,30,47.9,36.0,6.7,5.0,0.806924882629108,0.44014084507042256,0.16380016380016382,0.0,0.419124033177693,0.1391008379096825,0.6431247188289443,0.44014084507042256,0.387800849451415,0.3938825837724874,0.25532386937752916,0.06946391974735208
legal,Foad_Farahi_v_FBI,explanations >= source,68,30.779411764705884,25.5,4.029411764705882,3.0,0.9061723280861641,0.44014084507042256,0.44416400227017155,0.059926889195181875,0.6783158998359627,0.34797873577130584,0.4620083258159925,0.41017740047283163,0.22785642825020128,0.20832452967934312,0.23415189756579124,0.11449029682776624
legal,Jimenez_v_Bondi,source > explanations,78,44.15384615384615,34.0,6.487179487179487,5.0,0.3733094415290755,0.27731558513588467,0.0622786882328867,0.0,0.17387378088053898,0.0,0.3110307532961888,0.27731558513588467,0.19943566064853652,0.27731558513588467,0.11159509264765227,0.0
legal,Jimenez_v_Bondi,explanations >= source,86,33.83720930232558,27.0,4.883720930232558,4.0,0.5610803699260921,0.27731558513588467,0.27089899271685175,0.0,0.3940179683228919,0.13004507896776063,0.2901813772092405,0.27731558513588467,0.1670624016032004,0.1845659452680477,0.12311897560604007,0.04346733339608681
legal,Pacito_v_Trump,source > explanations,38,50.78947368421053,45.5,7.631578947368421,6.0,0.4644583781957903,0.40112314480545525,0.03886611537749286,0.0,0.2306650271394086,0.2171967418936645,0.42559226281829743,0.40112314480545525,0.23379335105638166,0.20555216430195217,0.19179891176191574,0.1298352717519942
legal,Pacito_v_Trump,explanations >= source,29,34.96551724137931,32.0,5.068965517241379,4.0,0.5117778054414429,0.40112314480545525,0.10335390924927615,0.04343859953955084,0.318757844592786,0.3472592157024599,0.40842389619216674,0.40112314480545525,0.1930199608486569,0.18387453205445675,0.21540393534350985,0.17381001321144765
legal,Santos_v_Kimmel,source > explanations,35,44.371428571428574,35.0,6.6571428571428575,6.0,0.5588957574731138,0.5927682276229994,0.09912327175157658,0.0,0.32282274705969455,0.4535801856496374,0.4597724857215371,0.5329524601867032,0.2360730104134192,0.07333250490513177,0.22369947530811793,0.3289009558017177
legal,Santos_v_Kimmel,explanations >= source,26,36.15384615384615,25.5,5.730769230769231,4.0,0.6611645615794993,0.5927682276229994,0.22085821822632445,0.0,0.48193312489493617,0.5202015843209924,0.44030634335317487,0.5927682276229994,0.17923143668456315,0.04497700740085292,0.2610749066686117,0.2993141467491957
legal,United_States_v_Constantinescu,source > explanations,28,32.964285714285715,31.5,4.928571428571429,4.5,0.6265664160401002,0.5847953216374269,0.10816810263742052,0.0,0.2739199144870018,0.15600765669435745,0.5183983134026796,0.5847953216374269,0.35264650155309846,0.4287876649430694,0.16575181184958127,0.0925295890915614
legal,United_States_v_Constantinescu,explanations >= source,39,30.076923076923077,24.0,4.153846153846154,4.0,1.1396011396011396,0.5847953216374269,0.5385493270665775,0.06584145377929945,0.8385787306179566,0.2512859663342952,0.601051812534562,0.5847953216374269,0.30102240898318294,0.2712508119429147,0.3000294035513791,0.12399651025051656
legal,United_States_v_Jaison_Coleman,source > explanations,34,27.08823529411765,27.5,4.705882352941177,4.5,0.40910552000233774,0.49677098857426727,0.049682034976152624,0.0,0.12461987114146131,0.0,0.35942348502618515,0.49677098857426727,0.28448564886087646,0.400963987990799,0.07493783616530869,0.0
legal,United_States_v_Jaison_Coleman,explanations >= source,41,33.19512195121951,31.0,5.2439024390243905,5.0,0.21809458034967832,0.0,0.026485544778227704,0.0,0.08239188728114805,0.0,0.19160903557145062,0.0,0.13570269306853025,0.0,0.05590634250292034,0.0
legal,United_States_v_Justin_Cutbank,source > explanations,43,50.13953488372093,38.0,7.488372093023256,6.0,0.5272387589258084,0.49285362247412523,0.05198170244074085,0.0,0.1856230266858449,0.10101362813885213,0.4752570564850675,0.49285362247412523,0.3416157322399635,0.3918399943352731,0.13364132424510405,0.0
legal,United_States_v_Justin_Cutbank,explanations >= source,39,33.82051282051282,27.0,5.384615384615385,4.0,1.5417472292780328,0.49285362247412523,0.8112016365111276,0.05731315910132966,1.2123201317825103,0.3515987499080585,0.7305455927669051,0.49285362247412523,0.3294270974955224,0.24139435635376072,0.40111849527138266,0.2793886584706456
legal,Williams_v_GoAuto_Insurance,source > explanations,27,36.111111111111114,34.0,5.703703703703703,5.0,0.5206369724062405,0.4847309743092584,0.03952491057488983,0.0,0.14597700557034898,0.0,0.48111206183135063,0.4847309743092584,0.3746599668358915,0.4847309743092584,0.10645209499545914,0.0
legal,Williams_v_GoAuto_Insurance,explanations >= source,56,28.375,25.5,4.214285714285714,4.0,0.900214666574337,0.4847309743092584,0.35890030405949064,0.05928736586233473,0.6631576040020589,0.4157677210138131,0.5413143625148463,0.4847309743092584,0.23705706257227807,0.12301363632340823,0.3042572999425682,0.10428850033282214
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,source > explanations,71,31.04225352112676,26.0,3.6901408450704225,3.0,0.482834678503432,0.38955979742890534,0.1404117997262371,0.0,0.15575386232797714,0.0,0.34242287877719485,0.38955979742890534,0.3270808161754548,0.38955979742890534,0.015342062601740016,0.0
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,explanations >= source,78,21.743589743589745,18.0,2.8846153846153846,2.0,0.6093114780298263,0.38955979742890534,0.20084544979155894,0.0,0.29533455728003766,0.21604290674957838,0.4084660282382674,0.38955979742890534,0.31397692074978867,0.31020911908160587,0.0944891074884787,0.033697792432972495
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,source > explanations,49,29.918367346938776,29.0,4.183673469387755,3.0,0.5235217399290949,0.45004500450045004,0.03741959314038504,0.0,0.14935567696130772,0.0,0.4861021467887099,0.45004500450045004,0.3741660629677872,0.45004500450045004,0.11193608382092268,0.0
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,explanations >= source,50,28.94,25.5,3.94,3.0,0.648064806480648,0.45004500450045004,0.2637960608032176,0.0,0.32183582929534826,0.04730145215458115,0.38426874567743047,0.45004500450045004,0.32622897718529975,0.40352534502163073,0.05803976849213068,0.0
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,source > explanations,80,32.75,27.0,4.25,3.0,0.5218399690761499,0.38654812524159254,0.11900279690189328,0.0,0.13676392335097826,0.0,0.40283717217425663,0.38654812524159254,0.38507604572517173,0.38654812524159254,0.01776112644908495,0.0
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,explanations >= source,65,27.138461538461538,23.0,3.5538461538461537,3.0,0.5054860099313134,0.38654812524159254,0.07530120481927711,0.0,0.16943193801469913,0.07177757048990382,0.4301848051120363,0.38654812524159254,0.3360540719166142,0.3507404838909283,0.09413073319542203,0.035807641350664235
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,source > explanations,84,32.773809523809526,27.0,4.392857142857143,3.0,0.49903280240358894,0.43215211754537597,0.03949510528457897,0.0,0.15457554759495673,0.0,0.45953769711900994,0.43215211754537597,0.34445725480863215,0.43215211754537597,0.11508044231037776,0.0
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,explanations >= source,52,27.98076923076923,22.0,3.4615384615384617,3.0,0.5235689116415132,0.43215211754537597,0.05514896709228693,0.0,0.2739729184661356,0.1735948519079059,0.46841994454922625,0.43215211754537597,0.24959599317537762,0.2589261643970578,0.21882395137384864,0.13036802919351675
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,source > explanations,70,28.314285714285713,28.0,3.5285714285714285,3.0,0.7456658174361523,0.43497172683775553,0.30332020676203825,0.0,0.3535801446104178,0.0,0.4423456106741141,0.43497172683775553,0.39208567282573453,0.43497172683775553,0.05025993784837954,0.0
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,explanations >= source,67,23.62686567164179,22.0,3.0,3.0,0.7011484552011581,0.43497172683775553,0.2797103099980552,0.0,0.43912468926847864,0.3653098673163482,0.421438145203103,0.43497172683775553,0.26202376593267956,0.35371366788035435,0.15941437927042337,0.053013964829575766
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,source > explanations,61,32.278688524590166,28.0,4.344262295081967,3.0,0.4067200650752104,0.4001600640256103,0.0026310896570111526,0.0,0.1344197698513782,0.0,0.40408897541819927,0.4001600640256103,0.27230029522383226,0.35662122738332536,0.13178868019436704,0.0
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,explanations >= source,36,26.38888888888889,17.5,3.361111111111111,2.0,0.6335867680405496,0.4001600640256103,0.17535725325153959,0.0,0.3935133671581805,0.10995839974525802,0.45822951478901,0.4001600640256103,0.24007340088236903,0.2902016642803522,0.2181561139066409,0.0
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,source > explanations,77,36.246753246753244,26.0,5.0,4.0,0.429582519134758,0.40338846308995563,0.016624604286462393,0.0,0.11286726583043949,0.0,0.4129579148482955,0.40338846308995563,0.3167152533043185,0.40338846308995563,0.09624266154397709,0.0
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,explanations >= source,50,26.82,25.5,3.72,3.0,0.4437273093989512,0.40338846308995563,0.043326276401949686,0.0,0.20011841269730124,0.08547798839060976,0.40040103299700147,0.40338846308995563,0.24360889670164995,0.31724623184854484,0.15679213629535155,0.0640850612070689
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,source > explanations,85,37.62352941176471,33.0,4.576470588235294,4.0,0.4137587238285145,0.423728813559322,0.046639672189732605,0.0,0.10500866497394482,0.0,0.36711905163878183,0.423728813559322,0.30875005885456963,0.423728813559322,0.0583689927842122,0.0
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,explanations >= source,64,23.609375,22.5,3.0,3.0,0.569385593220339,0.423728813559322,0.13675796735828658,0.0,0.2876069210628129,0.27765953071694754,0.4326276258620524,0.423728813559322,0.28177867215752606,0.2125772929820693,0.1508489537045263,0.11939969422856961
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,source > explanations,105,36.67619047619048,33.0,4.961904761904762,4.0,0.4988296688538429,0.40290088638195004,0.1417912803218468,0.0,0.16056281893216479,0.0,0.3570383885319961,0.40290088638195004,0.3382668499216781,0.40290088638195004,0.018771538610318,0.0
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,explanations >= source,41,26.51219512195122,22.0,3.682926829268293,3.0,0.6289184567913366,0.40290088638195004,0.19399775907716757,0.0,0.39676274337457146,0.04369292611526194,0.4349206977141691,0.40290088638195004,0.2321557134167652,0.31627692291507903,0.2027649842974039,0.0
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,source > explanations,89,34.235955056179776,28.0,4.584269662921348,4.0,0.4931443269063413,0.43029259896729777,0.03256028137399072,0.0,0.13744758537166174,0.0,0.46058404553235055,0.43029259896729777,0.3556967415346795,0.43029259896729777,0.10488730399767102,0.0
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,explanations >= source,41,19.365853658536587,16.0,2.6097560975609757,2.0,0.65068636917006,0.43029259896729777,0.41398072032645333,0.0,0.42236065938450246,0.4078464167827728,0.23670564884360668,0.43029259896729777,0.22832570978555758,0.044892364369049975,0.008379939058049133,0.18115312586433555
medical,Pancreatopleural_fistula_in_childhood,source > explanations,100,31.37,26.5,4.31,3.0,0.4548736462093863,0.3610108303249097,0.0610798924993892,0.0,0.13342113078409373,0.0,0.39379375370999703,0.3610108303249097,0.3214525154252925,0.3610108303249097,0.07234123828470454,0.0
medical,Pancreatopleural_fistula_in_childhood,explanations >= source,61,24.688524590163933,23.0,3.377049180327869,3.0,0.5622299816535479,0.3610108303249097,0.12816764327740685,0.0,0.2935236985169426,0.10528592185081379,0.4340623383761411,0.3610108303249097,0.2687062831366054,0.3610108303249097,0.16535605523953573,0.0
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,source > explanations,73,36.397260273972606,33.0,4.383561643835616,4.0,0.41610547178695395,0.3996802557953637,0.024706382293853475,0.0,0.12846179725160942,0.03989626969878316,0.39139908949310054,0.3996802557953637,0.28764367453534456,0.35969784805476956,0.10375541495775593,0.0
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,explanations >= source,71,29.253521126760564,24.0,3.619718309859155,3.0,0.529154141475552,0.3996802557953637,0.23079837366982478,0.0,0.24901237249697963,0.040492387431162936,0.29835576780572715,0.3996802557953637,0.28014176897857235,0.32021553854185303,0.01821399882715484,0.0
