domain_group,domain,bucket,count,avg_target_chars,median_target_chars,avg_target_words,median_target_words,avg_source_target_occ_per_1k,median_source_target_occ_per_1k,avg_expl_target_occ_per_1k,median_expl_target_occ_per_1k,avg_para9_target_occ_per_1k,median_para9_target_occ_per_1k,avg_source_minus_expl_occ_per_1k,median_source_minus_expl_occ_per_1k,avg_source_minus_para9_occ_per_1k,median_source_minus_para9_occ_per_1k,avg_para9_minus_expl_occ_per_1k,median_para9_minus_expl_occ_per_1k
arxiv,OFT,source > explanations,1,28.0,28.0,3.0,3.0,0.17176228100309174,0.17176228100309174,0.11937447773665989,0.11937447773665989,0.0,0.0,0.052387803266431845,0.052387803266431845,0.17176228100309174,0.17176228100309174,-0.11937447773665989,-0.11937447773665989
arxiv,OFT,explanations >= source,23,23.47826086956522,22.0,2.739130434782609,2.0,2.0611473720371007,0.17176228100309174,1.1868245177876622,0.01989574628944332,1.7402768528346804,0.019610150213750635,0.8743228542494385,0.15186653471364842,0.3208705192024202,0.15270377137854438,0.5534523350470181,0.0
arxiv,QLoRA,source > explanations,6,19.833333333333332,19.5,2.8333333333333335,3.0,0.05959475566150179,0.05959475566150179,0.025174543501611173,0.008391514500537057,0.019767094000492435,0.0,0.03442021215989061,0.0008541541577423914,0.03982766166100935,0.0002934736600244889,-0.0054074495011187385,-0.008391514500537057
arxiv,QLoRA,explanations >= source,20,18.5,20.0,2.55,2.0,0.3396901072705602,0.11918951132300358,0.5236305048335124,0.04195757250268529,0.32729442626571026,0.09921361875653475,-0.18394039756295213,0.0,0.012395681004849949,0.0002934736600244889,-0.19633607856780208,0.0
arxiv,fa3,source > explanations,4,15.0,13.0,2.0,2.0,0.3277767372167072,0.2809514890428919,0.2693191611605861,0.17056880206837116,0.20654082742207241,0.14089912901008736,0.05845757605612117,0.09365049634763063,0.12123590979463478,0.14005236003280452,-0.06277833373851362,0.009343349403894308
arxiv,fa3,explanations >= source,23,20.695652173913043,21.0,2.9130434782608696,3.0,0.6026205851934494,0.0,0.548005945318062,0.0,0.5289903548380266,0.0,0.05461463987538731,0.0,0.07363023035542275,0.0,-0.019015590480035427,0.0
arxiv,xLSTM,source > explanations,3,20.333333333333332,18.0,3.0,3.0,0.06172839506172839,0.0,0.0,0.0,0.04874256372932612,0.018344248160989122,0.06172839506172839,0.0,0.012985831332402267,0.0,0.04874256372932612,0.018344248160989122
arxiv,xLSTM,explanations >= source,24,19.166666666666668,18.5,2.4583333333333335,2.0,0.9953703703703703,0.18518518518518517,0.6885061318888651,0.06086242049846322,0.8166882504092478,0.07299428067196874,0.3068642384815052,0.09519051628238809,0.1786821199611227,0.09364030785281441,0.12818211852038244,0.0
legal,America_First_Legal_Foundation_v_Jamieson_Greer,explanations >= source,11,26.818181818181817,29.0,3.3636363636363638,4.0,0.6194827319188477,0.5678591709256104,0.7244588869581651,0.23098689149390772,0.5250441329571153,0.35031983944711276,-0.10497615503931736,0.0,0.09443859896173247,0.012349970471494442,-0.19941475400104985,0.0
legal,Apex_Bank_v_Cc_Serve_Corp,explanations >= source,4,32.0,29.5,4.25,4.0,0.89058524173028,0.7633587786259541,0.24457053414204655,0.19565642731363725,1.0700037938324525,0.6475699077297326,0.6460147075882333,0.5677023513123169,-0.17941855210217256,0.0010367714226158231,0.8254332596904059,0.45191348041609525
legal,Bruce_Cohen_v_Consilio_LLC,explanations >= source,6,16.666666666666668,15.5,2.1666666666666665,2.0,0.9377664109121909,0.5115089514066495,1.5603717305470786,0.5948378420317593,0.8513900249964621,0.4839822379893523,-0.6226053196348875,-0.15517508922567633,0.08637638591572888,0.027526713417297233,-0.7089817055506163,-0.15517508922567633
legal,Finesse_Wireless_LLC_v_Att_Mobility_LLC,explanations >= source,7,27.571428571428573,25.0,4.142857142857143,5.0,0.044462229336178924,0.0,0.0340927493245374,0.0,0.06881974737878827,0.0,0.010369480011641521,0.0,-0.024357518042609338,0.0,0.034726998054250856,0.0
legal,Foad_Farahi_v_FBI,source > explanations,1,35.0,35.0,5.0,5.0,0.44014084507042256,0.44014084507042256,0.0,0.0,0.0,0.0,0.44014084507042256,0.44014084507042256,0.44014084507042256,0.44014084507042256,0.0,0.0
legal,Foad_Farahi_v_FBI,explanations >= source,5,27.6,28.0,3.0,3.0,0.17605633802816903,0.0,0.07191226703421824,0.0,0.08340150727567536,0.04600874166091558,0.10414407099395077,0.0,0.09265483075249366,0.0,0.011489240241457113,0.0
legal,Jimenez_v_Bondi,source > explanations,2,23.0,23.0,2.5,2.5,0.831946755407654,0.831946755407654,0.4461187667294537,0.4461187667294537,0.7806561125077394,0.7806561125077394,0.38582798867820023,0.38582798867820023,0.05129064289991467,0.05129064289991467,0.33453734577828553,0.33453734577828553
legal,Jimenez_v_Bondi,explanations >= source,9,23.666666666666668,23.0,3.3333333333333335,3.0,0.030812842792876074,0.0,0.02203055638170142,0.0,0.03860497710761504,0.0,0.008782286411174654,0.0,-0.007792134314738967,0.0,0.01657442072591362,0.0
legal,Pacito_v_Trump,source > explanations,2,24.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legal,Pacito_v_Trump,explanations >= source,8,31.75,32.5,4.125,4.0,0.5014039310068191,0.40112314480545525,0.19004387298553493,0.0,0.36884832999117134,0.021524818115286927,0.31136005802128414,0.40112314480545525,0.13255560101564776,0.25403354367583364,0.1788044570056364,0.021524818115286927
legal,Santos_v_Kimmel,source > explanations,2,27.0,27.0,4.0,4.0,0.5927682276229994,0.5927682276229994,0.14953941859074052,0.14953941859074052,0.48677132473897644,0.48677132473897644,0.4432288090322589,0.4432288090322589,0.10599690288402297,0.10599690288402297,0.33723190614823595,0.33723190614823595
legal,Santos_v_Kimmel,explanations >= source,5,25.6,25.0,3.6,3.0,0.0,0.0,0.059815767436296206,0.059815767436296206,0.026059662187017607,0.0,-0.059815767436296206,-0.059815767436296206,-0.026059662187017607,0.0,-0.0337561052492786,0.0
legal,United_States_v_Constantinescu,source > explanations,1,27.0,27.0,5.0,5.0,0.5847953216374269,0.5847953216374269,0.0,0.0,0.06284565108094521,0.06284565108094521,0.5847953216374269,0.5847953216374269,0.5219496705564817,0.5219496705564817,0.06284565108094521,0.06284565108094521
legal,United_States_v_Constantinescu,explanations >= source,7,21.285714285714285,24.0,2.857142857142857,3.0,2.2556390977443606,0.5847953216374269,2.6430640731404487,0.1316829075585989,1.863131826717061,0.250511769058669,-0.3874249753960883,0.0,0.39250727102729976,0.33428355257875786,-0.7799322464233881,0.0
legal,United_States_v_Jaison_Coleman,explanations >= source,6,26.833333333333332,30.0,3.8333333333333335,4.5,0.16559032952475575,0.0,0.18098455598455598,0.06032818532818533,0.04743512859850049,0.0,-0.015394226459800223,0.0,0.11815520092625527,0.0,-0.1335494273860555,-0.06032818532818533
legal,United_States_v_Justin_Cutbank,source > explanations,3,25.666666666666668,21.0,3.3333333333333335,3.0,0.16428454082470842,0.0,0.11462631820265934,0.0,0.15058095753964088,0.0,0.049658222622049074,0.0,0.013703583285067544,0.0,0.03595463933698153,0.0
legal,United_States_v_Justin_Cutbank,explanations >= source,5,21.2,21.0,2.6,3.0,0.09857072449482504,0.0,0.04585052728106373,0.05731315910132966,0.030023982489515773,0.0,0.05272019721376131,0.0,0.06854674200530927,0.0,-0.015826544791547957,0.0
legal,Williams_v_GoAuto_Insurance,explanations >= source,11,24.636363636363637,25.0,3.3636363636363638,3.0,0.08813290441986515,0.0,0.11857473172466948,0.0,0.08018180130137982,0.0,-0.030441827304804315,0.0,0.00795110311848534,0.0,-0.03839293042328966,0.0
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,source > explanations,3,18.0,18.0,2.0,2.0,3.8955979742890534,1.168679392286716,0.3797804868785842,0.17090121909536288,3.1201947185366783,0.5486041468072773,3.515817487410469,0.9977781731913531,0.7754032557523752,0.8956413807079667,2.7404142316580935,0.10213679248338642
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,explanations >= source,6,20.666666666666668,20.5,2.5,2.0,2.0127256200493444,0.38955979742890534,0.14241768257946907,0.11393414606357526,1.6058577702391845,0.19560785659226365,1.8703079374698748,0.33259272439711773,0.4068678498101596,0.03706534191561889,1.4634400876597156,0.0
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,source > explanations,1,4.0,4.0,1.0,1.0,22.952295229522953,22.952295229522953,20.405749098006744,20.405749098006744,20.56170603476864,20.56170603476864,2.546546131516209,2.546546131516209,2.3905891947543125,2.3905891947543125,0.15595693676189626,0.15595693676189626
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,explanations >= source,8,27.875,27.0,3.375,3.5,0.3937893789378938,0.45004500450045004,0.4066363044892648,0.08872064825220323,0.18085633946450155,0.04701127813192874,-0.012846925551371007,0.0,0.21293303947339223,0.04561514667305561,-0.22577996502476322,-0.03562654186801318
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,source > explanations,2,20.5,20.5,2.0,2.0,0.19327406262079627,0.19327406262079627,0.0,0.0,0.0,0.0,0.19327406262079627,0.19327406262079627,0.19327406262079627,0.19327406262079627,0.0,0.0
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,explanations >= source,6,30.5,30.5,3.0,3.0,0.5153975003221234,0.5798221878623888,0.5557946069994263,0.40339931153184166,0.30512195655686747,0.25102477672313683,-0.040397106677302896,0.0050210505726034915,0.2102755437652559,0.20276803795292553,-0.25067265044255876,-0.13404251661143465
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,source > explanations,1,22.0,22.0,3.0,3.0,1.296456352636128,1.296456352636128,0.0,0.0,0.5204920469404861,0.5204920469404861,1.296456352636128,1.296456352636128,0.7759643056956418,0.7759643056956418,0.5204920469404861,0.5204920469404861
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,explanations >= source,5,20.0,21.0,2.8,3.0,0.9507346585998271,0.0,1.2595591542959963,0.0,0.8163076015314756,0.0,-0.3088244956961693,0.0,0.13442705706835137,0.0,-0.4432515527645207,0.0
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,explanations >= source,6,20.5,23.0,2.3333333333333335,2.0,1.812382195157315,0.43497172683775553,0.5623907664088321,0.12978248455588434,1.0689283131543241,0.04103292913776784,1.2499914287484828,0.2792327453706943,0.7434538820029909,0.43497172683775553,0.5065375467454919,-0.05191299382235374
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,source > explanations,2,23.0,23.0,2.5,2.5,0.4001600640256103,0.4001600640256103,0.2674941151294672,0.2674941151294672,0.1750070057735689,0.1750070057735689,0.13266594889614308,0.13266594889614308,0.22515305825204138,0.22515305825204138,-0.0924871093558983,-0.0924871093558983
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,explanations >= source,4,21.25,20.5,2.5,2.5,0.20008003201280514,0.20008003201280514,0.18724588059062702,0.16049646907768028,0.09866618017390524,0.0,0.012834151422178128,0.039583562935124855,0.1014138518388999,0.0027476716649946498,-0.08857970041672177,0.0
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,source > explanations,3,22.0,19.0,2.6666666666666665,2.0,0.5378512841199409,0.40338846308995563,0.0328229366681437,0.0,0.15642224009869743,0.042669397508107186,0.5050283474517971,0.40338846308995563,0.3814290440212434,0.38017960339192614,0.12359930343055374,0.042669397508107186
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,explanations >= source,4,19.5,20.5,2.5,2.5,0.7059298104074223,0.40338846308995563,0.17232041750775443,0.0984688100044311,0.3195425819376517,0.23458629031441036,0.5336093928996679,0.30491965308552454,0.38638722846977064,0.16880217277554527,0.1472221644298973,0.15832684854981532
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,source > explanations,3,23.0,21.0,2.6666666666666665,2.0,0.847457627118644,0.847457627118644,0.9095745593711922,0.3603974669206611,0.6607587553703692,0.6724319242903248,-0.06211693225254825,0.423728813559322,0.1866988717482749,0.1750257028283192,-0.24881580400082315,0.31203445736966373
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,explanations >= source,5,24.0,26.0,2.8,3.0,0.8474576271186441,0.423728813559322,1.0811924007619833,0.2059414096689492,0.689904517150708,0.0,-0.2337347736433392,-0.2059414096689492,0.1575531099679361,0.0,-0.3912878836112753,-0.2059414096689492
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,source > explanations,2,31.5,31.5,4.0,4.0,0.20145044319097502,0.20145044319097502,0.05098659052669148,0.05098659052669148,0.0,0.0,0.15046385266428353,0.15046385266428353,0.20145044319097502,0.20145044319097502,-0.05098659052669148,-0.05098659052669148
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,explanations >= source,6,22.666666666666668,22.5,3.1666666666666665,3.0,0.067150147730325,0.0,0.0,0.0,0.0,0.0,0.067150147730325,0.0,0.067150147730325,0.0,0.0,0.0
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,source > explanations,5,21.4,19.0,2.4,2.0,0.43029259896729777,0.43029259896729777,0.3784966585841859,0.17742030871133715,0.26270261705300363,0.18153195782538797,0.051795940383111826,0.2528722902559606,0.16758998191429414,0.11400430509321319,-0.11579404153118233,-0.17742030871133715
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,explanations >= source,7,24.285714285714285,24.0,2.5714285714285716,2.0,3.012048192771085,0.0,2.0361092571158217,0.29570051451889523,2.673969110300154,0.0,0.9759389356552627,0.0,0.3380790824709305,0.0,0.6378598531843324,0.0
medical,Pancreatopleural_fistula_in_childhood,source > explanations,1,16.0,16.0,2.0,2.0,0.0,0.0,0.1221597849987784,0.1221597849987784,0.0,0.0,-0.1221597849987784,-0.1221597849987784,0.0,0.0,-0.1221597849987784,-0.1221597849987784
medical,Pancreatopleural_fistula_in_childhood,explanations >= source,7,20.142857142857142,19.0,2.4285714285714284,3.0,0.10314595152140278,0.0,0.026177096785452516,0.0,0.10488659614077989,0.0,0.07696885473595026,0.0,-0.0017406446193771105,0.0,0.07870949935532737,0.0
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,source > explanations,4,31.0,30.5,4.0,4.0,0.3996802557953637,0.3996802557953637,0.0,0.0,0.09982017722496764,0.07984434860200061,0.3996802557953637,0.3996802557953637,0.2998600785703961,0.3198359071933631,0.09982017722496764,0.07984434860200061
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,explanations >= source,9,34.44444444444444,29.0,4.222222222222222,4.0,0.17763566924238386,0.0,0.0057256060554009645,0.0,0.013283386338749025,0.0,0.1719100631869829,0.0,0.16435228290363485,0.0,0.007557780283348061,0.0
