domain_group,domain,count,avg_target_chars,avg_target_words,avg_source_target_freq_per_1k,median_source_target_freq_per_1k,avg_expl_target_freq_per_1k,median_expl_target_freq_per_1k,avg_para49_target_freq_per_1k_avg,median_para49_target_freq_per_1k_avg,avg_source_target_bigram_freq_per_1k,median_source_target_bigram_freq_per_1k,avg_expl_target_bigram_freq_per_1k,median_expl_target_bigram_freq_per_1k,avg_para49_target_bigram_freq_per_1k_avg,median_para49_target_bigram_freq_per_1k_avg,coverage_source_target_present,coverage_expl_target_present,coverage_para49_target_present,coverage_source_target_bigram_coverage,coverage_expl_target_bigram_coverage,coverage_para49_target_bigram_coverage
legal,United_States_v_Constantinescu,8,22.0,3.125,2.046783625730994,0.5847953216374269,2.3126810639978927,0.06584145377929945,1.5998681923553955,0.16678452213994602,1.0936674590596938,0.44572107765451663,0.7197863899408188,0.18852768078165216,0.8397621090896374,0.26174990136392606,0.625,0.5,0.625,0.6875,0.6979166666666666,0.7291666666666666
legal,United_States_v_Jaison_Coleman,6,26.833333333333332,3.8333333333333335,0.16559032952475575,0.0,0.18098455598455598,0.06032818532818533,0.0596199861405392,0.0,0.7337904486948154,0.9022013713460845,0.5744961144942692,0.6285753829119765,0.48400421265201327,0.4806812469406845,0.16666666666666666,0.5,0.16666666666666666,0.6083333333333334,0.8250000000000001,0.7472222222222222
legal,United_States_v_Justin_Cutbank,8,22.875,2.875,0.12321340561853131,0.0,0.07164144887666209,0.02865657955066483,0.06992759317096783,0.0,0.22115606270170585,0.21611341632088518,0.2399059931165913,0.18986261626418638,0.17045734806003532,0.09782939812165564,0.25,0.5,0.375,0.5145833333333334,0.6125,0.7020833333333334
legal,Williams_v_GoAuto_Insurance,11,24.636363636363637,3.3636363636363638,0.08813290441986515,0.0,0.11857473172466948,0.0,0.08861231185460923,0.0,0.3906792795681685,0.21164021164021168,0.2737678382663848,0.07570251937984496,0.38267019129856694,0.1376019978978931,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.5393939393939394,0.6606060606060606,0.6484848484848484
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,9,19.77777777777778,2.3333333333333335,2.640349738129247,0.7791195948578107,0.22153861734584077,0.11393414606357526,1.9987843453860938,0.28871053900997096,2.6538978684193206,1.0154861640010155,0.8135818977539014,0.19940413353039155,2.268850195580359,0.9399965967408871,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7962962962962963,0.9074074074074073,0.9444444444444444
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,9,25.22222222222222,3.111111111111111,2.9002900290029006,0.45004500450045004,2.628759948213429,0.1182941976696043,2.4900242073894185,0.07958568749017159,0.993142995319274,0.7072905331882481,0.9747364602145575,0.41332988891759237,0.7948305100392462,0.4853705341745604,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8174603174603176,0.7579365079365079,0.8007936507936508
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,8,28.0,2.75,0.4348666408967916,0.38654812524159254,0.4168459552495697,0.18825301204819278,0.2310473539212537,0.13737128151837696,0.7838275790403451,0.36370249136206584,0.8692038182403203,0.497539117895916,0.6171964219286673,0.39751512990889204,0.75,0.5,0.625,0.8690476190476191,0.7440476190476191,0.7440476190476191
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,6,20.333333333333332,2.8333333333333335,1.0083549409392105,0.0,1.049632628579997,0.0,0.725275189042999,0.016431740172295692,1.1552747799128424,0.7896814951302975,1.108058297434506,0.7179765498682766,0.9555194903739569,0.5593635600673795,0.3333333333333333,0.16666666666666666,0.5,0.6481481481481481,0.7222222222222222,0.8148148148148148
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,6,20.5,2.3333333333333335,1.812382195157315,0.43497172683775553,0.5623907664088321,0.12978248455588434,1.1424543986864597,0.14578572489899,1.6956162117452438,1.1579818031430933,1.225328222750903,0.7599788527623579,1.2315138456540677,0.4007841814569669,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.9722222222222223,0.9388888888888888,0.9388888888888888
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,6,21.833333333333332,2.5,0.2667733760170735,0.4001600640256103,0.21399529210357374,0.16049646907768028,0.11279835604610387,0.03625198119934831,0.9096475115892592,1.0233534505379165,1.1936493004225837,1.4833355731756486,0.7720090996945846,0.8207379649369293,0.6666666666666666,0.5,0.5,0.7999999999999999,0.7222222222222222,0.7833333333333333
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,7,20.571428571428573,2.5714285714285716,0.633896156284216,0.40338846308995563,0.11253578286220697,0.0984688100044311,0.15892240292365037,0.056909563676589295,0.8296751999662326,0.7109617373319544,0.5519188807598512,0.4054948692485932,0.5506356365385585,0.6193618049211382,0.8571428571428571,0.5714285714285714,1.0,0.9642857142857143,0.8367346938775511,1.0
medical,Monoallelic_PARN_mutation_presenting_as_pancytopenia_hepatic,8,23.625,2.75,0.847457627118644,0.635593220338983,1.0168357102404366,0.2831694382948051,1.0639218210535129,0.49044444184665514,1.62170181685383,1.8351136674883595,2.408246234832847,2.7554798335572226,1.880029974412675,2.2644526042209225,0.75,0.625,0.75,0.89375,0.8708333333333333,0.8875
medical,Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care,8,24.875,3.375,0.10072522159548751,0.0,0.01274664763167287,0.0,0.006161116874195633,0.0,0.32239373515132735,0.27114967462039047,0.4036919621671136,0.4324901499851008,0.2628192202671291,0.14238705857996117,0.25,0.125,0.125,0.5260416666666666,0.5572916666666666,0.5260416666666666
medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,12,23.083333333333332,2.5,1.93631669535284,0.43029259896729777,1.3454373410609735,0.2365604116151162,1.7797119402001431,0.05630320781129482,1.1354679026358936,0.44930003783579264,0.9986311856678066,0.7863401482812851,1.1056919915620342,0.3796443548064455,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7930555555555555,0.8250000000000001,0.9138888888888889
medical,Pancreatopleural_fistula_in_childhood,8,19.625,2.375,0.09025270758122743,0.0,0.03817493281211825,0.0,0.08022571969871614,0.0,0.3206745731348305,0.09462528387585162,0.2872671843313054,0.10006404098623117,0.2818710588150295,0.030605268975665074,0.25,0.375,0.375,0.40625,0.6979166666666667,0.5
medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,13,33.38461538461539,4.153846153846154,0.24595708048945458,0.3996802557953637,0.00396388111527759,0.0,0.032581954887701596,0.0,0.8463026466191857,0.7913479293062518,0.36743581751028154,0.18183077615765594,0.7021198885197901,0.4812992079290149,0.6153846153846154,0.07692307692307693,0.38461538461538464,0.8621794871794872,0.6217948717948718,0.8159340659340659
