question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define the DPO loss (Eq. 8) as a maximum-likelihood objective over paired human preference data, using a logistic (sigmoid) function $\sigma$ on the difference between transformed log-probabilities of preferred and dispreferred responses. According to the authors, training the policy $\pi_\theta$ with this DPO loss is most analogous to training what kind of supervised model?
(A) binary classifier
(B) regression model predicting continuous reward values
(C) pairwise ranking model
(D) multiclass classifier over possible responses
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define the DPO loss (Eq. 8) as a maximum-likelihood objective over paired human preference data, using a logistic (sigmoid) function $\sigma$ on the difference between transformed log-probabilities of preferred and dispreferred responses. According to the authors, training the policy $\pi_\theta$ with this DPO loss is most analogous to training what kind of supervised model?
(A) binary classifier
(B) regression model predicting continuous reward values
(C) pairwise ranking model
(D) multiclass classifier over possible responses
(E) None of the above
Answer:",Training pi_theta with the DPO loss (Eq. 8) that uses a logistic sigma on paired comparisons is most analogous to training what kind of supervised model?,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define the DPO loss (Eq. 8) as a maximum-likelihood objective over paired human preference data, using a logistic (sigmoid) function $\sigma$ on the difference between transformed log-probabilities of preferred and dispreferred responses. According to the authors, training the policy $\pi_\theta$ with this DPO loss is most analogous to training what kind of supervised model?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under certain mild assumptions on the preference data distribution, every reward equivalence class consistent with the Plackett-Luce (and in particular Bradley--Terry) preference models can be represented via the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$, so that DPO can, in principle, recover the optimal reward class. According to this theoretical analysis, what happens to the theoretical guarantees about recovering the optimal reward equivalence class if these assumptions on the preference data distribution do not hold?
(A) DPO continues to recover a unique representative of the optimal reward class up to an additive function of $x$
(B) the DPO reparameterization still exactly characterizes the optimal reward equivalence class
(C) only the sample complexity degrades, while asymptotic recovery of the optimal reward class remains guaranteed
(D) not guaranteed
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under certain mild assumptions on the preference data distribution, every reward equivalence class consistent with the Plackett-Luce (and in particular Bradley--Terry) preference models can be represented via the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$, so that DPO can, in principle, recover the optimal reward class. According to this theoretical analysis, what happens to the theoretical guarantees about recovering the optimal reward equivalence class if these assumptions on the preference data distribution do not hold?
(A) DPO continues to recover a unique representative of the optimal reward class up to an additive function of $x$
(B) the DPO reparameterization still exactly characterizes the optimal reward equivalence class
(C) only the sample complexity degrades, while asymptotic recovery of the optimal reward class remains guaranteed
(D) not guaranteed
(E) None of the above
Answer:","If the assumptions required by Theorem 1 do not hold for the preference data distribution, is DPO guaranteed to recover the optimal reward class?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under certain mild assumptions on the preference data distribution, every reward equivalence class consistent with the Plackett-Luce (and in particular Bradley--Terry) preference models can be represented via the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$, so that DPO can, in principle, recover the optimal reward class. According to this theoretical analysis, what happens to the theoretical guarantees about recovering the optimal reward equivalence class if these assumptions on the preference data distribution do not hold?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Direct Preference Optimization (DPO) achieves a better reward–KL divergence frontier than Proximal Policy Optimization (PPO), even when PPO is given access to the ground-truth reward function (PPO-GT), and does so without on-policy sampling or complex reinforcement learning training loops. What practical shortcoming of PPO does this comparison most directly highlight?
(A) PPO instability
(B) PPO poor out-of-distribution generalization
(C) PPO inefficiency
(D) PPO lack of interpretability
(E) None of the above",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Direct Preference Optimization (DPO) achieves a better reward–KL divergence frontier than Proximal Policy Optimization (PPO), even when PPO is given access to the ground-truth reward function (PPO-GT), and does so without on-policy sampling or complex reinforcement learning training loops. What practical shortcoming of PPO does this comparison most directly highlight?
(A) PPO instability
(B) PPO poor out-of-distribution generalization
(C) PPO inefficiency
(D) PPO lack of interpretability
(E) None of the above
Answer:",DPO outperforms PPO even when PPO uses ground-truth rewards. What practical shortcoming of PPO does this most directly indicate?,"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Direct Preference Optimization (DPO) achieves a better reward–KL divergence frontier than Proximal Policy Optimization (PPO), even when PPO is given access to the ground-truth reward function (PPO-GT), and does so without on-policy sampling or complex reinforcement learning training loops. What practical shortcoming of PPO does this comparison most directly highlight?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO relies on a theoretical preference model that compares pairs of completions using the difference in their rewards, for example in the form $p^*(y_1 \succ y_2 \mid x) = \sigma(r^*(x, y_1) - r^*(x, y_2))$. Which specific preference model is given as the illustrative example underlying this approach (answer in 1–5 words)?
(A) Luce choice model
(B) Plackett–Luce model
(C) contextual dueling bandit model
(D) Bradley-Terry model
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO relies on a theoretical preference model that compares pairs of completions using the difference in their rewards, for example in the form $p^*(y_1 \succ y_2 \mid x) = \sigma(r^*(x, y_1) - r^*(x, y_2))$. Which specific preference model is given as the illustrative example underlying this approach (answer in 1–5 words)?
(A) Luce choice model
(B) Plackett–Luce model
(C) contextual dueling bandit model
(D) Bradley-Terry model
(E) None of the above
Answer:",DPO relies on a theoretical preference model to map empirical preferences to a policy without fitting an explicit reward model. Which preference model is explicitly mentioned as an example that underlies this approach (1–5 words)?,"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO relies on a theoretical preference model that compares pairs of completions using the difference in their rewards, for example in the form $p^*(y_1 \succ y_2 \mid x) = \sigma(r^*(x, y_1) - r^*(x, y_2))$. Which specific preference model is given as the illustrative example underlying this approach (answer in 1–5 words)?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors show that the optimal policy for the KL-constrained reward maximization objective has the form

\[ \pi_r(y \,|\, x) = \frac{1}{Z(x)} \, \pi_{\text{ref}}(y \,|\, x) \exp\left( \frac{1}{\beta} \, r(x, y) \right), \]

where $r(x, y)$ is the reward, $\pi_{\text{ref}}$ is a reference policy, and $\beta > 0$ controls how much the optimized policy may deviate from $\pi_{\text{ref}}$. As $\beta$ tends to zero, for a fixed prompt $x$, on which subset of completions $y$ does the optimal policy $\pi_r(y \,|\, x)$ become increasingly concentrated in terms of their reward values $r(x, y)$?
(A) highest reward
(B) completions $y$ whose rewards $r(x, y)$ are relatively low but assigned high probability under the reference policy $\pi_{\text{ref}}(y \,|\, x)$
(C) completions $y$ whose rewards $r(x, y)$ are closest to the average reward under $\pi_{\text{ref}}$ for that prompt
(D) completions $y$ that maximize the product $\pi_{\text{ref}}(y \,|\, x) \, r(x, y)$, balancing high reward with high reference likelihood
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors show that the optimal policy for the KL-constrained reward maximization objective has the form

\[ \pi_r(y \,|\, x) = \frac{1}{Z(x)} \, \pi_{\text{ref}}(y \,|\, x) \exp\left( \frac{1}{\beta} \, r(x, y) \right), \]

where $r(x, y)$ is the reward, $\pi_{\text{ref}}$ is a reference policy, and $\beta > 0$ controls how much the optimized policy may deviate from $\pi_{\text{ref}}$. As $\beta$ tends to zero, for a fixed prompt $x$, on which subset of completions $y$ does the optimal policy $\pi_r(y \,|\, x)$ become increasingly concentrated in terms of their reward values $r(x, y)$?
(A) highest reward
(B) completions $y$ whose rewards $r(x, y)$ are relatively low but assigned high probability under the reference policy $\pi_{\text{ref}}(y \,|\, x)$
(C) completions $y$ whose rewards $r(x, y)$ are closest to the average reward under $\pi_{\text{ref}}$ for that prompt
(D) completions $y$ that maximize the product $\pi_{\text{ref}}(y \,|\, x) \, r(x, y)$, balancing high reward with high reference likelihood
(E) None of the above
Answer:","According to the optimal policy formula pi_r(y|x) ∝ pi_ref(y|x) exp(r/β), as β approaches zero, the optimal policy becomes concentrated on what?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors show that the optimal policy for the KL-constrained reward maximization objective has the form

\[ \pi_r(y \,|\, x) = \frac{1}{Z(x)} \, \pi_{\text{ref}}(y \,|\, x) \exp\left( \frac{1}{\beta} \, r(x, y) \right), \]

where $r(x, y)$ is the reward, $\pi_{\text{ref}}$ is a reference policy, and $\beta > 0$ controls how much the optimized policy may deviate from $\pi_{\text{ref}}$. As $\beta$ tends to zero, for a fixed prompt $x$, on which subset of completions $y$ does the optimal policy $\pi_r(y \,|\, x)$ become increasingly concentrated in terms of their reward values $r(x, y)$?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', if the human preference datasets provided full rankings of multiple responses (rather than just pairwise preferences), which component of the DPO/RLHF learning pipeline would need to be modified in order to use a ranking-based preference model such as the Plackett-Luce model?
(A) preference model
(B) policy optimization objective
(C) reference policy
(D) reward model
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', if the human preference datasets provided full rankings of multiple responses (rather than just pairwise preferences), which component of the DPO/RLHF learning pipeline would need to be modified in order to use a ranking-based preference model such as the Plackett-Luce model?
(A) preference model
(B) policy optimization objective
(C) reference policy
(D) reward model
(E) None of the above
Answer:","If preference datasets contained full rankings instead of pairwise preferences, which part of the learning pipeline would need to be changed to accommodate models like Plackett–Luce, according to the paper?","According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', if the human preference datasets provided full rankings of multiple responses (rather than just pairwise preferences), which component of the DPO/RLHF learning pipeline would need to be modified in order to use a ranking-based preference model such as the Plackett-Luce model?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO objective is written in terms of the policy $\pi_\theta$ and a fixed reference policy $\pi_\text{ref}$, and the authors define the term $\beta \log\bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ that appears inside the loss. Conceptually, according to the authors, what does this quantity represent within the DPO framework?
(A) normalized policy logit
(B) advantage function estimate
(C) KL-regularized value signal
(D) implicit reward
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO objective is written in terms of the policy $\pi_\theta$ and a fixed reference policy $\pi_\text{ref}$, and the authors define the term $\beta \log\bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ that appears inside the loss. Conceptually, according to the authors, what does this quantity represent within the DPO framework?
(A) normalized policy logit
(B) advantage function estimate
(C) KL-regularized value signal
(D) implicit reward
(E) None of the above
Answer:","Conceptually, what is the quantity \nβ log(π_θ/π_ref) in DPO?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO objective is written in terms of the policy $\pi_\theta$ and a fixed reference policy $\pi_\text{ref}$, and the authors define the term $\beta \log\bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ that appears inside the loss. Conceptually, according to the authors, what does this quantity represent within the DPO framework?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective in Eq. (3) maximizes the learned reward while adding a KL-divergence penalty that constrains the policy to stay close to the reference policy $\pi_\text{ref}$ (the SFT policy $\pi^{\text{SFT}}$). According to the authors, this KL term is important because the reward model is not trusted everywhere in policy space. What implicit assumption about the region of policy space where the learned reward model is reliable justifies including this KL-divergence constraint?
(A) reward accuracy for actions that maximize the learned reward irrespective of their distance from the reference policy
(B) reward accuracy uniformly across the entire policy space, with the KL-divergence term serving purely as a regularizer for exploration
(C) reward accuracy only on trajectories that achieve low KL-divergence with the training data distribution, regardless of their proximity to $\\pi^{\\text{SFT}}$
(D) reward accuracy near reference
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective in Eq. (3) maximizes the learned reward while adding a KL-divergence penalty that constrains the policy to stay close to the reference policy $\pi_\text{ref}$ (the SFT policy $\pi^{\text{SFT}}$). According to the authors, this KL term is important because the reward model is not trusted everywhere in policy space. What implicit assumption about the region of policy space where the learned reward model is reliable justifies including this KL-divergence constraint?
(A) reward accuracy for actions that maximize the learned reward irrespective of their distance from the reference policy
(B) reward accuracy uniformly across the entire policy space, with the KL-divergence term serving purely as a regularizer for exploration
(C) reward accuracy only on trajectories that achieve low KL-divergence with the training data distribution, regardless of their proximity to $\\pi^{\\text{SFT}}$
(D) reward accuracy near reference
(E) None of the above
Answer:",What implicit assumption justifies including the KL-divergence constraint in the RLHF optimization (Eq. 3)?,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective in Eq. (3) maximizes the learned reward while adding a KL-divergence penalty that constrains the policy to stay close to the reference policy $\pi_\text{ref}$ (the SFT policy $\pi^{\text{SFT}}$). According to the authors, this KL term is important because the reward model is not trusted everywhere in policy space. What implicit assumption about the region of policy space where the learned reward model is reliable justifies including this KL-divergence constraint?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective is given by $\max_{\pi_{\theta}} \, \mathbb{E}_{x\sim \mathcal{D},\, y\sim \pi_{\theta}(y \mid x)}[r_{\phi}(x, y)] - \beta \, \mathbb{D}_{\textrm{KL}}[\pi_{\theta}(y\mid x) \,\|\, \pi_{\text{ref}}(y\mid x)]$, where $\pi_{\text{ref}}$ is typically the supervised fine-tuned (SFT) reference policy. According to the paper, what is the conceptual role of the KL-divergence term $\mathbb{D}_{\textrm{KL}}[\pi_{\theta} \,\|\, \pi_{\text{ref}}]$ in training the policy (answer in 1–5 words)?
(A) keep policy near reference
(B) match human preference labels
(C) penalize low-reward actions
(D) encourage exploration of rewards
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective is given by $\max_{\pi_{\theta}} \, \mathbb{E}_{x\sim \mathcal{D},\, y\sim \pi_{\theta}(y \mid x)}[r_{\phi}(x, y)] - \beta \, \mathbb{D}_{\textrm{KL}}[\pi_{\theta}(y\mid x) \,\|\, \pi_{\text{ref}}(y\mid x)]$, where $\pi_{\text{ref}}$ is typically the supervised fine-tuned (SFT) reference policy. According to the paper, what is the conceptual role of the KL-divergence term $\mathbb{D}_{\textrm{KL}}[\pi_{\theta} \,\|\, \pi_{\text{ref}}]$ in training the policy (answer in 1–5 words)?
(A) keep policy near reference
(B) match human preference labels
(C) penalize low-reward actions
(D) encourage exploration of rewards
(E) None of the above
Answer:","In the RL objective max_pi E[r] - beta KL[pi || pi_ref], what conceptual role does the KL term play in training the policy (1–5 words)?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RLHF fine-tuning objective is given by $\max_{\pi_{\theta}} \, \mathbb{E}_{x\sim \mathcal{D},\, y\sim \pi_{\theta}(y \mid x)}[r_{\phi}(x, y)] - \beta \, \mathbb{D}_{\textrm{KL}}[\pi_{\theta}(y\mid x) \,\|\, \pi_{\text{ref}}(y\mid x)]$, where $\pi_{\text{ref}}$ is typically the supervised fine-tuned (SFT) reference policy. According to the paper, what is the conceptual role of the KL-divergence term $\mathbb{D}_{\textrm{KL}}[\pi_{\theta} \,\|\, \pi_{\text{ref}}]$ in training the policy (answer in 1–5 words)?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors discuss how to set the reference policy $\pi_{\text{ref}}$ used in the DPO objective. When a supervised fine-tuned (SFT) reference model $\pi^{\text{SFT}}$ is not available, they instead construct $\pi_{\text{ref}}$ directly from the offline preference dataset consisting of prompts $x$ and their human-preferred completions $y_w$. According to the paper, how is $\pi_{\text{ref}}$ trained from these $(x, y_w)$ pairs in order to address the distribution shift between the unknown true reference distribution that generated the data and the $\pi_{\text{ref}}$ used by DPO?
(A) fit to preferred completions
(B) trained as a reward model $r_\phi(x, y)$ on the preference pairs and then converted to a policy
(C) initialized from the base pre-trained LM and left frozen without additional fine-tuning on $(x, y_w)$
(D) fit to both preferred and dispreferred completions with equal likelihood weighting
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors discuss how to set the reference policy $\pi_{\text{ref}}$ used in the DPO objective. When a supervised fine-tuned (SFT) reference model $\pi^{\text{SFT}}$ is not available, they instead construct $\pi_{\text{ref}}$ directly from the offline preference dataset consisting of prompts $x$ and their human-preferred completions $y_w$. According to the paper, how is $\pi_{\text{ref}}$ trained from these $(x, y_w)$ pairs in order to address the distribution shift between the unknown true reference distribution that generated the data and the $\pi_{\text{ref}}$ used by DPO?
(A) fit to preferred completions
(B) trained as a reward model $r_\phi(x, y)$ on the preference pairs and then converted to a policy
(C) initialized from the base pre-trained LM and left frozen without additional fine-tuning on $(x, y_w)$
(D) fit to both preferred and dispreferred completions with equal likelihood weighting
(E) None of the above
Answer:","When an SFT reference policy is unavailable, how do the authors recommend initializing pi_ref to mitigate distribution shift?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors discuss how to set the reference policy $\pi_{\text{ref}}$ used in the DPO objective. When a supervised fine-tuned (SFT) reference model $\pi^{\text{SFT}}$ is not available, they instead construct $\pi_{\text{ref}}$ directly from the offline preference dataset consisting of prompts $x$ and their human-preferred completions $y_w$. According to the paper, how is $\pi_{\text{ref}}$ trained from these $(x, y_w)$ pairs in order to address the distribution shift between the unknown true reference distribution that generated the data and the $\pi_{\text{ref}}$ used by DPO?"
