row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
11,keep,,Retained after first-pass review and second-pass target-source validation., normal.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman in her early 40s underwent three flexible laryngoscopies and two upper gastrointestinal endoscopies during the evaluation of her recurrent choking episodes, and the reported result of these investigations was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman in her early 40s underwent three flexible laryngoscopies and two upper gastrointestinal endoscopies during the evaluation of her recurrent choking episodes, and the reported result of these investigations was normal.",
12,keep,,Retained after first-pass review and second-pass target-source validation., a minor motor vehicle accident with brief loss of consciousness.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s symptoms had started 14 years before presentation following",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s symptoms had started 14 years before presentation following a minor motor vehicle accident with brief loss of consciousness.",
13,keep,,Retained after first-pass review and second-pass target-source validation., persistent occipital and vertex headaches.,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman's symptoms began 14 years earlier after a minor motor vehicle accident with brief loss of consciousness, and shortly afterwards she developed",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman's symptoms began 14 years earlier after a minor motor vehicle accident with brief loss of consciousness, and shortly afterwards she developed persistent occipital and vertex headaches.",
14,keep,,Retained after first-pass review and second-pass target-source validation., a coin-sized area at the vertex.,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had chronic headaches that began after a minor motor vehicle accident and were described as constant and pressure-like, and these headaches were often localized to",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had chronic headaches that began after a minor motor vehicle accident and were described as constant and pressure-like, and these headaches were often localized to a coin-sized area at the vertex.",
15,keep,,Retained after first-pass review and second-pass target-source validation., nummular headache.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman in her early 40s developed persistent occipital and vertex headaches after a minor motor vehicle accident with brief loss of consciousness, and several physicians later diagnosed these headaches as",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman in her early 40s developed persistent occipital and vertex headaches after a minor motor vehicle accident with brief loss of consciousness, and several physicians later diagnosed these headaches as nummular headache.",
16,keep,,Retained after first-pass review and second-pass target-source validation., a home pulse oximeter.,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient began self-monitoring her oxygen saturation during the COVID-19 pandemic using",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient began self-monitoring her oxygen saturation during the COVID-19 pandemic using a home pulse oximeter.",
17,keep,,Retained after first-pass review and second-pass target-source validation., boarding.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", after on-site medical personnel documented an oxygen saturation of 78% during an acute episode at an international airport, the woman in her early 40s was denied",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", after on-site medical personnel documented an oxygen saturation of 78% during an acute episode at an international airport, the woman in her early 40s was denied boarding.",
18,keep,,Retained after first-pass review and second-pass target-source validation., crowded foramen magnum.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a 14-year-old non-contrast CT scan of the head that had originally been read as normal was later re-reviewed during evaluation of a woman in her early 40s with chronic choking episodes, occipital headaches, and unexplained hypoxia, and it showed findings of",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a 14-year-old non-contrast CT scan of the head that had originally been read as normal was later re-reviewed during evaluation of a woman in her early 40s with chronic choking episodes, occipital headaches, and unexplained hypoxia, and it showed findings of crowded foramen magnum.",
19,keep,,Retained after first-pass review and second-pass target-source validation., 96% on room air.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's oxygen saturation on room air during the physical examination when her blood pressure was 118/76 mm Hg, heart rate was 72 beats per minute, and respiratory rate was 14 breaths per minute was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's oxygen saturation on room air during the physical examination when her blood pressure was 118/76 mm Hg, heart rate was 72 beats per minute, and respiratory rate was 14 breaths per minute was 96% on room air.",
20,keep,,Retained after first-pass review and second-pass target-source validation., CT of the brain.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's past medical history was otherwise unremarkable except for a prior motor vehicle accident, which at the time required",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's past medical history was otherwise unremarkable except for a prior motor vehicle accident, which at the time required CT of the brain.",
21,keep,,Retained after first-pass review and second-pass target-source validation., government administrator.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's occupation mentioned in the social history was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient's occupation mentioned in the social history was government administrator.",
22,keep,,Retained after first-pass review and second-pass target-source validation., 75% predicted.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", pulmonary function testing performed during the evaluation of her unexplained hypoxia and respiratory symptoms showed a maximum expiratory pressure of",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", pulmonary function testing performed during the evaluation of her unexplained hypoxia and respiratory symptoms showed a maximum expiratory pressure of 75% predicted.",
23,keep,,Retained after first-pass review and second-pass target-source validation., EEG monitoring.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the type III sleep study used because of practical constraints relied on respiratory effort, airflow, oxygen saturation, and heart rate but lacked",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the type III sleep study used because of practical constraints relied on respiratory effort, airflow, oxygen saturation, and heart rate but lacked EEG monitoring.",
24,repair,near_drop_review,Restored after targeted title-leakage audit: title overlap was judged broad/contextual rather than unavoidable answer leakage., choking symptoms., choking symptoms.,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", clinicians initially considered gastro-oesophageal reflux disease with laryngopharyngeal reflux because of","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", clinicians initially considered gastro-oesophageal reflux disease with laryngopharyngeal reflux because of","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", clinicians initially considered gastro-oesophageal reflux disease with laryngopharyngeal reflux because of choking symptoms.","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", clinicians initially considered gastro-oesophageal reflux disease with laryngopharyngeal reflux because of choking symptoms."
25,keep,,Retained after first-pass review and second-pass target-source validation., distraction or sleep.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", central alveolar hypoventilation syndrome (acquired Ondine’s curse) was strongly suggested because the patient’s voluntary breathing was preserved, but her automatic breathing control was impaired during",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", central alveolar hypoventilation syndrome (acquired Ondine’s curse) was strongly suggested because the patient’s voluntary breathing was preserved, but her automatic breathing control was impaired during distraction or sleep.",
26,keep,,Retained after first-pass review and second-pass target-source validation., respiratory centres,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had unexplained hypoxia and sleep-related breathing problems that were ultimately attributed to brainstem pathology from Chiari malformation type I, and compression was said to affect the",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had unexplained hypoxia and sleep-related breathing problems that were ultimately attributed to brainstem pathology from Chiari malformation type I, and compression was said to affect the respiratory centres",
27,keep,,Retained after first-pass review and second-pass target-source validation., annual MRI surveillance.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", after the patient chose conservative management instead of immediate surgery and was placed on a monitoring plan, the planned imaging follow-up on an annual basis was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", after the patient chose conservative management instead of immediate surgery and was placed on a monitoring plan, the planned imaging follow-up on an annual basis was annual MRI surveillance.",
28,keep,,Retained after first-pass review and second-pass target-source validation., surgical intervention.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient has been under close observation for 8 months after choosing conservative management, and any clinical deterioration during follow-up would necessitate",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient has been under close observation for 8 months after choosing conservative management, and any clinical deterioration during follow-up would necessitate surgical intervention.",
29,keep,,Retained after first-pass review and second-pass target-source validation., head trauma and other neurological injuries.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion notes that Chiari malformation type I has been documented as both a congenital condition and as a sequela of",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion notes that Chiari malformation type I has been documented as both a congenital condition and as a sequela of head trauma and other neurological injuries.",
30,keep,,Retained after first-pass review and second-pass target-source validation., trauma or increased intracranial pressure.,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion notes that contemporary aetiological classifications distinguish primary Chiari malformations from secondary or acquired forms, which can result from",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion notes that contemporary aetiological classifications distinguish primary Chiari malformations from secondary or acquired forms, which can result from trauma or increased intracranial pressure.",
31,keep,,Retained after first-pass review and second-pass target-source validation., a crowded foramen magnum.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a CT scan of the head performed immediately after the patient’s motor vehicle accident demonstrated",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a CT scan of the head performed immediately after the patient’s motor vehicle accident demonstrated a crowded foramen magnum.",
32,keep,,Retained after first-pass review and second-pass target-source validation., the anterior insular cortex.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors note that the experience of breathlessness as a form of interoception depends on processing of afferent signals by",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors note that the experience of breathlessness as a form of interoception depends on processing of afferent signals by the anterior insular cortex.",
33,keep,,Retained after first-pass review and second-pass target-source validation., EEG monitoring.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient underwent a type III sleep study because of practical limitations, and this type III polysomnography prevented accurate calculation of total sleep time because it lacked",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient underwent a type III sleep study because of practical limitations, and this type III polysomnography prevented accurate calculation of total sleep time because it lacked EEG monitoring.",
34,keep,,Retained after first-pass review and second-pass target-source validation., EEG monitoring,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the clinicians used a type III polysomnography study instead of a type I study because of practical limitations, and type III polysomnography lacks",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the clinicians used a type III polysomnography study instead of a type I study because of practical limitations, and type III polysomnography lacks EEG monitoring",
35,keep,,Retained after first-pass review and second-pass target-source validation., respiratory events.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", because a type III sleep study lacked EEG monitoring and could not accurately calculate total sleep time, it was likely to have significantly underestimated the patient's",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", because a type III sleep study lacked EEG monitoring and could not accurately calculate total sleep time, it was likely to have significantly underestimated the patient's respiratory events.",
36,keep,,Retained after first-pass review and second-pass target-source validation., an external sleep centre.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s type I polysomnography with full EEG monitoring, end-tidal capnography, and video recording was arranged at",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s type I polysomnography with full EEG monitoring, end-tidal capnography, and video recording was arranged at an external sleep centre.",
37,keep,,Retained after first-pass review and second-pass target-source validation., a definitively confirmed diagnosis.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors state that based on the current evidence, central hypoventilation is not yet considered to be",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors state that based on the current evidence, central hypoventilation is not yet considered to be a definitively confirmed diagnosis.",
38,keep,,Retained after first-pass review and second-pass target-source validation., several years.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s most distressing symptom was first evaluated by gastroenterology and otolaryngology, and those investigations were normal, delaying her diagnosis for",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s most distressing symptom was first evaluated by gastroenterology and otolaryngology, and those investigations were normal, delaying her diagnosis for several years.",
39,keep,,Retained after first-pass review and second-pass target-source validation., a neurological origin.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", in a patient with dysphagia and recurrent choking episodes in whom endoscopic evaluation did not reveal a clear structural cause, a diagnosis or source of symptoms to consider is",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", in a patient with dysphagia and recurrent choking episodes in whom endoscopic evaluation did not reveal a clear structural cause, a diagnosis or source of symptoms to consider is a neurological origin.",
40,keep,,Retained after first-pass review and second-pass target-source validation., greater occipital nerve blocks.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion of the proposed mechanism for burning vertex syndrome notes that small fibre pathways originating in the scalp may be involved, and in that context patients responded variably to",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the discussion of the proposed mechanism for burning vertex syndrome notes that small fibre pathways originating in the scalp may be involved, and in that context patients responded variably to greater occipital nerve blocks.",
41,keep,,Retained after first-pass review and second-pass target-source validation., acute or prolonged respiratory insufficiency.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors reviewed five published case reports to contextualise their findings, and in those reviewed reports Chiari malformation type I had",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the authors reviewed five published case reports to contextualise their findings, and in those reviewed reports Chiari malformation type I had acute or prolonged respiratory insufficiency.",
42,keep,,Retained after first-pass review and second-pass target-source validation., 7-year history,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had recurrent choking episodes affecting both solids and liquids, along with nocturnal choking and chronic occipital headaches, and she had a",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had recurrent choking episodes affecting both solids and liquids, along with nocturnal choking and chronic occipital headaches, and she had a 7-year history of recurrent choking episodes affecting solids and liquids.",
43,keep,,Retained after first-pass review and second-pass target-source validation., (70%–80%),,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", home monitoring during the COVID-19 pandemic incidentally revealed episodes of severe oxygen desaturation, with oxygen saturation during these episodes being",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", home monitoring during the COVID-19 pandemic incidentally revealed episodes of severe oxygen desaturation, with oxygen saturation during these episodes being (70%–80%)",
44,keep,,Retained after first-pass review and second-pass target-source validation., Multiple laryngoscopies and endoscopies performed to investigate the choking episodes were normal.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s with recurrent choking episodes underwent several investigations to look for a cause.",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s with recurrent choking episodes underwent several investigations to look for a cause. Multiple laryngoscopies and endoscopies performed to investigate the choking episodes were normal.",
45,keep,,Retained after first-pass review and second-pass target-source validation., crowded foramen magnum,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a 14-year-old CT scan of the head that had originally been obtained for unrelated trauma was later found on review to reveal",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a 14-year-old CT scan of the head that had originally been obtained for unrelated trauma was later found on review to reveal crowded foramen magnum.",
46,repair,target_source_repair,Second pass: original target used ordinary spacing for the measurement; repaired to the exact source span with thin-space measurement formatting., 11 mm., 11 mm.,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", MRI of the head and neck performed after a woman in her early 40s had recurrent choking episodes and chronic occipital headaches showed cerebellar tonsillar descent of","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", MRI of the head and neck performed after a woman in her early 40s had recurrent choking episodes and chronic occipital headaches showed cerebellar tonsillar descent of","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", MRI of the head and neck performed after a woman in her early 40s had recurrent choking episodes and chronic occipital headaches showed cerebellar tonsillar descent of 11 mm.","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", MRI of the head and neck performed after a woman in her early 40s had recurrent choking episodes and chronic occipital headaches showed cerebellar tonsillar descent of 11 mm."
47,keep,,Retained after first-pass review and second-pass target-source validation., 72%,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a sleep study was performed in a woman in her early 40s with mild sleep apnoea (apnoea–hypopnoea index 6.0), and the proportion of the sleep-study events that were predominantly central was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a sleep study was performed in a woman in her early 40s with mild sleep apnoea (apnoea–hypopnoea index 6.0), and the proportion of the sleep-study events that were predominantly central was 72%",
48,repair,near_drop_review,Restored after targeted title-leakage audit: title overlap was judged broad/contextual rather than unavoidable answer leakage., acquired central hypoventilation syndrome, acquired central hypoventilation syndrome,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I (CMI) can present with respiratory symptoms that closely mimic","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I (CMI) can present with respiratory symptoms that closely mimic","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I (CMI) can present with respiratory symptoms that closely mimic acquired central hypoventilation syndrome","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I (CMI) can present with respiratory symptoms that closely mimic acquired central hypoventilation syndrome"
49,keep,,Retained after first-pass review and second-pass target-source validation., at least 5 mm below the foramen magnum,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I is defined as caudal displacement of cerebellar tonsils",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I is defined as caudal displacement of cerebellar tonsils at least 5 mm below the foramen magnum.",
50,keep,,Retained after first-pass review and second-pass target-source validation., the foramen magnum,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I is defined on sagittal MRI by caudal displacement of the cerebellar tonsils by at least 5 mm below",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I is defined on sagittal MRI by caudal displacement of the cerebellar tonsils by at least 5 mm below the foramen magnum",
51,keep,,Retained after first-pass review and second-pass target-source validation., 1% of the adult population,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary imaging studies revealed Chiari malformation type I (CMI) in",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary imaging studies revealed Chiari malformation type I (CMI) in 1% of the adult population",
52,keep,,Retained after first-pass review and second-pass target-source validation., during the third decade of life.,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I typically presents",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari malformation type I typically presents during the third decade of life.",
53,keep,,Retained after first-pass review and second-pass target-source validation., a developmentally small posterior fossa,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the anatomical abnormality described as the basis of the condition’s pathophysiology, leading to a volumetric mismatch between neural structures and available space, was",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the anatomical abnormality described as the basis of the condition’s pathophysiology, leading to a volumetric mismatch between neural structures and available space, was a developmentally small posterior fossa",
54,keep,,Retained after first-pass review and second-pass target-source validation., a volumetric mismatch between neural structures and available space,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the pathophysiology of Chiari malformation type I is described as involving a developmentally small posterior fossa, creating",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the pathophysiology of Chiari malformation type I is described as involving a developmentally small posterior fossa, creating a volumetric mismatch between neural structures and available space.",
55,keep,,Retained after first-pass review and second-pass target-source validation., substantial demographic variability,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion notes that recent volumetric studies of posterior fossa measurements demonstrated",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion notes that recent volumetric studies of posterior fossa measurements demonstrated substantial demographic variability.",
56,keep,,Retained after first-pass review and second-pass target-source validation., consistent symptom correlation.,,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background section notes that recent volumetric studies found substantial demographic variability in posterior fossa measurements without",,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background section notes that recent volumetric studies found substantial demographic variability in posterior fossa measurements without consistent symptom correlation.",
57,keep,,Retained after first-pass review and second-pass target-source validation.," individualised, symptom-based clinical decision-making",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary evidence suggests that Chiari malformation type I exists on a spectrum from normal anatomical variants to clinically significant malformations, and distinguishing asymptomatic variants from entities that may require surgical intervention necessitates",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary evidence suggests that Chiari malformation type I exists on a spectrum from normal anatomical variants to clinically significant malformations, and distinguishing asymptomatic variants from entities that may require surgical intervention necessitates individualised, symptom-based clinical decision-making",
58,keep,,Retained after first-pass review and second-pass target-source validation., asymptomatic anatomical variants,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion emphasizes individualized, symptom-based clinical decision-making, and in that context, entities requiring surgical intervention must be distinguished from",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion emphasizes individualized, symptom-based clinical decision-making, and in that context, entities requiring surgical intervention must be distinguished from asymptomatic anatomical variants.",
59,keep,,Retained after first-pass review and second-pass target-source validation., the symptomatic clinical manifestation of CMI,,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari syndrome represents",,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", Chiari syndrome represents the symptomatic clinical manifestation of CMI",
