review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/80,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,80,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the large cohort study of 121 patients with dermatomyositis discussed by the authors, what percentage of patients were affected by angioedema?",6.61%,(B),8.00%,6.61%,18.00%,6.81%,43.00%,"[""6.81%"", ""8.00%"", ""18.00%"", ""43.00%""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the large cohort study of 121 patients with dermatomyositis discussed by the authors, what percentage of patients were affected by angioedema?
(A) 8.00%
(B) 6.61%
(C) 18.00%
(D) 6.81%
(E) 43.00%","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was 6.61%","In a large cohort study of 121 patients with dermatomyositis, only 8 (6.61%) were affected by angioedema.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was
(A) 8.00%
(B) 6.61%
(C) 18.00%
(D) 6.81%
(E) 43.00%"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/81,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,81,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 assessed dermatomyositis presenting with oedema. How many such cases were identified in that review?",19 cases of dermatomyositis manifesting with oedema,(A),19 cases of dermatomyositis manifesting with oedema,19 cases of polymyositis manifesting with oedema,8 cases of angioedema in a cohort of 121 patients with dermatomyositis,46% of SAE1 dermatomyositis cases presenting with dysphagia,18% of SAE1 dermatomyositis cases associated with malignancy,"[""8 cases of angioedema in a cohort of 121 patients with dermatomyositis"", ""46% of SAE1 dermatomyositis cases presenting with dysphagia"", ""18% of SAE1 dermatomyositis cases associated with malignancy"", ""19 cases of polymyositis manifesting with oedema""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 assessed dermatomyositis presenting with oedema. How many such cases were identified in that review?
(A) 19 cases of dermatomyositis manifesting with oedema
(B) 19 cases of polymyositis manifesting with oedema
(C) 8 cases of angioedema in a cohort of 121 patients with dermatomyositis
(D) 46% of SAE1 dermatomyositis cases presenting with dysphagia
(E) 18% of SAE1 dermatomyositis cases associated with malignancy","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only 19 cases of dermatomyositis manifesting with oedema",A literature review of articles from 1985 to 2013 found only 19 cases of dermatomyositis manifesting with oedema.,Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only
(A) 19 cases of dermatomyositis manifesting with oedema
(B) 19 cases of polymyositis manifesting with oedema
(C) 8 cases of angioedema in a cohort of 121 patients with dermatomyositis
(D) 46% of SAE1 dermatomyositis cases presenting with dysphagia
(E) 18% of SAE1 dermatomyositis cases associated with malignancy"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/82,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,82,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors discussed antibodies that were more commonly associated with angioedema than other antibodies in dermatomyositis. Besides anti-melanoma differentiation-associated gene (MDA)-5 antibody, which other antibody was reported in this association?",anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody,(E),anti-centromere antibody,anti-histidyl-transfer RNA synthetase (Jo-1) antibody,anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody,anti-Mi-2 antibody,anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody,"[""anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody"", ""anti-Mi-2 antibody"", ""anti-histidyl-transfer RNA synthetase (Jo-1) antibody"", ""anti-centromere antibody""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors discussed antibodies that were more commonly associated with angioedema than other antibodies in dermatomyositis. Besides anti-melanoma differentiation-associated gene (MDA)-5 antibody, which other antibody was reported in this association?
(A) anti-centromere antibody
(B) anti-histidyl-transfer RNA synthetase (Jo-1) antibody
(C) anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody
(D) anti-Mi-2 antibody
(E) anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody",Antibodies such as anti-melanoma differentiation-associated gene (MDA)-5 antibody and anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody were found to be more commonly associated with angioedema than other antibodies.,Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was
(A) anti-centromere antibody
(B) anti-histidyl-transfer RNA synthetase (Jo-1) antibody
(C) anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody
(D) anti-Mi-2 antibody
(E) anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/83,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,83,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis. How many of those cases described oedema, including one case with swelling around the throat region?",three cases,(D),eight cases,all 10 cases,19 cases,three cases,one case,"[""one case"", ""eight cases"", ""19 cases"", ""all 10 cases""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis. How many of those cases described oedema, including one case with swelling around the throat region?
(A) eight cases
(B) all 10 cases
(C) 19 cases
(D) three cases
(E) one case","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in three cases","Our literature review of 10 cases of SAE1-positive dermatomyositis found that only three cases described oedema, with one mentioning swelling around the throat region, demonstrating that involvement of the neck region is uncommon.79",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in
(A) eight cases
(B) all 10 cases
(C) 19 cases
(D) three cases
(E) one case"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/84,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,84,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that dermatomyositis-associated oedema has been reported in several cases with one particular presentation, while neck swelling was less commonly described. What manifestation was described in a number of cases?",facial swelling was described in a number of cases,(C),neck swelling was described more often than facial swelling,throat-region swelling was noted in most SAE1-positive cases reviewed,facial swelling was described in a number of cases,facial and neck swelling were reported with similar frequency,facial swelling was more typical of allergic angioedema than dermatomyositis,"[""neck swelling was described more often than facial swelling"", ""facial and neck swelling were reported with similar frequency"", ""throat-region swelling was noted in most SAE1-positive cases reviewed"", ""facial swelling was more typical of allergic angioedema than dermatomyositis""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that dermatomyositis-associated oedema has been reported in several cases with one particular presentation, while neck swelling was less commonly described. What manifestation was described in a number of cases?
(A) neck swelling was described more often than facial swelling
(B) throat-region swelling was noted in most SAE1-positive cases reviewed
(C) facial swelling was described in a number of cases
(D) facial and neck swelling were reported with similar frequency
(E) facial swelling was more typical of allergic angioedema than dermatomyositis","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that facial swelling was described in a number of cases","Facial swelling was described in a number of cases, though neck swelling itself was less frequently described.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that
(A) neck swelling was described more often than facial swelling
(B) throat-region swelling was noted in most SAE1-positive cases reviewed
(C) facial swelling was described in a number of cases
(D) facial and neck swelling were reported with similar frequency
(E) facial swelling was more typical of allergic angioedema than dermatomyositis"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/85,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,85,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema. Compared with facial swelling, what presentation was less frequently described?",neck swelling itself was less frequently described.,(A),neck swelling itself was less frequently described.,facial swelling itself was less frequently described.,periorbital oedema was the more commonly reported finding.,dysphagia and interstitial lung disease were more prevalent manifestations.,laryngeal oedema was more typical of hereditary angioedema.,"[""facial swelling itself was less frequently described."", ""periorbital oedema was the more commonly reported finding."", ""dysphagia and interstitial lung disease were more prevalent manifestations."", ""laryngeal oedema was more typical of hereditary angioedema.""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema. Compared with facial swelling, what presentation was less frequently described?
(A) neck swelling itself was less frequently described.
(B) facial swelling itself was less frequently described.
(C) periorbital oedema was the more commonly reported finding.
(D) dysphagia and interstitial lung disease were more prevalent manifestations.
(E) laryngeal oedema was more typical of hereditary angioedema.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas neck swelling itself was less frequently described.","Facial swelling was described in a number of cases, though neck swelling itself was less frequently described.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas
(A) neck swelling itself was less frequently described.
(B) facial swelling itself was less frequently described.
(C) periorbital oedema was the more commonly reported finding.
(D) dysphagia and interstitial lung disease were more prevalent manifestations.
(E) laryngeal oedema was more typical of hereditary angioedema."
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/86,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,86,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient presented with unexplained neck swelling that was initially thought to be angioedema. What was identified as the cause of the subcutaneous oedema in this case?",muscle inflammation in the setting of myositis,(A),muscle inflammation in the setting of myositis,lymphatic obstruction in the setting of an occult head and neck malignancy,bradykinin excess in the setting of C1 esterase inhibitor deficiency,reduced plasma oncotic pressure in the setting of nephrotic syndrome,mast-cell activation in the setting of histaminergic angioedema,"[""mast-cell activation in the setting of histaminergic angioedema"", ""bradykinin excess in the setting of C1 esterase inhibitor deficiency"", ""lymphatic obstruction in the setting of an occult head and neck malignancy"", ""reduced plasma oncotic pressure in the setting of nephrotic syndrome""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient presented with unexplained neck swelling that was initially thought to be angioedema. What was identified as the cause of the subcutaneous oedema in this case?
(A) muscle inflammation in the setting of myositis
(B) lymphatic obstruction in the setting of an occult head and neck malignancy
(C) bradykinin excess in the setting of C1 esterase inhibitor deficiency
(D) reduced plasma oncotic pressure in the setting of nephrotic syndrome
(E) mast-cell activation in the setting of histaminergic angioedema","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as muscle inflammation in the setting of myositis","The subcutaneous oedema in our patient’s case arises from muscle inflammation in the setting of myositis, rather than histaminergic or bradykinin-mediated angioedema.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as
(A) muscle inflammation in the setting of myositis
(B) lymphatic obstruction in the setting of an occult head and neck malignancy
(C) bradykinin excess in the setting of C1 esterase inhibitor deficiency
(D) reduced plasma oncotic pressure in the setting of nephrotic syndrome
(E) mast-cell activation in the setting of histaminergic angioedema"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/87,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,87,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss. According to the report, which laboratory level was critical to request in this situation?",a creatine kinase level,(B),a C1 esterase inhibitor level,a creatine kinase level,an SAE1 antibody titre,a C4 complement level,a serum tryptase level,"[""a C4 complement level"", ""a C1 esterase inhibitor level"", ""a serum tryptase level"", ""an SAE1 antibody titre""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss. According to the report, which laboratory level was critical to request in this situation?
(A) a C1 esterase inhibitor level
(B) a creatine kinase level
(C) an SAE1 antibody titre
(D) a C4 complement level
(E) a serum tryptase level","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was a creatine kinase level","Symptoms of dysphagia and other involvement may be subtle, thus examining for physical signs of dermatomyositis and requesting a creatine kinase level is critical.",Discussion,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was
(A) a C1 esterase inhibitor level
(B) a creatine kinase level
(C) an SAE1 antibody titre
(D) a C4 complement level
(E) a serum tryptase level"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/88,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,88,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient underwent malignancy screening with CT scans, tumour marker testing, and a PET scan. As part of further malignancy evaluation, what endoscopic procedures were planned?",upper and lower GI endoscopy,(C),nasendoscopy and laryngoscopy,endoscopic ultrasound and ERCP,upper and lower GI endoscopy,oesophagogastroduodenoscopy and capsule endoscopy,bronchoscopy and cystoscopy,"[""oesophagogastroduodenoscopy and capsule endoscopy"", ""bronchoscopy and cystoscopy"", ""nasendoscopy and laryngoscopy"", ""endoscopic ultrasound and ERCP""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient underwent malignancy screening with CT scans, tumour marker testing, and a PET scan. As part of further malignancy evaluation, what endoscopic procedures were planned?
(A) nasendoscopy and laryngoscopy
(B) endoscopic ultrasound and ERCP
(C) upper and lower GI endoscopy
(D) oesophagogastroduodenoscopy and capsule endoscopy
(E) bronchoscopy and cystoscopy","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were upper and lower GI endoscopy","He underwent malignancy screening including CT scans, testing for tumour markers and a PET scan, with plans for upper and lower GI endoscopy.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were
(A) nasendoscopy and laryngoscopy
(B) endoscopic ultrasound and ERCP
(C) upper and lower GI endoscopy
(D) oesophagogastroduodenoscopy and capsule endoscopy
(E) bronchoscopy and cystoscopy"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/89,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,89,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents. Which steroid-sparing agent was reported as the most commonly used in that cohort?",methotrexate,(C),cyclophosphamide,azathioprine,methotrexate,rituximab,mycophenolate mofetil,"[""mycophenolate mofetil"", ""azathioprine"", ""rituximab"", ""cyclophosphamide""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors note that in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents. Which steroid-sparing agent was reported as the most commonly used in that cohort?
(A) cyclophosphamide
(B) azathioprine
(C) methotrexate
(D) rituximab
(E) mycophenolate mofetil","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being methotrexate","In the largest published cohort to date, treatment approaches were heterogeneous, with most patients receiving glucocorticoids in combination with a range of steroid-sparing agents, most commonly methotrexate, but also mycophenolate mofetil, rituximab and azathioprine; intravenous immunoglobulin was used in selected cases.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being
(A) cyclophosphamide
(B) azathioprine
(C) methotrexate
(D) rituximab
(E) mycophenolate mofetil"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/90,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,90,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was assessed using the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS). In that assessment, he had two high-risk factors (dermatomyositis and dysphagia) and two intermediate-risk factors. Which intermediate-risk factors were identified for this patient?","SAE1 antibody positive, male sex.",(A),"SAE1 antibody positive, male sex.","weight loss, smoking history.","TIF1-γ antibody positive, interstitial lung disease.","elevated creatine kinase, neck swelling.","ANA positive, family history of malignancy.","[""TIF1-\u03b3 antibody positive, interstitial lung disease."", ""elevated creatine kinase, neck swelling."", ""ANA positive, family history of malignancy."", ""weight loss, smoking history.""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was assessed using the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS). In that assessment, he had two high-risk factors (dermatomyositis and dysphagia) and two intermediate-risk factors. Which intermediate-risk factors were identified for this patient?
(A) SAE1 antibody positive, male sex.
(B) weight loss, smoking history.
(C) TIF1-γ antibody positive, interstitial lung disease.
(D) elevated creatine kinase, neck swelling.
(E) ANA positive, family history of malignancy.","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were SAE1 antibody positive, male sex.","In accordance with the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening by the International Myositis Assessment and Clinical Studies Group (IMACS), the patient had two high risk factors (dermatomyositis, dysphagia) and two intermediate risk factors (SAE1 antibody positive, male sex) and thus was considered high risk for malignancy.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were
(A) SAE1 antibody positive, male sex.
(B) weight loss, smoking history.
(C) TIF1-γ antibody positive, interstitial lung disease.
(D) elevated creatine kinase, neck swelling.
(E) ANA positive, family history of malignancy."
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/91,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,91,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dermatomyositis was treated with several immunosuppressive therapies and he ultimately achieved remission. Besides steroids, intravenous immunoglobulin, and rituximab, which immunosuppressive agent was used?",mycophenolate mofetil,(E),tacrolimus,azathioprine,cyclophosphamide,methotrexate,mycophenolate mofetil,"[""methotrexate"", ""azathioprine"", ""cyclophosphamide"", ""tacrolimus""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient’s dermatomyositis was treated with several immunosuppressive therapies and he ultimately achieved remission. Besides steroids, intravenous immunoglobulin, and rituximab, which immunosuppressive agent was used?
(A) tacrolimus
(B) azathioprine
(C) cyclophosphamide
(D) methotrexate
(E) mycophenolate mofetil","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with mycophenolate mofetil","Our patient was treated with steroids, mycophenolate mofetil, intravenous immunoglobulin and rituximab and has achieved remission.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with
(A) tacrolimus
(B) azathioprine
(C) cyclophosphamide
(D) methotrexate
(E) mycophenolate mofetil"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/92,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,92,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis. Based on the authors' explanation, what type of regimen did the patient prefer when this medication was selected?",patient preference for a daily oral regimen,(A),patient preference for a daily oral regimen,concern raised by malignancy screening and PET findings,superior efficacy to methotrexate in the largest published cohort,the need for a rapidly acting monthly intravenous steroid-sparing regimen,evidence extrapolated from interstitial lung disease management in systemic sclerosis,"[""superior efficacy to methotrexate in the largest published cohort"", ""concern raised by malignancy screening and PET findings"", ""the need for a rapidly acting monthly intravenous steroid-sparing regimen"", ""evidence extrapolated from interstitial lung disease management in systemic sclerosis""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis. Based on the authors' explanation, what type of regimen did the patient prefer when this medication was selected?
(A) patient preference for a daily oral regimen
(B) concern raised by malignancy screening and PET findings
(C) superior efficacy to methotrexate in the largest published cohort
(D) the need for a rapidly acting monthly intravenous steroid-sparing regimen
(E) evidence extrapolated from interstitial lung disease management in systemic sclerosis","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on patient preference for a daily oral regimen",Mycophenolate was selected based on patient preference for a daily oral regimen and consideration of its tolerability and established use in dermatomyositis.,Discussion,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on
(A) patient preference for a daily oral regimen
(B) concern raised by malignancy screening and PET findings
(C) superior efficacy to methotrexate in the largest published cohort
(D) the need for a rapidly acting monthly intravenous steroid-sparing regimen
(E) evidence extrapolated from interstitial lung disease management in systemic sclerosis"
medical/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae/1,medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,1,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed thrombotic microangiopathy and was treated after plasma exchange. According to the report, what therapy was initiated along with plasma exchange to achieve haematological remission?",eculizumab therapy.,(B),rituximab therapy.,eculizumab therapy.,haemodialysis support.,broad-spectrum antibiotic therapy.,high-dose corticosteroid therapy.,"[""high-dose corticosteroid therapy."", ""rituximab therapy."", ""haemodialysis support."", ""broad-spectrum antibiotic therapy.""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed thrombotic microangiopathy and was treated after plasma exchange. According to the report, what therapy was initiated along with plasma exchange to achieve haematological remission?
(A) rituximab therapy.
(B) eculizumab therapy.
(C) haemodialysis support.
(D) broad-spectrum antibiotic therapy.
(E) high-dose corticosteroid therapy.","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient later developed thrombotic microangiopathy and was treated with plasma exchange, the therapy initiated along with plasma exchange to achieve haematological remission was eculizumab therapy.","Following plasma exchange and initiation of eculizumab therapy, haematological remission was achieved, and her kidney function partially recovered.",Abstract,"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient later developed thrombotic microangiopathy and was treated with plasma exchange, the therapy initiated along with plasma exchange to achieve haematological remission was","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient later developed thrombotic microangiopathy and was treated with plasma exchange, the therapy initiated along with plasma exchange to achieve haematological remission was
(A) rituximab therapy.
(B) eculizumab therapy.
(C) haemodialysis support.
(D) broad-spectrum antibiotic therapy.
(E) high-dose corticosteroid therapy."
